log,target,metric,draw,axis,S,S_total
BPIC15_4,handover,nagelkerke,96,learner,0.03990249187679061,0.519963592067361
BPIC15_4,handover,nagelkerke,96,split,0.03929921140142883,0.5176010132306942
BPIC15_4,handover,nagelkerke,96,quality_level,0.0017758990532513192,0.07556718809764008
BPIC15_4,handover,nagelkerke,96,rung,0.20258354598739856,0.873736077687269
BPIC15_4,handover,nagelkerke,97,learner,0.1480308131506347,0.57257522973342
BPIC15_4,handover,nagelkerke,97,split,0.14578683965833444,0.6118226492555141
BPIC15_4,handover,nagelkerke,97,quality_level,0.03731527806707729,0.1695247540465246
BPIC15_4,handover,nagelkerke,97,rung,0.07702504793744637,0.4286347049525143
BPIC15_4,handover,nagelkerke,98,learner,0.01581646629130965,0.5077303229555694
BPIC15_4,handover,nagelkerke,98,split,0.015582487282799951,0.5082291493649227
BPIC15_4,handover,nagelkerke,98,quality_level,0.009281868662647831,0.2869624220074954
BPIC15_4,handover,nagelkerke,98,rung,0.16635920238064644,0.9159189382606346
BPIC15_4,handover,nagelkerke,99,learner,0.34432651307215256,0.6735128447675249
BPIC15_4,handover,nagelkerke,99,split,0.08017228409883743,0.34194382975917786
BPIC15_4,handover,nagelkerke,99,quality_level,0.0281656242675637,0.22775752420922402
BPIC15_4,handover,nagelkerke,99,rung,0.09915172678351596,0.38478021361176906
BPIC15_4,handover,nagelkerke,100,learner,0.25595573585855497,0.62890841670543
BPIC15_4,handover,nagelkerke,100,split,0.25722223131798155,0.6299275176161665
BPIC15_4,handover,nagelkerke,100,quality_level,0.02994554937746443,0.22692670956520877
BPIC15_4,handover,nagelkerke,100,rung,0.00019018521121948257,0.10995902519304095
BPIC15_4,handover,nagelkerke,101,learner,0.021317450098146097,0.5111054871248067
BPIC15_4,handover,nagelkerke,101,split,0.021503236328285987,0.5114950947604797
BPIC15_4,handover,nagelkerke,101,quality_level,0.0075991319966174815,0.39461189868662216
BPIC15_4,handover,nagelkerke,101,rung,0.1348884772433987,0.9047664647511156
BPIC15_4,handover,nagelkerke,102,learner,0.06653670716356905,0.5326869472405285
BPIC15_4,handover,nagelkerke,102,split,0.10398185990854661,0.5510449310751514
BPIC15_4,handover,nagelkerke,102,quality_level,0.009238932564008708,0.10873630700393541
BPIC15_4,handover,nagelkerke,102,rung,0.16178363708185345,0.7000825281060026
BPIC15_4,handover,nagelkerke,103,learner,0.2576566383018204,0.6403639634531062
BPIC15_4,handover,nagelkerke,103,split,0.0709933058833389,0.610004052478676
BPIC15_4,handover,nagelkerke,103,quality_level,0.012335590571199685,0.1710185317673547
BPIC15_4,handover,nagelkerke,103,rung,0.021032864491695197,0.5546186403705409
BPIC15_4,handover,nagelkerke,104,learner,0.037470114294444974,0.49734318727254156
BPIC15_4,handover,nagelkerke,104,split,0.11620133156808943,0.6213590452486408
BPIC15_4,handover,nagelkerke,104,quality_level,0.01370013508884989,0.18749488004779127
BPIC15_4,handover,nagelkerke,104,rung,0.12175777092148139,0.7025763868847785
BPIC15_4,handover,nagelkerke,105,learner,0.23237590717033163,0.6170153498454206
BPIC15_4,handover,nagelkerke,105,split,0.009626634364543805,0.2272481983884716
BPIC15_4,handover,nagelkerke,105,quality_level,0.1693061826931333,0.38680053688118565
BPIC15_4,handover,nagelkerke,105,rung,0.093333160788271,0.40896593891813954
BPIC15_4,handover,nagelkerke,106,learner,0.13920034616250493,0.5689990922378293
BPIC15_4,handover,nagelkerke,106,split,0.0171979366224478,0.3233260390960355
BPIC15_4,handover,nagelkerke,106,quality_level,0.0262650411546293,0.3506334621282974
BPIC15_4,handover,nagelkerke,106,rung,0.13751293866009034,0.7604492391606477
BPIC15_4,handover,nagelkerke,107,learner,0.003955962122546147,0.501687460042318
BPIC15_4,handover,nagelkerke,107,split,0.04528491688333598,0.8135265470548708
BPIC15_4,handover,nagelkerke,107,quality_level,0.0037503589271591555,0.05982144743051499
BPIC15_4,handover,nagelkerke,107,rung,0.07481933218309815,0.9059821163615562
BPIC15_4,handover,nagelkerke,108,learner,0.008349203756160318,0.5081698374496857
BPIC15_4,handover,nagelkerke,108,split,0.00010250752212153675,0.43423009986373273
BPIC15_4,handover,nagelkerke,108,quality_level,0.025889140961485903,0.24256352190820948
BPIC15_4,handover,nagelkerke,108,rung,0.20758872589313512,0.8996249591408892
BPIC15_4,handover,nagelkerke,109,learner,0.0806908696950266,0.5341425613212097
BPIC15_4,handover,nagelkerke,109,split,0.04925616436504183,0.4790217870461801
BPIC15_4,handover,nagelkerke,109,quality_level,0.04563532735718941,0.15561639662483212
BPIC15_4,handover,nagelkerke,109,rung,0.17031225123354604,0.6957617369703812
BPIC15_4,handover,nagelkerke,110,learner,0.07406826095402508,0.5347727031583748
BPIC15_4,handover,nagelkerke,110,split,0.08757018630181299,0.5375997502927171
BPIC15_4,handover,nagelkerke,110,quality_level,0.009429130833255963,0.07531347075299115
BPIC15_4,handover,nagelkerke,110,rung,0.17522292641629764,0.7211804320911852
BPIC15_4,handover,nagelkerke,111,learner,0.05128819529449096,0.5258431164342882
BPIC15_4,handover,nagelkerke,111,split,0.05103911626950092,0.5254321347603151
BPIC15_4,handover,nagelkerke,111,quality_level,0.09963350006446625,0.802210293159102
BPIC15_4,handover,nagelkerke,111,rung,0.011074451211568798,0.4482237710552008
BPIC15_4,handover,nagelkerke,112,learner,0.05675679176763089,0.5284245254579635
BPIC15_4,handover,nagelkerke,112,split,0.060612143628347916,0.5339217742049266
BPIC15_4,handover,nagelkerke,112,quality_level,0.04327028269137288,0.3353569107879737
BPIC15_4,handover,nagelkerke,112,rung,0.12099048170756668,0.6493749627528469
BPIC15_4,handover,nagelkerke,113,learner,0.0001927421309149087,0.5071163229237523
BPIC15_4,handover,nagelkerke,113,split,0.0030797478528483543,0.48372565496804637
BPIC15_4,handover,nagelkerke,113,quality_level,0.013246483299170995,0.20306967183279187
BPIC15_4,handover,nagelkerke,113,rung,0.21569251312957535,0.8921532251526535
BPIC15_4,handover,nagelkerke,114,learner,0.07927733336166436,0.540202511569541
BPIC15_4,handover,nagelkerke,114,split,0.09510578829523923,0.5474275277767062
BPIC15_4,handover,nagelkerke,114,quality_level,0.01368309899839846,0.06499821095111344
BPIC15_4,handover,nagelkerke,114,rung,0.17023395742698402,0.6754933519900731
BPIC15_4,handover,nagelkerke,115,learner,0.1645694660254719,0.5529687695419812
BPIC15_4,handover,nagelkerke,115,split,0.019952592812609936,0.1942141960091667
BPIC15_4,handover,nagelkerke,115,quality_level,0.0007533029955461121,0.7106163278685096
BPIC15_4,handover,nagelkerke,115,rung,0.010336343027363519,0.7535387650800696
BPIC15_4,handover,nagelkerke,116,learner,0.12577755967081594,0.5696016893814688
BPIC15_4,handover,nagelkerke,116,split,0.1286862715140573,0.5347124928776383
BPIC15_4,handover,nagelkerke,116,quality_level,0.022390496847417084,0.23447722186557038
BPIC15_4,handover,nagelkerke,116,rung,0.11279247356699462,0.5140141709457816
BPIC15_4,handover,nagelkerke,117,learner,0.029737416322992306,0.5136996623406246
BPIC15_4,handover,nagelkerke,117,split,0.045621838619142076,0.573141017321422
BPIC15_4,handover,nagelkerke,117,quality_level,0.05257048669939437,0.3011755907144343
BPIC15_4,handover,nagelkerke,117,rung,0.1296892059505607,0.6380622871773264
BPIC15_4,handover,nagelkerke,118,learner,0.18622956760180037,0.5912131884763071
BPIC15_4,handover,nagelkerke,118,split,0.05986836213354779,0.454932311580653
BPIC15_4,handover,nagelkerke,118,quality_level,0.10323292810250151,0.4272448947455507
BPIC15_4,handover,nagelkerke,118,rung,0.0379162725864424,0.4058990423901285
BPIC15_4,handover,nagelkerke,119,learner,0.23131482060925365,0.6154496373766167
BPIC15_4,handover,nagelkerke,119,split,0.23982640126135055,0.6242346632910185
BPIC15_4,handover,nagelkerke,119,quality_level,0.03925538855241714,0.2824637794410805
BPIC15_4,handover,nagelkerke,119,rung,0.0017482510700962152,0.1350463642771024
BPIC15_4,handover,nagelkerke,120,learner,0.0013722099539827982,0.48653287378579674
BPIC15_4,handover,nagelkerke,120,split,0.018432694692069373,0.4409222936578708
BPIC15_4,handover,nagelkerke,120,quality_level,0.009968141020265246,0.373391611179722
BPIC15_4,handover,nagelkerke,120,rung,0.1868904098686775,0.9373949885573404
BPIC15_4,handover,nagelkerke,121,learner,0.2053641508747702,0.6027024475095923
BPIC15_4,handover,nagelkerke,121,split,0.2051608534788712,0.6024708811714126
BPIC15_4,handover,nagelkerke,121,quality_level,0.002921383482430535,0.012673717241865846
BPIC15_4,handover,nagelkerke,121,rung,0.09295224830316529,0.37245853090370956
BPIC15_4,handover,nagelkerke,122,learner,0.02993141894582337,0.514523975473934
BPIC15_4,handover,nagelkerke,122,split,0.03067804297490152,0.5189419397758211
BPIC15_4,handover,nagelkerke,122,quality_level,0.01179688546150328,0.6835460200280823
BPIC15_4,handover,nagelkerke,122,rung,0.05586409421121227,0.8611323079809562
BPIC15_4,handover,nagelkerke,123,learner,0.042823090389841556,0.5216833727442758
BPIC15_4,handover,nagelkerke,123,split,0.10789742198302774,0.6595672186698756
BPIC15_4,handover,nagelkerke,123,quality_level,0.02952151638889041,0.16894104076382827
BPIC15_4,handover,nagelkerke,123,rung,0.09214778483415695,0.6439575363300234
BPIC15_4,handover,nagelkerke,124,learner,0.018389466623203447,0.5100521369710949
BPIC15_4,handover,nagelkerke,124,split,0.025615378147336814,0.5166167986878282
BPIC15_4,handover,nagelkerke,124,quality_level,0.019010305657146613,0.13724470753814902
BPIC15_4,handover,nagelkerke,124,rung,0.1990618176303094,0.8464474550081519
BPIC15_4,handover,nagelkerke,125,learner,0.09098206202632046,0.5454470547129291
BPIC15_4,handover,nagelkerke,125,split,0.09119786525857852,0.5444800077028975
BPIC15_4,handover,nagelkerke,125,quality_level,0.00028785770866720286,0.1253569556989476
BPIC15_4,handover,nagelkerke,125,rung,0.15081120611437895,0.7255711884337125
BPIC15_4,handover,nagelkerke,126,learner,0.18887329642406914,0.593734467779458
BPIC15_4,handover,nagelkerke,126,split,0.19202096360706436,0.5959917678555423
BPIC15_4,handover,nagelkerke,126,quality_level,0.022074728179225178,0.10732341030148378
BPIC15_4,handover,nagelkerke,126,rung,0.08136895165351313,0.3383208731778772
BPIC15_4,handover,nagelkerke,127,learner,0.13388878336843965,0.5664924197723628
BPIC15_4,handover,nagelkerke,127,split,0.13194451507798102,0.5632809005929357
BPIC15_4,handover,nagelkerke,127,quality_level,0.03377268450580218,0.32219859651831184
BPIC15_4,handover,nagelkerke,127,rung,0.07047290507342155,0.46925733370122363
BPIC15_4,handover,nagelkerke,128,learner,0.11639348370662761,0.551136155841755
BPIC15_4,handover,nagelkerke,128,split,0.15309130095205714,0.6607554225505429
BPIC15_4,handover,nagelkerke,128,quality_level,2.9390191353637107e-06,0.029471755766362975
BPIC15_4,handover,nagelkerke,128,rung,0.1135909792140836,0.5702593468712569
BPIC15_4,handover,nagelkerke,129,learner,0.07290278930666134,0.538860327242739
BPIC15_4,handover,nagelkerke,129,split,0.012902608542313194,0.5183948831919988
BPIC15_4,handover,nagelkerke,129,quality_level,0.15847420795219178,0.8092096963780918
BPIC15_4,handover,nagelkerke,129,rung,0.01571087480324134,0.18854211504578747
BPIC15_4,handover,nagelkerke,130,learner,0.08326101622986794,0.5376220273074347
BPIC15_4,handover,nagelkerke,130,split,0.05617689625097825,0.6618280320304388
BPIC15_4,handover,nagelkerke,130,quality_level,0.009633168551421954,0.14216991526214523
BPIC15_4,handover,nagelkerke,130,rung,0.10167760226329103,0.7741067714310667
BPIC15_4,handover,nagelkerke,131,learner,0.1557533586661661,0.5770552397128679
BPIC15_4,handover,nagelkerke,131,split,0.1708514129118114,0.5941399069485613
BPIC15_4,handover,nagelkerke,131,quality_level,0.11376251094519607,0.46621648175346025
BPIC15_4,handover,nagelkerke,131,rung,0.009732870563097636,0.0440441950017011
BPIC15_4,handover,nagelkerke,132,learner,0.1877427783989894,0.5899524253953766
BPIC15_4,handover,nagelkerke,132,split,0.11488363318152915,0.4840015717010705
BPIC15_4,handover,nagelkerke,132,quality_level,0.013642413218808118,0.14892380706408884
BPIC15_4,handover,nagelkerke,132,rung,0.12704050654688803,0.49550147297823444
BPIC15_4,handover,nagelkerke,133,learner,0.004860115652662561,0.5010705574737132
BPIC15_4,handover,nagelkerke,133,split,0.006828201750518489,0.5107653130878369
BPIC15_4,handover,nagelkerke,133,quality_level,0.004227401687029646,0.02962197227558106
BPIC15_4,handover,nagelkerke,133,rung,0.23522025026851492,0.9633371926768431
BPIC15_4,handover,nagelkerke,134,learner,0.08314013593048232,0.5439750022155095
BPIC15_4,handover,nagelkerke,134,split,0.09547602343835344,0.561163375054957
BPIC15_4,handover,nagelkerke,134,quality_level,0.021808953310982947,0.36887296018577753
BPIC15_4,handover,nagelkerke,134,rung,0.089347632230074,0.6205230176105397
BPIC15_4,handover,nagelkerke,135,learner,0.1600052328728959,0.5798872387077354
BPIC15_4,handover,nagelkerke,135,split,0.15981124120034332,0.580302812385275
BPIC15_4,handover,nagelkerke,135,quality_level,0.06415058752962834,0.29524564218255545
BPIC15_4,handover,nagelkerke,135,rung,0.05611316832219498,0.26368227784316495
BPIC15_4,handover,nagelkerke,136,learner,0.1684362544614253,0.5847543786012808
BPIC15_4,handover,nagelkerke,136,split,0.16992249614423208,0.5846904829622336
BPIC15_4,handover,nagelkerke,136,quality_level,0.01920198394512621,0.36075446431488395
BPIC15_4,handover,nagelkerke,136,rung,0.03133179672464238,0.41796363388347935
BPIC15_4,handover,nagelkerke,137,learner,0.0028872152805141556,0.5013836005305777
BPIC15_4,handover,nagelkerke,137,split,4.056506722117882e-05,0.4897978563298038
BPIC15_4,handover,nagelkerke,137,quality_level,0.06483635911701022,0.7459775453921945
BPIC15_4,handover,nagelkerke,137,rung,0.06499832731782884,0.7398103009483231
BPIC15_4,handover,nagelkerke,138,learner,0.11864483610117021,0.5570326757059275
BPIC15_4,handover,nagelkerke,138,split,0.1414100194738481,0.5680590393127335
BPIC15_4,handover,nagelkerke,138,quality_level,0.017585361430221377,0.07071122813141394
BPIC15_4,handover,nagelkerke,138,rung,0.13805130050944026,0.5377116085819987
BPIC15_4,handover,nagelkerke,139,learner,0.058769899275685926,0.5268372122949139
BPIC15_4,handover,nagelkerke,139,split,0.0428548624913109,0.5494347563815065
BPIC15_4,handover,nagelkerke,139,quality_level,0.06892977290968548,0.32615815373755674
BPIC15_4,handover,nagelkerke,139,rung,0.10249483204287174,0.6102205835703861
BPIC15_4,handover,nagelkerke,140,learner,0.06606291230445653,0.5291332108997376
BPIC15_4,handover,nagelkerke,140,split,0.195230016160321,0.5772583695578946
BPIC15_4,handover,nagelkerke,140,quality_level,0.0010294551158528775,0.33606147598779684
BPIC15_4,handover,nagelkerke,140,rung,0.08133533637925035,0.49704333381708815
BPIC15_4,handover,nagelkerke,141,learner,0.15263438693323023,0.5687394048452149
BPIC15_4,handover,nagelkerke,141,split,0.028401228621799272,0.7611796949542454
BPIC15_4,handover,nagelkerke,141,quality_level,0.0008298876250220536,0.2904065350880486
BPIC15_4,handover,nagelkerke,141,rung,0.019601851576092105,0.688753449715496
BPIC15_4,handover,nagelkerke,142,learner,0.09539915132459204,0.5497830193530919
BPIC15_4,handover,nagelkerke,142,split,0.1591542527227688,0.6174448431363576
BPIC15_4,handover,nagelkerke,142,quality_level,0.004543892963400315,0.0574121270833116
BPIC15_4,handover,nagelkerke,142,rung,0.12982513908453483,0.573275005177619
BPIC15_4,handover,nagelkerke,143,learner,0.01904836358694989,0.5112735919223144
BPIC15_4,handover,nagelkerke,143,split,0.009083140585796871,0.5037624636864912
BPIC15_4,handover,nagelkerke,143,quality_level,0.02182896340980181,0.1170459564927568
BPIC15_4,handover,nagelkerke,143,rung,0.20086672430587846,0.8914138419377984
BPIC15_4,handover,nagelkerke,144,learner,0.09561890269934811,0.5474003625114376
BPIC15_4,handover,nagelkerke,144,split,0.01789409739116856,0.5404170889896354
BPIC15_4,handover,nagelkerke,144,quality_level,0.006347104544148541,0.24225093522116578
BPIC15_4,handover,nagelkerke,144,rung,0.163012531229742,0.706870977794171
BPIC15_4,handover,nagelkerke,145,learner,0.2280630273847649,0.6090250438466077
BPIC15_4,handover,nagelkerke,145,split,0.2095626710428037,0.6684345917015643
BPIC15_4,handover,nagelkerke,145,quality_level,0.00044852570315175277,0.06425144288620925
BPIC15_4,handover,nagelkerke,145,rung,0.042788539905964866,0.35294608869450234
BPIC15_4,handover,nagelkerke,146,learner,0.08370312741192285,0.5453897076541888
BPIC15_4,handover,nagelkerke,146,split,0.08472977144148884,0.555341386723716
BPIC15_4,handover,nagelkerke,146,quality_level,0.003132011032043319,0.11092995679574104
BPIC15_4,handover,nagelkerke,146,rung,0.15307479732783427,0.7307794653274728
BPIC15_4,handover,nagelkerke,147,learner,0.022356027184137987,0.5142925413732964
BPIC15_4,handover,nagelkerke,147,split,0.007994034409342942,0.46238275218174446
BPIC15_4,handover,nagelkerke,147,quality_level,0.00031375735971573757,0.14366771641578327
BPIC15_4,handover,nagelkerke,147,rung,0.2227683405873842,0.9584237348767293
BPIC15_4,handover,nagelkerke,148,learner,0.07680255645450773,0.5403220825412502
BPIC15_4,handover,nagelkerke,148,split,0.035780074461410516,0.49718349784267046
BPIC15_4,handover,nagelkerke,148,quality_level,0.001918128482797535,0.27985357491914664
BPIC15_4,handover,nagelkerke,148,rung,0.14291892251269914,0.8285703268220556
BPIC15_4,handover,nagelkerke,149,learner,0.14871552869653257,0.5738457098213847
BPIC15_4,handover,nagelkerke,149,split,0.12769092129464393,0.5814766319596625
BPIC15_4,handover,nagelkerke,149,quality_level,0.04616844825118916,0.3154080955784232
BPIC15_4,handover,nagelkerke,149,rung,0.06788968209374407,0.38567520839653135
BPIC15_5,duration,ap,0,learner,0.060955392822063394,0.4809511619464865
BPIC15_5,duration,ap,0,split,0.06834490070134165,0.3665865623802817
BPIC15_5,duration,ap,0,quality_level,0.1543502077744272,0.29636567115110873
BPIC15_5,duration,ap,0,rung,0.22469165961809653,0.6720197801968683
BPIC15_5,duration,ap,1,learner,0.14418853333033912,0.48571467646184513
BPIC15_5,duration,ap,1,split,0.13353079785783595,0.3178499380663139
BPIC15_5,duration,ap,1,quality_level,0.03295722514330801,0.3360926337648589
BPIC15_5,duration,ap,1,rung,0.2471347600695964,0.4966582345957815
BPIC15_5,duration,ap,2,learner,0.3020504940819454,0.6470156140557601
BPIC15_5,duration,ap,2,split,0.01742165688816255,0.454878122625781
BPIC15_5,duration,ap,2,quality_level,2.8693804973567447e-06,0.26499779542282464
BPIC15_5,duration,ap,2,rung,0.07555867607481817,0.4615686615876102
BPIC15_5,duration,ap,3,learner,0.014457786929057718,0.14419948854173603
BPIC15_5,duration,ap,3,split,0.038664012120713485,0.3340138724985931
BPIC15_5,duration,ap,3,quality_level,0.0044638071236231215,0.2907403250269813
BPIC15_5,duration,ap,3,rung,0.4520261764562047,0.8411727484502767
BPIC15_5,duration,ap,4,learner,0.03847760880960722,0.09358303469860095
BPIC15_5,duration,ap,4,split,0.6110898669772021,0.770784135379418
BPIC15_5,duration,ap,4,quality_level,0.013938502471249644,0.19390590772088223
BPIC15_5,duration,ap,4,rung,0.08097194989681276,0.23190627304394518
BPIC15_5,duration,ap,5,learner,0.004645640809076945,0.23188513365997254
BPIC15_5,duration,ap,5,split,0.41911088039132277,0.5836196307899345
BPIC15_5,duration,ap,5,quality_level,0.07294221701435906,0.2390704039954743
BPIC15_5,duration,ap,5,rung,0.20169889530365684,0.4003218847094665
BPIC15_5,duration,ap,6,learner,1.572761020483781e-05,0.19457136387526772
BPIC15_5,duration,ap,6,split,0.2556583415093193,0.6481235160816222
BPIC15_5,duration,ap,6,quality_level,0.034668250589578814,0.1551613803655264
BPIC15_5,duration,ap,6,rung,0.19612717612198227,0.6679022559579706
BPIC15_5,duration,ap,7,learner,0.020236588914925694,0.25947863939955684
BPIC15_5,duration,ap,7,split,0.04249904162642922,0.539635094559764
BPIC15_5,duration,ap,7,quality_level,0.06472150215085047,0.311602671213158
BPIC15_5,duration,ap,7,rung,0.23627742588831746,0.7576815821007842
BPIC15_5,duration,ap,8,learner,0.035326240095229576,0.42120485437609123
BPIC15_5,duration,ap,8,split,0.2129652402312453,0.5826334403544832
BPIC15_5,duration,ap,8,quality_level,0.07979448515531723,0.5725307938865474
BPIC15_5,duration,ap,8,rung,0.026628776003880632,0.39774784615048486
BPIC15_5,duration,ap,9,learner,0.11212880900601668,0.43804430376234876
BPIC15_5,duration,ap,9,split,0.023387500471983708,0.2977508402644138
BPIC15_5,duration,ap,9,quality_level,0.0624378064232156,0.34793207393834175
BPIC15_5,duration,ap,9,rung,0.2899361256374512,0.7578679670859236
BPIC15_5,duration,ap,10,learner,0.08532651878475755,0.5662718773469387
BPIC15_5,duration,ap,10,split,0.09998968117031617,0.5972334573746608
BPIC15_5,duration,ap,10,quality_level,0.0007312251201257168,0.2922482530075497
BPIC15_5,duration,ap,10,rung,0.13580891511176843,0.46748896545169677
BPIC15_5,duration,ap,11,learner,0.0378266851509059,0.43002796007735594
BPIC15_5,duration,ap,11,split,0.03442066506820909,0.5496320564571552
BPIC15_5,duration,ap,11,quality_level,0.03267233335828256,0.25438145722698824
BPIC15_5,duration,ap,11,rung,0.18361971729772242,0.7793818929268795
BPIC15_5,duration,ap,12,learner,0.028844948523882346,0.8789884290980401
BPIC15_5,duration,ap,12,split,0.02574998096427233,0.4470394548358262
BPIC15_5,duration,ap,12,quality_level,0.004041011624626613,0.39468454412098386
BPIC15_5,duration,ap,12,rung,0.0027644904834040482,0.7053979525439955
BPIC15_5,duration,ap,13,learner,0.022308677771522643,0.2280438719011787
BPIC15_5,duration,ap,13,split,0.09674111776960312,0.2257279331451463
BPIC15_5,duration,ap,13,quality_level,0.25521584365171696,0.4521405461024688
BPIC15_5,duration,ap,13,rung,0.32485435634418985,0.5583586735784706
BPIC15_5,duration,ap,14,learner,0.010332791067846799,0.1398074491901395
BPIC15_5,duration,ap,14,split,0.2105326688050438,0.7402632220751357
BPIC15_5,duration,ap,14,quality_level,0.004962398518429231,0.5485507442228
BPIC15_5,duration,ap,14,rung,0.07348275762790565,0.5782864811183458
BPIC15_5,duration,ap,15,learner,0.03464692014402501,0.18628823285919344
BPIC15_5,duration,ap,15,split,0.10056444206808965,0.472998592848506
BPIC15_5,duration,ap,15,quality_level,0.03294568949236332,0.17000618639858428
BPIC15_5,duration,ap,15,rung,0.37148088869481927,0.723198752215332
BPIC15_5,duration,ap,16,learner,0.0191172215362142,0.37703950027411254
BPIC15_5,duration,ap,16,split,0.07691415104123007,0.5433034767084606
BPIC15_5,duration,ap,16,quality_level,0.03653361979497654,0.2526497511605029
BPIC15_5,duration,ap,16,rung,0.2891952995479663,0.7675751099904025
BPIC15_5,duration,ap,17,learner,0.019293584647519874,0.11532368523766914
BPIC15_5,duration,ap,17,split,0.22810062901109077,0.556105077178343
BPIC15_5,duration,ap,17,quality_level,0.16185007900763876,0.23047679954369213
BPIC15_5,duration,ap,17,rung,0.2051590099142358,0.5600041238274587
BPIC15_5,duration,ap,18,learner,0.03107011770382613,0.2934895836535865
BPIC15_5,duration,ap,18,split,0.13394581616448908,0.3535828222276416
BPIC15_5,duration,ap,18,quality_level,0.09801741147034164,0.2583985429704957
BPIC15_5,duration,ap,18,rung,0.3021107792332201,0.5952869311784128
BPIC15_5,duration,ap,19,learner,0.0036105748287096747,0.11490438911783349
BPIC15_5,duration,ap,19,split,0.22385038447703332,0.3736290569334129
BPIC15_5,duration,ap,19,quality_level,0.00915935924547869,0.25999275188418836
BPIC15_5,duration,ap,19,rung,0.4034245908236825,0.6553585887193834
BPIC15_5,duration,ap,20,learner,0.26450695861425405,0.44197581214472387
BPIC15_5,duration,ap,20,split,0.24821182742039696,0.4258819268802262
BPIC15_5,duration,ap,20,quality_level,0.03441788213394711,0.21649565182460564
BPIC15_5,duration,ap,20,rung,0.16944946245578077,0.4077296765835532
BPIC15_5,duration,ap,21,learner,0.02112302080206818,0.2479353834964928
BPIC15_5,duration,ap,21,split,0.011166706699363066,0.4961021636661606
BPIC15_5,duration,ap,21,quality_level,0.08688860914276622,0.4256913203667946
BPIC15_5,duration,ap,21,rung,0.16538423954175935,0.7695637795103426
BPIC15_5,duration,ap,22,learner,0.00023703331450081883,0.05571679432080459
BPIC15_5,duration,ap,22,split,0.17528048424892356,0.354356820687624
BPIC15_5,duration,ap,22,quality_level,0.38028249003309916,0.6139012158134384
BPIC15_5,duration,ap,22,rung,0.1839987160693165,0.26229928022121096
BPIC15_5,duration,ap,23,learner,0.0037943463525998747,0.04259308566722098
BPIC15_5,duration,ap,23,split,0.6258337986238168,0.7515790917422037
BPIC15_5,duration,ap,23,quality_level,0.001854917218526406,0.04572391254711319
BPIC15_5,duration,ap,23,rung,0.20139391666360462,0.33982193132339555
BPIC15_5,duration,ap,24,learner,0.12965148201361973,0.30832367297457125
BPIC15_5,duration,ap,24,split,0.18032395853390795,0.4184826964733728
BPIC15_5,duration,ap,24,quality_level,0.01294165442870059,0.266495859779211
BPIC15_5,duration,ap,24,rung,0.3139451557449647,0.54562974275845
BPIC15_5,duration,ap,25,learner,0.04970506374720618,0.6928561917763291
BPIC15_5,duration,ap,25,split,0.011329146600996773,0.49522198714515864
BPIC15_5,duration,ap,25,quality_level,0.10702477005230591,0.28387849951568045
BPIC15_5,duration,ap,25,rung,0.09899614228918564,0.7962416392473178
BPIC15_5,duration,ap,26,learner,0.11880656834145388,0.47857846330301745
BPIC15_5,duration,ap,26,split,0.061581054726016646,0.5033159086161988
BPIC15_5,duration,ap,26,quality_level,0.0014045305586321978,0.12781381674582223
BPIC15_5,duration,ap,26,rung,0.2847952103191299,0.5610196368629902
BPIC15_5,duration,ap,27,learner,0.26085467226405196,0.7362906121042155
BPIC15_5,duration,ap,27,split,0.13109864542064106,0.5011955777006128
BPIC15_5,duration,ap,27,quality_level,0.05032520244423247,0.11106183453007694
BPIC15_5,duration,ap,27,rung,0.016264052962127826,0.2710092952662947
BPIC15_5,duration,ap,28,learner,0.01679072829824141,0.15092429130515275
BPIC15_5,duration,ap,28,split,0.4648675099560021,0.6347036895328995
BPIC15_5,duration,ap,28,quality_level,0.20931748606251707,0.3157284130163555
BPIC15_5,duration,ap,28,rung,0.06287725545394854,0.21102908580774346
BPIC15_5,duration,ap,29,learner,0.35445091021508024,0.6990815737433957
BPIC15_5,duration,ap,29,split,0.018187361825394138,0.2684228292007985
BPIC15_5,duration,ap,29,quality_level,0.22856019198278124,0.38335485263562
BPIC15_5,duration,ap,29,rung,0.0035801767118855635,0.10126346746391202
BPIC15_5,duration,ap,30,learner,0.304117315289794,0.5875974229258499
BPIC15_5,duration,ap,30,split,0.007897229301532365,0.30680330974710496
BPIC15_5,duration,ap,30,quality_level,0.0011086249267295318,0.13895133171287125
BPIC15_5,duration,ap,30,rung,0.1144192388877462,0.6589393750355318
BPIC15_5,duration,ap,31,learner,0.011357588576194545,0.4752838074267365
BPIC15_5,duration,ap,31,split,0.3142542823920075,0.886813898847603
BPIC15_5,duration,ap,31,quality_level,0.02394711949301738,0.11323299787814113
BPIC15_5,duration,ap,31,rung,0.008466385879694043,0.5676054402792629
BPIC15_5,duration,ap,32,learner,0.21163788003210554,0.41537656841903564
BPIC15_5,duration,ap,32,split,0.04101192834676595,0.3114537564677577
BPIC15_5,duration,ap,32,quality_level,0.1100886986527695,0.2227699300497728
BPIC15_5,duration,ap,32,rung,0.29620412195622475,0.4760887035916023
BPIC15_5,duration,ap,33,learner,0.044308798717192226,0.46889151344760527
BPIC15_5,duration,ap,33,split,0.03003690345390068,0.4024217430819904
BPIC15_5,duration,ap,33,quality_level,0.12907143527783774,0.3419496084647897
BPIC15_5,duration,ap,33,rung,0.19009782842795234,0.7505302301058124
