log,target,metric,measure,component,order,share,scale
BPIC15_4,duration,brier_skill,concentrated,learner+split,2,0.1450671242480367,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,learner+quality_level,2,0.10842040615054056,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,learner+rung,2,0.0315547624007885,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,split+quality_level,2,0.0027851409835623025,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,split+rung,2,0.002003284096931084,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,quality_level+rung,2,0.0003283735563140583,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,learner+split+quality_level,3,0.02879736000877698,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,learner+split+rung,3,0.008094509046075518,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,learner+quality_level+rung,3,0.0032699124220208534,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,split+quality_level+rung,3,0.00023560107364573079,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,learner+split+quality_level+rung,4,0.0016915953382246967,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,learner,1,0.6640830441823647,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,split,1,0.004754849961578613,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,quality_level,1,0.010092869145350788,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,rung,1,0.004210133134836558,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,learner+split,2,0.12591610533534275,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,learner+quality_level,2,0.13334959882020633,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,learner+rung,2,0.010649753646098882,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,split+quality_level,2,0.004482650102191791,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,split+rung,2,0.0016124511025224478,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,quality_level+rung,2,0.00032532011129481726,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,learner+split+quality_level,3,0.03421405168065842,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,learner+split+rung,3,0.005032331322311649,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,learner+quality_level+rung,3,0.000642143864278014,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,split+quality_level+rung,3,8.846052813705251e-05,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,learner+split+quality_level+rung,4,0.0005462370628270857,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,learner,1,0.688163825940162,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,split,1,0.003169855174462717,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,quality_level,1,0.011832779744723222,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,rung,1,0.004797988247844979,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,learner+split,2,0.11597110559171812,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,learner+quality_level,2,0.1274839850100137,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,learner+rung,2,0.008802271387427335,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,split+quality_level,2,0.003719802124318204,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,split+rung,2,0.0014397018326989385,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,quality_level+rung,2,0.0003665685960861217,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,learner+split+quality_level,3,0.030177658945971006,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,learner+split+rung,3,0.0033570337233143352,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,learner+quality_level+rung,3,0.00044005799340253844,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,split+quality_level+rung,3,7.285241123332449e-05,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,learner+split+quality_level+rung,4,0.00020451327662344133,raw-within-metric
BPIC15_4,handover,ap,concentrated,learner,1,0.027699570887044615,raw-within-metric
BPIC15_4,handover,ap,concentrated,split,1,0.39758099841646743,raw-within-metric
BPIC15_4,handover,ap,concentrated,quality_level,1,0.12048117862145148,raw-within-metric
BPIC15_4,handover,ap,concentrated,rung,1,0.06402785859477624,raw-within-metric
BPIC15_4,handover,ap,concentrated,learner+split,2,0.0652769175442704,raw-within-metric
BPIC15_4,handover,ap,concentrated,learner+quality_level,2,0.014170985794819539,raw-within-metric
BPIC15_4,handover,ap,concentrated,learner+rung,2,0.12721925180550298,raw-within-metric
BPIC15_4,handover,ap,concentrated,split+quality_level,2,0.03238866733942616,raw-within-metric
BPIC15_4,handover,ap,concentrated,split+rung,2,0.05372358804817348,raw-within-metric
BPIC15_4,handover,ap,concentrated,quality_level+rung,2,0.005506891095886741,raw-within-metric
BPIC15_4,handover,ap,concentrated,learner+split+quality_level,3,0.009740937766704549,raw-within-metric
BPIC15_4,handover,ap,concentrated,learner+split+rung,3,0.0624862054497976,raw-within-metric
BPIC15_4,handover,ap,concentrated,learner+quality_level+rung,3,0.011428276864234652,raw-within-metric
BPIC15_4,handover,ap,concentrated,split+quality_level+rung,3,0.0038235691748886315,raw-within-metric
BPIC15_4,handover,ap,concentrated,learner+split+quality_level+rung,4,0.004445102596555465,raw-within-metric
BPIC15_4,handover,auc,concentrated,learner,1,0.15546301121077166,raw-within-metric
BPIC15_4,handover,auc,concentrated,split,1,0.18386224021357003,raw-within-metric
BPIC15_4,handover,auc,concentrated,quality_level,1,0.08538668768565544,raw-within-metric
BPIC15_4,handover,auc,concentrated,rung,1,0.13343873841775525,raw-within-metric
BPIC15_4,handover,auc,concentrated,learner+split,2,0.1945305649378226,raw-within-metric
BPIC15_4,handover,auc,concentrated,learner+quality_level,2,0.019244020614378708,raw-within-metric
BPIC15_4,handover,auc,concentrated,learner+rung,2,0.0651031614867728,raw-within-metric
BPIC15_4,handover,auc,concentrated,split+quality_level,2,0.04147002293093913,raw-within-metric
BPIC15_4,handover,auc,concentrated,split+rung,2,0.04098595380108041,raw-within-metric
BPIC15_4,handover,auc,concentrated,quality_level+rung,2,0.012106927709648519,raw-within-metric
BPIC15_4,handover,auc,concentrated,learner+split+quality_level,3,0.02297648951464036,raw-within-metric
BPIC15_4,handover,auc,concentrated,learner+split+rung,3,0.02567145958795383,raw-within-metric
BPIC15_4,handover,auc,concentrated,learner+quality_level+rung,3,0.007510913820983787,raw-within-metric
BPIC15_4,handover,auc,concentrated,split+quality_level+rung,3,0.006583801883352144,raw-within-metric
BPIC15_4,handover,auc,concentrated,learner+split+quality_level+rung,4,0.00566600618467529,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,learner,1,0.013833766403926421,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,split,1,0.20971224230509442,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,quality_level,1,0.004190662792142472,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,rung,1,0.055260210561445214,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,learner+split,2,0.17714784891729726,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,learner+quality_level,2,0.0064538317356700355,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,learner+rung,2,0.1600587779215389,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,split+quality_level,2,0.03133124145954845,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,split+rung,2,0.03579401498368149,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,quality_level+rung,2,0.005568839465096168,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,learner+split+quality_level,3,0.059797114836685976,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,learner+split+rung,3,0.18478108494978113,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,learner+quality_level+rung,3,0.02768531657021029,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,split+quality_level+rung,3,0.005525156471036822,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,learner+split+quality_level+rung,4,0.02285989062684497,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,learner,1,0.28247408545210057,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,split,1,0.05267357221449083,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,quality_level,1,0.010655394315155952,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,rung,1,0.06308688311993033,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,learner+split,2,0.1435137087402393,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,learner+quality_level,2,0.02988493227929947,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,learner+rung,2,0.17270296754589004,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,split+quality_level,2,0.011802384019664157,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,split+rung,2,0.021623078945000804,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,quality_level+rung,2,0.012426302529222378,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,learner+split+quality_level,3,0.04685434164928448,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,learner+split+rung,3,0.08347801937435667,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,learner+quality_level+rung,3,0.046370145839944095,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,split+quality_level+rung,3,0.004779790570796465,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,learner+split+quality_level+rung,4,0.017674393404624487,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,learner,1,0.029865623260953454,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,split,1,0.030577269134276688,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,quality_level,1,0.0028943622376897088,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,rung,1,0.016189466756772446,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,learner+split,2,0.09686858909127599,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,learner+quality_level,2,0.0030236845823011253,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,learner+rung,2,0.05989663302812594,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,split+quality_level,2,0.06835142735231105,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,split+rung,2,0.06827709964404927,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,quality_level+rung,2,0.002660836581557016,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,learner+split+quality_level,3,0.28374792495213086,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,learner+split+rung,3,0.2775560992741829,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,learner+quality_level+rung,3,0.009988516967019443,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,split+quality_level+rung,3,0.00989663142471172,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,learner+split+quality_level+rung,4,0.040205835712642364,raw-within-metric
BPIC15_5,duration,ap,concentrated,learner,1,0.00027303388559743837,raw-within-metric
BPIC15_5,duration,ap,concentrated,split,1,0.12313242806403521,raw-within-metric
BPIC15_5,duration,ap,concentrated,quality_level,1,0.012693233436141654,raw-within-metric
BPIC15_5,duration,ap,concentrated,rung,1,0.34058911996808566,raw-within-metric
BPIC15_5,duration,ap,concentrated,learner+split,2,0.11989148242434555,raw-within-metric
BPIC15_5,duration,ap,concentrated,learner+quality_level,2,0.0029034360833994676,raw-within-metric
BPIC15_5,duration,ap,concentrated,learner+rung,2,0.19434246727711788,raw-within-metric
BPIC15_5,duration,ap,concentrated,split+quality_level,2,0.03066117472290282,raw-within-metric
BPIC15_5,duration,ap,concentrated,split+rung,2,0.051930211481055255,raw-within-metric
BPIC15_5,duration,ap,concentrated,quality_level+rung,2,0.030357354831055533,raw-within-metric
BPIC15_5,duration,ap,concentrated,learner+split+quality_level,3,0.01487971106789358,raw-within-metric
BPIC15_5,duration,ap,concentrated,learner+split+rung,3,0.06522686049927844,raw-within-metric
BPIC15_5,duration,ap,concentrated,learner+quality_level+rung,3,0.003184746338580539,raw-within-metric
BPIC15_5,duration,ap,concentrated,split+quality_level+rung,3,0.008313315244188156,raw-within-metric
BPIC15_5,duration,ap,concentrated,learner+split+quality_level+rung,4,0.0016214246763227556,raw-within-metric
BPIC15_5,duration,auc,concentrated,learner,1,0.0004365053619820983,raw-within-metric
BPIC15_5,duration,auc,concentrated,split,1,0.018564477321600846,raw-within-metric
BPIC15_5,duration,auc,concentrated,quality_level,1,0.013816386359700008,raw-within-metric
BPIC15_5,duration,auc,concentrated,rung,1,0.1719348941184048,raw-within-metric
BPIC15_5,duration,auc,concentrated,learner+split,2,0.02271979771660149,raw-within-metric
BPIC15_5,duration,auc,concentrated,learner+quality_level,2,0.007036693336788214,raw-within-metric
BPIC15_5,duration,auc,concentrated,learner+rung,2,0.5197732212305468,raw-within-metric
BPIC15_5,duration,auc,concentrated,split+quality_level,2,0.011216011597155691,raw-within-metric
BPIC15_5,duration,auc,concentrated,split+rung,2,0.05666543993050852,raw-within-metric
BPIC15_5,duration,auc,concentrated,quality_level+rung,2,0.003990218277693962,raw-within-metric
BPIC15_5,duration,auc,concentrated,learner+split+quality_level,3,0.005521419302146237,raw-within-metric
BPIC15_5,duration,auc,concentrated,learner+split+rung,3,0.14977760255898082,raw-within-metric
BPIC15_5,duration,auc,concentrated,learner+quality_level+rung,3,0.01068131722175165,raw-within-metric
BPIC15_5,duration,auc,concentrated,split+quality_level+rung,3,0.0034718419161200082,raw-within-metric
BPIC15_5,duration,auc,concentrated,learner+split+quality_level+rung,4,0.004394173750018847,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,learner,1,0.012248072517004186,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,split,1,0.16914476563640704,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,quality_level,1,0.05698481538779032,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,rung,1,0.314115023077645,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,learner+split,2,0.052378520499900064,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,learner+quality_level,2,0.02875741116647023,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,learner+rung,2,0.1476203967375146,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,split+quality_level,2,0.02090220629820583,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,split+rung,2,0.08664374944362117,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,quality_level+rung,2,0.020914636279998625,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,learner+split+quality_level,3,0.01102467714849184,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,learner+split+rung,3,0.06631227582384737,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,learner+quality_level+rung,3,0.0030452596243672916,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,split+quality_level+rung,3,0.007771512912867984,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,learner+split+quality_level+rung,4,0.002136677445868412,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,learner,1,0.3105271435188399,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,split,1,0.15272131044217446,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,quality_level,1,0.04936170388055324,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,rung,1,0.18726135999024404,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,learner+split,2,0.05034837379898372,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,learner+quality_level,2,0.04071430718982777,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,learner+rung,2,0.02904790638006538,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,split+quality_level,2,0.018590303497527737,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,split+rung,2,0.07535258969140023,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,quality_level+rung,2,0.015069683402961396,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,learner+split+quality_level,3,0.01672731081820835,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,learner+split+rung,3,0.040917127010242894,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,learner+quality_level+rung,3,0.004393492161625429,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,split+quality_level+rung,3,0.006495376234930723,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,learner+split+quality_level+rung,4,0.0024720119824148206,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,learner,1,0.41145052148916683,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,split,1,0.17213642813905586,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,quality_level,1,0.027577696606556745,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,rung,1,0.07984281723028118,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,learner+split,2,0.05474212890057497,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,learner+quality_level,2,0.05463627104685687,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,learner+rung,2,0.024877419217153432,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,split+quality_level,2,0.014304972910933715,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,split+rung,2,0.07665693258515287,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,quality_level+rung,2,0.007486555733834333,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,learner+split+quality_level,3,0.018823556296836387,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,learner+split+rung,3,0.04116399401972165,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,learner+quality_level+rung,3,0.008673159454419703,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,split+quality_level+rung,3,0.004041476513458645,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,learner+split+quality_level+rung,4,0.0035860698559967707,raw-within-metric
BPIC17,duration,ap,concentrated,learner,1,0.025562639194198832,raw-within-metric
BPIC17,duration,ap,concentrated,split,1,0.16687367280409776,raw-within-metric
BPIC17,duration,ap,concentrated,quality_level,1,0.2271221012198599,raw-within-metric
BPIC17,duration,ap,concentrated,rung,1,0.39927682016599536,raw-within-metric
BPIC17,duration,ap,concentrated,learner+split,2,0.04847811507596384,raw-within-metric
BPIC17,duration,ap,concentrated,learner+quality_level,2,0.003402641376459958,raw-within-metric
BPIC17,duration,ap,concentrated,learner+rung,2,0.04642195462810359,raw-within-metric
BPIC17,duration,ap,concentrated,split+quality_level,2,0.009981180116558444,raw-within-metric
BPIC17,duration,ap,concentrated,split+rung,2,0.019650144765975448,raw-within-metric
BPIC17,duration,ap,concentrated,quality_level+rung,2,0.03235750240910586,raw-within-metric
BPIC17,duration,ap,concentrated,learner+split+quality_level,3,0.005997494740195531,raw-within-metric
BPIC17,duration,ap,concentrated,learner+split+rung,3,0.007385866637510176,raw-within-metric
BPIC17,duration,ap,concentrated,learner+quality_level+rung,3,0.002044380181940398,raw-within-metric
BPIC17,duration,ap,concentrated,split+quality_level+rung,3,0.0020944401955432534,raw-within-metric
BPIC17,duration,ap,concentrated,learner+split+quality_level+rung,4,0.0033510464884916238,raw-within-metric
BPIC17,duration,auc,concentrated,learner,1,0.0677779800755623,raw-within-metric
BPIC17,duration,auc,concentrated,split,1,0.10137819821403261,raw-within-metric
BPIC17,duration,auc,concentrated,quality_level,1,0.021247770137907986,raw-within-metric
BPIC17,duration,auc,concentrated,rung,1,0.6367941311735608,raw-within-metric
BPIC17,duration,auc,concentrated,learner+split,2,0.045066521505438245,raw-within-metric
BPIC17,duration,auc,concentrated,learner+quality_level,2,0.002016865920441775,raw-within-metric
BPIC17,duration,auc,concentrated,learner+rung,2,0.053692536520656156,raw-within-metric
BPIC17,duration,auc,concentrated,split+quality_level,2,0.0038218027956053893,raw-within-metric
BPIC17,duration,auc,concentrated,split+rung,2,0.025830219928063117,raw-within-metric
BPIC17,duration,auc,concentrated,quality_level+rung,2,0.02888786644443244,raw-within-metric
BPIC17,duration,auc,concentrated,learner+split+quality_level,3,0.002425893103560494,raw-within-metric
BPIC17,duration,auc,concentrated,learner+split+rung,3,0.007457646037707086,raw-within-metric
BPIC17,duration,auc,concentrated,learner+quality_level+rung,3,0.0008934687618724126,raw-within-metric
BPIC17,duration,auc,concentrated,split+quality_level+rung,3,0.0012249581231569921,raw-within-metric
BPIC17,duration,auc,concentrated,learner+split+quality_level+rung,4,0.001484141258002308,raw-within-metric
BPIC17,duration,brier_skill,concentrated,learner,1,0.40797751321884373,raw-within-metric
BPIC17,duration,brier_skill,concentrated,split,1,0.2677354877103922,raw-within-metric
BPIC17,duration,brier_skill,concentrated,quality_level,1,0.04715886728516352,raw-within-metric
BPIC17,duration,brier_skill,concentrated,rung,1,0.0023617629320334325,raw-within-metric
BPIC17,duration,brier_skill,concentrated,learner+split,2,0.10662422798856688,raw-within-metric
BPIC17,duration,brier_skill,concentrated,learner+quality_level,2,0.017813378932369565,raw-within-metric
BPIC17,duration,brier_skill,concentrated,learner+rung,2,0.07404118132948256,raw-within-metric
BPIC17,duration,brier_skill,concentrated,split+quality_level,2,0.015836331623472602,raw-within-metric
BPIC17,duration,brier_skill,concentrated,split+rung,2,0.027409450700600236,raw-within-metric
BPIC17,duration,brier_skill,concentrated,quality_level+rung,2,0.0007155043967915859,raw-within-metric
BPIC17,duration,brier_skill,concentrated,learner+split+quality_level,3,0.008280750748016296,raw-within-metric
BPIC17,duration,brier_skill,concentrated,learner+split+rung,3,0.017991265117134995,raw-within-metric
BPIC17,duration,brier_skill,concentrated,learner+quality_level+rung,3,0.0019008822151547942,raw-within-metric
BPIC17,duration,brier_skill,concentrated,split+quality_level+rung,3,0.0011306860095644682,raw-within-metric
BPIC17,duration,brier_skill,concentrated,learner+split+quality_level+rung,4,0.0030227097924131457,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,learner,1,0.43895665121478905,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,split,1,0.2503190018710467,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,quality_level,1,0.05527847232669058,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,rung,1,0.0020742655011392803,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,learner+split,2,0.09935763962383821,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,learner+quality_level,2,0.019227893748358163,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,learner+rung,2,0.06667911957407247,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,split+quality_level,2,0.015590633304916876,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,split+rung,2,0.023569601801774635,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,quality_level+rung,2,0.0005630490224051113,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,learner+split+quality_level,3,0.007385990847434961,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,learner+split+rung,3,0.015611207874067822,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,learner+quality_level+rung,3,0.0016238405060081378,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,split+quality_level+rung,3,0.0010378609662794341,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,learner+split+quality_level+rung,4,0.00272477181717861,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,learner,1,0.4379178932990561,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,split,1,0.25103294732008025,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,quality_level,1,0.05493482498965724,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,rung,1,0.002121318744004367,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,learner+split,2,0.09939300530084871,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,learner+quality_level,2,0.01908895508233137,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,learner+rung,2,0.06700708714110364,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,split+quality_level,2,0.015610728316302579,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,split+rung,2,0.02373887475393286,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,quality_level+rung,2,0.0005556194068107573,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,learner+split+quality_level,3,0.007370996610094573,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,learner+split+rung,3,0.015803241347981663,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,learner+quality_level+rung,3,0.0016342507314651027,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,split+quality_level+rung,3,0.0010434754473858396,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,learner+split+quality_level+rung,4,0.0027467815089448435,raw-within-metric
BPIC19,duration,ap,concentrated,learner,1,0.04713813334364622,raw-within-metric
BPIC19,duration,ap,concentrated,split,1,0.3503909717125311,raw-within-metric
BPIC19,duration,ap,concentrated,quality_level,1,0.028748799244550337,raw-within-metric
BPIC19,duration,ap,concentrated,rung,1,0.23083608644308803,raw-within-metric
BPIC19,duration,ap,concentrated,learner+split,2,0.013654121865794644,raw-within-metric
BPIC19,duration,ap,concentrated,learner+quality_level,2,0.006431498156026683,raw-within-metric
BPIC19,duration,ap,concentrated,learner+rung,2,0.011167559348390125,raw-within-metric
BPIC19,duration,ap,concentrated,split+quality_level,2,0.005438396049491325,raw-within-metric
BPIC19,duration,ap,concentrated,split+rung,2,0.28258184484911336,raw-within-metric
BPIC19,duration,ap,concentrated,quality_level+rung,2,0.008062738026320326,raw-within-metric
BPIC19,duration,ap,concentrated,learner+split+quality_level,3,0.0011777560384182947,raw-within-metric
BPIC19,duration,ap,concentrated,learner+split+rung,3,0.008445639468405713,raw-within-metric
BPIC19,duration,ap,concentrated,learner+quality_level+rung,3,0.0007956709257503582,raw-within-metric
BPIC19,duration,ap,concentrated,split+quality_level+rung,3,0.004745631428621534,raw-within-metric
BPIC19,duration,ap,concentrated,learner+split+quality_level+rung,4,0.0003851530998518933,raw-within-metric
BPIC19,duration,auc,concentrated,learner,1,0.09324935967289454,raw-within-metric
BPIC19,duration,auc,concentrated,split,1,0.14754276071624847,raw-within-metric
BPIC19,duration,auc,concentrated,quality_level,1,0.028883578904373076,raw-within-metric
BPIC19,duration,auc,concentrated,rung,1,0.32828649702747226,raw-within-metric
BPIC19,duration,auc,concentrated,learner+split,2,0.011931021326506447,raw-within-metric
BPIC19,duration,auc,concentrated,learner+quality_level,2,0.00866500844341071,raw-within-metric
BPIC19,duration,auc,concentrated,learner+rung,2,0.03135692431133507,raw-within-metric
BPIC19,duration,auc,concentrated,split+quality_level,2,0.01610077134163276,raw-within-metric
BPIC19,duration,auc,concentrated,split+rung,2,0.2708933958263329,raw-within-metric
BPIC19,duration,auc,concentrated,quality_level+rung,2,0.010670462158349568,raw-within-metric
BPIC19,duration,auc,concentrated,learner+split+quality_level,3,0.0023129204983287654,raw-within-metric
BPIC19,duration,auc,concentrated,learner+split+rung,3,0.022763073681751463,raw-within-metric
BPIC19,duration,auc,concentrated,learner+quality_level+rung,3,0.0026402113280981315,raw-within-metric
BPIC19,duration,auc,concentrated,split+quality_level+rung,3,0.023434175890814486,raw-within-metric
BPIC19,duration,auc,concentrated,learner+split+quality_level+rung,4,0.0012698388724513517,raw-within-metric
BPIC19,duration,brier_skill,concentrated,learner,1,0.10388204408936451,raw-within-metric
BPIC19,duration,brier_skill,concentrated,split,1,0.47860714418640876,raw-within-metric
BPIC19,duration,brier_skill,concentrated,quality_level,1,0.005816921681921756,raw-within-metric
BPIC19,duration,brier_skill,concentrated,rung,1,0.08423892154823907,raw-within-metric
