learner,split,quality,level,rung,metric,log,target,V,se,n_draws,pct_lo,pct_hi,basic_lo,basic_hi,bc_lo,bc_hi,boot_shift,lo,hi,resolved
hgb,holdout70,clean,1.0,B_intake,nb_0.300,BPIC13_closed,handover,0.001278363694471,0.025139330576567614,400,-0.051633485162759764,0.04601305457877531,-0.04345632718983331,0.05419021255170176,-0.04582293306299891,0.050693224686708976,-0.00279371072966895,-0.04345632718983331,0.05419021255170176,False
hgb,holdout70,clean,1.0,B_intake,nb_0.325,BPIC13_closed,handover,0.0037285607755406,0.025539482905877736,400,-0.05502778874777209,0.044496460830484995,-0.037039339279403796,0.06248491029885329,-0.03872596217976536,0.06745892162044735,-0.0086044265004699,-0.037039339279403796,0.06248491029885329,False
hgb,holdout70,clean,1.0,B_intake,nb_0.350,BPIC13_closed,handover,0.0005162622612287,0.02578438822172263,400,-0.050562737699508246,0.044124074498801485,-0.04309154997634409,0.05159526222196564,-0.04543725870280825,0.050912953219433,-0.005271457187701,-0.04309154997634409,0.05159526222196564,False
hgb,holdout70,clean,1.0,B_intake,nb_0.375,BPIC13_closed,handover,0.0031319910514541,0.0264805204490186,400,-0.05606302118738557,0.04605950154002027,-0.03979551943711207,0.06232700329029377,-0.045515860056700656,0.052312278219027404,-0.00992768390750445,-0.03979551943711207,0.06232700329029377,False
hgb,holdout70,clean,1.0,B_intake,nb_0.400,BPIC13_closed,handover,-0.0067114093959731,0.0276617194876811,400,-0.05565330785438133,0.04622632516031356,-0.05964914395225976,0.04223048906243513,-0.05633208950864477,0.04607574826245298,0.00010182416333774993,-0.05964914395225976,0.04223048906243513,False
hgb,holdout70,clean,1.0,B_intake,nb_0.425,BPIC13_closed,handover,-0.0126446843692247,0.029188214496278363,400,-0.06252920825589145,0.04860158652155281,-0.07389095526000221,0.03723983951744205,-0.07577136094563375,0.03860792923899234,0.005219164873514549,-0.07389095526000221,0.03723983951744205,False
hgb,holdout70,clean,1.0,B_intake,nb_0.450,BPIC13_closed,handover,-0.0231848688224527,0.030961943412386853,400,-0.06418777896433688,0.04952293665562837,-0.09589267430053378,0.017818041319431474,-0.0864080461788043,0.022341807067667148,0.015535771306503651,-0.09589267430053378,0.017818041319431474,False
hgb,holdout70,clean,1.0,B_intake,nb_0.475,BPIC13_closed,handover,-0.0094811974006605,0.033103440867661565,400,-0.07614470898480444,0.051491866977051055,-0.07045426177837205,0.057182314183483435,-0.07436709692841563,0.05160412927529256,-0.00036035095224295176,-0.07045426177837205,0.057182314183483435,False
hgb,holdout70,clean,1.0,B_intake,nb_0.500,BPIC13_closed,handover,0.0,0.03441795863235938,400,-0.0784079435476116,0.056152404063581386,-0.056152404063581386,0.0784079435476116,-0.05592222725001797,0.06437766275338348,-0.01038958019586885,-0.056152404063581386,0.0784079435476116,False
hgb,holdout70,clean,1.0,B_intake,nb_0.525,BPIC13_closed,handover,0.0075356175674084,0.03700545070049387,400,-0.08826197508560302,0.05695406766767102,-0.04188283253285422,0.10333321022041982,-0.04891219858450049,0.07684592236066179,-0.018035546141281,-0.04188283253285422,0.10333321022041982,False
hgb,holdout70,clean,1.0,B_intake,nb_0.550,BPIC13_closed,handover,0.0104399701715138,0.038210586157846956,400,-0.09064010155126592,0.057557870906673976,-0.03667793056364638,0.11152004189429351,-0.04467510143407966,0.0861445834647633,-0.0217804434171516,-0.03667793056364638,0.11152004189429351,False
