log,target,learner,quality,level,rung,metric,V,without_f,with_f,se,lo,hi,n_draws,mean,resolved
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.500,0.0560211733568593,0.23158359064843403,0.28760476400529333,0.011896561147967563,0.04288707543008386,0.08714159682399646,250,0.06386943096603441,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.525,0.07744991061685974,0.1911406217351937,0.26859053235205343,0.01388907482524728,0.05696201796949365,0.11215842871404363,250,0.08271037540918906,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.550,0.11797284713032402,0.14620398960937103,0.26417683673969505,0.016404543595329165,0.07571925697201393,0.14048056658334573,250,0.10608439935303636,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.575,0.14141518980772722,0.09598069488051064,0.23739588468823786,0.019434729771930427,0.10343677832844647,0.17606904693946399,250,0.13586185422558963,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.600,0.17997353330392596,0.0394794883105426,0.21945302161446856,0.022101700034331654,0.13458866343184828,0.21361380679311862,250,0.17236700485222758,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.625,0.24275841787972363,-0.024555212468754695,0.21820320541096894,0.02553355410438815,0.17234597853256872,0.2638325246287311,250,0.21933833259814736,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.650,0.2797907870691286,-0.09773772764509436,0.1820530594240342,0.031460719239898766,0.22014304619068628,0.3190544457747811,250,0.2738561976179974,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.675,0.3316819924671713,-0.18217909131010168,0.1495029011570696,0.0888703274516897,0.04634810491669776,0.4382358929116761,250,0.31033884157307196,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.700,0.15600646963681813,0.06719600058814884,0.22320247022496698,0.1457630123125582,0.023967063667107782,0.49797456256432876,250,0.22314953683281868,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.725,0.18638970204916389,0.01760436299474677,0.20399406504391066,0.08926064314919292,0.037146609455828615,0.47219793880579064,250,0.18071267594337728,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.750,0.22893692104102342,-0.04190560211733568,0.18703131892368774,0.046573097103778265,0.11768857520952804,0.28588442876047643,250,0.2144384649316277,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.775,0.3271577709160418,-0.11464000392099216,0.21251776699504968,0.0933372153598976,0.02820663627897853,0.34272165857962067,250,0.22898358084595408,True
BPIC13_incidents,handover,logit,clean,1.0,B_half,nb_0.800,0.07013674459638285,0.11468901632112923,0.18482576091751207,0.12148557283675772,-0.031804146449051614,0.3689126599029555,250,0.08247375385972648,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,auc,0.043045736712075455,0.816850835090582,0.8598965718026574,0.010375926787607008,0.019549797993983008,0.05929940676164813,250,0.038941996140242505,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,ap,0.035603939675453056,0.8825926038977638,0.9181965435732169,0.005216071412533786,0.022077811576826464,0.04240373329524261,250,0.0317993552104187,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,brier_skill,0.10563468214783278,0.24460274141058058,0.35023742355841336,0.012005870846352367,0.07315737952085165,0.11708522541548108,250,0.09624560284213414,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nagelkerke,0.11177124693502666,0.3912461665599167,0.5030174134949433,0.014311058184985383,0.06999912970910478,0.12507931600853037,250,0.0989497085390238,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,logloss_skill,0.08880016475470254,0.24143969326840997,0.3302398580231125,0.011237862599221032,0.052685839977112035,0.09787718396473218,250,0.0770427700067379,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.050,0.0,0.5955703108675968,0.5955703108675968,9.606854013698916e-05,0.0,0.00013929840039003937,250,1.7644464049406671e-06,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.075,0.00014306322202217725,0.5846397787288833,0.5847828419509055,0.00018001473661774934,-0.00042501698875759827,0.00032189224954992657,250,5.865592102910355e-05,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.100,0.00019604960054886433,0.5731019948046856,0.5732980444052345,0.00024116145964700166,-0.0005771210116159164,0.00044111160123505577,250,0.00011488506592167625,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.125,0.000252063772134381,0.5609049089419623,0.5611569727140967,0.0004607359787645803,-0.0005671434873023573,0.0014351881025899964,250,0.00027248093767723037,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.150,0.0003113728949895034,0.5479903474402553,0.5483017203352448,0.0007720565661768797,-0.0007868652533796871,0.0021017670411791227,250,0.0006044785801395972,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.175,0.0013367018219246907,0.5342930852414751,0.5356297870633998,0.0010326468864049565,-0.0011910013233347144,0.003105492507786262,250,0.0011041691729826106,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.200,0.0018747243052493756,0.5197397441552712,0.5216144684605206,0.001230166410267931,-0.0007719453021614031,0.003970004411116057,250,0.0017887075430083848,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.225,0.0025897519814448433,0.5042474778376994,0.5068372298191443,0.001482165513117364,-0.0002180656544815154,0.005860381063505859,250,0.0027616432118616335,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.250,0.004117041611527761,0.4877223937656227,0.49183943537715047,0.002057020783485791,-0.0007351860020585188,0.007906925452139384,250,0.00379061902661373,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.275,0.004989124317417881,0.47005764872305794,0.4750467730404758,0.002462565365013805,0.00010343306511725887,0.010126933665941622,250,0.00496375279497437,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.300,0.00504127544268701,0.45239145503812467,0.4574327304808117,0.0031769116609779986,0.00037179406389819966,0.013296363980087033,250,0.006588947003591911,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.325,0.007564247087846476,0.4322730317436979,0.4398372788315444,0.004114783889748635,0.0019723406688558903,0.01853199692855624,250,0.009376725644921495,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.350,0.00909368531777005,0.4089443860065827,0.4180380713243528,0.005108602297072968,0.005817583387058485,0.025210376302127527,250,0.013671880832004338,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.375,0.014027348919276539,0.38570798411998236,0.3997353330392589,0.007052093161632606,0.009058226731363047,0.034367004852227566,250,0.02012527569475076,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.400,0.026466696074106844,0.3587707690045581,0.38523746507866496,0.008536299854464425,0.013593589178062068,0.04478017938538445,250,0.02835583002499632,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.425,0.04599067912007826,0.32788017107458617,0.37387085019466443,0.009801301197647657,0.01894718168044334,0.05722847663067451,250,0.03953917262806621,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.450,0.053414604804106314,0.2980310382163051,0.3514456430204114,0.010746520363079194,0.02956550507278346,0.07240445923727788,250,0.05171528251193005,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.475,0.07150209002877722,0.26445690759762225,0.33595899762639947,0.012500867671524089,0.04178797235700635,0.08694047093914749,250,0.06546877560022685,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.500,0.0868989854433172,0.22849580943978826,0.31539479488310546,0.014068741041830412,0.05072783414203791,0.10277900308778115,250,0.07760741067490075,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.525,0.07940008822232025,0.21412485779954954,0.2935249460218698,0.01648389803678817,0.0555266640354747,0.12048673182736282,250,0.09122958698024286,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.550,0.1124344459148165,0.17316080968485015,0.28559525559966664,0.027031515005154823,0.03658775670244567,0.13819046218693332,250,0.09776307405773664,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.575,0.08030825916603962,0.1949453800046706,0.2752536391707102,0.039017573380106564,0.024073665637406302,0.1729890500531929,250,0.09863784737538596,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.600,0.12637847375385974,0.15416850463167187,0.2805469783855316,0.04296377179118625,0.014716585796206385,0.17463056903396554,250,0.09460344067048962,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.625,0.11336568151742393,0.1717394500808705,0.2851051315982944,0.0462071144323479,0.010406557859138393,0.1842523158359064,250,0.10268607557712102,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.650,0.058415779192135586,0.2113554729346524,0.269771252126788,0.044338853383857874,0.028837670930745428,0.2102322137500788,250,0.11652555296490014,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.675,0.12714193614061287,0.17037087306165366,0.2975128092022665,0.06579331225129147,-0.04597655322181125,0.20515167452750172,250,0.09624403651046794,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.700,0.009851492427584152,0.28098808998676666,0.2908395824143508,0.07394418448715569,-0.05586310836641666,0.1852154094986031,250,0.0425955006616674,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.725,0.012872438545133758,0.2666720134739544,0.2795444520190882,0.042979259065164234,-0.06682840758711953,0.14749067650479203,250,0.002519469062036333,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.750,0.019408910454344924,0.24746360829289812,0.26687251874724305,0.029153441086269015,-0.05484119982355532,0.04940449933833265,250,0.001485663872959861,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.775,0.022153604862030024,0.22143802382002647,0.2435916286820565,0.027936064727718774,-0.0449333431358134,0.058846738224770906,250,0.00831603195608488,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake,nb_0.800,0.01852668725187473,0.18879576532862807,0.2073224525805028,0.03173419785250462,-0.04630569033965597,0.07974194971327746,250,0.020232906925452133,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,auc,0.03725010609285506,0.8295762207257739,0.8668263268186289,0.00587228232283096,0.023543760345961614,0.04738097289975824,250,0.035068547449384174,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,ap,0.019854932431140004,0.9009694216714617,0.9208243541026017,0.003332619544860538,0.011895910477423858,0.024854678399522663,250,0.01793900848546222,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,brier_skill,0.07643903543912656,0.30141022939782347,0.37784926483695,0.0110500407436689,0.045540851045828334,0.0899445253570801,250,0.06875508394388444,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nagelkerke,0.07824573720476324,0.4387137705897918,0.516959507794555,0.013930508070295838,0.044109665977853804,0.09681974116103359,250,0.07023183682445927,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,logloss_skill,0.064479551083657,0.27771608733949793,0.3421956384231549,0.01071568233246342,0.03419605295163986,0.07414574690298802,250,0.05523053326539089,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.050,6.964920019503218e-05,0.5955703108675968,0.5956399600677919,0.00026709979092066286,-0.0008769995124556035,0.00013929840039006436,250,-5.321198894899304e-05,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.075,0.00010729741651660518,0.5846397787288833,0.5847470761453999,0.0005272776846645116,-0.0016133358766795142,0.0003853765543222312,250,-0.00019857175216681576,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.100,-0.00024506200068619144,0.5731019948046856,0.5728569328039994,0.000679057205457317,-0.0017534186149095715,0.0006861736019212472,250,-0.00023682791746311782,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.125,-0.00018904782910067475,0.5609049089419623,0.5607158611128616,0.0009381108174092703,-0.002016510177074826,0.001372172159556315,250,-0.00011292456991619382,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.150,0.00012973870624566342,0.5479903474402553,0.548120086146501,0.001257950376030312,-0.0025655829160071307,0.0022574534886737885,250,0.00024338981291678773,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.175,0.0008020210931548588,0.5342930852414751,0.53509510633463,0.001643450699542209,-0.0023659622248065363,0.0040304901685580775,250,0.0009992648139979647,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.200,0.0018747243052492646,0.5197397441552712,0.5216144684605205,0.0019045833470762944,-0.0009676885752095576,0.00604047198941328,250,0.0022218791354212592,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.225,0.005620615564124853,0.5045036071545456,0.5101242227186704,0.0026542983215314966,-0.0014908860651421552,0.008898003614269335,250,0.0035202413307340937,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.250,0.007204822820173484,0.4880164681664461,0.4952212909866196,0.0030923811798714063,-0.00014703720041169127,0.01158285546243202,250,0.0055368328187031255,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.275,0.008807021279832072,0.4715635124652054,0.48037053374503746,0.0037892344671119895,0.0007038772188673869,0.015232039912994582,250,0.007852455774759298,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.300,0.01228810889154941,0.45415590144306517,0.4664440103346146,0.004446794633272115,0.0019676728212237897,0.020045371478984112,250,0.010838490138004917,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.325,0.013625447238151123,0.4347890016174093,0.4484144488555604,0.005601033287593282,0.005593131728994147,0.026449950170726624,250,0.014383636393340858,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.350,0.017814122357571793,0.41410199857487023,0.431916120932442,0.006317721927247763,0.007395405653014756,0.031563231651454034,250,0.018285229547690945,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.375,0.022849580943978764,0.39779444199382447,0.42064402293780323,0.006806845899986774,0.01000882223202473,0.03562196735774151,250,0.022764887516541675,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.400,0.02852521687987064,0.3777385678576679,0.40626378473753855,0.007664977869658563,0.012549625055138892,0.04384281723275988,250,0.02748007645934421,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.425,0.036554726606701005,0.3577990448974895,0.3943537715041905,0.00872124793072817,0.01675121305690336,0.050128977196448064,250,0.0322041387775455,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.450,0.04350964430364518,0.3368087580703372,0.3803184023739824,0.009451926570740992,0.017895095641015366,0.055717407867826925,250,0.03602117335685929,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.475,0.05009767471170207,0.32035204906841436,0.3704497237801164,0.010743724836589082,0.01933066565841162,0.05992133509777974,250,0.03987531245405086,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.500,0.04455227172474635,0.3180414644905161,0.3625937362152625,0.01191200912399229,0.019706660785178697,0.0673908248786943,250,0.04370004411116012,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.525,0.04301998932045592,0.3068279432591182,0.34984793257957414,0.012689371838946164,0.02440856220834403,0.07012861885636014,250,0.046893692104102346,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.550,0.049649561339018766,0.28794785080625396,0.3375974121452727,0.013948301491204174,0.02529039847081306,0.07830221045924615,250,0.05068313483311278,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.575,0.042632138872311154,0.2748644230519733,0.31749656192428444,0.015025547677299498,0.021174654246347797,0.07889735073561849,250,0.05143257479436415,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.600,0.057785619761799745,0.24724305249228057,0.3050286722540803,0.016389891170926086,0.01828407587119532,0.0821184384649316,250,0.052040582267313625,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.625,0.06469636818114977,0.2323187766504926,0.2970151448316424,0.01780554512149574,0.017093074547860593,0.09072930451404208,250,0.05214292015880017,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.650,0.06099943285651277,0.23460835591404616,0.29560778877055893,0.018857029718127093,0.01429201588001766,0.08859096351376904,250,0.051327997983489845,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.675,0.054629975229886996,0.2254758915544094,0.2801058667842964,0.019199840676227976,0.011554579077737496,0.0857436123646975,250,0.04916494180720031,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.700,0.03367151889428016,0.22864284664020001,0.2623143655344802,0.020858370139131367,0.011207910601382131,0.0899536832818703,250,0.05022261432142331,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.725,0.05084813730601115,0.19637486465894055,0.2472230019649517,0.023646026915626117,0.0024221037013273388,0.09174820547780406,250,0.04839347154830172,True
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.750,0.07057785619761803,0.16321129245699162,0.23378914865460965,0.025208247352221987,-0.007201146890163204,0.09101235112483462,250,0.04659726510807234,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.775,0.07940008822232025,0.14331225800127428,0.22271234622359454,0.028344116744955863,-0.009948291917855196,0.10275082095770234,250,0.04741655638876636,False
BPIC13_incidents,handover,logit,clean,1.0,B_intake_g,nb_0.800,0.0370533745037494,0.15615350683722978,0.1932068813409792,0.03143962071774155,-0.024404499338332598,0.09767313630348487,250,0.04037406263784738,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,auc,0.0610905687563944,0.7061252586527358,0.7672158274091302,0.010301785839923737,0.0391028259061117,0.07784429010808439,250,0.05950177760245913,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,ap,0.06840315872598213,0.7764003850083415,0.8448035437343236,0.0062652861619193,0.054792449594693246,0.07749420092825866,250,0.06664687041982886,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,brier_skill,0.08528828021087975,0.10838542753837943,0.19367370774925918,0.010283772361162225,0.06336398729103333,0.10111579822030428,250,0.08241549505106702,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nagelkerke,0.10449897091853469,0.19868932564541983,0.3031882965639545,0.015309114779587477,0.07075554266956793,0.12555642769481404,250,0.09908714764702704,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,logloss_skill,0.0672536226552054,0.11171295010462368,0.17896657275982908,0.010077274386491657,0.044801104978259926,0.08099126940532618,250,0.0634357187220644,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.050,0.0,0.5955703108675968,0.5955703108675968,0.0,0.0,0.0,250,0.0,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.075,0.0,0.5846397787288833,0.5846397787288833,0.0,0.0,0.0,250,0.0,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.100,0.0,0.5731019948046856,0.5731019948046856,0.0,0.0,0.0,250,0.0,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.125,0.0,0.5609049089419623,0.5609049089419623,0.0,0.0,0.0,250,0.0,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.150,0.0,0.5479903474402553,0.5479903474402553,0.0,0.0,0.0,250,0.0,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.175,0.0,0.5342930852414751,0.5342930852414751,0.0,0.0,0.0,250,0.0,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.200,0.0,0.5197397441552712,0.5197397441552712,0.00023810281044194223,0.0,0.0,250,-2.1173356859285563e-05,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.225,0.0,0.5042474778376994,0.5042474778376994,0.00039128595860007975,-0.0008270842523158206,0.0,250,-5.111202811730786e-05,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.250,0.0,0.4877223937656227,0.4877223937656227,0.0007421706898790854,-0.0028378179679458635,0.0,250,-0.00013703867078370923,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.275,0.0,0.47005764872305794,0.47005764872305794,0.0011038350074666547,-0.003711421748323093,0.0018363171744520002,250,-0.00019293308793331753,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.300,0.0,0.4511311361774529,0.4511311361774529,0.0016261285468574232,-0.0038928098808998167,0.0033256663935976446,250,-0.0001721595563677618,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.325,0.0,0.43080265973958076,0.43080265973958076,0.0023241968751689874,-0.003750265483834098,0.006509255174892607,250,0.00023473672172392713,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.350,0.0,0.40891045434494927,0.40891045434494927,0.0033361998062487984,-0.0032531980591089817,0.009270129958264072,250,0.0014881069525974717,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.375,0.002470224966916623,0.38526687251874725,0.3877370974856639,0.004856743190969957,-0.0026268195853550876,0.01513233348037051,250,0.00393542126157918,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.400,0.012204087634171412,0.35965299220702834,0.37185707984119976,0.005969508425134318,-0.002139391265990277,0.018934715483017166,250,0.007004264078811943,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.425,0.0152087608599758,0.33181181795516,0.3470205788151358,0.006547953840457125,-0.00016349897393606305,0.023010682572255976,250,0.011296829750100691,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.450,0.018406384087901517,0.3014396278622128,0.3198460119501143,0.007108272638078661,0.0022236034807716063,0.02796246541284035,250,0.016779243694109134,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.475,0.022034574747411162,0.26817484823660387,0.29020942298401503,0.007952525615571313,0.005753355598966521,0.037550150187997504,250,0.02317751591152561,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.500,0.026025584472871677,0.23158359064843403,0.2576091751213057,0.008896673794350251,0.013089986766651997,0.05008822232024706,250,0.03131186590207322,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.525,0.04039653611311034,0.1911406217351937,0.23153715784830403,0.010048130782520329,0.024109070647505344,0.06089139368049588,250,0.04165523645903467,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.550,0.06234377297456256,0.14620398960937103,0.2085477625839336,0.01199748000559412,0.030804293486252066,0.07698745282556485,250,0.05471960005881491,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.575,0.07558577025869906,0.09598069488051064,0.1715664651392097,0.014712470797324026,0.045461740055528145,0.10524663328057299,250,0.07140517397960507,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.600,0.08778120864578742,0.0394794883105426,0.12726069695633002,0.017778432693393673,0.06276466696074097,0.1270125716806352,250,0.09243140714600792,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.625,0.1349801499779445,-0.024555212468754695,0.1104249375091898,0.02033542703760697,0.08310910160270546,0.1555469783855316,250,0.12248022349654464,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.650,0.15842208078643905,-0.09773772764509436,0.06068435314134468,0.03016733004027169,0.11187220366752784,0.22232654861680026,250,0.15729233095973286,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.675,0.1896779885310984,-0.18217909131010168,0.007498897220996725,0.07418801600680913,-0.001438702453259145,0.3171702690780769,250,0.1922323640188661,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.700,0.10366122629025143,0.06719600058814884,0.17085722687840027,0.11752588937557641,-0.03270107337156297,0.364549330980738,250,0.134597853256874,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.725,0.1265589284998196,0.01760436299474677,0.14416329149456636,0.07411379444319549,-0.025527328868749245,0.32451778481774085,250,0.11453711352608571,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.750,0.1429201588001765,-0.04190560211733568,0.10101455668284082,0.033694889412483664,0.08621526246140272,0.18854212615791804,250,0.13868901632112926,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.775,0.18384551291476747,-0.11464000392099216,0.06920550899377531,0.09477675480827742,-0.08391413027495961,0.22382247708670303,250,0.1277382737832672,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_half,nb_0.800,-0.0961623290692546,0.11468901632112923,0.01852668725187462,0.12475645816861407,-0.15698059108954573,0.23853109836788708,250,-0.026073224525805086,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,auc,0.010592014579954623,0.816850835090582,0.8274428496705366,0.009180655713505364,-0.007041236437019091,0.026990830990507367,250,0.010160891330304435,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,ap,0.01601542765689523,0.8825926038977638,0.8986080315546591,0.004475819673450663,0.005948553872205642,0.022623860754983672,250,0.014601223414573983,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,brier_skill,0.03881023841010023,0.24460274141058058,0.2834129798206808,0.008804946579983155,0.01879199997948835,0.05234723545305136,250,0.03593469155850185,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nagelkerke,0.037847478329416984,0.3912461665599167,0.42909364488933366,0.010761949181241076,0.010241805722161813,0.05269906674822598,250,0.032795898133085186,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,logloss_skill,0.028762989031288932,0.24143969326840997,0.2702026822996989,0.008141759360705996,0.007698106838754429,0.0397951964537902,250,0.024578587456790677,True
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nb_0.050,0.0,0.5955703108675968,0.5955703108675968,0.0,0.0,0.0,250,0.0,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nb_0.075,0.0,0.5846397787288833,0.5846397787288833,0.0,0.0,0.0,250,0.0,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nb_0.100,0.0,0.5731019948046856,0.5731019948046856,8.833291703066428e-05,0.0,0.0,250,-9.410380826348597e-06,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nb_0.125,0.0,0.5609049089419623,0.5609049089419623,5.551301124265342e-05,0.0,0.00012603188606716552,250,5.293339214820669e-06,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nb_0.150,0.0,0.5479903474402553,0.5479903474402553,0.00022241880555670473,-0.0004411116012351668,0.00023352967124210254,250,-5.8122940398042115e-06,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nb_0.175,0.0,0.5342930852414751,0.5342930852414751,0.000253731862172418,-0.0006740318937054567,0.0003742765101388823,250,-4.919062704671351e-06,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nb_0.200,0.00011027790030881945,0.5197397441552712,0.5198500220555801,0.0004810254006800837,-0.0013233348037053894,0.0008822232024702226,250,-3.970004411115502e-05,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nb_0.225,0.00012806465842307713,0.5042474778376994,0.5043755424961225,0.0006633787553226171,-0.0017356318567952403,0.0010796562175392104,250,1.2009619078785505e-05,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nb_0.250,-0.00014703720041164825,0.4877223937656227,0.48757535656521106,0.0010938557128458207,-0.003021614468460537,0.001764446404940488,250,-4.411116012350935e-05,False
BPIC13_incidents,handover,logit,mask_rare,0.5,B_intake,nb_0.275,0.0007301157537685232,0.47005764872305794,0.47078776447682646,0.001613916593376748,-0.004032368465083704,0.0026919215733994355,250,-2.5310679463971696e-05,False
