log,target,metric,measure,sum_first_order,interaction_total,largest_involvement,largest_involvement_axis,largest_first_order,largest_first_order_axis,var,mean,n_cells,check_sum,rep
BPIC14,handover,logloss_skill,envelope,0.8403291386234171,0.15967086137658293,0.15680484163912767,learner,0.7848095533111518,learner,0.010233377664794674,0.052613549186141355,960,0.9999999999999997,48
BPIC14,handover,nagelkerke,envelope,0.8016670058820876,0.1983329941179124,0.16317749941064835,learner,0.43488509080231647,learner,0.01882961913888086,0.1403322907550396,960,1.0,48
BPIC14,handover,ap,envelope,0.8442720435265513,0.15572795647344873,0.13315472412777135,rung,0.4254142757215481,learner,0.00017334961465826517,0.015170048561037744,960,0.9999999999999999,49
BPIC14,handover,auc,envelope,0.6597296088352588,0.3402703911647412,0.3196062237105023,learner,0.5545153422502723,learner,0.006057471841995243,0.0268939161524761,960,1.0,49
BPIC14,handover,brier_skill,envelope,0.8690868149566158,0.13091318504338423,0.11439845744955696,quality_level,0.47948516092667687,quality_level,0.008863386975849655,0.11991550363501341,960,1.0000000000000002,49
BPIC14,handover,logloss_skill,envelope,0.7970373801737018,0.20296261982629815,0.17742944872137256,rung,0.5040269529765985,rung,0.019078804747765944,0.12967658287357708,960,1.0,49
BPIC14,handover,nagelkerke,envelope,0.8822670243871504,0.11773297561284957,0.09887823642546822,learner,0.5700307323875854,learner,0.016496582584990156,0.19031587589934432,960,1.0,49
BPIC14,handover,ap,envelope,0.9019747601446597,0.09802523985534028,0.08773489099853993,learner,0.7041178183583591,learner,0.00020410931062546855,0.012818835449353388,960,0.9999999999999999,50
BPIC14,handover,auc,envelope,0.8719459175893578,0.1280540824106422,0.10355091457483007,learner,0.39200796239006824,rung,0.00902158869205751,0.13365855110083188,960,0.9999999999999997,50
BPIC14,handover,brier_skill,envelope,0.8533449322752241,0.14665506772477588,0.13812451007835647,rung,0.7084892996466893,rung,0.009086458690896929,0.0752419112764664,960,1.0,50
BPIC14,handover,logloss_skill,envelope,0.8453440353139898,0.15465596468601017,0.12129205450293651,learner,0.499791375144015,learner,0.00636389677060905,0.11731003487886761,960,1.0,50
BPIC14,handover,nagelkerke,envelope,0.8096181991831164,0.1903818008168836,0.17355323417489643,rung,0.6796856100592256,rung,0.01046141613721021,0.06958882224282362,960,0.9999999999999997,50
BPIC14,handover,ap,envelope,0.7983357268013707,0.20166427319862934,0.1892445100650405,learner,0.693270644633213,learner,0.0002742963562079279,0.009637291865752032,960,0.9999999999999993,51
BPIC14,handover,auc,envelope,0.853363330055645,0.14663666994435498,0.14446624444208023,learner,0.7991547351713044,learner,0.012945501839973464,0.05704377711000843,960,0.9999999999999999,51
BPIC14,handover,brier_skill,envelope,0.8173378269572693,0.1826621730427307,0.1623377025824707,learner,0.6164366882918674,learner,0.011212349071319263,0.09137850640646826,960,1.0000000000000002,51
BPIC14,handover,logloss_skill,envelope,0.6224739514884816,0.3775260485115184,0.31027342555341303,learner,0.2906441765776198,learner,0.010631255478122131,0.05983473740265876,960,1.0,51
BPIC14,handover,nagelkerke,envelope,0.6002712034688067,0.3997287965311933,0.3018028441013537,quality_level,0.22156553501824852,quality_level,0.017965891324361168,0.07816361954660561,960,0.9999999999999999,51
BPIC14,handover,ap,envelope,0.6944107955286432,0.30558920447135685,0.28236301095423805,rung,0.42686124420924637,rung,7.615995942382369e-05,0.005729859244534145,960,1.0000000000000002,52
BPIC14,handover,auc,envelope,0.9345178453949441,0.06548215460505591,0.056745325371421185,rung,0.7449268986752121,rung,0.005259075801606283,0.11821193453419278,960,1.0000000000000004,52
BPIC14,handover,brier_skill,envelope,0.8286051803241898,0.17139481967581016,0.16305763435396015,learner,0.7094730219895607,learner,0.010369686219611185,0.07691115883280537,960,0.9999999999999998,52
BPIC14,handover,logloss_skill,envelope,0.7041302783573998,0.29586972164260017,0.2735168905466865,learner,0.5059174877071787,learner,0.01085561458190919,0.06684224069656095,960,1.0,52
BPIC14,handover,nagelkerke,envelope,0.8701679547159002,0.12983204528409975,0.11903518265601443,rung,0.7108867322292612,rung,0.02093715907569821,0.1417016861248216,960,0.9999999999999999,52
BPIC14,handover,ap,envelope,0.8699371255219469,0.1300628744780531,0.11712079953958543,learner,0.7557654192055882,learner,0.0002631377361316468,0.015017960065139984,960,1.0000000000000004,53
BPIC14,handover,auc,envelope,0.8373629381613662,0.1626370618386338,0.14119531239969024,learner,0.4540519339479165,learner,0.011002453356197362,0.11003268378079896,960,1.0,53
BPIC14,handover,brier_skill,envelope,0.8661276437890785,0.13387235621092153,0.09355411251831469,quality_level,0.34749002993502826,quality_level,0.01245739023317365,0.16598986915857605,960,0.9999999999999999,53
BPIC14,handover,logloss_skill,envelope,0.6722377597156021,0.32776224028439793,0.29524673653340266,learner,0.35100783774809635,learner,0.01153551931042765,0.0658960196712596,960,0.9999999999999999,53
BPIC14,handover,nagelkerke,envelope,0.8821999297449112,0.11780007025508876,0.10818016425987975,learner,0.7420454093674491,learner,0.019888228432699002,0.14655498615085286,960,1.0000000000000002,53
BPIC14,handover,ap,envelope,0.5088965060026118,0.4911034939973882,0.46273676062560376,learner,0.3377725079522139,learner,8.16264259030112e-05,0.0020926644363788074,960,0.9999999999999998,54
BPIC14,handover,auc,envelope,0.8365955771100767,0.1634044228899233,0.1556592843790826,rung,0.6758491046512736,rung,0.00723672482302531,0.061286477055862286,960,1.0000000000000002,54
BPIC14,handover,brier_skill,envelope,0.8397774269268748,0.16022257307312515,0.10567595177698613,learner,0.3045834442120609,learner,0.008806066406474187,0.12330372382686486,960,1.0,54
BPIC14,handover,logloss_skill,envelope,0.9169940119615354,0.0830059880384646,0.08042687509026847,learner,0.8640693052312726,learner,0.017820339893382185,0.09959034094480651,960,0.9999999999999999,54
BPIC14,handover,nagelkerke,envelope,0.9029766804102647,0.09702331958973531,0.08871227207907856,quality_level,0.4738971992484626,quality_level,0.01604482060052816,0.1929161818080476,960,1.0000000000000002,54
BPIC14,handover,ap,envelope,0.7959000749410223,0.20409992505897767,0.18262863989788491,rung,0.39117374617914175,learner,0.00018474549135641345,0.012273899509121586,960,0.9999999999999999,55
BPIC14,handover,auc,envelope,0.5827451621165267,0.4172548378834733,0.38488981773899655,learner,0.5269821459195613,learner,0.002222253790631686,-9.119883948574548e-05,960,0.9999999999999999,55
BPIC14,handover,brier_skill,envelope,0.7602306811425166,0.23976931885748343,0.21058721991226315,rung,0.5168927569636902,rung,0.009827059168481388,0.07135929206022451,960,0.9999999999999999,55
BPIC14,handover,logloss_skill,envelope,0.587819071019481,0.41218092898051895,0.3526214663946464,learner,0.3332034005446842,learner,0.00519807466979044,0.03659645693249569,960,0.9999999999999999,55
BPIC14,handover,nagelkerke,envelope,0.6525790379041607,0.3474209620958393,0.29401086331126175,rung,0.348541481513496,rung,0.013793800299175579,0.068886173846067,960,0.9999999999999997,55
BPIC14,handover,ap,envelope,0.7529529517663506,0.24704704823364942,0.20179329270866608,learner,0.47811057743917595,learner,0.00017229661413711871,0.00920604438458602,960,1.0,56
BPIC14,handover,auc,envelope,0.858258334390197,0.14174166560980295,0.12167452093131603,learner,0.47973335482625445,learner,0.012899123025045919,0.13868451753547398,960,1.0000000000000004,56
BPIC14,handover,brier_skill,envelope,0.7051128880904957,0.29488711190950434,0.2727848513524973,learner,0.5275472087590054,learner,0.008626076864986853,0.058875564448416996,960,0.9999999999999997,56
BPIC14,handover,logloss_skill,envelope,0.6899019640968176,0.3100980359031824,0.2539070899407525,learner,0.3303802695922781,rung,0.010730726845318748,0.07379313945769493,960,1.0,56
BPIC14,handover,nagelkerke,envelope,0.7409775672390524,0.2590224327609476,0.20174523385528997,rung,0.35358395937669373,rung,0.017593765362133546,0.11334671385866893,960,0.9999999999999999,56
BPIC14,handover,ap,envelope,0.8061445641528553,0.1938554358471447,0.1646370638979744,learner,0.5558413716764902,learner,0.0003073817481505245,0.014126311805571466,960,0.9999999999999998,57
BPIC14,handover,auc,envelope,0.8127469241688965,0.1872530758311035,0.16058558135377754,learner,0.44230190116463675,learner,0.010822898172919298,0.09945007096668843,960,1.0,57
BPIC14,handover,brier_skill,envelope,0.8745097203697915,0.12549027963020853,0.11683770189028608,learner,0.7378309748483503,learner,0.01136675947049005,0.10357018647880631,960,1.0,57
BPIC14,handover,logloss_skill,envelope,0.7195019644967463,0.2804980355032537,0.23329377059668632,rung,0.4974041979548517,rung,0.008774196988674685,0.06493906082645018,960,1.0000000000000004,57
BPIC14,handover,nagelkerke,envelope,0.6847996164173809,0.31520038358261915,0.2736227859887921,rung,0.4250536772819449,rung,0.011097887241739079,0.06839476050246841,960,1.0,57
BPIC14,handover,ap,envelope,0.8735522037341166,0.12644779626588343,0.10911492969342135,learner,0.40905083409554405,learner,0.0001680284077531016,0.016894340934044003,960,0.9999999999999999,58
BPIC14,handover,auc,envelope,0.8982238425551075,0.10177615744489255,0.08519538034755808,learner,0.4116532866306057,learner,0.00897100836966413,0.13634481022031322,960,1.0000000000000002,58
BPIC14,handover,brier_skill,envelope,0.8224648922684568,0.17753510773154324,0.14649421908406646,learner,0.7570904768414444,learner,0.0062150940845091245,0.03523911418723653,960,1.0,58
BPIC14,handover,logloss_skill,envelope,0.8782005021989969,0.12179949780100308,0.08147954092553894,quality_level,0.2912071527224857,learner,0.010785514854280384,0.16660059169322317,960,0.9999999999999999,58
BPIC14,handover,nagelkerke,envelope,0.8544316069198561,0.1455683930801439,0.11769152834676555,rung,0.5106092475775468,rung,0.013333675598202862,0.1629172305035113,960,0.9999999999999998,58
BPIC14,handover,ap,envelope,0.8947863812036079,0.10521361879639213,0.07379342120016791,rung,0.4200829887089712,rung,0.00012587974138075558,0.02054791096115388,960,1.0000000000000004,59
BPIC14,handover,auc,envelope,0.8869021613706486,0.11309783862935141,0.09547669555921323,rung,0.642195883740837,rung,0.010106249574667105,0.1290268629521413,960,1.0000000000000002,59
BPIC14,handover,brier_skill,envelope,0.8545830866423089,0.14541691335769114,0.13217120086532086,quality_level,0.5704420150002381,learner,0.009601813393066887,0.11554916051396352,960,1.0000000000000002,59
BPIC14,handover,logloss_skill,envelope,0.8614717313517958,0.13852826864820422,0.1297442761645562,learner,0.7806607883431553,learner,0.010574474824986625,0.07772408693566767,960,0.9999999999999998,59
BPIC14,handover,nagelkerke,envelope,0.8638350129604865,0.13616498703951352,0.1269987431133508,quality_level,0.6264353354511576,quality_level,0.02094170903966297,0.1751185256984386,960,0.9999999999999999,59
BPIC14,handover,ap,envelope,0.8202068110351949,0.17979318896480512,0.16039247933952017,learner,0.5392630346465536,learner,0.000194743397808203,0.013925467236093982,960,0.9999999999999998,60
BPIC14,handover,auc,envelope,0.911089246878366,0.08891075312163399,0.07565169907432212,learner,0.4450921410990245,rung,0.005948221965943632,0.12452998561724418,960,1.0000000000000002,60
BPIC14,handover,brier_skill,envelope,0.78258476777527,0.21741523222473003,0.1558920349275955,rung,0.31194126969691316,rung,0.009153402611931078,0.10057295679435982,960,0.9999999999999998,60
BPIC14,handover,logloss_skill,envelope,0.5964786990308678,0.4035213009691322,0.37736997533268796,learner,0.390882613957839,learner,0.007751482036578534,0.03865320699085227,960,1.0,60
BPIC14,handover,nagelkerke,envelope,0.8688737936447467,0.1311262063552533,0.11336239276637672,quality_level,0.5181671103223315,quality_level,0.019874030285615154,0.20075939235135754,960,1.0,60
BPIC14,handover,ap,envelope,0.8799814097250982,0.1200185902749018,0.08245829691279016,rung,0.4512133069527823,rung,0.00012491701110027141,0.01722668262460185,960,1.0000000000000002,61
BPIC14,handover,auc,envelope,0.8108587259896007,0.18914127401039926,0.1565790722528274,learner,0.4677267895467191,learner,0.011017220122852953,0.1033121159473448,960,0.9999999999999997,61
BPIC14,handover,brier_skill,envelope,0.902943901350353,0.09705609864964704,0.08300081583687557,learner,0.6501840589592771,learner,0.01296080973834394,0.16822722244295285,960,1.0000000000000002,61
BPIC14,handover,logloss_skill,envelope,0.8928597444579196,0.1071402555420804,0.09007191234386858,learner,0.5613003572897621,learner,0.013631454800943613,0.1776797628726909,960,1.0000000000000004,61
BPIC14,handover,nagelkerke,envelope,0.916799070232534,0.08320092976746596,0.07577941525333654,rung,0.830150560093186,rung,0.022381372472262673,0.12343589474841864,960,1.0000000000000002,61
BPIC14,handover,ap,envelope,0.6751035897514912,0.3248964102485088,0.29735861094197397,learner,0.45591164174973026,learner,0.00018541948547661194,0.007205585548167469,960,0.9999999999999999,62
BPIC14,handover,auc,envelope,0.9373150146226649,0.06268498537733513,0.05353480042027414,rung,0.6716617691106249,rung,0.006019932055202891,0.13180282455948641,960,0.9999999999999999,62
BPIC14,handover,brier_skill,envelope,0.8428206226652014,0.1571793773347986,0.12629822647727262,quality_level,0.37846606567362817,quality_level,0.008374166885117867,0.11868430017236949,960,1.0,62
BPIC14,handover,logloss_skill,envelope,0.6977489891690389,0.30225101083096106,0.23958531174671233,learner,0.28937052077046393,learner,0.012859211801426927,0.08361817324675998,960,1.0,62
BPIC14,handover,nagelkerke,envelope,0.797029957160637,0.20297004283936304,0.16107449679543906,rung,0.3936662178869187,rung,0.02240453328708198,0.14669893630556252,960,0.9999999999999999,62
BPIC14,handover,ap,envelope,0.6951522463485668,0.30484775365143324,0.2820237842918068,rung,0.49830049038736374,rung,0.0001077321209939896,0.004752298925948896,960,0.9999999999999998,63
BPIC14,handover,auc,envelope,0.9070032420202947,0.0929967579797053,0.07247361500905636,learner,0.39295801067964337,rung,0.008430240685431608,0.15795468915118532,960,0.9999999999999999,63
BPIC14,handover,brier_skill,envelope,0.8092933187442748,0.1907066812557252,0.1722486874873823,rung,0.6296689122660587,rung,0.010942715557058362,0.08545007062317223,960,0.9999999999999998,63
BPIC14,handover,logloss_skill,envelope,0.8495837677113404,0.15041623228865963,0.1383786451134883,learner,0.6400169823419747,learner,0.014210094102259542,0.11979490691692192,960,0.9999999999999998,63
BPIC14,handover,nagelkerke,envelope,0.8511218064375158,0.14887819356248422,0.12950115463867173,learner,0.5125337342177212,learner,0.021973397794661807,0.18209120111162225,960,0.9999999999999997,63
BPIC14,handover,ap,envelope,0.886416979918775,0.113583020081225,0.08319142318438827,rung,0.4002442044662964,rung,0.0001761581863046728,0.02133677762360358,960,1.0,64
BPIC14,handover,auc,envelope,0.9189115039207345,0.08108849607926549,0.0625428950922518,learner,0.4430159973688555,learner,0.008488148564214542,0.17770789180491534,960,1.0000000000000002,64
BPIC14,handover,brier_skill,envelope,0.6623793108360478,0.33762068916395216,0.30436490587850396,rung,0.39044116365904524,rung,0.009085165889034403,0.05900892652423751,960,0.9999999999999999,64
BPIC14,handover,logloss_skill,envelope,0.6697913367496522,0.3302086632503478,0.30528506152506907,rung,0.5184969843614786,rung,0.006512943879334054,0.03956234229828917,960,0.9999999999999999,64
BPIC14,handover,nagelkerke,envelope,0.8577474805122208,0.14225251948777917,0.1304775814369371,learner,0.5915986087360897,learner,0.02155556704226823,0.16459399917547235,960,0.9999999999999998,64
BPIC14,handover,ap,envelope,0.8236219868823988,0.17637801311760115,0.15793970368906274,learner,0.7420561558848422,learner,0.0002451592796449724,0.009389397644096784,960,1.0,65
BPIC14,handover,auc,envelope,0.8099456653747301,0.19005433462526988,0.17311970326657533,learner,0.4259793049828513,learner,0.010131652586373954,0.09370467052072617,960,1.0000000000000002,65
BPIC14,handover,brier_skill,envelope,0.7165141720443575,0.2834858279556425,0.22108968140492147,learner,0.30412603954624234,quality_level,0.006928688231278507,0.06660956827559153,960,1.0,65
BPIC14,handover,logloss_skill,envelope,0.8925186910232041,0.10748130897679586,0.0837106794163307,rung,0.5025958490042676,rung,0.012664835689690108,0.17872443963681947,960,1.0,65
BPIC14,handover,nagelkerke,envelope,0.7940390942392637,0.20596090576073633,0.19065332980115213,learner,0.5185250715730112,learner,0.01582982904519364,0.10959099603163651,960,1.0000000000000002,65
BPIC14,handover,ap,envelope,0.8626213491063199,0.13737865089368007,0.1259653921870184,rung,0.7314106077480559,rung,0.00017848019030907472,0.012815587737795541,960,1.0000000000000004,66
BPIC14,handover,auc,envelope,0.7143044497947709,0.2856955502052291,0.27382905614521713,learner,0.5197149866242335,learner,0.006089326324823328,0.04766771420536783,960,1.0,66
BPIC14,handover,brier_skill,envelope,0.7045805181518784,0.2954194818481216,0.26316089283135724,learner,0.4737116408565625,learner,0.00790820857218602,0.058778577178454,960,0.9999999999999999,66
BPIC14,handover,logloss_skill,envelope,0.9160364800064673,0.08396351999353269,0.06034210708291121,quality_level,0.4709849571145147,quality_level,0.006195069610044384,0.1757728221116957,960,1.0000000000000004,66
BPIC14,handover,nagelkerke,envelope,0.8398673737337456,0.16013262626625435,0.11902027318118463,learner,0.37230176633778794,learner,0.014394490050059832,0.1609029672704891,960,1.0000000000000002,66
BPIC14,handover,ap,envelope,0.8637798740353383,0.1362201259646617,0.10929535655348604,rung,0.4891049962123564,rung,0.00012470885380228334,0.013816964035739846,960,0.9999999999999996,67
BPIC14,handover,auc,envelope,0.8152921922653221,0.18470780773467788,0.17060439182625042,learner,0.5459288587084985,learner,0.014244079497603477,0.10716560278991175,960,1.0000000000000002,67
BPIC14,handover,brier_skill,envelope,0.8320663345315291,0.16793366546847088,0.14839364392533377,rung,0.4717079840586887,rung,0.012160566421739722,0.12238530612849177,960,1.0,67
BPIC14,handover,logloss_skill,envelope,0.8657183004269664,0.1342816995730336,0.10220705512858336,learner,0.448994833714978,learner,0.012164281592594053,0.17115871514523154,960,0.9999999999999999,67
BPIC14,handover,nagelkerke,envelope,0.479231593840607,0.520768406159393,0.5014994760559919,learner,0.3292826789328309,learner,0.006199636327416873,0.019834533956453293,960,1.0,67
BPIC14,handover,ap,envelope,0.8046371605317916,0.19536283946820843,0.17379725973138027,learner,0.6933131816028216,learner,0.0002444785409747245,0.010625020208274043,960,1.0,68
BPIC14,handover,auc,envelope,0.9594521565890191,0.040547843410980944,0.029058383715617198,rung,0.6793747826386692,rung,0.0035552243894244446,0.13192724131759279,960,1.0000000000000002,68
BPIC14,handover,brier_skill,envelope,0.8403668129106229,0.15963318708937713,0.14971732051911324,learner,0.6942385598735372,learner,0.013408402748961254,0.09781630453828401,960,1.0000000000000002,68
BPIC14,handover,logloss_skill,envelope,0.9096736729658161,0.09032632703418386,0.08090674902835682,rung,0.7091342994912664,rung,0.012118934135953323,0.15211778317213798,960,0.9999999999999997,68
BPIC14,handover,nagelkerke,envelope,0.8318793911015927,0.1681206088984073,0.13742808538140805,rung,0.5177771445965336,rung,0.017367443188624824,0.1485974808543282,960,1.0,68
BPIC14,handover,ap,envelope,0.9119605949413295,0.08803940505867047,0.07008910168516935,learner,0.6221981511937357,learner,0.0001346352289947853,0.020192966076467492,960,1.0,69
BPIC14,handover,auc,envelope,0.7875792435087654,0.2124207564912346,0.18566494656579519,learner,0.46620906075676677,learner,0.009752661407044722,0.0901641248041169,960,0.9999999999999998,69
BPIC14,handover,brier_skill,envelope,0.7334265566580512,0.26657344334194877,0.2570715397843384,learner,0.6253918078548365,learner,0.009747659770119701,0.05404570019424975,960,0.9999999999999998,69
BPIC14,handover,logloss_skill,envelope,0.7606574561905343,0.23934254380946574,0.2260694736449126,learner,0.5820305712205182,learner,0.012640258535757882,0.07797083464921266,960,0.9999999999999998,69
BPIC14,handover,nagelkerke,envelope,0.6151507802119106,0.3848492197880894,0.36259906297609773,learner,0.33342402755743966,learner,0.012637653991912483,0.050971102793938905,960,1.0000000000000002,69
BPIC14,handover,ap,envelope,0.8309184571408231,0.16908154285917687,0.1508133769980241,learner,0.6946682234797934,learner,0.00025013858129994515,0.009178160760575812,960,0.9999999999999998,70
BPIC14,handover,auc,envelope,0.8706125168646457,0.1293874831353543,0.12061338698189839,learner,0.6035561143290572,learner,0.010528082186205366,0.12870470948573717,960,0.9999999999999996,70
BPIC14,handover,brier_skill,envelope,0.8597090948981635,0.1402909051018365,0.12851344312914348,learner,0.6920671608036114,learner,0.010863681126351098,0.10811687559943345,960,1.0000000000000002,70
BPIC14,handover,logloss_skill,envelope,0.7941179607525005,0.20588203924749948,0.17571912781607507,quality_level,0.3807770021284948,quality_level,0.013253498586021368,0.11163324488539045,960,1.0000000000000002,70
BPIC14,handover,nagelkerke,envelope,0.9017007814535617,0.0982992185464383,0.08859538746652695,rung,0.6628164939720539,rung,0.018340102939863847,0.17864586043959144,960,1.0,70
BPIC14,handover,ap,envelope,0.8099194246908669,0.19008057530913314,0.16635363189880048,rung,0.49226132930492417,rung,0.00022186916107047957,0.014139567209333091,960,1.0,71
BPIC14,handover,auc,envelope,0.8336072126607663,0.16639278733923368,0.14362405426558716,learner,0.4995962807483058,learner,0.005251245073287246,0.07747985320881615,960,1.0000000000000002,71
BPIC14,handover,brier_skill,envelope,0.8551313505058015,0.14486864949419853,0.13571063474959344,learner,0.6933473060699347,learner,0.012375618229352476,0.10576617946289918,960,0.9999999999999998,71
BPIC14,handover,logloss_skill,envelope,0.7797386095591705,0.22026139044082949,0.1916825547568871,rung,0.49224817508570806,rung,0.012142871879678725,0.09864664855969461,960,1.0,71
BPIC14,handover,nagelkerke,envelope,0.7379917717804899,0.2620082282195101,0.22533858452825173,learner,0.42648092088235945,learner,0.01690487764197794,0.10554015166609072,960,1.0,71
BPIC14,handover,ap,envelope,0.8050005763580843,0.1949994236419157,0.1680652457806172,learner,0.692733932714851,learner,0.00024158126680460487,0.005955747846082189,960,1.0000000000000002,72
BPIC14,handover,auc,envelope,0.8260993274165284,0.17390067258347164,0.13325375193339972,learner,0.41408387594285945,learner,0.010285627105541813,0.11013515668150464,960,1.0000000000000004,72
BPIC14,handover,brier_skill,envelope,0.7982853583477973,0.20171464165220265,0.16382934867757304,quality_level,0.3372746893178272,quality_level,0.008304834708894582,0.10680014049089095,960,1.0000000000000002,72
BPIC14,handover,logloss_skill,envelope,0.6725451173902823,0.32745488260971767,0.2980279798968916,rung,0.45549830895329685,rung,0.007399687532416604,0.04959087389476348,960,1.0000000000000002,72
BPIC14,handover,nagelkerke,envelope,0.920062934765202,0.07993706523479804,0.07079231915252882,rung,0.6580214089103892,rung,0.016976060612837976,0.19399949076020825,960,0.9999999999999998,72
BPIC14,handover,ap,envelope,0.9258090547543991,0.07419094524560088,0.053388790448138934,rung,0.6398601570645104,rung,0.00013636923085874722,0.02267419683869334,960,0.9999999999999998,73
BPIC14,handover,auc,envelope,0.7245173845528399,0.27548261544716013,0.25782168117082827,rung,0.38717977530730185,rung,0.010879589846580004,0.06779533396369011,960,0.9999999999999997,73
BPIC14,handover,brier_skill,envelope,0.8197463068149737,0.18025369318502626,0.16243741944273854,learner,0.413840619014653,learner,0.011340691272824065,0.113036124036782,960,1.0000000000000002,73
BPIC14,handover,logloss_skill,envelope,0.8059706452181206,0.19402935478187944,0.15330042469258615,rung,0.3998415719088872,rung,0.018199603575552562,0.14005128483125087,960,1.0,73
BPIC14,handover,nagelkerke,envelope,0.8881338446947554,0.11186615530524457,0.10311652519765224,rung,0.7065456941764454,rung,0.02133371290299061,0.15922202724668447,960,0.9999999999999998,73
BPIC14,handover,ap,envelope,0.864111452310319,0.13588854768968095,0.1090242291418525,rung,0.4129121126861901,rung,0.00013285362374802052,0.015068141650639747,960,0.9999999999999999,74
BPIC14,handover,auc,envelope,0.9019434147085862,0.09805658529141381,0.09358929389924897,rung,0.8263753855817266,rung,0.010519421606859784,0.07863031824420676,960,1.0,74
BPIC14,handover,brier_skill,envelope,0.8749353115395906,0.1250646884604094,0.11417904947209512,quality_level,0.470321303289189,quality_level,0.008256255055422067,0.12109303662235255,960,1.0,74
BPIC14,handover,logloss_skill,envelope,0.8318471985790559,0.16815280142094413,0.13539187721935536,learner,0.4163951312132867,learner,0.011099225744460432,0.1327215842953689,960,0.9999999999999999,74
BPIC14,handover,nagelkerke,envelope,0.5019460041718722,0.4980539958281278,0.48903994953178276,learner,0.3130310079784092,learner,0.011143095404693003,0.03591987501933041,960,1.0,74
BPIC14,handover,ap,envelope,0.7590536305590675,0.2409463694409325,0.22567987370023368,learner,0.6527584657162085,learner,0.0003431767587275727,0.007583573088512194,960,1.0,75
BPIC14,handover,auc,envelope,0.8352042444020744,0.1647957555979256,0.15427174238862384,learner,0.7240346989831988,learner,0.00982879232433286,0.07258384053906843,960,0.9999999999999997,75
BPIC14,handover,brier_skill,envelope,0.7821107718239687,0.2178892281760313,0.20077911197133713,learner,0.5745733928934217,learner,0.011369765582488792,0.08839329872206475,960,1.0000000000000002,75
BPIC14,handover,logloss_skill,envelope,0.8327692595256801,0.16723074047431985,0.1466560126367522,rung,0.622099978244937,rung,0.011483353696220378,0.09715126941963477,960,0.9999999999999999,75
BPIC14,handover,nagelkerke,envelope,0.756062250269703,0.24393774973029703,0.2382525758327847,learner,0.6768358571507672,learner,0.012441665103318008,0.05130058980972055,960,1.0000000000000002,75
BPIC14,handover,ap,envelope,0.9311459532274403,0.06885404677255968,0.05062138128358712,quality_level,0.49835522919323344,learner,0.00013546201107737273,0.02112519369412917,960,1.0000000000000004,76
BPIC14,handover,auc,envelope,0.7701453204188757,0.22985467958112427,0.20109778618675223,learner,0.5603308079581523,learner,0.01123770763098475,0.07680333966780746,960,0.9999999999999996,76
BPIC14,handover,brier_skill,envelope,0.7792924510237994,0.2207075489762006,0.18445258359751965,learner,0.37927230450408717,learner,0.0083581641293797,0.08741259491631537,960,0.9999999999999999,76
BPIC14,handover,logloss_skill,envelope,0.5949822185896378,0.40501778141036215,0.382710284842196,learner,0.4635248187927788,learner,0.008211023810846058,0.03653071722394419,960,1.0000000000000002,76
BPIC14,handover,nagelkerke,envelope,0.8960127450450056,0.10398725495499439,0.08248080156259063,quality_level,0.3935766950570368,quality_level,0.016031855860744234,0.20214511146351813,960,1.0000000000000002,76
BPIC14,handover,ap,envelope,0.8053673488679282,0.19463265113207184,0.1656743762781977,rung,0.444419700770469,rung,0.0001382315242187142,0.010867225702267216,960,1.0000000000000002,77
BPIC14,handover,auc,envelope,0.6736073377281256,0.32639266227187436,0.31154786880604973,learner,0.42549419529854476,learner,0.008409021345006835,0.04829831307767013,960,1.0,77
BPIC14,handover,brier_skill,envelope,0.8931454060537396,0.1068545939462604,0.0871153220232942,quality_level,0.5029937045484565,quality_level,0.009958700748473433,0.16640841419085756,960,1.0000000000000002,77
BPIC14,handover,logloss_skill,envelope,0.8806111219907762,0.11938887800922382,0.10335294396519834,rung,0.6148469686119369,rung,0.010920354298357863,0.12829405682591555,960,1.0000000000000002,77
BPIC14,handover,nagelkerke,envelope,0.6623789268906413,0.33762107310935874,0.2994158523340718,rung,0.39379775829752,rung,0.013496019483105975,0.0686288435306244,960,0.9999999999999998,77
BPIC14,handover,ap,envelope,0.773144786921576,0.22685521307842405,0.2019017426144909,learner,0.5768129971982875,learner,0.00023489473739331547,0.010062821587436491,960,0.9999999999999998,78
BPIC14,handover,auc,envelope,0.8734445747490511,0.12655542525094887,0.09783262503644269,quality_level,0.42311735542818557,quality_level,0.006897026843320253,0.14321856878930228,960,0.9999999999999999,78
BPIC14,handover,brier_skill,envelope,0.8169492696553413,0.18305073034465869,0.15192935974685007,quality_level,0.4344733660204084,quality_level,0.009130235241047916,0.1049435021869848,960,1.0000000000000004,78
BPIC14,handover,logloss_skill,envelope,0.8910208109826995,0.10897918901730053,0.08207764702843356,rung,0.5897839878817768,rung,0.010018195555845714,0.15280462996024965,960,0.9999999999999997,78
BPIC14,handover,nagelkerke,envelope,0.9146100807332788,0.08538991926672124,0.08268279608386353,learner,0.8569086928608285,learner,0.016848088637724565,0.09695282943043769,960,0.9999999999999998,78
BPIC14,handover,ap,envelope,0.7914741180160075,0.20852588198399247,0.1933764243246735,learner,0.7131014948762153,learner,0.00012875526264380976,0.003364492299202073,960,0.9999999999999999,79
BPIC14,handover,auc,envelope,0.8867820159726392,0.11321798402736083,0.10276125668603653,rung,0.6947590220040658,rung,0.011537766630842381,0.13284553051141376,960,1.0000000000000002,79
