log,target,unit,threshold_measure,rule,n_cells,adopts,loss,excess,rel_excess,L_adopt,L_decline,best,mean,share_positive
Helpdesk,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,uniform-beneficial,186,False,0.00012032478419270262,0.0,0.0,0.0004097419536520956,0.00012032478419270262,0.00012032478419270262,-0.00028941716945939295,0.18334307424251378
Helpdesk,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,majority,186,False,0.00012032478419270262,0.0,0.0,0.0004097419536520956,0.00012032478419270262,0.00012032478419270262,-0.00028941716945939295,0.18334307424251378
Helpdesk,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,weighted-mean,186,False,0.00012032478419270262,0.0,0.0,0.0004097419536520956,0.00012032478419270262,0.00012032478419270262,-0.00028941716945939295,0.18334307424251378
RoadFines,duration,net benefit (true positives per case),uniform over the declared operating range,one-number,186,False,0.004273577549431729,0.0020644913267191412,0.9345453814763757,0.002209086222712588,0.004273577549431729,0.002209086222712588,0.0020644913267191412,0.4569892473118279
RoadFines,duration,net benefit (true positives per case),uniform over the declared operating range,uniform-beneficial,186,False,0.004273577549431729,0.0020644913267191412,0.9345453814763757,0.002209086222712588,0.004273577549431729,0.002209086222712588,0.0020644913267191412,0.4569892473118279
RoadFines,duration,net benefit (true positives per case),uniform over the declared operating range,majority,186,False,0.004273577549431729,0.0020644913267191412,0.9345453814763757,0.002209086222712588,0.004273577549431729,0.002209086222712588,0.0020644913267191412,0.4569892473118279
RoadFines,duration,net benefit (true positives per case),uniform over the declared operating range,weighted-mean,186,True,0.002209086222712588,0.0,0.0,0.002209086222712588,0.004273577549431729,0.002209086222712588,0.0020644913267191412,0.4569892473118279
RoadFines,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,one-number,186,False,4.717457432527596e-06,4.573940730319908e-07,0.10736790381590629,4.260063359495606e-06,4.717457432527596e-06,4.260063359495606e-06,4.573940730319907e-07,0.25006190986456034
RoadFines,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,uniform-beneficial,186,False,4.717457432527596e-06,4.573940730319908e-07,0.10736790381590629,4.260063359495606e-06,4.717457432527596e-06,4.260063359495606e-06,4.573940730319907e-07,0.25006190986456034
RoadFines,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,majority,186,False,4.717457432527596e-06,4.573940730319908e-07,0.10736790381590629,4.260063359495606e-06,4.717457432527596e-06,4.260063359495606e-06,4.573940730319907e-07,0.25006190986456034
RoadFines,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,weighted-mean,186,True,4.260063359495606e-06,0.0,0.0,4.260063359495606e-06,4.717457432527596e-06,4.260063359495606e-06,4.573940730319907e-07,0.25006190986456034
Sepsis,duration,net benefit (true positives per case),uniform over the declared operating range,one-number,186,True,0.002811320783671011,0.0,0.0,0.002811320783671011,0.0636488866782963,0.002811320783671011,0.06083756589462527,0.876344086021505
Sepsis,duration,net benefit (true positives per case),uniform over the declared operating range,uniform-beneficial,186,False,0.0636488866782963,0.06083756589462529,21.64020777991185,0.002811320783671011,0.0636488866782963,0.002811320783671011,0.06083756589462527,0.876344086021505
Sepsis,duration,net benefit (true positives per case),uniform over the declared operating range,majority,186,True,0.002811320783671011,0.0,0.0,0.002811320783671011,0.0636488866782963,0.002811320783671011,0.06083756589462527,0.876344086021505
Sepsis,duration,net benefit (true positives per case),uniform over the declared operating range,weighted-mean,186,True,0.002811320783671011,0.0,0.0,0.002811320783671011,0.0636488866782963,0.002811320783671011,0.06083756589462527,0.876344086021505
Sepsis,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,one-number,186,True,4.640396276988884e-20,0.0,,4.640396276988884e-20,0.05820406973260363,4.640396276988884e-20,0.05820406973260363,1.0
Sepsis,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,uniform-beneficial,186,False,0.05820406973260363,0.05820406973260363,,4.640396276988884e-20,0.05820406973260363,4.640396276988884e-20,0.05820406973260363,1.0
Sepsis,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,majority,186,True,4.640396276988884e-20,0.0,,4.640396276988884e-20,0.05820406973260363,4.640396276988884e-20,0.05820406973260363,1.0
Sepsis,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,weighted-mean,186,True,4.640396276988884e-20,0.0,,4.640396276988884e-20,0.05820406973260363,4.640396276988884e-20,0.05820406973260363,1.0
UCI498,duration,net benefit (true positives per case),uniform over the declared operating range,one-number,186,False,0.008596200157909389,0.0017750623756756087,0.2602296614355022,0.00682113778223378,0.008596200157909389,0.00682113778223378,0.0017750623756756089,0.4301075268817203
UCI498,duration,net benefit (true positives per case),uniform over the declared operating range,uniform-beneficial,186,False,0.008596200157909389,0.0017750623756756087,0.2602296614355022,0.00682113778223378,0.008596200157909389,0.00682113778223378,0.0017750623756756089,0.4301075268817203
UCI498,duration,net benefit (true positives per case),uniform over the declared operating range,majority,186,False,0.008596200157909389,0.0017750623756756087,0.2602296614355022,0.00682113778223378,0.008596200157909389,0.00682113778223378,0.0017750623756756089,0.4301075268817203
UCI498,duration,net benefit (true positives per case),uniform over the declared operating range,weighted-mean,186,True,0.00682113778223378,0.0,0.0,0.00682113778223378,0.008596200157909389,0.00682113778223378,0.0017750623756756089,0.4301075268817203
UCI498,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,one-number,186,False,0.0020942165590544857,0.0,0.0,0.00849018820696662,0.0020942165590544857,0.0020942165590544857,-0.006395971647912135,0.3599064429092166
UCI498,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,uniform-beneficial,186,False,0.0020942165590544857,0.0,0.0,0.00849018820696662,0.0020942165590544857,0.0020942165590544857,-0.006395971647912135,0.3599064429092166
UCI498,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,majority,186,False,0.0020942165590544857,0.0,0.0,0.00849018820696662,0.0020942165590544857,0.0020942165590544857,-0.006395971647912135,0.3599064429092166
UCI498,duration,net benefit (true positives per case),concentrated on a 1:4 exchange rate,weighted-mean,186,False,0.0020942165590544857,0.0,0.0,0.00849018820696662,0.0020942165590544857,0.0020942165590544857,-0.006395971647912135,0.3599064429092166
UCI498,handover,net benefit (true positives per case),uniform over the declared operating range,one-number,186,True,0.001715504107270217,0.00013949215448448744,0.08850957902820704,0.001715504107270217,0.0015760119527857296,0.0015760119527857296,-0.00013949215448448766,0.4462365591397849
UCI498,handover,net benefit (true positives per case),uniform over the declared operating range,uniform-beneficial,186,False,0.0015760119527857296,0.0,0.0,0.001715504107270217,0.0015760119527857296,0.0015760119527857296,-0.00013949215448448766,0.4462365591397849
UCI498,handover,net benefit (true positives per case),uniform over the declared operating range,majority,186,False,0.0015760119527857296,0.0,0.0,0.001715504107270217,0.0015760119527857296,0.0015760119527857296,-0.00013949215448448766,0.4462365591397849
UCI498,handover,net benefit (true positives per case),uniform over the declared operating range,weighted-mean,186,False,0.0015760119527857296,0.0,0.0,0.001715504107270217,0.0015760119527857296,0.0015760119527857296,-0.00013949215448448766,0.4462365591397849
UCI498,handover,net benefit (true positives per case),concentrated on a 1:4 exchange rate,one-number,186,True,0.0005224839880952607,0.0,0.0,0.0005224839880952607,0.0014815829343104814,0.0005224839880952607,0.0009590989462152206,0.5963999706022864
UCI498,handover,net benefit (true positives per case),concentrated on a 1:4 exchange rate,uniform-beneficial,186,False,0.0014815829343104814,0.0009590989462152207,1.8356523224982642,0.0005224839880952607,0.0014815829343104814,0.0005224839880952607,0.0009590989462152206,0.5963999706022864
UCI498,handover,net benefit (true positives per case),concentrated on a 1:4 exchange rate,majority,186,True,0.0005224839880952607,0.0,0.0,0.0005224839880952607,0.0014815829343104814,0.0005224839880952607,0.0009590989462152206,0.5963999706022864
UCI498,handover,net benefit (true positives per case),concentrated on a 1:4 exchange rate,weighted-mean,186,True,0.0005224839880952607,0.0,0.0,0.0005224839880952607,0.0014815829343104814,0.0005224839880952607,0.0009590989462152206,0.5963999706022864
