log,target,learner,quality,level,rung,family,n_family,metric,V,se,q_maxt,boot_shift,sim_lo,sim_hi,raw_lo,raw_hi,sim_resolved,raw_resolved,label
BPIC14,duration,logit,mask_rare,0.75,B_intake,scalars,5,auc,0.1240375376214011,0.0052082391319333,2.2504243598694096,-0.0008744282619048,0.113191217668778,0.1366327140978339,0.1123167894068731,0.135758285835929,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_intake,scalars,5,brier_skill,0.1278825520703704,0.0065281949649831,2.2504243598694096,-0.0020835847148126,0.115274927810008,0.144657345760358,0.1131913430951954,0.1425737610455453,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_intake,scalars,5,logloss_skill,0.1018347776821692,0.0053354336320172,2.2504243598694096,-0.0020546039409694,0.0918823918071804,0.1158963714390968,0.0898277878662109,0.1138417674981274,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_intake,scalars,5,nagelkerke,0.166688384464846,0.0082131952769522,2.2504243598694096,-0.0032810982313606,0.151486307972589,0.1884526574198243,0.1482052097412283,0.1851715591884636,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_intake_g,scalars,5,ap,0.1075778542243985,0.0059753748941141,2.300569847341003,-0.0040909418644956,0.0979220287809366,0.1254155633968515,0.093831086916441,0.1213246215323559,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_intake_g,scalars,5,auc,0.091640877117526,0.0047142255103398,2.300569847341003,-0.0015844692962256,0.0823799413510979,0.1040707514764052,0.0807954720548723,0.1024862821801796,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_intake_g,scalars,5,brier_skill,0.0963476032648213,0.0062154991941146,2.300569847341003,-0.0020372977745289,0.0840857110071977,0.1126840910715028,0.0820484132326687,0.1106467932969738,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_intake_g,scalars,5,logloss_skill,0.0785593194422461,0.0050593370890103,2.300569847341003,-0.0018299260001319,0.0687498870878667,0.0920286037968893,0.0669199610877348,0.0901986777967574,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_intake_g,scalars,5,nagelkerke,0.1255347279385056,0.0077755157443914,2.300569847341003,-0.0028012369271426,0.1104478477965762,0.1462240819347204,0.1076466108694335,0.1434228450075776,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_intake_g_km,scalars,5,ap,0.0015558572368995,0.002256428030986,2.135719401632863,-0.0002703928202743,-0.0029928470669913,0.006645347181339,-0.0032632398872656,0.0063749543610646,False,False,unresolved
BPIC14,duration,logit,mask_rare,0.75,B_intake_g_km,scalars,5,auc,0.0007549886504522,0.0017658956440681,2.135719401632863,-0.0001508472973946,-0.0028656216404484,0.0046772935361422,-0.0030164689378431,0.0045264462387475,False,False,unresolved
BPIC14,duration,logit,mask_rare,0.75,B_intake_g_km,scalars,5,brier_skill,-0.0002144243394919,0.0030701571735437,2.135719401632863,-0.0008387590050682,-0.0059326595760232,0.0071813289071759,-0.0067714185810915,0.0063425699021077,False,False,unresolved
BPIC14,duration,logit,mask_rare,0.75,B_intake_g_km,scalars,5,logloss_skill,0.0002498014161503,0.0025079474421482,2.135719401632863,-0.0011717626625236,-0.0039347079317975,0.0067778360891454,-0.0051064705943212,0.0056060734266218,False,False,unresolved
BPIC14,duration,logit,mask_rare,0.75,B_intake_g_km,scalars,5,nagelkerke,0.0003460940398268,0.0035433559409688,2.135719401632863,-0.0016465654272767,-0.0055749545629147,0.0095602734971217,-0.0072215199901914,0.007913708069845,False,False,unresolved
BPIC14,duration,logit,stale,1.0,B_half,scalars,5,ap,0.1623104647147685,0.0075123797968209,2.5332446467810787,-0.0053206609092757,0.1486004297191611,0.1866618215289272,0.1432797688098854,0.1813411606196515,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_half,scalars,5,auc,0.1279651153165549,0.005602873467308,2.5332446467810787,-0.00372831737432,0.1174999834732251,0.1458868819085247,0.1137716660989051,0.1421585645342047,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_half,scalars,5,brier_skill,0.1321952263087837,0.00727146452011,2.5332446467810787,-0.0069608356595529,0.1207356633985094,0.1575764605381639,0.1137748277389564,0.1506156248786109,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_half,scalars,5,logloss_skill,0.1057738101353122,0.0061106401778368,2.5332446467810787,-0.0063926765296184,0.09668674014602,0.1276462331838412,0.0902940636164016,0.1212535566542227,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_half,scalars,5,nagelkerke,0.1727363824829777,0.0093769396738258,2.5332446467810787,-0.0097143028438726,0.1586966030949418,0.2062047675587588,0.1489823002510692,0.1964904647148861,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_intake,scalars,5,ap,0.163713384711392,0.0073635209717934,2.4157178498163985,-0.0061335597064453,0.1520587553687784,0.1876351334668962,0.1459251956623331,0.1815015737604508,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_intake,scalars,5,auc,0.1289211186369707,0.0054665812994089,2.4157178498163985,-0.0040099643867748,0.1197253650012909,0.1461368010462002,0.115715400614516,0.1421268366594253,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_intake,scalars,5,brier_skill,0.1333973079217674,0.0072699439251709,2.4157178498163985,-0.0070469432020077,0.1228821178165754,0.158006384430975,0.1158351746145676,0.1509594412289672,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_intake,scalars,5,logloss_skill,0.1068518099539831,0.0061215098352312,2.4157178498163985,-0.0061942949491743,0.0982582643263627,0.1278339454799522,0.0920639693771883,0.1216396505307778,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_intake,scalars,5,nagelkerke,0.174307960476238,0.0093885219508835,2.4157178498163985,-0.0095407796315406,0.1611687200476361,0.2065287601679212,0.1516279404160954,0.1969879805363805,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_intake_g,scalars,5,ap,0.1237494259204531,0.00670969135241,2.221003505730576,-0.007134378911639,0.1159815568160193,0.1457860528481649,0.1088471779043803,0.1386516739365258,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_intake_g,scalars,5,auc,0.0958803081752529,0.0051719853418943,2.221003505730576,-0.0042827941895764,0.0886761047888949,0.1116500999407637,0.0843933105993185,0.1073673057511873,True,True,beneficial
