log,target,learner,quality,level,rung,metric,V,se,n_draws,pct_lo,pct_hi,basic_lo,basic_hi,bc_lo,bc_hi,boot_shift,pct_resolved,basic_resolved,bc_resolved,lo,hi,resolved
BPIC14,duration,logit_fr,mask_rare,0.5,B_half,nb_0.625,-0.0119916082582367,0.0030674690603222947,200,-0.01821747008057975,-0.00573594621656412,-0.01824727029990928,-0.00576574643589365,-0.01900781370934524,-0.007241374704836323,0.0005483240356649009,True,True,True,-0.01824727029990928,-0.00576574643589365,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_half,nb_0.650,-0.000224778797229,0.008511087656375127,200,-0.022054631464944723,0.0009913255818704977,-0.0014408831763284976,0.021605073870486723,-0.016965936118703503,0.0014542482417058478,-0.0013231297382349,False,False,False,-0.0014408831763284976,0.021605073870486723,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_half,nb_0.675,0.0,0.0006087716605831478,200,-0.001762568357118435,0.0008926311851500903,-0.0008926311851500903,0.001762568357118435,-0.002350227779869128,0.00031599594312375776,0.0,False,False,False,-0.0008926311851500903,0.001762568357118435,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_half,nb_0.700,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_half,nb_0.725,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_half,nb_0.750,0.0,2.9423220431893363e-05,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_half,nb_0.775,0.0,7.614982312793852e-05,200,0.0,0.0002860821055642,-0.0002860821055642,0.0,0.0,0.0,0.0,False,False,False,-0.0002860821055642,0.0,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_half,nb_0.800,0.0,0.00011833704506792284,200,0.0,0.0004291231583464,-0.0004291231583464,0.0,0.0,0.0,0.0,False,False,False,-0.0004291231583464,0.0,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,ap,0.0531938319796694,0.004740247523152443,200,0.044887221212169384,0.0622591385518277,0.044128525407511096,0.06150044274716941,0.04415638204876465,0.06185652701627779,0.0002768163947651503,True,True,True,0.044128525407511096,0.06150044274716941,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,auc,0.0657860197218248,0.0060122803322887365,200,0.05518141447821038,0.0767645216736608,0.054807517769988795,0.07639062496543922,0.05338861467342762,0.07625693483943727,0.0005616547680909051,True,True,True,0.054807517769988795,0.07639062496543922,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,brier_skill,0.0047927262831295,0.003716081243949104,200,-0.001905446841690385,0.011990331984518099,-0.0024048794182590996,0.011490899407949385,-0.0019225715921796507,0.011878774566378583,4.829979097970005e-05,False,False,False,-0.0024048794182590996,0.011490899407949385,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,logloss_skill,-0.0016325871988183,0.0032509290979022914,200,-0.007334369835361977,0.004974735488897348,-0.008239909886533947,0.004069195437725377,-0.0075496833545674585,0.004740420179571234,4.5126480887899964e-05,False,False,False,-0.008239909886533947,0.004069195437725377,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nagelkerke,-0.0029666889326498,0.005915270150953224,200,-0.013363974596630008,0.008955643388627473,-0.014889021253927073,0.007430596731330408,-0.01376735228098211,0.008545190369879737,8.185216259800005e-05,False,False,False,-0.014889021253927073,0.007430596731330408,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.050,-0.0006060423552085,0.0003048959965463913,200,-0.0010792071008589774,0.0,-0.001212084710417,-0.00013287760955802254,-0.0012439098647485719,0.0,8.28132410844e-05,False,True,False,-0.001212084710417,-0.00013287760955802254,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.075,-0.0004967777103379,0.00023913859715540587,200,-0.0009916707581561525,-8.418159254943972e-05,-0.0009093738281263603,-1.8846625196476067e-06,-0.0011015542245637682,-0.00014497403998187079,3.2860782395850046e-05,True,True,True,-0.0009093738281263603,-1.8846625196476067e-06,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.100,-0.0003893895325736,0.0006843306433918826,200,-0.0035845690490947926,1.7085459082351588e-05,-0.0007958645242295516,0.0028057899839475926,-0.003623533182478622,-3.178690061822476e-05,1.589345030915e-05,False,False,True,-0.0007958645242295516,0.0028057899839475926,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.125,-0.0039744978237324,0.0012758374097371784,200,-0.00539699000756067,-0.00017241555469271722,-0.007776580092772082,-0.0025520056399041292,-0.0054231481970591165,-0.00017369270694972739,1.021721805569923e-05,True,True,True,-0.007776580092772082,-0.0025520056399041292,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.150,-0.0039378360412968,0.000722956830754146,200,-0.005321337517985255,-0.0027307168039579664,-0.005144955278635634,-0.0025543345646083454,-0.005540275970128579,-0.002831371427129,6.73134366034004e-05,True,True,True,-0.005144955278635634,-0.0025543345646083454,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.175,-0.0037060636402647,0.0036799396992532093,200,-0.016241552992375393,-0.0026994664135272673,-0.004712660867002133,0.008829425711845994,-0.009145343331334797,-0.002151648755583931,-0.0007726384138914996,True,False,True,-0.004712660867002133,0.008829425711845994,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.200,-0.0153232727792876,0.0031965623037807276,200,-0.017325847518237604,-0.007060416964668682,-0.02358612859390652,-0.013320698040337597,-0.0182928502330221,-0.0084036618509512,0.0003844228293520494,True,True,True,-0.02358612859390652,-0.013320698040337597,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.225,-0.014405618283415,0.001306846520501242,200,-0.01656334642235864,-0.011800944532371063,-0.01701029203445894,-0.01224789014447136,-0.016882073582607085,-0.011881635519471051,6.69062988819507e-05,True,True,True,-0.01701029203445894,-0.01224789014447136,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.250,-0.013827301768941,0.0013743195147996393,200,-0.016336480236494522,-0.011224550612692452,-0.016430052925189547,-0.011318123301387477,-0.01665904156732933,-0.011359743171597892,3.5760263195599995e-05,True,True,True,-0.016430052925189547,-0.011318123301387477,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.275,-0.0099512180685512,0.0024612606799927638,200,-0.01459592135701559,-0.00472251268872773,-0.015179923448374672,-0.005306514780086811,-0.013547622176385622,-0.0029421376145924234,-0.0008126211533054477,True,True,True,-0.015179923448374672,-0.005306514780086811,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.300,-0.0068659705335431,0.0022540482570693873,200,-0.010483376586223092,-0.001856468520751167,-0.011875472546335034,-0.0032485644808631087,-0.010970617036935096,-0.0030326145329322746,0.0006181416923800006,True,True,True,-0.011875472546335034,-0.0032485644808631087,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.325,-0.0044130813691677,0.001990385318455911,200,-0.008161882738123592,-0.0002449578028893497,-0.00858120493544605,-0.0006642800002118077,-0.008263203367225943,-0.0004989267385496817,8.07917057381001e-05,True,True,True,-0.00858120493544605,-0.0006642800002118077,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.350,-0.0014304105278214,0.0020817680949018797,200,-0.005397874189892435,0.002653824147530333,-0.005514645203173133,0.0025370531342496345,-0.005397874189892436,0.002653824147530333,-5.501578953249911e-06,False,False,False,-0.005514645203173133,0.0025370531342496345,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.375,0.0017594049492204,0.003350832084308716,200,-0.004652767844371213,0.005561793734801828,-0.0020429838363610277,0.008171577742812013,-0.0029920256435165583,0.006176414630057767,-0.00037905878987264997,False,False,False,-0.0020429838363610277,0.008171577742812013,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.400,-0.0293234158203404,0.009173758758155402,200,-0.033940661803270794,0.00302651027511561,-0.061673341915796404,-0.024706169837410002,-0.036663818842457736,0.00021877779545896912,0.0008940065798884456,False,True,False,-0.061673341915796404,-0.024706169837410002,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.425,-0.0257971429104501,0.009244413980093529,200,-0.038359101453421446,0.0005708426361843422,-0.05216512845708454,-0.013235184367478753,-0.03457090965175975,0.003031259544799286,-0.0008598011107447991,False,True,False,-0.05216512845708454,-0.013235184367478753,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.450,0.0016644777051013,0.006819151822650668,200,-0.00421369683099042,0.02012993979272049,-0.01680098438251789,0.00754265224119302,-0.02980624457564864,0.009087064912730182,0.0012256017477016,False,False,False,-0.01680098438251789,0.00754265224119302,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.475,0.0449557594458181,0.007020469726250855,200,0.03291383138865603,0.05999627071540955,0.029915248176226657,0.05699768750298018,0.03291383138865603,0.05999627071540955,1.5325827083745303e-05,True,True,True,0.029915248176226657,0.05699768750298018,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.500,0.1597768559576598,0.021300943248056255,200,0.10653876412530384,0.17401122872264338,0.14554248319267624,0.21301494779001579,0.11065307136492238,0.17521149905705213,-0.0012158489486482627,True,True,True,0.14554248319267624,0.21301494779001579,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.525,0.0455999819316564,0.019925553816094656,200,0.029659844612245773,0.06079837610762704,0.030401587755685765,0.06154011925106703,0.025142640185095086,0.060033283222052765,0.00036136687018654967,True,True,True,0.030401587755685765,0.06154011925106703,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.550,0.0359350911489374,0.013825686107517242,200,-0.004885249288768077,0.04718070058328952,0.02468948171458528,0.07675543158664287,0.015371621412486543,0.050375149973704056,-0.0056103879591219985,False,True,True,0.02468948171458528,0.07675543158664287,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.575,-0.0421297971341304,0.009460813029501471,200,-0.04962178262808477,-0.005380026420523803,-0.07887956784773699,-0.03463781164017603,-0.05301147894629902,-0.033119558278748684,0.003050140096089997,True,True,True,-0.07887956784773699,-0.03463781164017603,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.600,-0.0073308539550851,0.004562281262550404,200,-0.013276891717922972,-0.001816621370333191,-0.012845086539837009,-0.0013848161922472273,-0.013687082978606732,-0.0027035789909105917,0.00017880131597769987,True,True,True,-0.012845086539837009,-0.0013848161922472273,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.625,-0.0117293663281361,0.003093992299721028,200,-0.018060720926906023,-0.005264506746769651,-0.018194225909502548,-0.005398011729366176,-0.018506313996037593,-0.005530919617529239,0.00017880131597764956,True,True,True,-0.018194225909502548,-0.005398011729366176,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.650,0.0003678198500112,0.008614251470758756,200,-0.021560628971943437,0.0016784334961276633,-0.0009427937961052632,0.022296268671965838,-0.002450448640534385,0.00281827591699764,-0.0034074422216318,False,False,False,-0.0009427937961052632,0.022296268671965838,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.675,0.0006711926322854,0.0010197509353883488,200,-0.0021951300023106573,0.0016948989359945876,-0.0003525136714237877,0.0035375152668814572,-0.0006477028237905108,0.0021323290879980226,-0.0006711926322854,False,False,False,-0.0003525136714237877,0.0035375152668814572,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.700,-0.0012635292995756,0.0009082391247179238,200,-0.001979926572259485,0.0016694082868448927,-0.004196466885996093,-0.0005471320268917151,-0.0027414652323104064,0.0,0.0012635292995756,False,True,False,-0.004196466885996093,-0.0005471320268917151,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.725,0.0,0.0009487332999755807,200,-0.0025895306953094776,0.0015622358616922318,-0.0015622358616922318,0.0025895306953094776,-0.0030631478974252066,0.00041745593830457846,0.0,False,False,False,-0.0015622358616922318,0.0025895306953094776,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.750,0.0,0.0009843012464973249,200,-0.0029341295951937777,0.0017164926333857,-0.0017164926333857,0.0029341295951937777,-0.0035707267885369365,0.0,0.0,False,False,False,-0.0017164926333857,0.0029341295951937777,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.775,0.0,0.0008336370052632542,200,-0.0025208998871564777,0.0005763362418346484,-0.0005763362418346484,0.0025208998871564777,-0.003962802598869727,0.0,0.0,False,False,False,-0.0005763362418346484,0.0025208998871564777,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake,nb_0.800,0.0,0.0005572598620054793,200,-0.0008940065798883368,0.0005721642111285,-0.0005721642111285,0.0008940065798883368,-0.0035044533808179954,0.0,0.0,False,False,False,-0.0005721642111285,0.0008940065798883368,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,ap,0.0410849336784608,0.005212689271386707,200,0.034084798977327656,0.0526765835857778,0.029493283771143797,0.04808506837959394,0.03237131352792513,0.04847159279107036,0.0028110689826834,True,True,True,0.029493283771143797,0.04808506837959394,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,auc,0.0546069263846297,0.005723044086563613,200,0.048422903937730764,0.06965773630010967,0.039556116469149735,0.06079094883152864,0.04008392305241296,0.06336140272878682,0.004160362985050292,True,True,True,0.039556116469149735,0.06079094883152864,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,brier_skill,0.0026757974850296,0.0036039643981792243,200,-0.0038485953929014724,0.010007579754693022,-0.0046559847846338225,0.009200190362960672,-0.00386256001274519,0.009785662320309522,9.261167163785019e-05,False,False,False,-0.0046559847846338225,0.009200190362960672,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,logloss_skill,-0.0035285391464218,0.003217147837196938,200,-0.009343180652824225,0.0033102773761035783,-0.010367355668947177,0.002286102359980625,-0.009727976918248895,0.0022412617695319803,0.0001350583093852496,False,False,False,-0.010367355668947177,0.002286102359980625,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nagelkerke,-0.0063088044959644,0.005771626927373529,200,-0.016764930035758883,0.005848036251599934,-0.018465645243528735,0.004147321043830083,-0.017527760358089516,0.004000362575152808,0.00024680637782074997,False,False,False,-0.018465645243528735,0.004147321043830083,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.050,-0.0004705297788886,0.00022612480943774946,200,-0.0010054280315292125,-0.00011659727920861998,-0.0008244622785685801,6.436847375201242e-05,-0.0010137871798824158,-0.00014765130042580942,0.0,True,False,True,-0.0008244622785685801,6.436847375201242e-05,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.075,-0.0004967777103379,0.00023950399689745826,200,-0.0009916707581561525,-8.418159254943972e-05,-0.0009093738281263603,-1.8846625196476067e-06,-0.0011015542245637682,-0.00014497403998187079,3.576026319550003e-05,True,True,True,-0.0009093738281263603,-1.8846625196476067e-06,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.100,-0.0003893895325736,0.0010542374132575523,200,-0.0031709420047998623,-3.059489184503968e-05,-0.0007481841733021603,0.0023921629396526623,-0.0025450124280453168,0.00015045626785537583,-0.0002503218423688,True,False,False,-0.0007481841733021603,0.0023921629396526623,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.125,-0.0024930012056317,0.0005248449969542801,200,-0.003361975601283293,-0.0015320718474773074,-0.0034539305637860925,-0.001624026809980107,-0.0034482627760926447,-0.0015572671560207406,9.195496250280011e-05,True,True,True,-0.0034539305637860925,-0.001624026809980107,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.150,-0.0024148695381457,0.0016295169492576366,200,-0.008049950777049378,-0.0014640672461231,-0.0033656718301682998,0.0032202117007579783,-0.004343126983202469,-0.001175179469835113,-0.00048171178069275015,True,False,True,-0.0033656718301682998,0.0032202117007579783,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.175,-0.0077957373766271,0.004270165398154328,200,-0.01713480102122627,-0.0024473565579987318,-0.013144118195255468,0.0015433262679720693,-0.015666812907631954,-0.0017741947999765021,-0.0005721642111285504,True,False,True,-0.013144118195255468,0.0015433262679720693,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.200,-0.015215991989701,0.0015723010786133354,200,-0.01756320626519818,-0.011830836074953327,-0.018601147904448674,-0.012868777714203819,-0.0180440505896331,-0.012945215276784385,0.0003844228293519991,True,True,True,-0.018601147904448674,-0.012868777714203819,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.225,-0.01461095140757,0.0013684991316568864,200,-0.01725807605169771,-0.012207284942391282,-0.01701461787274872,-0.011963826763442292,-0.017067092593453084,-0.01203493169913549,-3.460670631834882e-05,True,True,True,-0.01701461787274872,-0.011963826763442292,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.250,-0.0120869689600915,0.002017426192378822,200,-0.01564153912172787,-0.007621704095742091,-0.016552233824440907,-0.008532398798455128,-0.01586227728280496,-0.008081977739922879,0.00013112096505034886,True,True,True,-0.016552233824440907,-0.008532398798455128,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.275,-0.01065655843227,0.0019992653886920547,200,-0.014342455077710752,-0.006403121747665647,-0.014909995116874353,-0.006970661786829247,-0.01456840836773435,-0.006764464488243831,0.00018619999112159946,True,True,True,-0.014909995116874353,-0.006970661786829247,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.300,-0.0086846353474875,0.001838551440579983,200,-0.012230265443325094,-0.00475024010462431,-0.01261903059035069,-0.005139005251649906,-0.012061941901454152,-0.004733223266905362,-2.043443611175061e-05,True,True,True,-0.01261903059035069,-0.005139005251649906,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.325,-0.0063547312152661,0.0019100125530322136,200,-0.009992344654767716,-0.0025538125738382316,-0.010155649856693968,-0.0027171177757644837,-0.010099087113473583,-0.002657241962241851,6.489825542890012e-05,True,True,True,-0.010155649856693968,-0.0027171177757644837,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.350,-0.0021456157917322,0.006979035919057767,200,-0.023553222274792864,0.000851506882475221,-0.00514273846593962,0.019261990691328466,-0.0058351756329233185,0.002701066097346395,-0.00173574815972185,False,False,False,-0.00514273846593962,0.019261990691328466,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.375,-0.0248176226577027,0.003459617153789739,200,-0.029355957659848306,-0.017217493920755177,-0.032417751394650224,-0.02027928765555709,-0.033640028533417236,-0.020442352065773505,0.0014947790015733993,True,True,True,-0.032417751394650224,-0.02027928765555709,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.400,-0.0029085014065703,0.009361302653104909,200,-0.02731845706384392,0.0024114337481522586,-0.008228436561292858,0.021501454250703322,-0.021492438756729317,0.004964835355733799,-0.0030396223716206506,False,False,False,-0.008228436561292858,0.021501454250703322,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.425,0.000693438147183,0.004482717567062359,200,-0.0060443396167743696,0.009507099189641273,-0.008120222895275272,0.0074312159111403694,-0.006008725898826988,0.009979463017395843,-9.328764311885001e-05,False,False,False,-0.008120222895275272,0.0074312159111403694,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.450,0.0416704594218541,0.008876218117580263,200,0.027432673177201758,0.061976599784138005,0.021364319059570196,0.05590824566650644,0.023377516914036476,0.05902002201963066,0.0013621409344480445,True,True,True,0.021364319059570196,0.05590824566650644,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.475,0.1494710886786411,0.015149694458502167,200,0.10167690091341929,0.1632881732295263,0.13565400412775588,0.19726527644386288,0.10501113435181156,0.16384170499242265,-0.00021115583982120323,True,True,True,0.13565400412775588,0.19726527644386288,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.500,0.0169503647546845,0.013551974871674713,200,0.008417965956229376,0.040704119582320085,-0.006803390072951082,0.025482763553139626,-0.008074483732015046,0.03037661652844239,0.006830210270347647,True,False,False,-0.006803390072951082,0.025482763553139626,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.525,0.0081608684850446,0.013426129439989574,200,-0.03078092886342583,0.019413494041210788,-0.0030917570711215883,0.04710266583351503,-0.026692501938411203,0.022090637263234826,-0.0012214953059949,False,False,False,-0.0030917570711215883,0.04710266583351503,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.550,-0.0218217072744322,0.009719181221180376,200,-0.04059306409828504,-0.0027626789999840133,-0.04088073554888039,-0.003050350450579359,-0.0383374284111448,0.005509085456909677,-0.0019231074874044018,True,True,False,-0.04088073554888039,-0.003050350450579359,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.575,0.0072656440633755,0.005148292515973563,200,-0.00030753826348157,0.017780844278778584,-0.003249556152027584,0.01483882639023257,-0.024182393389248335,0.013278009875711557,0.002898684863732401,False,False,False,-0.003249556152027584,0.01483882639023257,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.600,0.0165927621227292,0.005729681329416643,200,0.00195519239021595,0.02364379201830922,0.009541732227149179,0.031230331855242446,0.008673809186438928,0.02521656317800504,-0.002395937634100998,True,True,True,0.009541732227149179,0.031230331855242446,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.625,-0.0115148047489629,0.007383973817505409,200,-0.016665474657893486,0.013880346159347731,-0.036909955657273535,-0.006364134840032315,-0.02027966439911853,-0.00591919265516716,0.0039574691269728,False,True,True,-0.036909955657273535,-0.006364134840032315,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.650,-0.0148456178351758,0.004146281808502074,200,-0.02055831988066288,-0.0028033492040787115,-0.026887886466272888,-0.009132915789688719,-0.02536117456849535,-0.00989951915787294,0.0018799681222796492,True,True,True,-0.026887886466272888,-0.009132915789688719,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.675,-0.0018430289493084,0.004079479760401895,200,-0.015258216608166529,0.002524261963183417,-0.006210319861800217,0.011572158709549729,-0.01359438333274971,0.0030662022755253483,-0.00021731236864980003,False,False,False,-0.006210319861800217,0.011572158709549729,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.700,-0.0008105659657655,0.0024167551766852225,200,-0.00460651790397173,0.004418776522195192,-0.006039908453726192,0.00298538597244073,-0.0049332246906644795,0.0030147853893906277,0.0007152052639107637,False,False,False,-0.006039908453726192,0.00298538597244073,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.725,0.0004031156942042,0.0018213900828023847,200,-0.004369253975891,0.002807668300802331,-0.002001436912393931,0.0051754853642994,-0.0033955537743442566,0.0034845399691372184,-0.00026657650745765,False,False,False,-0.002001436912393931,0.0051754853642994,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.750,-7.152052639107422e-05,0.0010328225245199336,200,-0.003291732227149175,0.0011461164354168779,-0.0012891574881990263,0.0031486911743670264,-0.0032917322271491752,0.0011461164354168779,-1.3552527156068805e-20,False,False,False,-0.0012891574881990263,0.0031486911743670264,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.775,0.0002145615791732,0.0007496650700160242,200,-0.002249916559385785,0.0008959932611770239,-0.0004668701028306239,0.0026790397177321847,-0.0009281529531788592,0.0018581224467510225,-0.00010330742700940001,False,False,False,-0.0004668701028306239,0.0026790397177321847,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g,nb_0.800,0.0002145615791732,0.0004270666577411709,200,-0.00043269918466595244,0.001001287369475,-0.0005721642111286001,0.0008618223430123524,-0.0013095905432468267,0.0007867257903018,0.0,False,False,False,-0.0005721642111286001,0.0008618223430123524,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g_km,ap,0.0266986079830588,0.004893285375111413,200,0.016610648478178534,0.036475458338353146,0.016921757627764454,0.03678656748793907,0.015556215417009857,0.0349897173562092,0.0007148443970297,True,True,True,0.016921757627764454,0.03678656748793907,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g_km,auc,0.0294598793406125,0.005286775262035068,200,0.018411731172508248,0.03934660508949313,0.019573153591731875,0.04050802750871675,0.019487139934509283,0.04005275310018778,-0.0005428511772395013,True,True,True,0.019573153591731875,0.04050802750871675,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g_km,brier_skill,0.007108751731261,0.0036700470702582247,200,0.0012261138848870625,0.015419805924108507,-0.0012023024615865074,0.012991389577634937,0.0004925076557861531,0.01382803899343435,0.0009253509194504517,True,False,True,-0.0012023024615865074,0.012991389577634937,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g_km,logloss_skill,0.001192116138176,0.003142133959493672,200,-0.004038603900834538,0.007994977427225724,-0.0056107451508737236,0.0064228361771865375,-0.00488485459313903,0.006223695174539504,0.0007814890466631,False,False,False,-0.0056107451508737236,0.0064228361771865375,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g_km,nagelkerke,0.0021260761720348,0.005606000377756825,200,-0.00725387196840354,0.014286312817419829,-0.010034160473350227,0.011506024312473141,-0.008769354294609386,0.011141122466073863,0.0013747499735374496,False,False,False,-0.010034160473350227,0.011506024312473141,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g_km,nb_0.050,-0.000346309917262,0.00020358030173942855,200,-0.000847518237734265,-3.35017202568468e-05,-0.0006591181142671532,0.00015489840321026497,-0.0007467169694363848,1.7496355620922226e-05,-3.0113905848799956e-05,True,False,False,-0.0006591181142671532,0.00015489840321026497,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g_km,nb_0.075,-0.0005141745951358,0.00023550260446379058,200,-0.00096301422291985,-6.156564231238053e-05,-0.0009667835479592194,-6.533496735174993e-05,-0.001119578032062881,-0.000195134656013847,7.538650079064993e-05,True,True,True,-0.0009667835479592194,-6.533496735174993e-05,True
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g_km,nb_0.100,-0.0003893895325736,0.000247227989571668,200,-0.0009222174541871275,5.582574421083985e-05,-0.0008346048093580399,0.00014343838903992752,-0.0009574311980915429,-1.0878665716506597e-05,3.576026319555001e-05,False,False,True,-0.0008346048093580399,0.00014343838903992752,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g_km,nb_0.125,-0.0008582463166929,0.0007054100764408396,200,-0.00247486564358257,6.130330833520325e-05,-0.0017777959417210032,0.0007583730101967702,-0.0024632010252323474,6.130330833520325e-05,-8.173774444689998e-05,False,False,False,-0.0017777959417210032,0.0007583730101967702,False
BPIC14,duration,logit_fr,mask_rare,0.5,B_intake_g_km,nb_0.150,-0.0023096922934529,0.0009790089090330534,200,-0.004772522655178482,-0.0008658190783106598,-0.00375356550859514,0.00015313806827268236,-0.005317560449103476,-0.0011564700413150772,0.0002061473995978,True,False,True,-0.00375356550859514,0.00015313806827268236,False
