log,target,metric,scale,axis,S,S_total,levels,var_total,n_cells
BPIC15_4,duration,nb_0.300,raw,learner,0.03463651735034328,0.5136457257197931,2,0.0019485472184219744,216
BPIC15_4,duration,nb_0.300,raw,split,0.1443316248418872,0.8665227200229032,6,0.0019485472184219744,216
BPIC15_4,duration,nb_0.300,raw,quality_level,0.004718863841016052,0.2156837307769096,6,0.0019485472184219744,216
BPIC15_4,duration,nb_0.300,raw,rung,0.057737175414269565,0.601944979477741,3,0.0019485472184219744,216
BPIC15_4,duration,nb_0.325,raw,learner,0.004245889540148172,0.35586784602802624,2,0.0020006981130738723,216
BPIC15_4,duration,nb_0.325,raw,split,0.196580999474482,0.7592157546510058,6,0.0020006981130738723,216
BPIC15_4,duration,nb_0.325,raw,quality_level,0.0064374860977380885,0.22960961092433396,6,0.0020006981130738723,216
BPIC15_4,duration,nb_0.325,raw,rung,0.1330877673611078,0.5792765696501869,3,0.0020006981130738723,216
BPIC15_4,duration,nb_0.350,raw,learner,0.00890378469506725,0.5281647280811425,2,0.0011496836470297428,216
BPIC15_4,duration,nb_0.350,raw,split,0.11712283869721517,0.8231803872576218,6,0.0011496836470297428,216
BPIC15_4,duration,nb_0.350,raw,quality_level,0.007195574933900076,0.425676558360656,6,0.0011496836470297428,216
BPIC15_4,duration,nb_0.350,raw,rung,0.016880207964849455,0.5165381885043585,3,0.0011496836470297428,216
BPIC15_4,duration,nb_0.375,raw,learner,0.0031799602611201723,0.5795635459765587,2,0.001459957375041102,216
BPIC15_4,duration,nb_0.375,raw,split,0.056619956640523536,0.7110845372244585,6,0.001459957375041102,216
BPIC15_4,duration,nb_0.375,raw,quality_level,0.00930266644142223,0.33056743102851693,6,0.001459957375041102,216
BPIC15_4,duration,nb_0.375,raw,rung,0.05432589551984599,0.6457597351602223,3,0.001459957375041102,216
BPIC15_4,duration,nb_0.400,raw,learner,0.005216682888157146,0.5219776530932458,2,0.000901013288144789,216
BPIC15_4,duration,nb_0.400,raw,split,0.14606461333507317,0.8885876640539032,6,0.000901013288144789,216
BPIC15_4,duration,nb_0.400,raw,quality_level,0.009521052860480345,0.4352837402558708,6,0.000901013288144789,216
BPIC15_4,duration,nb_0.400,raw,rung,0.017693239246049007,0.4394811981014567,3,0.000901013288144789,216
BPIC15_4,duration,nb_0.425,raw,learner,0.01435372623472894,0.6078267574975775,2,0.001030962067159042,216
BPIC15_4,duration,nb_0.425,raw,split,0.10725307831909293,0.9342237632643451,6,0.001030962067159042,216
BPIC15_4,duration,nb_0.425,raw,quality_level,0.0051302858490756,0.4132925486317395,6,0.001030962067159042,216
BPIC15_4,duration,nb_0.425,raw,rung,0.0001567638709065074,0.5007431556180477,3,0.001030962067159042,216
BPIC15_4,duration,nb_0.450,raw,learner,0.0048778831558123365,0.5736039353211486,2,0.0010264029932920739,216
BPIC15_4,duration,nb_0.450,raw,split,0.07947196705210012,0.9301129935884325,6,0.0010264029932920739,216
BPIC15_4,duration,nb_0.450,raw,quality_level,0.0014377910558314212,0.46617461404672333,6,0.0010264029932920739,216
BPIC15_4,duration,nb_0.450,raw,rung,0.008285724422742629,0.5057565293638717,3,0.0010264029932920739,216
BPIC15_4,duration,nb_0.475,raw,learner,0.007142444215662582,0.5293124856122644,2,0.0013519210667230135,216
BPIC15_4,duration,nb_0.475,raw,split,0.051032173502067166,0.9323701169089713,6,0.0013519210667230135,216
BPIC15_4,duration,nb_0.475,raw,quality_level,0.007366519180119784,0.48434096583913144,6,0.0013519210667230135,216
BPIC15_4,duration,nb_0.475,raw,rung,0.0024043882674481,0.5196871437464852,3,0.0013519210667230135,216
BPIC15_4,duration,nb_0.500,raw,learner,0.010223602545867936,0.526947678093971,2,0.0013279955971839256,216
BPIC15_4,duration,nb_0.500,raw,split,0.061354767262262536,0.8588474465451346,6,0.0013279955971839256,216
BPIC15_4,duration,nb_0.500,raw,quality_level,0.007001374388725455,0.4984939707234941,6,0.0013279955971839256,216
BPIC15_4,duration,nb_0.500,raw,rung,0.0042473292434635585,0.6307934222476737,3,0.0013279955971839256,216
BPIC15_4,duration,nb_0.525,raw,learner,0.020050293203023095,0.5586465397511298,2,0.00166986011524461,216
BPIC15_4,duration,nb_0.525,raw,split,0.08590646284726193,0.7599675462141872,6,0.00166986011524461,216
BPIC15_4,duration,nb_0.525,raw,quality_level,0.028762640075050937,0.6011276691959371,6,0.00166986011524461,216
BPIC15_4,duration,nb_0.525,raw,rung,0.008675572960741654,0.483508366082508,3,0.00166986011524461,216
BPIC15_4,duration,nb_0.550,raw,learner,0.054569812078384815,0.6315971648871248,2,0.002820779695137147,216
BPIC15_4,duration,nb_0.550,raw,split,0.10013006890230966,0.7893067767725512,6,0.002820779695137147,216
BPIC15_4,duration,nb_0.550,raw,quality_level,0.013367396752265346,0.43216420426643765,6,0.002820779695137147,216
BPIC15_4,duration,nb_0.550,raw,rung,0.04449136837098134,0.3515258600425928,3,0.002820779695137147,216
BPIC15_4,duration,nb_0.575,raw,learner,0.043685611458213584,0.675194025066153,2,0.0034223992807332145,216
BPIC15_4,duration,nb_0.575,raw,split,0.04325850903312358,0.81683377503232,6,0.0034223992807332145,216
BPIC15_4,duration,nb_0.575,raw,quality_level,0.012713468582879577,0.37965184351996584,6,0.0034223992807332145,216
BPIC15_4,duration,nb_0.575,raw,rung,0.03298790057314878,0.470629253595619,3,0.0034223992807332145,216
BPIC15_4,duration,nb_0.600,raw,learner,0.09120037366347297,0.5957950320298038,2,0.003789307990404425,216
BPIC15_4,duration,nb_0.600,raw,split,0.050071652066530574,0.7419118870834375,6,0.003789307990404425,216
BPIC15_4,duration,nb_0.600,raw,quality_level,0.015240104871098862,0.4252171274990467,6,0.003789307990404425,216
BPIC15_4,duration,nb_0.600,raw,rung,0.06610955465894042,0.43340456511628056,3,0.003789307990404425,216
BPIC15_4,duration,nb_0.625,raw,learner,0.0389278868369592,0.5183609639173843,2,0.0038012962650038444,216
BPIC15_4,duration,nb_0.625,raw,split,0.107258819668778,0.8272091240454341,6,0.0038012962650038444,216
BPIC15_4,duration,nb_0.625,raw,quality_level,0.012300919356960377,0.4659232804050113,6,0.0038012962650038444,216
BPIC15_4,duration,nb_0.625,raw,rung,0.01849744329037208,0.45112312985176795,3,0.0038012962650038444,216
BPIC15_4,duration,nb_0.650,raw,learner,0.12630902879909886,0.723442435697917,2,0.006523423827180909,216
BPIC15_4,duration,nb_0.650,raw,split,0.05458247564893925,0.7734336289196757,6,0.006523423827180909,216
BPIC15_4,duration,nb_0.650,raw,quality_level,0.009062660044681837,0.34651016293213166,6,0.006523423827180909,216
BPIC15_4,duration,nb_0.650,raw,rung,0.003175136189514173,0.3733446898030103,3,0.006523423827180909,216
BPIC15_4,duration,nb_0.675,raw,learner,0.12092776950167079,0.721912451107654,2,0.0056641212170224055,216
BPIC15_4,duration,nb_0.675,raw,split,0.07849812141902024,0.7853496496688933,6,0.0056641212170224055,216
BPIC15_4,duration,nb_0.675,raw,quality_level,0.0196387315893417,0.47571126940869735,6,0.0056641212170224055,216
BPIC15_4,duration,nb_0.675,raw,rung,0.0014715637792903017,0.22401267932342928,3,0.0056641212170224055,216
BPIC15_4,duration,nb_0.700,raw,learner,0.11385044284590656,0.614736897973951,2,0.009846114687581842,216
BPIC15_4,duration,nb_0.700,raw,split,0.19278240750134587,0.8110848587288222,6,0.009846114687581842,216
BPIC15_4,duration,nb_0.700,raw,quality_level,0.01418136883150931,0.31585024005260387,6,0.009846114687581842,216
BPIC15_4,duration,nb_0.700,raw,rung,0.010691303910760046,0.18816030044131804,3,0.009846114687581842,216
BPIC15_4,duration,nb_0.725,raw,learner,0.13251868002163614,0.6908764966658137,2,0.009460857418163772,216
BPIC15_4,duration,nb_0.725,raw,split,0.1337046102369699,0.7947535273281521,6,0.009460857418163772,216
BPIC15_4,duration,nb_0.725,raw,quality_level,0.010008817393742719,0.2875436880995229,6,0.009460857418163772,216
BPIC15_4,duration,nb_0.725,raw,rung,0.009505308462123507,0.2359645995616313,3,0.009460857418163772,216
BPIC15_4,duration,nb_0.750,raw,learner,0.03948038417563485,0.4898204921929138,2,0.008895122502258535,216
BPIC15_4,duration,nb_0.750,raw,split,0.26709683050291644,0.8812342346581896,6,0.008895122502258535,216
BPIC15_4,duration,nb_0.750,raw,quality_level,0.012970980842321692,0.4048594369699936,6,0.008895122502258535,216
BPIC15_4,duration,nb_0.750,raw,rung,0.0038493014432682327,0.2591605146279411,3,0.008895122502258535,216
BPIC15_4,duration,nb_0.775,raw,learner,0.0729400277773463,0.5407329560896859,2,0.008363945506291425,216
BPIC15_4,duration,nb_0.775,raw,split,0.09833591768011626,0.7774901551323338,6,0.008363945506291425,216
BPIC15_4,duration,nb_0.775,raw,quality_level,0.018972012831355505,0.48057426860209207,6,0.008363945506291425,216
BPIC15_4,duration,nb_0.775,raw,rung,0.03659251541444548,0.42420116296770505,3,0.008363945506291425,216
BPIC15_4,duration,nb_0.800,raw,learner,0.07272144998446738,0.46281568104875104,2,0.01084486086276046,216
BPIC15_4,duration,nb_0.800,raw,split,0.10978618081179241,0.789005673280205,6,0.01084486086276046,216
BPIC15_4,duration,nb_0.800,raw,quality_level,0.007528792379411912,0.34893243439072785,6,0.01084486086276046,216
BPIC15_4,duration,nb_0.800,raw,rung,0.06209103396675969,0.5593436249134679,3,0.01084486086276046,216
BPIC15_4,handover,ap,raw,learner,0.01432642489954665,0.4553979224099436,2,6.53164929700308e-05,216
BPIC15_4,handover,ap,raw,split,0.10868971839804674,0.77659921266335,6,6.53164929700308e-05,216
BPIC15_4,handover,ap,raw,quality_level,0.018132515550856425,0.29201768455713917,6,6.53164929700308e-05,216
BPIC15_4,handover,ap,raw,rung,0.08933448987686698,0.6539856678304353,3,6.53164929700308e-05,216
BPIC15_4,handover,auc,raw,learner,0.019044347868022397,0.5686782885626046,2,0.0010536684193670378,216
BPIC15_4,handover,auc,raw,split,0.0766333002616617,0.7168204299055172,6,0.0010536684193670378,216
BPIC15_4,handover,auc,raw,quality_level,0.07632063013011882,0.48956291756167114,6,0.0010536684193670378,216
BPIC15_4,handover,auc,raw,rung,0.029450905431092536,0.42281443922995876,3,0.0010536684193670378,216
BPIC15_4,handover,brier_skill,raw,learner,0.05312802428186083,0.5399010478954887,2,0.012185229463843794,216
BPIC15_4,handover,brier_skill,raw,split,0.01941359914314242,0.6623217143971794,6,0.012185229463843794,216
BPIC15_4,handover,brier_skill,raw,quality_level,0.098331488232391,0.6220279668786749,6,0.012185229463843794,216
BPIC15_4,handover,brier_skill,raw,rung,0.03638153796276116,0.4405907030184647,3,0.012185229463843794,216
BPIC15_4,handover,logloss_skill,raw,learner,0.18179110604486093,0.6154153493798992,2,0.025021051606842176,216
BPIC15_4,handover,logloss_skill,raw,split,0.034815678320657815,0.6726533701711825,6,0.025021051606842176,216
BPIC15_4,handover,logloss_skill,raw,quality_level,0.025720147104421442,0.4116266837453244,6,0.025021051606842176,216
BPIC15_4,handover,logloss_skill,raw,rung,0.02797563008478106,0.4830707044480539,3,0.025021051606842176,216
BPIC15_4,handover,nagelkerke,raw,learner,0.021653963214319696,0.5134532254092599,2,7.847330419356952,216
BPIC15_4,handover,nagelkerke,raw,split,0.050413505953618175,0.8369571925959147,6,7.847330419356952,216
BPIC15_4,handover,nagelkerke,raw,quality_level,0.03132673464871265,0.454702514245901,6,7.847330419356952,216
BPIC15_4,handover,nagelkerke,raw,rung,0.0348474990573713,0.47007834766723855,3,7.847330419356952,216
BPIC15_4,handover,nb_0.050,raw,learner,0.030582372872779724,0.5152911864363899,2,2.6267028231281416e-06,216
BPIC15_4,handover,nb_0.050,raw,split,0.11912459550292828,0.8538528978163851,6,2.6267028231281416e-06,216
BPIC15_4,handover,nb_0.050,raw,quality_level,0.016291973807102234,0.36574299517540687,6,2.6267028231281416e-06,216
BPIC15_4,handover,nb_0.050,raw,rung,0.019582331304288093,0.5941162444948349,3,2.6267028231281416e-06,216
BPIC15_4,handover,nb_0.075,raw,learner,0.0004056112840599074,0.5002028056420298,2,4.369756816647171e-06,216
BPIC15_4,handover,nb_0.075,raw,split,0.08763872536118818,0.8055751253116367,6,4.369756816647171e-06,216
BPIC15_4,handover,nb_0.075,raw,quality_level,0.017037719165141997,0.5436874943218195,6,4.369756816647171e-06,216
BPIC15_4,handover,nb_0.075,raw,rung,0.0222032953287449,0.6169708815561341,3,4.369756816647171e-06,216
BPIC15_4,handover,nb_0.100,raw,learner,0.001681613095468529,0.5008408065477342,2,6.639435544161381e-06,216
BPIC15_4,handover,nb_0.100,raw,split,0.1317890517830069,0.8764435670666423,6,6.639435544161381e-06,216
BPIC15_4,handover,nb_0.100,raw,quality_level,0.013755677799221622,0.41851954249377465,6,6.639435544161381e-06,216
BPIC15_4,handover,nb_0.100,raw,rung,0.016066791287503265,0.5483868771561682,3,6.639435544161381e-06,216
BPIC15_4,handover,nb_0.125,raw,learner,0.00035239944871324894,0.5001761997243566,2,1.3732806093090139e-05,216
BPIC15_4,handover,nb_0.125,raw,split,0.1396393880827578,0.8775838811583243,6,1.3732806093090139e-05,216
BPIC15_4,handover,nb_0.125,raw,quality_level,0.010109525186985767,0.41231546120833396,6,1.3732806093090139e-05,216
BPIC15_4,handover,nb_0.125,raw,rung,0.01953864507420851,0.5552810688999821,3,1.3732806093090139e-05,216
BPIC15_4,handover,nb_0.150,raw,learner,0.0012844235732230225,0.49900248262510727,2,1.1165476994346303e-05,216
BPIC15_4,handover,nb_0.150,raw,split,0.12162340854001981,0.8217668329664972,6,1.1165476994346303e-05,216
BPIC15_4,handover,nb_0.150,raw,quality_level,0.01247606698425481,0.48100667760351334,6,1.1165476994346303e-05,216
BPIC15_4,handover,nb_0.150,raw,rung,0.044639906015824994,0.5647995955879577,3,1.1165476994346303e-05,216
BPIC15_4,handover,nb_0.175,raw,learner,0.00017694032997311954,0.4832471153455169,2,1.1465968828331087e-05,216
BPIC15_4,handover,nb_0.175,raw,split,0.09244000379790984,0.8660360688885372,6,1.1465968828331087e-05,216
BPIC15_4,handover,nb_0.175,raw,quality_level,0.014334031029330722,0.5109725288509597,6,1.1465968828331087e-05,216
BPIC15_4,handover,nb_0.175,raw,rung,0.02881397035439594,0.5971367650822305,3,1.1465968828331087e-05,216
BPIC15_4,handover,nb_0.200,raw,learner,0.01740425056462839,0.492713112692895,2,3.404036101235438e-05,216
BPIC15_4,handover,nb_0.200,raw,split,0.07758526743854617,0.8420094603667888,6,3.404036101235438e-05,216
BPIC15_4,handover,nb_0.200,raw,quality_level,0.0068627768417964434,0.2070697215723214,6,3.404036101235438e-05,216
BPIC15_4,handover,nb_0.200,raw,rung,0.062456722726229603,0.7057834284663154,3,3.404036101235438e-05,216
BPIC15_4,handover,nb_0.225,raw,learner,0.009320271472298941,0.47040440926442806,2,2.91501970385706e-05,216
BPIC15_4,handover,nb_0.225,raw,split,0.03955237585294581,0.8381192335441694,6,2.91501970385706e-05,216
BPIC15_4,handover,nb_0.225,raw,quality_level,0.029324298547269968,0.4325798230745158,6,2.91501970385706e-05,216
BPIC15_4,handover,nb_0.225,raw,rung,0.02213838324673977,0.7230263679320998,3,2.91501970385706e-05,216
BPIC15_4,handover,nb_0.250,raw,learner,0.0004714417082018962,0.5188613374604882,2,2.785474716020466e-05,216
BPIC15_4,handover,nb_0.250,raw,split,0.042675327808158185,0.8477012357999072,6,2.785474716020466e-05,216
BPIC15_4,handover,nb_0.250,raw,quality_level,0.04502277807118025,0.5444117725799613,6,2.785474716020466e-05,216
BPIC15_4,handover,nb_0.250,raw,rung,0.0003234224513525941,0.687416361770326,3,2.785474716020466e-05,216
BPIC15_4,handover,nb_0.275,raw,learner,5.431437693998518e-07,0.6302369193779613,2,3.6001370097510184e-05,216
BPIC15_4,handover,nb_0.275,raw,split,0.042048762438416605,0.8791533462619794,6,3.6001370097510184e-05,216
BPIC15_4,handover,nb_0.275,raw,quality_level,0.025591924004147525,0.4337026126082594,6,3.6001370097510184e-05,216
BPIC15_4,handover,nb_0.275,raw,rung,0.0016004748307300847,0.7438680309249228,3,3.6001370097510184e-05,216
BPIC15_4,handover,nb_0.300,raw,learner,0.006556882364533812,0.47850108975440453,2,4.051478112017024e-05,216
BPIC15_4,handover,nb_0.300,raw,split,0.04370381834181965,0.89402595162624,6,4.051478112017024e-05,216
BPIC15_4,handover,nb_0.300,raw,quality_level,0.02354944998574518,0.4524083996145817,6,4.051478112017024e-05,216
BPIC15_4,handover,nb_0.300,raw,rung,0.012077049032262272,0.7484003805611648,3,4.051478112017024e-05,216
BPIC15_4,handover,nb_0.325,raw,learner,0.010956464342095726,0.4691590860550303,2,3.536553017976618e-05,216
BPIC15_4,handover,nb_0.325,raw,split,0.043207383366203465,0.8703595463825486,6,3.536553017976618e-05,216
BPIC15_4,handover,nb_0.325,raw,quality_level,0.03530847795202107,0.4797124706849517,6,3.536553017976618e-05,216
BPIC15_4,handover,nb_0.325,raw,rung,0.0077367271918803715,0.6730903733119171,3,3.536553017976618e-05,216
BPIC15_4,handover,nb_0.350,raw,learner,0.026752547248272144,0.4369887753764522,2,4.5388034776405754e-05,216
BPIC15_4,handover,nb_0.350,raw,split,0.04161821067495526,0.8311795420906245,6,4.5388034776405754e-05,216
BPIC15_4,handover,nb_0.350,raw,quality_level,0.034022367598041024,0.5149372705108952,6,4.5388034776405754e-05,216
BPIC15_4,handover,nb_0.350,raw,rung,0.017477050952148604,0.6503806338678547,3,4.5388034776405754e-05,216
BPIC15_4,handover,nb_0.375,raw,learner,0.0050141736496321756,0.3877692372318762,2,8.046330615652753e-05,216
BPIC15_4,handover,nb_0.375,raw,split,0.029976418291160413,0.8587917973499,6,8.046330615652753e-05,216
BPIC15_4,handover,nb_0.375,raw,quality_level,0.02479139943139224,0.37708697024409965,6,8.046330615652753e-05,216
BPIC15_4,handover,nb_0.375,raw,rung,0.035773396288872425,0.7776973070403924,3,8.046330615652753e-05,216
BPIC15_4,handover,nb_0.400,raw,learner,0.01809374935457003,0.45678096904285515,2,6.697562136237567e-05,216
BPIC15_4,handover,nb_0.400,raw,split,0.05113462726741686,0.8571883023880804,6,6.697562136237567e-05,216
BPIC15_4,handover,nb_0.400,raw,quality_level,0.018446360141480322,0.4323101249943825,6,6.697562136237567e-05,216
BPIC15_4,handover,nb_0.400,raw,rung,0.01832048299069815,0.7305687933087857,3,6.697562136237567e-05,216
BPIC15_4,handover,nb_0.425,raw,learner,0.04176511450438952,0.5022366316513096,2,7.24408473662188e-05,216
BPIC15_4,handover,nb_0.425,raw,split,0.05078487305794928,0.8316569373696975,6,7.24408473662188e-05,216
BPIC15_4,handover,nb_0.425,raw,quality_level,0.0159479399289212,0.4712816236159568,6,7.24408473662188e-05,216
BPIC15_4,handover,nb_0.425,raw,rung,0.012820917445525486,0.6730682253225986,3,7.24408473662188e-05,216
BPIC15_4,handover,nb_0.450,raw,learner,0.023049957771479862,0.5100406771446432,2,9.406594316927798e-05,216
BPIC15_4,handover,nb_0.450,raw,split,0.0623534546179258,0.8331190575306582,6,9.406594316927798e-05,216
BPIC15_4,handover,nb_0.450,raw,quality_level,0.031145321586277672,0.5267947762251433,6,9.406594316927798e-05,216
BPIC15_4,handover,nb_0.450,raw,rung,0.0015973541168781092,0.6651861721717107,3,9.406594316927798e-05,216
BPIC15_4,handover,nb_0.475,raw,learner,0.031119128927600846,0.5207676786192894,2,8.450227662534095e-05,216
BPIC15_4,handover,nb_0.475,raw,split,0.05646483719561341,0.8357514040590505,6,8.450227662534095e-05,216
BPIC15_4,handover,nb_0.475,raw,quality_level,0.02664818583864288,0.542067117814423,6,8.450227662534095e-05,216
BPIC15_4,handover,nb_0.475,raw,rung,0.005720857846848989,0.6129981144858445,3,8.450227662534095e-05,216
BPIC15_4,handover,nb_0.500,raw,learner,0.026050906695195275,0.5190945462213503,2,0.00010773872852150268,216
BPIC15_4,handover,nb_0.500,raw,split,0.05753503674531467,0.7720413209617414,6,0.00010773872852150268,216
BPIC15_4,handover,nb_0.500,raw,quality_level,0.05031347783356189,0.5109706376124737,6,0.00010773872852150268,216
BPIC15_4,handover,nb_0.500,raw,rung,0.0402138553921074,0.6150724244925106,3,0.00010773872852150268,216
BPIC15_4,handover,nb_0.525,raw,learner,0.03140545924542507,0.4972572559102546,2,0.0008153414806204523,216
BPIC15_4,handover,nb_0.525,raw,split,0.11068147508989178,0.8100204629982821,6,0.0008153414806204523,216
BPIC15_4,handover,nb_0.525,raw,quality_level,0.053505844162837365,0.5303871448300927,6,0.0008153414806204523,216
BPIC15_4,handover,nb_0.525,raw,rung,0.02989966948515994,0.3864736410957349,3,0.0008153414806204523,216
BPIC15_4,handover,nb_0.550,raw,learner,0.04865072682750034,0.48383393126406116,2,0.0009687504946032005,216
BPIC15_4,handover,nb_0.550,raw,split,0.10712805338134991,0.7452425599677899,6,0.0009687504946032005,216
BPIC15_4,handover,nb_0.550,raw,quality_level,0.0588094425244429,0.5441328673234855,6,0.0009687504946032005,216
BPIC15_4,handover,nb_0.550,raw,rung,0.041000000657893915,0.4139447490006706,3,0.0009687504946032005,216
BPIC15_4,handover,nb_0.575,raw,learner,0.037708348859794696,0.48387741135919893,2,0.000949029831028726,216
BPIC15_4,handover,nb_0.575,raw,split,0.12820559626305936,0.8056576178939401,6,0.000949029831028726,216
BPIC15_4,handover,nb_0.575,raw,quality_level,0.048342873296833566,0.541354637111314,6,0.000949029831028726,216
BPIC15_4,handover,nb_0.575,raw,rung,0.01950063191384624,0.4187248491788871,3,0.000949029831028726,216
BPIC15_4,handover,nb_0.600,raw,learner,0.05009314515177379,0.5637643319955115,2,0.0009894457138094298,216
BPIC15_4,handover,nb_0.600,raw,split,0.07837577508921627,0.7446477634035118,6,0.0009894457138094298,216
BPIC15_4,handover,nb_0.600,raw,quality_level,0.050384762849891226,0.5089770925146637,6,0.0009894457138094298,216
BPIC15_4,handover,nb_0.600,raw,rung,0.024006190420725902,0.417184441510867,3,0.0009894457138094298,216
BPIC15_4,handover,nb_0.625,raw,learner,0.03548273376819504,0.5412378751101918,2,0.0011420783937922882,216
BPIC15_4,handover,nb_0.625,raw,split,0.08617327960668097,0.7823503501899639,6,0.0011420783937922882,216
BPIC15_4,handover,nb_0.625,raw,quality_level,0.03980840857604507,0.5035922807303623,6,0.0011420783937922882,216
BPIC15_4,handover,nb_0.625,raw,rung,0.013935970130451041,0.48876962231803156,3,0.0011420783937922882,216
BPIC15_4,handover,nb_0.650,raw,learner,0.0017690654782822803,0.4615178546361799,2,0.0008614897554844622,216
BPIC15_4,handover,nb_0.650,raw,split,0.03223341828641707,0.7919234328428796,6,0.0008614897554844622,216
BPIC15_4,handover,nb_0.650,raw,quality_level,0.03918929202375714,0.697535759741574,6,0.0008614897554844622,216
BPIC15_4,handover,nb_0.650,raw,rung,0.02083645346768932,0.5390306627127449,3,0.0008614897554844622,216
BPIC15_4,handover,nb_0.675,raw,learner,0.003346430890302632,0.47871871149754963,2,0.0010646655354968682,216
BPIC15_4,handover,nb_0.675,raw,split,0.020780616189464293,0.7178214443618631,6,0.0010646655354968682,216
BPIC15_4,handover,nb_0.675,raw,quality_level,0.05206353941938395,0.7442710206548515,6,0.0010646655354968682,216
BPIC15_4,handover,nb_0.675,raw,rung,0.04785276593309751,0.567416277458659,3,0.0010646655354968682,216
BPIC15_4,handover,nb_0.700,raw,learner,7.71975690781606e-06,0.5067479141370376,2,0.0012250914002568086,216
BPIC15_4,handover,nb_0.700,raw,split,0.022630392398492898,0.7594058641365745,6,0.0012250914002568086,216
BPIC15_4,handover,nb_0.700,raw,quality_level,0.0708291744742574,0.5453154852648733,6,0.0012250914002568086,216
BPIC15_4,handover,nb_0.700,raw,rung,0.034449078340242856,0.6001489059147851,3,0.0012250914002568086,216
BPIC15_4,handover,nb_0.725,raw,learner,0.000516810968925942,0.5347900615312523,2,0.002024286034996792,216
BPIC15_4,handover,nb_0.725,raw,split,0.09283200406324164,0.8356965568090253,6,0.002024286034996792,216
BPIC15_4,handover,nb_0.725,raw,quality_level,0.02917433988691367,0.4183847789261852,6,0.002024286034996792,216
BPIC15_4,handover,nb_0.725,raw,rung,0.05517042734037828,0.5097367179864305,3,0.002024286034996792,216
BPIC15_4,handover,nb_0.750,raw,learner,3.4089620590009576e-06,0.5453850951507838,2,0.0021203745904410072,216
BPIC15_4,handover,nb_0.750,raw,split,0.09352195599238775,0.8998483066275014,6,0.0021203745904410072,216
BPIC15_4,handover,nb_0.750,raw,quality_level,0.030923828315005793,0.40597277186876535,6,0.0021203745904410072,216
BPIC15_4,handover,nb_0.750,raw,rung,0.0006869411339613906,0.5434058070063825,3,0.0021203745904410072,216
BPIC15_4,handover,nb_0.775,raw,learner,7.928872739830811e-05,0.4061431914575162,2,0.0023644114164923817,216
BPIC15_4,handover,nb_0.775,raw,split,0.13835203185166367,0.8852502019197384,6,0.0023644114164923817,216
BPIC15_4,handover,nb_0.775,raw,quality_level,0.020069063244917466,0.38317097602663297,6,0.0023644114164923817,216
BPIC15_4,handover,nb_0.775,raw,rung,0.046445172750533587,0.5799113109402438,3,0.0023644114164923817,216
BPIC15_4,handover,nb_0.800,raw,learner,0.0007539088761876027,0.3558617824459813,2,0.0025796054285144596,216
BPIC15_4,handover,nb_0.800,raw,split,0.17392831736335784,0.8654484230139652,6,0.0025796054285144596,216
BPIC15_4,handover,nb_0.800,raw,quality_level,0.022653393590879825,0.3793021046962116,6,0.0025796054285144596,216
BPIC15_4,handover,nb_0.800,raw,rung,0.03264854512479007,0.6104044125114578,3,0.0025796054285144596,216
BPIC15_5,duration,ap,raw,learner,0.07798402230819688,0.46215368901305387,2,0.0029341720341558566,216
BPIC15_5,duration,ap,raw,split,0.01737140107572854,0.6746142555974727,6,0.0029341720341558566,216
BPIC15_5,duration,ap,raw,quality_level,0.07633185849460469,0.4210480319092088,6,0.0029341720341558566,216
BPIC15_5,duration,ap,raw,rung,0.07889077553802566,0.5865765527029874,3,0.0029341720341558566,216
BPIC15_5,duration,auc,raw,learner,0.05725959509368738,0.48959331178963617,2,0.0017054636375312584,216
BPIC15_5,duration,auc,raw,split,0.1303311740167797,0.8336511658062479,6,0.0017054636375312584,216
BPIC15_5,duration,auc,raw,quality_level,0.02610422519596574,0.2862230102014298,6,0.0017054636375312584,216
BPIC15_5,duration,auc,raw,rung,0.028467641713421376,0.639706833695427,3,0.0017054636375312584,216
BPIC15_5,duration,brier_skill,raw,learner,0.07100384512017355,0.4022445131826613,2,0.009150997149100623,216
BPIC15_5,duration,brier_skill,raw,split,0.03567153611137504,0.6994770252526319,6,0.009150997149100623,216
BPIC15_5,duration,brier_skill,raw,quality_level,0.041553180530304636,0.3273580221943203,6,0.009150997149100623,216
BPIC15_5,duration,brier_skill,raw,rung,0.12357312972862709,0.622206377098526,3,0.009150997149100623,216
BPIC15_5,duration,logloss_skill,raw,learner,0.1541992780340138,0.47908282171727357,2,0.010697144951358432,216
BPIC15_5,duration,logloss_skill,raw,split,0.04196659577467455,0.6833819752594785,6,0.010697144951358432,216
BPIC15_5,duration,logloss_skill,raw,quality_level,0.04562949797411752,0.3594847587696762,6,0.010697144951358432,216
BPIC15_5,duration,logloss_skill,raw,rung,0.05747275318881148,0.5318266461374923,3,0.010697144951358432,216
BPIC15_5,duration,nagelkerke,raw,learner,0.09982319718332942,0.5142678569230164,2,0.17476856008757413,216
BPIC15_5,duration,nagelkerke,raw,split,0.03010348595263012,0.7804458341434752,6,0.17476856008757413,216
BPIC15_5,duration,nagelkerke,raw,quality_level,0.014020755496696444,0.24014186333018872,6,0.17476856008757413,216
BPIC15_5,duration,nagelkerke,raw,rung,0.047985117016128336,0.6710535965605233,3,0.17476856008757413,216
BPIC15_5,duration,nb_0.050,raw,learner,0.0003125831288472496,0.44009455395702013,2,7.582204110692335e-05,216
