log,target,perm,n_cells,n_cases,capped,median,share_positive,share_dominant
BPIC15_1,handover,11,24,1199,False,0.0005280886047043243,0.5,0.5
BPIC15_1,handover,12,24,1199,False,0.0014592824864895215,0.5416666666666666,0.5416666666666666
BPIC15_1,handover,13,24,1199,False,-0.005284601303052694,0.2916666666666667,0.7083333333333333
BPIC15_1,handover,16,24,1199,False,-0.0008913573467032587,0.4583333333333333,0.5416666666666667
BPIC15_1,handover,14,24,1199,False,-0.0004424526147522312,0.4583333333333333,0.5416666666666667
BPIC15_1,handover,17,24,1199,False,-0.0018839917789450489,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,15,24,1199,False,-0.0026027087151497263,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,18,24,1199,False,-0.006150639378371403,0.125,0.875
BPIC15_1,handover,19,24,1199,False,-0.008687947688349296,0.125,0.875
BPIC15_1,handover,20,24,1199,False,7.136332495999431e-05,0.5,0.5
BPIC15_1,handover,21,24,1199,False,-0.003358036127837083,0.375,0.625
BPIC15_1,handover,22,24,1199,False,-0.0043246174925780645,0.375,0.625
BPIC15_1,handover,23,24,1199,False,-0.005635210409359381,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,24,24,1199,False,0.0009263547938860306,0.5833333333333334,0.5833333333333334
BPIC15_1,handover,25,24,1199,False,-0.0023649124981846015,0.375,0.625
BPIC15_1,handover,26,24,1199,False,-0.004747568318666018,0.25,0.75
BPIC15_1,handover,27,24,1199,False,0.0005789717461787136,0.5416666666666666,0.5416666666666666
BPIC15_1,handover,28,24,1199,False,0.00023158869847145214,0.5,0.5
BPIC15_1,handover,29,24,1199,False,-9.990865494396983e-05,0.4166666666666667,0.5833333333333333
BPIC15_1,handover,30,24,1199,False,-0.0017811016641069433,0.4166666666666667,0.5833333333333333
BPIC15_1,handover,31,24,1199,False,-0.002315886984715132,0.25,0.75
BPIC15_1,handover,32,24,1199,False,-0.0023407170586891013,0.4166666666666667,0.5833333333333333
BPIC15_1,handover,33,24,1199,False,-0.0029517047921566175,0.2916666666666667,0.7083333333333333
BPIC15_1,handover,34,24,1199,False,-0.0008073343860509619,0.4166666666666667,0.5833333333333333
BPIC15_1,handover,35,24,1199,False,-0.0027790643816582583,0.2916666666666667,0.7083333333333333
BPIC15_1,handover,36,24,1199,False,0.004168596572487193,0.75,0.75
BPIC15_1,handover,37,24,1199,False,-0.003520998362537331,0.25,0.75
BPIC15_1,handover,38,24,1199,False,-0.0037054191755443444,0.25,0.75
BPIC15_1,handover,41,24,1199,False,-0.0017412651290248937,0.375,0.625
BPIC15_1,handover,40,24,1199,False,0.0006217897411547879,0.5833333333333334,0.5833333333333334
BPIC15_1,handover,39,24,1199,False,-0.012402945878054572,0.125,0.875
BPIC15_1,handover,42,24,1199,False,-0.005409340031970855,0.125,0.875
BPIC15_1,handover,43,24,1199,False,-0.00025690796985622377,0.4583333333333333,0.5416666666666667
BPIC15_1,handover,44,24,1199,False,-0.003311747475556237,0.375,0.625
BPIC15_1,handover,45,24,1199,False,0.003242241778601107,0.7083333333333334,0.7083333333333334
BPIC15_1,handover,46,24,1199,False,7.136332496010533e-05,0.5416666666666666,0.5416666666666666
BPIC15_1,handover,47,24,1199,False,-0.006007912728451248,0.25,0.75
BPIC15_1,handover,48,24,1199,False,-0.0017969873583985607,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,49,24,1199,False,-0.004453071477506454,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,50,24,1199,False,-0.003658885924558264,0.2916666666666667,0.7083333333333333
BPIC15_1,handover,52,24,1199,False,-0.001427266499200719,0.25,0.75
BPIC15_1,handover,51,24,1199,False,-0.005390962075195516,0.16666666666666666,0.8333333333333334
BPIC15_1,handover,53,24,1199,False,0.002770754636454209,0.5416666666666666,0.5416666666666666
BPIC15_1,handover,54,24,1199,False,-0.0030214550878169266,0.375,0.625
BPIC15_1,handover,55,24,1199,False,-0.005651096103651221,0.25,0.75
BPIC15_1,handover,56,24,1199,False,0.0001901391340898284,0.5,0.5
BPIC15_1,handover,57,24,1199,False,-0.004395980817538392,0.25,0.75
BPIC15_1,handover,58,24,1199,False,-0.002226535738753199,0.375,0.625
BPIC15_1,handover,59,24,1199,False,-0.004497991699192516,0.2916666666666667,0.7083333333333333
BPIC15_1,handover,60,24,1199,False,-0.0021694450787851927,0.375,0.625
BPIC15_1,handover,61,24,1199,False,-0.006021306160259476,0.16666666666666666,0.8333333333333334
BPIC15_1,handover,62,24,1199,False,-8.563598995203758e-05,0.4583333333333333,0.5416666666666667
BPIC15_1,handover,63,24,1199,False,-0.005031163990501353,0.375,0.625
BPIC15_1,handover,64,24,1199,False,-0.0014703290928819723,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,65,24,1199,False,-0.0009643337009629938,0.4166666666666667,0.5833333333333333
BPIC15_1,handover,66,24,1199,False,-0.0010626293266073894,0.4166666666666667,0.5833333333333333
BPIC15_1,handover,67,24,1199,False,-0.0009263547938861416,0.4166666666666667,0.5833333333333333
BPIC15_1,handover,68,24,1199,False,-0.003579702051805078,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,69,24,1199,False,-0.0056805206668189,0.25,0.75
BPIC15_1,handover,70,24,1199,False,-0.0016114427135023868,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,71,24,1199,False,-0.0027311627000777827,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,72,24,1199,False,-0.0037965288878739623,0.25,0.75
BPIC15_1,handover,73,24,1199,False,-0.0019938232083924756,0.4583333333333333,0.5416666666666667
BPIC15_1,handover,74,24,1199,False,-0.005326540064844898,0.16666666666666666,0.8333333333333334
BPIC15_1,handover,75,24,1199,False,-0.0002854532998401438,0.5,0.5
BPIC15_1,handover,76,24,1199,False,-0.007178515856501255,0.08333333333333333,0.9166666666666666
BPIC15_1,handover,77,24,1199,False,0.0007343580317911713,0.5833333333333334,0.5833333333333334
BPIC15_1,handover,78,24,1199,False,-0.004564515936253566,0.125,0.875
BPIC15_1,handover,80,24,1199,False,-0.00632811887676904,0.125,0.875
BPIC15_1,handover,79,24,1199,False,-0.007164877825987792,0.2916666666666667,0.7083333333333333
BPIC15_1,handover,81,24,1199,False,-0.0010989952043847229,0.4166666666666667,0.5833333333333333
BPIC15_1,handover,82,24,1199,False,-0.0005138159397122255,0.5,0.5
BPIC15_1,handover,83,24,1199,False,-0.00290243467998208,0.375,0.625
BPIC15_1,handover,84,24,1199,False,-0.0010419045444164388,0.4583333333333333,0.5416666666666667
BPIC15_1,handover,86,24,1199,False,-0.0015621726013276827,0.4166666666666667,0.5833333333333333
BPIC15_1,handover,85,24,1199,False,-0.014937471051412798,0.125,0.875
BPIC15_1,handover,87,24,1199,False,0.0020999393818300627,0.5833333333333334,0.5833333333333334
BPIC15_1,handover,88,24,1199,False,-0.0026614124044175846,0.20833333333333334,0.7916666666666666
BPIC15_1,handover,89,24,1199,False,-0.0009753803073556666,0.4583333333333333,0.5416666666666667
BPIC15_1,handover,90,24,1199,False,-0.0031038650191697603,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,91,24,1199,False,-0.008634962320164419,0.375,0.625
BPIC15_1,handover,92,24,1199,False,-0.0029737980049420187,0.3333333333333333,0.6666666666666667
BPIC15_1,handover,93,24,1199,False,-0.001389532190829157,0.4166666666666667,0.5833333333333333
BPIC15_1,handover,94,24,1199,False,0.00018554464489611844,0.5416666666666666,0.5416666666666666
BPIC15_1,handover,95,24,1199,False,-0.005324193239429287,0.20833333333333334,0.7916666666666666
BPIC15_1,handover,96,24,1199,False,-0.005789717461788024,0.20833333333333334,0.7916666666666666
BPIC15_1,handover,97,24,1199,False,-0.006328363475474275,0.20833333333333334,0.7916666666666666
BPIC15_1,handover,98,24,1199,False,-0.0007771760267671901,0.4583333333333333,0.5416666666666667
BPIC15_1,handover,99,24,1199,False,-0.007307604475907725,0.25,0.75
BPIC15_3,duration,-1,24,1409,False,0.11945224719101119,0.9583333333333334,0.9583333333333334
BPIC15_3,duration,0,24,1409,False,0.0021052861384409094,0.5416666666666666,0.5416666666666666
BPIC15_3,duration,1,24,1409,False,-0.010568820224719194,0.375,0.625
BPIC15_3,duration,2,24,1409,False,0.004742059022302125,0.7083333333333334,0.7083333333333334
BPIC15_3,duration,3,24,1409,False,0.003651685393258358,0.625,0.625
BPIC15_3,duration,4,24,1409,False,0.010334534805136186,0.625,0.625
BPIC15_3,duration,5,24,1409,False,-0.0013342696629213835,0.5,0.5
BPIC15_3,duration,6,24,1409,False,0.0004029259930494744,0.5,0.5
BPIC15_3,duration,7,24,1409,False,-0.006778433496763936,0.4583333333333333,0.5416666666666667
BPIC15_3,duration,8,24,1409,False,0.002282303370786498,0.625,0.625
BPIC15_3,duration,9,24,1409,False,-0.0012446496958775088,0.4583333333333333,0.5416666666666667
BPIC15_3,duration,10,24,1409,False,-0.0024162903629980637,0.4166666666666667,0.5833333333333333
BPIC15_3,duration,11,24,1409,False,0.015932642487046622,0.7916666666666666,0.7916666666666666
BPIC15_3,duration,12,24,1409,False,7.022471910117511e-05,0.5,0.5
BPIC15_3,duration,13,24,1409,False,-0.0020021717615315016,0.375,0.625
BPIC15_3,duration,14,24,1409,False,-0.000760796793487728,0.5,0.5
BPIC15_3,duration,15,24,1409,False,0.013531760746802401,0.7083333333333334,0.7083333333333334
BPIC15_3,duration,16,24,1409,False,-0.0027197168357080415,0.375,0.625
BPIC15_3,duration,17,24,1409,False,-0.004032439738679949,0.375,0.625
BPIC15_3,duration,19,24,1409,False,-0.015397382685643668,0.25,0.75
BPIC15_3,duration,18,24,1409,False,0.00809024675311526,0.75,0.75
BPIC15_3,duration,20,24,1409,False,0.006611849515656687,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,21,24,1409,False,0.009182692794459657,0.6666666666666666,0.6666666666666666
BPIC15_3,duration,22,24,1409,False,0.008090317942850866,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,23,24,1409,False,0.005196629213483239,0.75,0.75
BPIC15_3,duration,24,24,1409,False,0.003236807434612965,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,25,24,1409,False,0.003758208967502008,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,26,24,1409,False,0.0018258426966292762,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,27,24,1409,False,0.00098314606741573,0.5,0.5
BPIC15_3,duration,28,24,1409,False,0.003784216950877106,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,29,24,1409,False,0.0035255688218067682,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,30,24,1409,False,0.0032023199627409515,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,31,24,1409,False,0.003476123595505587,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,32,24,1409,False,0.0029893519139597147,0.5416666666666666,0.5416666666666666
BPIC15_3,duration,33,24,1409,False,0.004424157303370868,0.625,0.625
BPIC15_3,duration,34,24,1409,False,0.0033048015420013566,0.5,0.5
BPIC15_3,duration,36,24,1409,False,0.0012709978079889495,0.5,0.5
BPIC15_3,duration,35,24,1409,False,0.008356741573033732,0.6666666666666666,0.6666666666666666
BPIC15_3,duration,37,24,1409,False,0.003581460674157211,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,38,24,1409,False,0.0038623595505617447,0.6666666666666666,0.6666666666666666
BPIC15_3,duration,39,24,1409,False,0.005177447534746971,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,41,24,1409,False,0.00775983146067416,0.75,0.75
BPIC15_3,duration,40,24,1409,False,0.002764004761169503,0.5416666666666666,0.5416666666666666
BPIC15_3,duration,42,24,1409,False,0.0027587920905356444,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,43,24,1409,False,0.002428527087536131,0.625,0.625
BPIC15_3,duration,44,24,1409,False,0.00098314606741573,0.5,0.5
BPIC15_3,duration,45,24,1409,False,0.0025280898876404723,0.6666666666666666,0.6666666666666666
BPIC15_3,duration,46,24,1409,False,-0.007972048062246884,0.375,0.625
BPIC15_3,duration,47,24,1409,False,-0.0001715989024757003,0.4583333333333333,0.5416666666666667
BPIC15_3,duration,48,24,1409,False,-0.004599719101123612,0.375,0.625
BPIC15_3,duration,49,24,1409,False,-0.005620635278215824,0.4583333333333333,0.5416666666666667
BPIC15_3,duration,50,24,1409,False,0.0021418539325843144,0.5416666666666666,0.5416666666666666
BPIC15_3,duration,51,24,1409,False,0.009199438202247168,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,53,24,1409,False,0.006706539773863485,0.625,0.625
BPIC15_3,duration,52,24,1409,False,0.002607569272358612,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,55,24,1409,False,0.00098314606741573,0.5416666666666666,0.5416666666666666
BPIC15_3,duration,54,24,1409,False,-0.00604065471775958,0.3333333333333333,0.6666666666666667
BPIC15_3,duration,56,24,1409,False,0.002141853932584259,0.7083333333333334,0.7083333333333334
BPIC15_3,duration,57,24,1409,False,0.01026798031239945,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,58,24,1409,False,-0.0016974243237291575,0.4583333333333333,0.5416666666666667
BPIC15_3,duration,59,24,1409,False,0.004643461238612812,0.7083333333333334,0.7083333333333334
BPIC15_3,duration,60,24,1409,False,-7.321468799265096e-05,0.5,0.5
BPIC15_3,duration,61,24,1409,False,0.004242275439098275,0.6666666666666666,0.6666666666666666
BPIC15_3,duration,62,24,1409,False,0.006927710462170111,0.6666666666666666,0.6666666666666666
BPIC15_3,duration,63,24,1409,False,-0.00131000978305168,0.5,0.5
BPIC15_3,duration,64,24,1409,False,-0.0022414958323945244,0.4583333333333333,0.5416666666666667
BPIC15_3,duration,65,24,1409,False,-0.0012446496958773978,0.4166666666666667,0.5833333333333333
BPIC15_3,duration,67,24,1409,False,3.837917741367214e-05,0.5,0.5
BPIC15_3,duration,66,24,1409,False,0.003135781289945294,0.625,0.625
BPIC15_3,duration,68,24,1409,False,0.004210564366911362,0.5416666666666666,0.5416666666666666
BPIC15_3,duration,69,24,1409,False,0.02047050561797753,0.7083333333333334,0.7083333333333334
BPIC15_3,duration,70,24,1409,False,0.01562500000000011,0.7083333333333334,0.7083333333333334
BPIC15_3,duration,71,24,1409,False,0.004764586618607847,0.6666666666666666,0.6666666666666666
BPIC15_3,duration,72,24,1409,False,-0.00479274611398961,0.375,0.625
BPIC15_3,duration,73,24,1409,False,0.01358848314606742,0.5416666666666666,0.5416666666666666
BPIC15_3,duration,74,24,1409,False,0.022085674157303448,0.9166666666666666,0.9166666666666666
BPIC15_3,duration,75,24,1409,False,-0.001053370786516905,0.4583333333333333,0.5416666666666667
BPIC15_3,duration,77,24,1409,False,0.003392831604952018,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,76,24,1409,False,0.0015098314606741825,0.625,0.625
BPIC15_3,duration,78,24,1409,False,-0.0015449438202247978,0.4583333333333333,0.5416666666666667
BPIC15_3,duration,79,24,1409,False,-0.0057436274112754315,0.375,0.625
BPIC15_3,duration,80,24,1409,False,-0.0039309231758341,0.375,0.625
BPIC15_3,duration,81,24,1409,False,0.0031060239804996947,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,82,24,1409,False,-0.0015800561797752466,0.5,0.5
BPIC15_3,duration,84,24,1409,False,-0.0032439738679881924,0.4166666666666667,0.5833333333333333
BPIC15_3,duration,83,24,1409,False,0.008787692591964436,0.625,0.625
BPIC15_3,duration,85,24,1409,False,0.010358146067415697,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,86,24,1409,False,0.0008778089887640506,0.5,0.5
BPIC15_3,duration,87,24,1409,False,0.0054340786213112335,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,88,24,1409,False,0.006636235955056136,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,89,24,1409,False,-0.006179775280898914,0.4166666666666667,0.5833333333333333
BPIC15_3,duration,90,24,1409,False,0.003587519711646836,0.625,0.625
BPIC15_3,duration,91,24,1409,False,0.01260533707865169,0.6666666666666666,0.6666666666666666
BPIC15_3,duration,92,24,1409,False,0.0028610047307952025,0.6666666666666666,0.6666666666666666
BPIC15_3,duration,93,24,1409,False,0.0005688218067133599,0.5416666666666666,0.5416666666666666
BPIC15_3,duration,94,24,1409,False,0.003099624814273949,0.625,0.625
BPIC15_3,duration,96,24,1409,False,0.0010250056318990564,0.5416666666666666,0.5416666666666666
BPIC15_3,duration,95,24,1409,False,0.0014747191011235672,0.5833333333333334,0.5833333333333334
BPIC15_3,duration,97,24,1409,False,-0.0003345759369833834,0.4583333333333333,0.5416666666666667
BPIC15_3,duration,98,24,1409,False,-0.0056262671772921435,0.4166666666666667,0.5833333333333333
BPIC15_3,duration,99,24,1409,False,0.00252364448415604,0.625,0.625
BPIC15_3,handover,-1,24,1409,False,0.02344038390550024,0.625,0.625
BPIC15_3,handover,0,24,1409,False,-0.0050728364594568864,0.25,0.75
BPIC15_3,handover,1,24,1409,False,-0.0014287244336882443,0.3333333333333333,0.6666666666666667
BPIC15_3,handover,2,24,1409,False,-0.009689922480620061,0.25,0.75
BPIC15_3,handover,3,24,1409,False,-0.01836471022517533,0.25,0.75
BPIC15_3,handover,4,24,1409,False,-0.004029010252065757,0.25,0.75
BPIC15_3,handover,5,24,1409,False,-0.009182355112587692,0.20833333333333334,0.7916666666666666
BPIC15_3,handover,6,24,1409,False,-0.003737541528239241,0.375,0.625
BPIC15_3,handover,7,24,1409,False,-0.010154124343282722,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,8,24,1409,False,-0.003183831672203763,0.3333333333333333,0.6666666666666667
BPIC15_3,handover,9,24,1409,False,-0.0024590452287944764,0.375,0.625
BPIC15_3,handover,10,24,1409,False,-0.004654740941856139,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,11,24,1409,False,-0.0017134464751958345,0.3333333333333333,0.6666666666666667
BPIC15_3,handover,12,24,1409,False,-0.013658176448874126,0.125,0.875
BPIC15_3,handover,13,24,1409,False,-0.023371627984081655,0.25,0.75
BPIC15_3,handover,14,24,1409,False,-0.003116840731070436,0.3333333333333333,0.6666666666666667
BPIC15_3,handover,15,24,1409,False,-0.009043927648578698,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,16,24,1409,False,-0.00821336286452562,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,17,24,1409,False,-0.004820739446020295,0.375,0.625
BPIC15_3,handover,18,24,1409,False,-0.011286862185520219,0.25,0.75
BPIC15_3,handover,19,24,1409,False,0.002317232375979028,0.5833333333333334,0.5833333333333334
BPIC15_3,handover,20,24,1409,False,0.004337393872277606,0.5833333333333334,0.5833333333333334
BPIC15_3,handover,21,24,1409,False,0.0005548302872063204,0.5,0.5
BPIC15_3,handover,22,24,1409,False,-0.0032637075718014996,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,23,24,1409,False,-0.00970953002610958,0.25,0.75
BPIC15_3,handover,24,24,1409,False,-0.004695257178710943,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,25,24,1409,False,-0.002687504758820458,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,26,24,1409,False,-0.0045911594848234705,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,27,24,1409,False,-0.005352528608342455,0.25,0.75
BPIC15_3,handover,28,24,1409,False,-0.0153479492977186,0.125,0.875
BPIC15_3,handover,29,24,1409,False,-0.0019222141262034698,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,30,24,1409,False,-0.004706533776301369,0.3333333333333333,0.6666666666666667
BPIC15_3,handover,31,24,1409,False,-0.014134727149709814,0.125,0.875
BPIC15_3,handover,32,24,1409,False,-0.005471788265977329,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,33,24,1409,False,-0.005767811000369105,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,34,24,1409,False,-0.0007343342036553735,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,36,24,1409,False,-0.005629383536360277,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,35,24,1409,False,-0.005670996109091941,0.25,0.75
BPIC15_3,handover,37,24,1409,False,-0.0027629109813820385,0.3333333333333333,0.6666666666666667
BPIC15_3,handover,38,24,1409,False,-0.014304171280915434,0.25,0.75
BPIC15_3,handover,39,24,1409,False,-0.00409991065464993,0.375,0.625
BPIC15_3,handover,40,24,1409,False,-0.005306386120339568,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,41,24,1409,False,-0.0026109660574413773,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,43,24,1409,False,-0.0030515665796345126,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,42,24,1409,False,-0.003559145995314039,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,44,24,1409,False,-0.027994852281390592,0.125,0.875
BPIC15_3,handover,45,24,1409,False,-0.009940290656712425,0.16666666666666666,0.8333333333333334
BPIC15_3,handover,46,24,1409,False,-0.004365513080371364,0.125,0.875
BPIC15_3,handover,47,24,1409,False,-0.0008975195822453763,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,48,24,1409,False,-0.010639686684073113,0.16666666666666666,0.8333333333333334
BPIC15_3,handover,49,24,1409,False,-0.008452478538321595,0.16666666666666666,0.8333333333333334
BPIC15_3,handover,50,24,1409,False,-0.0055455138417824235,0.20833333333333334,0.7916666666666666
BPIC15_3,handover,51,24,1409,False,-0.02138074226998876,0.20833333333333334,0.7916666666666666
BPIC15_3,handover,52,24,1409,False,-0.004568106312292375,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,53,24,1409,False,-0.005860095976374935,0.3333333333333333,0.6666666666666667
BPIC15_3,handover,54,24,1409,False,0.0019081484983330954,0.625,0.625
BPIC15_3,handover,56,24,1409,False,-0.0056298955613577895,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,55,24,1409,False,-0.0035084856396867536,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,57,24,1409,False,-0.00634794737009492,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,58,24,1409,False,-0.006431220706146212,0.25,0.75
BPIC15_3,handover,59,24,1409,False,-0.0037375415282391855,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,60,24,1409,False,-0.007567368032484312,0.16666666666666666,0.8333333333333334
BPIC15_3,handover,61,24,1409,False,-0.012827611664820993,0.20833333333333334,0.7916666666666666
BPIC15_3,handover,62,24,1409,False,-0.002091598019174079,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,63,24,1409,False,-0.006367663344407637,0.125,0.875
BPIC15_3,handover,64,24,1409,False,-0.002434287314213246,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,65,24,1409,False,-0.0026762643041712275,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,66,24,1409,False,-0.0022497173622013644,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,67,24,1409,False,-0.009043927648578809,0.16666666666666666,0.8333333333333334
BPIC15_3,handover,68,24,1409,False,-0.002695383919957328,0.375,0.625
BPIC15_3,handover,69,24,1409,False,-0.0019075882827477852,0.375,0.625
BPIC15_3,handover,70,24,1409,False,-0.0016149870801032695,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,71,24,1409,False,-0.006462140992167131,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,72,24,1409,False,-0.0013313734221196971,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,73,24,1409,False,-0.0055972584856398,0.3333333333333333,0.6666666666666667
BPIC15_3,handover,74,24,1409,False,-0.009023639411033735,0.25,0.75
BPIC15_3,handover,75,24,1409,False,-0.007278652195996882,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,76,24,1409,False,-0.0009650466436701421,0.4166666666666667,0.5833333333333333
BPIC15_3,handover,77,24,1409,False,-0.005002496272458079,0.375,0.625
BPIC15_3,handover,78,24,1409,False,-0.011517598720829081,0.375,0.625
BPIC15_3,handover,79,24,1409,False,-0.01905684754521958,0.20833333333333334,0.7916666666666666
BPIC15_3,handover,80,24,1409,False,-0.010786553524804288,0.08333333333333333,0.9166666666666666
BPIC15_3,handover,81,24,1409,False,-0.008757452674432897,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,82,24,1409,False,-0.007392297650130553,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,83,24,1409,False,-0.0008648825065273869,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,84,24,1409,False,-0.0074041465109532245,0.25,0.75
BPIC15_3,handover,85,24,1409,False,-0.01323832799863528,0.125,0.875
BPIC15_3,handover,86,24,1409,False,-0.00533674619077501,0.25,0.75
BPIC15_3,handover,87,24,1409,False,-0.020810262089331844,0.20833333333333334,0.7916666666666666
BPIC15_3,handover,88,24,1409,False,-0.006478459530026237,0.20833333333333334,0.7916666666666666
BPIC15_3,handover,89,24,1409,False,-0.009689922480620117,0.375,0.625
BPIC15_3,handover,91,24,1409,False,0.0036851884782085897,0.5416666666666666,0.5416666666666666
BPIC15_3,handover,90,24,1409,False,-0.009689922480620172,0.2916666666666667,0.7083333333333333
BPIC15_3,handover,92,24,1409,False,-0.0037836840162421836,0.375,0.625
BPIC15_3,handover,93,24,1409,False,-0.0018935226548772999,0.375,0.625
BPIC15_3,handover,94,24,1409,False,-0.0029699738903394834,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,95,24,1409,False,-0.0003044259681730388,0.4583333333333333,0.5416666666666667
BPIC15_3,handover,96,24,1409,False,-0.0072651588313589754,0.25,0.75
BPIC15_3,handover,98,24,1409,False,-0.00701926033230299,0.20833333333333334,0.7916666666666666
BPIC15_3,handover,97,24,1409,False,-0.000401776979741697,0.4583333333333333,0.5416666666666667
BPIC15_4,duration,-1,24,1053,False,-0.02997256515775032,0.3333333333333333,0.6666666666666667
BPIC15_3,handover,99,24,1409,False,-0.003198433420365465,0.4166666666666667,0.5833333333333333
BPIC15_4,duration,0,24,1053,False,0.0007917384771099489,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,1,24,1053,False,0.0025582063811440126,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,2,24,1053,False,-0.009807956104252391,0.25,0.75
BPIC15_4,duration,3,24,1053,False,-0.01343776947398681,0.25,0.75
BPIC15_4,duration,4,24,1053,False,0.008060966228489869,0.75,0.75
BPIC15_4,duration,5,24,1053,False,-0.013991769547325061,0.20833333333333334,0.7916666666666666
BPIC15_4,duration,6,24,1053,False,0.0035665294924553947,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,8,24,1053,False,0.0016788167768121143,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,7,24,1053,False,0.0018212547871985507,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,9,24,1053,False,-0.002674897119341657,0.4583333333333333,0.5416666666666667
BPIC15_4,duration,10,24,1053,False,-0.016010347801092256,0.16666666666666666,0.8333333333333334
BPIC15_4,duration,11,24,1053,False,-0.00039060543941685233,0.5,0.5
BPIC15_4,duration,12,24,1053,False,-0.009739368998628262,0.16666666666666666,0.8333333333333334
BPIC15_4,duration,13,24,1053,False,-0.007114113250934223,0.375,0.625
BPIC15_4,duration,14,24,1053,False,-0.003840877914951968,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,15,24,1053,False,-0.006858710562414216,0.375,0.625
BPIC15_4,duration,16,24,1053,False,-0.012910581261427023,0.08333333333333333,0.9166666666666666
BPIC15_4,duration,17,24,1053,False,-0.0028169014084507005,0.4583333333333333,0.5416666666666667
BPIC15_4,duration,18,24,1053,False,-0.011957459039954071,0.20833333333333334,0.7916666666666666
BPIC15_4,duration,20,24,1053,False,-0.007007969825616467,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,19,24,1053,False,-0.0002729289710435845,0.5,0.5
BPIC15_4,duration,21,24,1053,False,-0.0031550068587107294,0.4166666666666667,0.5833333333333333
