log,target,learner,quality,level,metric,b_lo,b_hi,V_lo,V_hi,D,D_se,D_lo,D_hi,R,R_fieller_lo,R_fieller_hi,fieller_kind,denom_t
BPIC14,handover,logit,mask_rare,0.75,brier_skill,B_half,B_intake_g_km,0.22122002502264304,-0.010307151742824705,0.23152717676546775,0.017498348860413047,0.1971460342507201,0.2611930439004066,1.0465923089095108,1.0047843967281944,1.0937860946180646,bounded,12.345875257044874
BPIC14,handover,logit,mask_rare,0.75,brier_skill,B_intake,B_intake_g,0.220958361014314,0.20631910369003192,0.014639257324282062,0.01484269014257662,-0.011414096870475936,0.04399763388486889,0.0662534662960037,-0.07186613009600729,0.18480166253581853,bounded,12.314432420534573
BPIC14,handover,logit,mask_rare,0.75,brier_skill,B_intake,B_intake_g_km,0.220958361014314,-0.010307151742824705,0.2312655127571387,0.01752141295558934,0.1977828709784966,0.26111611868022083,1.0466474846007614,1.0047895306247554,1.0939200021169335,bounded,12.314432420534573
BPIC14,handover,logit,mask_rare,0.75,brier_skill,B_intake_g,B_intake_g_km,0.20631910369003192,-0.010307151742824705,0.21662625543285663,0.015072304390883575,0.18312928732851202,0.24411765465149982,1.0499573309426058,1.0050444742837412,1.1020542987063118,bounded,12.865885208004205
BPIC14,handover,logit,mask_rare,0.75,logloss_skill,B_half,B_intake,0.2612083704182191,0.26045647090256985,0.0007518995156492458,0.0010950520216035898,-0.002782935263385275,0.0018289156277878833,0.0028785429595743484,-0.005362591987054799,0.01119240980781866,bounded,17.054655368934966
BPIC14,handover,logit,mask_rare,0.75,logloss_skill,B_half,B_intake_g,0.2612083704182191,0.18967216861156755,0.07153620180665154,0.011472447047437363,0.050221404903175886,0.09464272686291425,0.27386642201440703,0.1990875608429148,0.34405565304385677,bounded,17.054655368934966
BPIC14,handover,logit,mask_rare,0.75,logloss_skill,B_half,B_intake_g_km,0.2612083704182191,0.004472327884794236,0.25673604253342486,0.0137645160648016,0.23227981664846797,0.28376762897062174,0.9828783132882242,0.9493087424810412,1.0198679217450677,bounded,17.054655368934966
BPIC14,handover,logit,mask_rare,0.75,logloss_skill,B_intake,B_intake_g,0.26045647090256985,0.18967216861156755,0.0707843022910023,0.011482705635038665,0.05204709455580054,0.09488469932485717,0.2717701811965383,0.1966649284381472,0.3421592208030494,bounded,16.964988128399764
BPIC14,handover,logit,mask_rare,0.75,logloss_skill,B_intake,B_intake_g_km,0.26045647090256985,0.004472327884794236,0.2559841430177756,0.013771323511922333,0.23269532917554758,0.2838866864544769,0.9828288854974648,0.9492038716374617,1.0199443726728368,bounded,16.964988128399764
BPIC14,handover,logit,mask_rare,0.75,logloss_skill,B_intake_g,B_intake_g_km,0.18967216861156755,0.004472327884794236,0.1851998407267733,0.010652297425346208,0.16172232689747412,0.20319808495205954,0.9764207478749654,0.9313499866654533,1.0279249785029199,bounded,15.124610904411975
BPIC14,handover,logit,mask_rare,0.75,nagelkerke,B_half,B_intake,0.29908507919341426,0.29825648801108007,0.0008285911823341929,0.0012514732128063373,-0.0031629598415370054,0.002137293204341098,0.0027704196564026784,-0.00546177636203482,0.011041850771444817,bounded,17.882795134370813
BPIC14,handover,logit,mask_rare,0.75,nagelkerke,B_half,B_intake_g,0.29908507919341426,0.2120603381750395,0.08702474101837476,0.013387151805944504,0.062002022295781924,0.11341340357632054,0.2909698512980551,0.21515735484498844,0.36207419907696026,bounded,17.882795134370813
BPIC14,handover,logit,mask_rare,0.75,nagelkerke,B_half,B_intake_g_km,0.29908507919341426,0.004550352345226827,0.29453472684818743,0.015150718688269765,0.2663251149789966,0.32446134387531683,0.9847857594317362,0.9547257891540022,1.0176918736145488,bounded,17.882795134370813
BPIC14,handover,logit,mask_rare,0.75,nagelkerke,B_intake,B_intake_g,0.29825648801108007,0.2120603381750395,0.08619614983604057,0.013393951645780442,0.06408926196304557,0.11301983049859392,0.28900008315272063,0.21288224668836864,0.3603099820532958,bounded,17.8040299898834
BPIC14,handover,logit,mask_rare,0.75,nagelkerke,B_intake,B_intake_g_km,0.29825648801108007,0.004550352345226827,0.29370613566585324,0.015146408795461294,0.2662874885113414,0.3243392679556392,0.9847434925034798,0.954635914145942,1.0177569787516054,bounded,17.8040299898834
BPIC14,handover,logit,mask_rare,0.75,nagelkerke,B_intake_g,B_intake_g_km,0.2120603381750395,0.004550352345226827,0.20750998582981267,0.01181790517107157,0.18089558986523385,0.22762510489840668,0.9785421810396677,0.93717137864715,1.0254632847587288,bounded,15.472767583918605
BPIC14,handover,logit,mask_rare,0.75,nb_0.050,B_half,B_intake,0.0,0.0,0.0,1.8889909650619164e-05,0.0,0.0,,-inf,inf,unbounded,0.0
BPIC14,handover,logit,mask_rare,0.75,nb_0.050,B_half,B_intake_g,0.0,7.528476462237421e-06,-7.528476462237421e-06,5.204724656233301e-05,-0.00014304105278217794,0.0,,-inf,inf,unbounded,0.0
BPIC14,handover,logit,mask_rare,0.75,nb_0.050,B_half,B_intake_g_km,0.0,0.0,0.0,5.252312058570699e-05,-0.00014304105278217794,0.0,,-inf,inf,unbounded,0.0
BPIC14,handover,logit,mask_rare,0.75,nb_0.050,B_intake,B_intake_g,0.0,7.528476462237421e-06,-7.528476462237421e-06,5.4309514987965654e-05,-0.00014482906594195374,0.0,,-inf,inf,unbounded,0.0
BPIC14,handover,logit,mask_rare,0.75,nb_0.050,B_intake,B_intake_g_km,0.0,0.0,0.0,5.483929346616436e-05,-0.00014482906594195374,0.0,,-inf,inf,unbounded,0.0
BPIC14,handover,logit,mask_rare,0.75,nb_0.050,B_intake_g,B_intake_g_km,7.528476462237421e-06,0.0,7.528476462237421e-06,4.366358170254886e-06,0.0,1.5056952924474842e-05,1.0,-inf,inf,unbounded,1.2661141259452313
BPIC14,handover,logit,mask_rare,0.75,nb_0.075,B_half,B_intake,-5.9922603192652524e-05,-5.9922603192652524e-05,0.0,2.9442344002106823e-05,-1.2661066158359245e-05,0.0,0.0,-inf,inf,unbounded,-0.9713134621465661
BPIC14,handover,logit,mask_rare,0.75,nb_0.075,B_half,B_intake_g,-5.9922603192652524e-05,1.1597923198491955e-05,-7.152052639114448e-05,6.353773428191152e-05,-0.0002145615791732114,0.0,1.1935483870953398,-inf,inf,unbounded,-0.9713134621465661
BPIC14,handover,logit,mask_rare,0.75,nb_0.075,B_half,B_intake_g_km,-5.9922603192652524e-05,1.1597923198491955e-05,-7.152052639114448e-05,7.357023850780614e-05,-0.0002145615791732114,6.021255127250387e-05,1.1935483870953398,-inf,inf,unbounded,-0.9713134621465661
BPIC14,handover,logit,mask_rare,0.75,nb_0.075,B_intake,B_intake_g,-5.9922603192652524e-05,1.1597923198491955e-05,-7.152052639114448e-05,6.542462928796575e-05,-0.0002145615791732114,0.0,1.1935483870953398,-inf,inf,unbounded,-0.9333932231498936
BPIC14,handover,logit,mask_rare,0.75,nb_0.075,B_intake,B_intake_g_km,-5.9922603192652524e-05,1.1597923198491955e-05,-7.152052639114448e-05,7.425445696432667e-05,-0.0002145615791732114,7.152052639103346e-05,1.1935483870953398,-inf,inf,unbounded,-0.9333932231498936
BPIC14,handover,logit,mask_rare,0.75,nb_0.075,B_intake_g,B_intake_g_km,1.1597923198491955e-05,1.1597923198491955e-05,0.0,4.1971831365010825e-05,-7.152052639103623e-05,7.152052639103623e-05,0.0,-inf,inf,unbounded,0.6029370794501345
BPIC14,handover,logit,mask_rare,0.75,nb_0.100,B_half,B_intake,-5.562707608197659e-05,-5.562707608197659e-05,0.0,1.0446287068405274e-05,0.0,0.0,0.0,-inf,inf,unbounded,-0.7940896864288315
BPIC14,handover,logit,mask_rare,0.75,nb_0.100,B_half,B_intake_g,-5.562707608197659e-05,1.589345030916789e-05,-7.152052639114448e-05,7.83198712139194e-05,-0.0002145615791732114,0.0,1.285714285714856,-inf,inf,unbounded,-0.7940896864288315
BPIC14,handover,logit,mask_rare,0.75,nb_0.100,B_half,B_intake_g_km,-5.562707608197659e-05,1.589345030916789e-05,-7.152052639114448e-05,0.00019458734869692756,-0.000653022139576373,0.0002145615791732114,1.285714285714856,-inf,inf,unbounded,-0.7940896864288315
BPIC14,handover,logit,mask_rare,0.75,nb_0.100,B_intake,B_intake_g,-5.562707608197659e-05,1.589345030916789e-05,-7.152052639114448e-05,8.03723269434047e-05,-0.0002145615791732114,0.0,1.285714285714856,-inf,inf,unbounded,-0.7695398531646739
BPIC14,handover,logit,mask_rare,0.75,nb_0.100,B_intake,B_intake_g_km,-5.562707608197659e-05,1.589345030916789e-05,-7.152052639114448e-05,0.00019545414091609928,-0.000653022139576373,0.0002145615791732114,1.285714285714856,-inf,inf,unbounded,-0.7695398531646739
BPIC14,handover,logit,mask_rare,0.75,nb_0.100,B_intake_g,B_intake_g_km,1.589345030916789e-05,1.589345030916789e-05,0.0,0.00019706068420347164,-0.0006124938412880032,0.00021634959233298763,0.0,-inf,inf,unbounded,0.24667102221908896
BPIC14,handover,logit,mask_rare,0.75,nb_0.125,B_half,B_intake,-0.0001226066166704065,-0.0001226066166704065,0.0,5.000253555749522e-05,-0.00011315568996865809,1.2771522569818413e-06,0.0,-inf,inf,unbounded,-1.0872363499679842
BPIC14,handover,logit,mask_rare,0.75,nb_0.125,B_half,B_intake_g,-0.0001226066166704065,2.0434436111771426e-05,-0.00014304105278217794,0.0003437146249225741,-0.001072807895866168,0.0,1.1666666666669685,-inf,inf,unbounded,-1.0872363499679842
BPIC14,handover,logit,mask_rare,0.75,nb_0.125,B_half,B_intake_g_km,-0.0001226066166704065,0.0006743363916872358,-0.0007969430083576423,0.00038775945852268087,-0.0009606739277030985,0.0005047305719599141,6.5,-3.75981441608835,0.45241939747804716,exclusive,-1.0872363499679842
BPIC14,handover,logit,mask_rare,0.75,nb_0.125,B_intake,B_intake_g,-0.0001226066166704065,2.0434436111771426e-05,-0.00014304105278217794,0.0003410200819198081,-0.001052884320657191,0.0,1.1666666666669685,-inf,inf,unbounded,-1.1334464955327779
BPIC14,handover,logit,mask_rare,0.75,nb_0.125,B_intake,B_intake_g_km,-0.0001226066166704065,0.0006743363916872358,-0.0007969430083576423,0.0003888862307321998,-0.0009606739277030985,0.0005047305719599141,6.5,-4.1890488485727575,0.4322010675517304,exclusive,-1.1334464955327779
BPIC14,handover,logit,mask_rare,0.75,nb_0.125,B_intake_g,B_intake_g_km,2.0434436111771426e-05,0.0006743363916872358,-0.0006539019555754644,0.0005503131673894303,-0.0008797024746103138,0.0011259374297564993,-31.999999999940236,-inf,inf,unbounded,0.061453260438301245
BPIC14,handover,logit,mask_rare,0.75,nb_0.150,B_half,B_intake,-0.00011779851405591124,-0.00011779851405591124,0.0,0.00020046009551961515,-0.00014304105278217794,0.00015965905744363786,0.0,-inf,inf,unbounded,-0.34574932783596984
BPIC14,handover,logit,mask_rare,0.75,nb_0.150,B_half,B_intake_g,-0.00011779851405591124,0.00087507467584369,-0.0009928731898996013,0.0007762150229027642,-0.003176563144210667,0.00017701330281794388,8.428571428569544,-inf,inf,unbounded,-0.34574932783596984
BPIC14,handover,logit,mask_rare,0.75,nb_0.150,B_half,B_intake_g_km,-0.00011779851405591124,-7.993470596645569e-05,-3.786380808945555e-05,0.0005300612276419041,-0.0009537472548739933,0.0013254436376182149,0.3214285714290427,-inf,inf,unbounded,-0.34574932783596984
BPIC14,handover,logit,mask_rare,0.75,nb_0.150,B_intake,B_intake_g,-0.00011779851405591124,0.00087507467584369,-0.0009928731898996013,0.0007540450298411229,-0.003176563144210667,0.00015997458917760556,8.428571428569544,-inf,inf,unbounded,-0.4241367816682885
BPIC14,handover,logit,mask_rare,0.75,nb_0.150,B_intake,B_intake_g_km,-0.00011779851405591124,-7.993470596645569e-05,-3.786380808945555e-05,0.0004909603714319033,-0.0009537472548739933,0.0012081710097856637,0.3214285714290427,-inf,inf,unbounded,-0.4241367816682885
BPIC14,handover,logit,mask_rare,0.75,nb_0.150,B_intake_g,B_intake_g_km,0.00087507467584369,-7.993470596645569e-05,0.0009550093818101457,0.000868321147771429,-0.0006577784883085745,0.0031848721465413954,1.0913461538461136,-inf,inf,unbounded,1.2191795175735995
BPIC14,handover,logit,mask_rare,0.75,nb_0.175,B_half,B_intake,-0.00018421953767389088,-0.00018421953767389088,0.0,0.0004378755222610096,-0.0014122053029218512,0.001361165654542859,0.0,-inf,inf,unbounded,-0.25744787290016596
BPIC14,handover,logit,mask_rare,0.75,nb_0.175,B_half,B_intake_g,-0.00018421953767389088,0.002869490210357206,-0.003053709748031097,0.0011321586334739548,-0.0034581799976594273,0.0002628921167041583,16.57647058824366,-1.030067655777866,2.210434033388621,exclusive,-0.25744787290016596
BPIC14,handover,logit,mask_rare,0.75,nb_0.175,B_half,B_intake_g_km,-0.00018421953767389088,-0.00011269901128296844,-7.152052639092243e-05,0.0008026392641820499,-0.0003580902719080542,0.0021547725863990926,0.38823529411700897,-inf,inf,unbounded,-0.25744787290016596
BPIC14,handover,logit,mask_rare,0.75,nb_0.175,B_intake,B_intake_g,-0.00018421953767389088,0.002869490210357206,-0.003053709748031097,0.001091887061254331,-0.0035507232242319164,0.00024284469642782693,16.57647058824366,-1.142402293218662,2.144768999750455,exclusive,-0.2572054155848121
BPIC14,handover,logit,mask_rare,0.75,nb_0.175,B_intake,B_intake_g_km,-0.00018421953767389088,-0.00011269901128296844,-7.152052639092243e-05,0.0007925098567692932,-0.0003580902719080542,0.002155097679700871,0.38823529411700897,-inf,inf,unbounded,-0.2572054155848121
BPIC14,handover,logit,mask_rare,0.75,nb_0.175,B_intake_g,B_intake_g_km,0.002869490210357206,-0.00011269901128296844,0.0029821892216401746,0.0010117286890596764,0.0006978127722656324,0.00401371026818026,1.0392749244713189,0.7719230151796301,1.353144873736063,bounded,3.0130578057155777
BPIC14,handover,logit,mask_rare,0.75,nb_0.200,B_half,B_intake,0.0015913317122012716,0.0015913317122012716,0.0,0.0004393610173292361,-7.33085395509175e-05,0.0018063402946645408,0.0,-1.1463460178493068,0.6861989154016936,bounded,2.473773132921783
BPIC14,handover,logit,mask_rare,0.75,nb_0.200,B_half,B_intake_g,0.0015913317122012716,0.0031469031612072484,-0.0015555714490059769,0.0009494297127404758,-0.003402142039765474,0.00030440924045194726,-0.9775280898877909,-7.255615341804273,0.15248143747139087,bounded,2.473773132921783
BPIC14,handover,logit,mask_rare,0.75,nb_0.200,B_half,B_intake_g_km,0.0015913317122012716,-0.0001430410527820669,0.0017343727649833385,0.0006982043238549776,-0.00021456157917321416,0.002503218423687506,1.0898876404493942,0.6724105283228057,1.7911536580473981,bounded,2.473773132921783
BPIC14,handover,logit,mask_rare,0.75,nb_0.200,B_intake,B_intake_g,0.0015913317122012716,0.0031469031612072484,-0.0015555714490059769,0.0010100892080347288,-0.003880435560005732,0.0002865291088541889,-0.9775280898877909,-11.947740166488172,0.197674647340206,bounded,2.2642736061646995
BPIC14,handover,logit,mask_rare,0.75,nb_0.200,B_intake,B_intake_g_km,0.0015913317122012716,-0.0001430410527820669,0.0017343727649833385,0.0007547798043663726,-0.00021545558575320476,0.0025032184236875032,1.0898876404493942,0.6314758416528052,2.0441686161548804,bounded,2.2642736061646995
BPIC14,handover,logit,mask_rare,0.75,nb_0.200,B_intake_g,B_intake_g_km,0.0031469031612072484,-0.0001430410527820669,0.0032899442139893154,0.0010011509447568148,0.001126001287369499,0.004667608353597488,1.0454545454545199,0.8489897367668161,1.2452932757723612,bounded,3.3916101004622177
BPIC14,handover,logit,mask_rare,0.75,nb_0.225,B_half,B_intake,0.0019010617337498203,0.0019010617337498203,0.0,0.0003317602826326783,-0.000257877639914894,0.0006424158249545899,0.0,-0.48159800814631204,0.3405650434622087,bounded,3.660401386177119
BPIC14,handover,logit,mask_rare,0.75,nb_0.225,B_half,B_intake_g,0.0019010617337498203,0.0034698990868444746,-0.0015688373530946542,0.0007554795381306649,-0.0032127712588997186,0.0002402282196926398,-0.8252427184466768,-2.698036365230941,-0.03863894317629191,bounded,3.660401386177119
BPIC14,handover,logit,mask_rare,0.75,nb_0.225,B_half,B_intake_g_km,0.0019010617337498203,-0.00013150548400941986,0.00203256721775924,0.0005785993064366619,0.0006471454081516145,0.0028176780284328243,1.0691747572815675,0.7856631029357217,1.4048533979898052,bounded,3.660401386177119
BPIC14,handover,logit,mask_rare,0.75,nb_0.225,B_intake,B_intake_g,0.0019010617337498203,0.0034698990868444746,-0.0015688373530946542,0.0008080971413362901,-0.003394341111382734,0.0002402282196926398,-0.8252427184466768,-2.9564088957396764,0.006352694269539216,bounded,3.560038825116543
BPIC14,handover,logit,mask_rare,0.75,nb_0.225,B_intake,B_intake_g_km,0.0019010617337498203,-0.00013150548400941986,0.00203256721775924,0.0005965966880935473,0.00023722897181155676,0.0028176780284328243,1.0691747572815675,0.7808977072432987,1.4053642596384015,bounded,3.560038825116543
BPIC14,handover,logit,mask_rare,0.75,nb_0.225,B_intake_g,B_intake_g_km,0.0034698990868444746,-0.00013150548400941986,0.0036014045708538944,0.0007864586261189123,0.001977830943932463,0.005111237489675692,1.0378989361702189,0.8890072932122851,1.2035469060761417,bounded,4.650273212655177
BPIC14,handover,logit,mask_rare,0.75,nb_0.250,B_half,B_intake,0.0019310542125589025,0.0019310542125589025,0.0,9.956609338781884e-05,0.0,0.00031111428980118454,0.0,-0.11572316397898952,0.11346752067185706,bounded,4.157423159810351
BPIC14,handover,logit,mask_rare,0.75,nb_0.250,B_half,B_intake_g,0.0019310542125589025,0.0038144280741906345,-0.001883373861631732,0.0007290065845489015,-0.0031242549945167926,-0.00023601773709059026,-0.9753086419754173,-2.5647415656017016,-0.20240663989417196,bounded,4.157423159810351
BPIC14,handover,logit,mask_rare,0.75,nb_0.250,B_half,B_intake_g_km,0.0019310542125589025,-2.384017546364081e-05,0.0019548943880225433,0.0005099376205400275,0.0011187002336337877,0.0031469031612073595,1.0123456790123202,0.7551412441441496,1.2888673090376959,bounded,4.157423159810351
BPIC14,handover,logit,mask_rare,0.75,nb_0.250,B_intake,B_intake_g,0.0019310542125589025,0.0038144280741906345,-0.001883373861631732,0.000727819604183311,-0.0031260430076765684,-0.00040230296094981787,-0.9753086419754173,-2.6037996032485093,-0.2024518140756859,bounded,4.080503642148402
BPIC14,handover,logit,mask_rare,0.75,nb_0.250,B_intake,B_intake_g_km,0.0019310542125589025,-2.384017546364081e-05,0.0019548943880225433,0.0005234780879935521,0.0010477757116294478,0.0031469031612073595,1.0123456790123202,0.7503316225963648,1.2864173976635698,bounded,4.080503642148402
BPIC14,handover,logit,mask_rare,0.75,nb_0.250,B_intake_g,B_intake_g_km,0.0038144280741906345,-2.384017546364081e-05,0.0038382682496542753,0.0007663482001656132,0.0023571973489723676,0.005483240356649158,1.0062499999999868,0.8812165452257402,1.1389244435240071,bounded,5.136035273126668
BPIC14,handover,logit,mask_rare,0.75,nb_0.275,B_half,B_intake,0.0023651098210013544,0.0023651098210013544,0.0,9.551091023023026e-05,-2.823827679913624e-05,0.00028651369494764057,0.0,-0.09020056934741616,0.08293845424859181,bounded,4.860615960219963
BPIC14,handover,logit,mask_rare,0.75,nb_0.275,B_half,B_intake_g,0.0023651098210013544,0.004352887209663758,-0.001987777388662404,0.0007949344180276757,-0.003663453997504157,-0.0003697487903165847,-0.8404588112617988,-2.0259297792786386,-0.16056676986655205,bounded,4.860615960219963
BPIC14,handover,logit,mask_rare,0.75,nb_0.275,B_half,B_intake_g_km,0.0023651098210013544,-0.0003255417063318111,0.0026906515273331655,0.0005544271056733864,0.001359814835823503,0.003593351550515586,1.1376433785193032,0.901856630418027,1.4342038361214668,bounded,4.860615960219963
BPIC14,handover,logit,mask_rare,0.75,nb_0.275,B_intake,B_intake_g,0.0023651098210013544,0.004352887209663758,-0.001987777388662404,0.0008062615108605658,-0.0037340496895023113,-0.0005399799742524108,-0.8404588112617988,-2.0506612764596057,-0.15141027301663956,bounded,4.857877409833764
BPIC14,handover,logit,mask_rare,0.75,nb_0.275,B_intake,B_intake_g_km,0.0023651098210013544,-0.0003255417063318111,0.0026906515273331655,0.0005574886485852337,0.0013604930477116917,0.003593351550515586,1.1376433785193032,0.9013764328390441,1.4321843401780616,bounded,4.857877409833764
BPIC14,handover,logit,mask_rare,0.75,nb_0.275,B_intake_g,B_intake_g_km,0.004352887209663758,-0.0003255417063318111,0.004678428915995569,0.0008303255520199068,0.00280625582645668,0.006069318187423271,1.0747875354107688,0.9480610677123288,1.233632161153263,bounded,5.398358696119718
BPIC14,handover,logit,mask_rare,0.75,nb_0.300,B_half,B_intake,0.002830169401475291,0.002830169401475291,0.0,9.29970076314379e-05,-0.00010319390236411538,0.0002865929664670393,0.0,-0.07318909860930467,0.06557481419464462,bounded,5.319060455549649
BPIC14,handover,logit,mask_rare,0.75,nb_0.300,B_half,B_intake_g,0.002830169401475291,0.005088174591822203,-0.0022580051903469123,0.0008332710380774983,-0.0037280074381347336,-0.0006942599668962129,-0.7978339350181212,-1.756070676723001,-0.20000785928405151,bounded,5.319060455549649
BPIC14,handover,logit,mask_rare,0.75,nb_0.300,B_half,B_intake_g_km,0.002830169401475291,6.130330833520325e-05,0.0027688660931400877,0.0006041924366665685,0.0018894190489812778,0.004240656354087766,0.978339350180506,0.7342203378449772,1.2325243831783568,bounded,5.319060455549649
BPIC14,handover,logit,mask_rare,0.75,nb_0.300,B_intake,B_intake_g,0.002830169401475291,0.005088174591822203,-0.0022580051903469123,0.0008350001574343993,-0.0037977399513660997,-0.0006942599668962129,-0.7978339350181212,-1.7501703270371793,-0.1992067402492783,bounded,5.367361367542906
BPIC14,handover,logit,mask_rare,0.75,nb_0.300,B_intake,B_intake_g_km,0.002830169401475291,6.130330833520325e-05,0.0027688660931400877,0.0006053558034031269,0.001888397327175695,0.004180119337106967,0.978339350180506,0.732699734707533,1.2305526233254247,bounded,5.367361367542906
BPIC14,handover,logit,mask_rare,0.75,nb_0.300,B_intake_g,B_intake_g_km,0.005088174591822203,6.130330833520325e-05,0.005026871283487,0.0009330767601007358,0.003288667061732334,0.00708129840407061,0.9879518072289164,0.850967922520933,1.1253822473040627,bounded,5.762182753800438
BPIC14,handover,logit,mask_rare,0.75,nb_0.325,B_half,B_intake,0.0035442394189353355,0.003472718892544302,7.152052639103346e-05,0.00018267181414745624,-0.0002145615791732114,0.0005781242549945361,0.020179372197298595,-0.08871211327048711,0.12429654491358388,bounded,5.870069189836032
BPIC14,handover,logit,mask_rare,0.75,nb_0.325,B_half,B_intake_g,0.0035442394189353355,0.005848789713759017,-0.002304550294823682,0.0008383668866627395,-0.003934556069443762,-0.0008927483484056664,-0.6502242152467095,-1.365871123432116,-0.17126822401699515,bounded,5.870069189836032
BPIC14,handover,logit,mask_rare,0.75,nb_0.325,B_half,B_intake_g_km,0.0035442394189353355,0.00012979651085787136,0.003414442908077464,0.0007006359721316042,0.0022540223673824635,0.0050199462801380134,0.9633781763826605,0.7585175736773881,1.1543472930972758,bounded,5.870069189836032
BPIC14,handover,logit,mask_rare,0.75,nb_0.325,B_intake,B_intake_g,0.003472718892544302,0.005848789713759017,-0.0023760708212147152,0.00082915960632166,-0.003931046265833712,-0.0008927483484056664,-0.6842105263158449,-1.4261887392519155,-0.1979887613347744,bounded,5.714239118664509
BPIC14,handover,logit,mask_rare,0.75,nb_0.325,B_intake,B_intake_g_km,0.003472718892544302,0.00012979651085787136,0.0033429223816864306,0.0007033141322332594,0.0022540223673824635,0.004894388022696031,0.9626239511823039,0.7526601107810178,1.1580593777976906,bounded,5.714239118664509
BPIC14,handover,logit,mask_rare,0.75,nb_0.325,B_intake_g,B_intake_g_km,0.005848789713759017,0.00012979651085787136,0.005718993202901146,0.0009965212060545905,0.00414971365300357,0.00792103074323069,0.9778079710144937,0.8549060739062374,1.0927017368212,bounded,6.329786805758006
BPIC14,handover,logit,mask_rare,0.75,nb_0.350,B_half,B_intake,0.00471485316285758,0.00471485316285758,0.0,0.00026013186491415455,-0.0002935092371510099,0.0004648834215420928,0.0,-0.11999397538286871,0.10860195445569487,bounded,6.116685607549388
BPIC14,handover,logit,mask_rare,0.75,nb_0.350,B_half,B_intake_g,0.00471485316285758,0.006739434217620466,-0.002024581054762886,0.0008608950483794248,-0.003907633990955489,-0.0009567245799544737,-0.42940490081685323,-0.9645914478927429,-0.06506225610360938,bounded,6.116685607549388
BPIC14,handover,logit,mask_rare,0.75,nb_0.350,B_half,B_intake_g_km,0.00471485316285758,-2.750789476579918e-05,0.004742361057623379,0.0009532196204771363,0.0028638469240671537,0.006359962809326184,1.00583430571762,0.7684786711619358,1.2394382464264493,bounded,6.116685607549388
BPIC14,handover,logit,mask_rare,0.75,nb_0.350,B_intake,B_intake_g,0.00471485316285758,0.006739434217620466,-0.002024581054762886,0.0008681723143197572,-0.003929640306767998,-0.0008570084614284904,-0.42940490081685323,-0.973323340512475,-0.062090750501939906,bounded,6.073328285719182
BPIC14,handover,logit,mask_rare,0.75,nb_0.350,B_intake,B_intake_g_km,0.00471485316285758,-2.750789476579918e-05,0.004742361057623379,0.0009686637552495981,0.002761792634486082,0.006394347677783344,1.00583430571762,0.7662757216281708,1.2375709520118625,bounded,6.073328285719182
BPIC14,handover,logit,mask_rare,0.75,nb_0.350,B_intake_g,B_intake_g_km,0.006739434217620466,-2.750789476579918e-05,0.006766942112386265,0.0011594016795934677,0.004775232991868428,0.009260120154484316,1.0040816326530615,0.8371767897618423,1.1627125206809983,bounded,6.88401003388431
BPIC14,handover,logit,mask_rare,0.75,nb_0.375,B_half,B_intake,0.005678729795451254,0.005678729795451254,0.0,0.0002852723102773264,-0.0002878701187240234,0.0006583464454298416,0.0,-0.104230077402933,0.10205690317062166,bounded,6.582176007830445
BPIC14,handover,logit,mask_rare,0.75,nb_0.375,B_half,B_intake_g,0.005678729795451254,0.008067515376913303,-0.0023887855814620496,0.0009092023792349074,-0.00392218566728667,-0.0008854241167215223,-0.42065491183882386,-0.887871348505999,-0.09698860296446132,bounded,6.582176007830445
BPIC14,handover,logit,mask_rare,0.75,nb_0.375,B_half,B_intake_g_km,0.005678729795451254,5.7216421112782356e-05,0.0056215133743384715,0.001325503192449667,0.003760906880274517,0.008325704477184847,0.9899244332493837,0.6304507270280911,1.3413201806060135,bounded,6.582176007830445
BPIC14,handover,logit,mask_rare,0.75,nb_0.375,B_intake,B_intake_g,0.005678729795451254,0.008067515376913303,-0.0023887855814620496,0.0009203029603555156,-0.004124231154341301,-0.0008861393219854406,-0.42065491183882386,-0.9122089956331492,-0.09227191130092138,bounded,6.313281982392675
BPIC14,handover,logit,mask_rare,0.75,nb_0.375,B_intake,B_intake_g_km,0.005678729795451254,5.7216421112782356e-05,0.0056215133743384715,0.0013444191377648704,0.003557430982691959,0.008329280503504403,0.9899244332493837,0.6297895153979796,1.3436190370196508,bounded,6.313281982392675
BPIC14,handover,logit,mask_rare,0.75,nb_0.375,B_intake_g,B_intake_g_km,0.008067515376913303,5.7216421112782356e-05,0.008010298955800521,0.0014372825880340748,0.005875053640394601,0.011202975253897908,0.9929078014184494,0.7454761475343126,1.2392937303396225,bounded,7.69567974212418
BPIC14,handover,logit,mask_rare,0.75,nb_0.400,B_half,B_intake,0.006651408954369775,0.006651408954369775,0.0,0.0002255987864445705,-0.0002145615791732114,0.0005960043865922415,0.0,-0.07106929218762037,0.06750557290722314,bounded,6.978969815379164
BPIC14,handover,logit,mask_rare,0.75,nb_0.400,B_half,B_intake_g,0.006651408954369775,0.009059266676202715,-0.00240785772183294,0.0009463628709307349,-0.004363348114241969,-0.0006424927287464491,-0.36200716845880443,-0.7535568960676067,-0.07676467341966542,bounded,6.978969815379164
BPIC14,handover,logit,mask_rare,0.75,nb_0.400,B_half,B_intake_g_km,0.006651408954369775,-0.0007390454393744195,0.007390454393744195,0.001852146617362791,0.0037393315214800465,0.010802579506985287,1.1111111111111112,0.6460571329193507,1.5740195303523152,bounded,6.978969815379164
