log,target,learner,quality,level,rung,family,n_family,metric,V,se,q_maxt,sim_lo,sim_hi,sim_resolved
BPIC14,handover,hgb,mask_rare,0.75,B_intake,decision-curve,31,nb_0.675,0.01197693738102834,0.0049259455737281094,5.434999151251796,-0.014795572631296477,0.03874944739335316,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake,decision-curve,31,nb_0.700,0.015257712296762538,0.005738235788276773,5.434999151251796,-0.015929594342204405,0.046445018935729485,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake,decision-curve,31,nb_0.725,0.02230140050194407,0.005763211088921584,5.434999151251796,-0.009021646874829682,0.05362444787871782,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake,decision-curve,31,nb_0.750,0.03082534687455296,0.006147313636350297,5.434999151251796,-0.0025852975214894977,0.06423599127059543,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake,decision-curve,31,nb_0.775,0.0415534258332142,0.007393329769873193,5.434999151251796,0.0013706848090287577,0.08173616685739964,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake,decision-curve,31,nb_0.800,0.05442712058360755,0.022160187438748424,5.434999151251796,-0.06601347933757086,0.17486772050478594,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,scalars,5,ap,0.016511263566006074,0.0020282134127115213,2.5335446981472263,0.011372694227519707,0.02164983290449244,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,scalars,5,auc,0.1235076736640136,0.013510105015667987,2.5335446981472263,0.08927921873015573,0.15773612859787148,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,scalars,5,brier_skill,0.1713724751998259,0.017772110230493566,2.5335446981472263,0.12634603955047086,0.21639891084918095,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,scalars,5,logloss_skill,0.19363438699462143,0.019308679875985675,2.5335446981472263,0.1447149834665959,0.24255379052264697,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,scalars,5,nagelkerke,0.21581387791185405,0.0213131000434812,2.5335446981472263,0.16181618629561084,0.26981156952809726,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.050,0.0,2.736682879262639e-05,4.0036312567333905,-0.00010956669115183034,0.00010956669115183034,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.075,0.0,1.9988870379058186e-05,4.0036312567333905,-8.002806623638957e-05,8.002806623638957e-05,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.100,0.0,0.00022405002172243204,4.0036312567333905,-0.000897013670039724,0.000897013670039724,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.125,-2.0434436111771426e-05,0.0004802421041655694,4.0036312567333905,-0.001943146735148458,0.001902277862924915,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.150,-2.5242538726266694e-05,0.0006733225277238304,4.0036312567333905,-0.002720977656584129,0.0026704925791315955,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.175,0.0011638340203636854,0.0006600130060412014,4.0036312567333905,-0.0014786146804734324,0.0038062827212008033,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.200,0.0007867257903017011,0.0006180757128247886,4.0036312567333905,-0.0016878214525913936,0.0032612730331947957,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.225,0.0013404330913939777,0.0006690645623406205,4.0036312567333905,-0.0013382547031655766,0.004019120885953532,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.250,0.0019310542125589025,0.0007576149317426179,4.0036312567333905,-0.001102156608733777,0.004964265033851582,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.275,0.003519303143450503,0.000792734714320966,4.0036312567333905,0.00034548566289746866,0.006693120624003537,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.300,0.004199276620961756,0.0008156036137717297,4.0036312567333905,0.0009339004997605512,0.007464652742162961,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.325,0.0049640543132175585,0.0008304660117847477,4.0036312567333905,0.001639174630781422,0.008288933995653695,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.350,0.005754651585004988,0.0008658057690649654,4.0036312567333905,0.002288284545716401,0.009221018624293576,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.375,0.0066943212702047505,0.0009602186392839201,4.0036312567333905,0.0028499599126696434,0.010538682627739857,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.400,0.007652696323845021,0.0010899803665265506,4.0036312567333905,0.003288816859193605,0.012016575788496436,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.425,0.008694408338671522,0.0012282926894753511,4.0036312567333905,0.003776777334670886,0.013612039342672157,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.450,0.009564244938297328,0.0015641899499071424,4.0036312567333905,0.0033018051633808563,0.0158266847132138,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.475,0.010908583144314865,0.0021140330721491868,4.0036312567333905,0.0024447742588902654,0.019372392029739463,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.500,0.012230010012873715,0.0048670359961655515,4.0036312567333905,-0.007255807429021221,0.031715827454768655,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.525,0.010472110758945719,0.0073953942399182845,4.0036312567333905,-0.0191363207758572,0.04008054229374863,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.550,-0.0008502995915382616,0.006707638267485966,4.0036312567333905,-0.02770520981810608,0.026004610635029558,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.575,0.0007825187005141565,0.012218580606714899,4.0036312567333905,-0.04813617252944605,0.04970120993047436,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.600,0.025818910027177733,0.008085167884216475,4.0036312567333905,-0.00655112083000832,0.058188940884363785,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.625,0.019358222476517417,0.005097859952968703,4.0036312567333905,-0.0010517289736374918,0.039768173926672326,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.650,0.02088399370619376,0.003951115085434724,4.0036312567333905,0.005065185851196478,0.036702801561191045,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.675,0.022644498971204796,0.0035944474927640017,4.0036312567333905,0.008253656638487872,0.03703534130392172,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.700,0.024698421780384283,0.0035847632339099473,4.0036312567333905,0.010346351649113747,0.03905049191165482,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.725,0.026839702994759573,0.0038040993806930223,4.0036312567333905,0.011609491810496857,0.04206991417902229,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.750,0.02946645687312266,0.004021699011822765,4.0036312567333905,0.01336505700421525,0.045567856742030066,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.775,0.029609497925904837,0.0046229654579516034,4.0036312567333905,0.011100848919651005,0.04811814693215867,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g,decision-curve,31,nb_0.800,0.033757688456587,0.006028223114813444,4.0036312567333905,0.009622905971557173,0.05789247094161683,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,scalars,5,ap,0.006257228418998673,0.0011767957530448901,2.587712049558468,0.0032120198689751796,0.009302436969022165,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,scalars,5,auc,0.030118370643385073,0.006099962897601764,2.587712049558468,0.014333423151401403,0.04590331813536874,True
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,scalars,5,brier_skill,-0.0009315016532782661,0.010702031256147155,2.587712049558468,-0.028625276889561603,0.02676227358300507,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,scalars,5,logloss_skill,0.013130967285346462,0.010026673015009886,2.587712049558468,-0.01281517529257735,0.039077109863270273,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,scalars,5,nagelkerke,0.013440767594936287,0.010396567050705872,2.587712049558468,-0.013462554236217842,0.04034408942609041,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.050,0.0,8.778147683489552e-05,4.763286031226328,-0.00041812828240807536,0.00041812828240807536,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.075,0.0,0.000194970180820329,4.763286031226328,-0.0009286987388071444,0.0009286987388071444,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.100,0.0,0.00038074239789841186,4.763286031226328,-0.0018135849454051216,0.0018135849454051216,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.125,-0.0005925986472402611,0.0005381250556396965,4.763286031226328,-0.003155842207821718,0.0019706449133411958,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.150,-2.5242538726266694e-05,0.0005639480763703496,4.763286031226328,-0.0027114885332381114,0.002661003455785578,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.175,-0.00010619714524728874,0.0004976650888905904,4.763286031226328,-0.002476718311388847,0.0022643240208942697,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.200,-0.0005721642111284897,0.00041646606863454883,4.763286031226328,-0.0025559112183351812,0.0014115827960782018,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.225,0.00031376747061895305,0.0004489460326540091,4.763286031226328,-0.0018246908954963675,0.0024522258367342736,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.250,0.00014304105278217794,0.00037280612627008374,4.763286031226328,-0.0016327411608357105,0.0019188232664000663,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.275,0.000152905952974014,0.00045331047106926845,4.763286031226328,-0.002006341481678859,0.002312153387626887,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.300,0.0005619469930726595,0.0007697641573478274,4.763286031226328,-0.003104659864960952,0.004228553851106271,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.325,0.00010595633539411953,0.0010253717410414701,4.763286031226328,-0.004778182555522935,0.004990095226311174,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.350,0.00047313578997165706,0.0015045323574036592,4.763286031226328,-0.00669338217157721,0.007639653751520524,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.375,0.00011443284222567573,0.0018084877697363735,4.763286031226328,-0.008499911689003247,0.008728777373454599,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.400,-0.0001192008773184261,0.0025697907170960633,4.763286031226328,-0.012359849103237192,0.01212144734860034,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.425,-0.00620984744360753,0.0030868543423574427,4.763286031226328,-0.020913417612989073,0.00849372272577401,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.450,-0.0016319683749235203,0.002472721736887716,4.763286031226328,-0.013410249283350481,0.01014631253350344,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.475,0.0004325288976984032,0.001871717055513952,4.763286031226328,-0.008482994807239278,0.009348052602636084,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.500,0.001072807895866057,0.001828264405718626,4.763286031226328,-0.007635738409281778,0.009781354201013892,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.525,0.0003086675349509571,0.0017812543423120883,4.763286031226328,-0.008175956391845454,0.008793291461747368,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.550,0.00042117643319183884,0.0020030302293493505,4.763286031226328,-0.00911982947839199,0.009962182344775668,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.575,0.00043753733792195604,0.002050413774649613,4.763286031226328,-0.009329169953100595,0.010204244628944507,False
BPIC14,handover,hgb,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.600,0.0007509655271062954,0.0020612456846434814,4.763286031226328,-0.009067337249481548,0.010569268303694139,False
