learner,split,quality,level,rung,metric,log,target,V,se,n_draws,pct_lo,pct_hi,basic_lo,basic_hi,bc_lo,bc_hi,boot_shift,lo,hi,resolved
logit,rolling5,stale,1.0,B_intake_g,nb_0.250,BPIC15_4,duration,0.0078125,0.02090769561161463,143,-0.03763020833333332,0.0442708333333333,-0.0286458333333333,0.05325520833333332,-0.0208333333333333,0.0703125,-0.0078125,-0.0286458333333333,0.05325520833333332,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.275,BPIC15_4,duration,0.005926724137931,0.021204793289294574,143,-0.04282058189655168,0.050080818965517124,-0.03822737068965512,0.05467403017241368,-0.03276233217546689,0.061588274295289534,-0.005926724137931,-0.03822737068965512,0.05467403017241368,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.300,BPIC15_4,duration,0.0100446428571428,0.021997552948812667,143,-0.03833705357142853,0.046875,-0.0267857142857144,0.058426339285714134,-0.017710996386216933,0.061161011718716234,-0.0100446428571428,-0.0267857142857144,0.058426339285714134,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.325,BPIC15_4,duration,0.0188078703703703,0.0235828400953417,143,-0.039626736111111074,0.04489293981481471,-0.007277199074074106,0.07724247685185168,-0.003923707930766053,0.06372566838021736,-0.0188078703703703,-0.007277199074074106,0.07724247685185168,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.350,BPIC15_4,duration,0.0042067307692307,0.024329653283832815,143,-0.05042067307692305,0.04816706730769221,-0.039753605769230815,0.05883413461538445,-0.0378605769230769,0.05608288674832675,-0.0042067307692307,-0.039753605769230815,0.05883413461538445,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.375,BPIC15_4,duration,0.0140624999999999,0.02072954874649956,143,-0.046875,0.046406249999999795,-0.018281249999999995,0.0749999999999998,-0.009375,0.0515625,-0.0140624999999999,-0.018281249999999995,0.0749999999999998,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.400,BPIC15_4,duration,-0.015625,0.02002390984340887,143,-0.03763020833333332,0.03619791666666657,-0.06744791666666658,0.006380208333333318,-0.057105532204864966,0.0052083333333333,0.015625,-0.06744791666666658,0.006380208333333318,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.425,BPIC15_4,duration,-0.0057744565217391,0.022500615703282035,143,-0.0441576086956521,0.046195652173913,-0.0577445652173912,0.0326086956521739,-0.04728938314498834,0.033586836124940796,0.0040760869565218,-0.0577445652173912,0.0326086956521739,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.450,BPIC15_4,duration,-0.0063920454545454,0.023732594684523184,143,-0.047443181818181794,0.05415482954545444,-0.06693892045454525,0.034659090909090993,-0.060724580564432785,0.02135652660580219,0.0,-0.06693892045454525,0.034659090909090993,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.475,BPIC15_4,duration,-0.0070684523809523,0.022487327502331383,143,-0.0494791666666666,0.0385230654761903,-0.0526599702380949,0.035342261904762,-0.05428430637583108,0.02159976202892766,0.0,-0.0526599702380949,0.035342261904762,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.500,BPIC15_4,duration,-0.0078125,0.022076809793933297,143,-0.0390625,0.046875,-0.0625,0.0234375,-0.049814974790155495,0.017534029134598006,0.0,-0.0625,0.0234375,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.525,BPIC15_4,duration,-0.0086348684210526,0.022977268333772397,143,-0.05135690789473677,0.05180921052631574,-0.06907894736842093,0.03408717105263157,-0.06435091262417796,0.0148026315789473,0.0,-0.06907894736842093,0.03408717105263157,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.550,BPIC15_4,duration,0.0,0.021032184731612516,143,-0.0477430555555555,0.0381944444444444,-0.0381944444444444,0.0477430555555555,-0.03842253026586594,0.04110267394619788,-0.0095486111111111,-0.0381944444444444,0.0477430555555555,False
