learner,split,quality,level,rung,metric,log,target,scheme,V,boot_median,displacement,se,n_draws,lo,hi,width,excludes_point,resolved
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.075,RoadFines,duration,multinomial,0.0,0.0,0.0,1.2622797733726946e-05,400,-4.433508456913593e-05,1.978602929591372e-05,6.412111386504965e-05,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.100,RoadFines,duration,multinomial,0.0,0.0,0.0,4.7379153511274025e-06,400,-2.4630602538114333e-06,6.157650634524764e-08,2.524636760156681e-06,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.125,RoadFines,duration,multinomial,0.0,0.0,0.0,1.0273205959118227e-06,400,0.0,0.0,0.0,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.150,RoadFines,duration,multinomial,0.0,0.0,0.0,7.061144632888721e-07,400,0.0,0.0,0.0,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.175,RoadFines,duration,multinomial,0.0,0.0,0.0,2.610859585695648e-06,400,0.0,0.0,0.0,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.200,RoadFines,duration,multinomial,0.0,0.0,0.0,0.00028464448128032584,400,0.0,1.122231828161873e-05,1.122231828161873e-05,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.225,RoadFines,duration,multinomial,0.0,0.0,0.0,0.00050917076707137,400,-1.9307214247811512e-05,7.619198807818775e-05,9.549920232599927e-05,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.250,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0008706365855368365,400,-4.4519814088228414e-05,0.0038355390037906126,0.003880058817878841,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.275,RoadFines,duration,multinomial,-2.5225134323819676e-05,0.0,2.5225134323819676e-05,0.0012420239024150208,400,-0.001297221642553641,0.003811651565983963,0.005108873208537604,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.300,RoadFines,duration,multinomial,-7.600300211857425e-05,-3.483470930434884e-05,4.1168292814225405e-05,0.0015411842959317018,400,-0.0015302729457812474,0.003749560607644024,0.005279833553425271,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.325,RoadFines,duration,multinomial,0.0035369545245185,-6.15765063460838e-05,-0.0035985310308645838,0.0016980180729247827,400,0.005067192283724848,0.010810576709137855,0.005743384425413007,True,True
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.350,RoadFines,duration,multinomial,0.001164648567721,-0.0013786506105451998,-0.0025432991782662,0.0019646499002141512,400,0.0006120373164997704,0.007944548745572811,0.007332511429073041,False,True
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.375,RoadFines,duration,multinomial,0.0016714326882578,0.0005298042606016,-0.0011416284276562,0.0017245600484866812,400,-0.00012879342067344734,0.006118352508257222,0.006247145928930669,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.400,RoadFines,duration,multinomial,0.0036872012000029,0.00295936689499235,-0.0007278343050105499,0.001710221410164306,400,0.00140283596757617,0.007991029534555414,0.006588193566979244,False,True
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.425,RoadFines,duration,multinomial,0.0108495662390258,0.00852823903935505,-0.00232132719967075,0.0033121070338506726,400,0.007791409209939046,0.01968870505892216,0.011897295848983113,False,True
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.450,RoadFines,duration,multinomial,0.0092902154483586,0.00961668288927715,0.00032646744091855036,0.003485347699745685,400,0.0025361179796903922,0.01572585601979749,0.013189738040107098,False,True
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.475,RoadFines,duration,multinomial,0.0102076254234264,0.00867014802640255,-0.0015374773970238502,0.004247060687307175,400,0.005035093330630937,0.020422745587339433,0.015387652256708496,False,True
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.500,RoadFines,duration,multinomial,0.0030812883775575,0.00440025714349045,0.0013189687659329497,0.033513350580167044,400,-0.010846024251291355,0.07351200372414692,0.08435802797543827,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.525,RoadFines,duration,multinomial,-0.0857895553541032,-0.07884353098614061,0.006946024367962586,0.014005359652427657,400,-0.1561632476149474,-0.07871510507998408,0.07744814253496332,False,True
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.550,RoadFines,duration,multinomial,-0.0020492661311973,-0.0019889211549782,6.0344976219100285e-05,0.0034354126776069125,400,-0.007489242584341152,0.005208571942295543,0.012697814526636694,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.575,RoadFines,duration,multinomial,-0.0067271970968343,-0.007430690571101,-0.0007034934742667,0.004527014900801929,400,-0.017210945028406918,0.00041410924947221477,0.01762505427787913,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.600,RoadFines,duration,multinomial,-0.0060184877302653,-0.0062179956108266,-0.0001995078805612999,0.002571099359808878,400,-0.009909999778324529,0.000455820088226885,0.010365819866551414,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.625,RoadFines,duration,multinomial,-0.0085418929603274,-0.009735245653314399,-0.0011933526929869993,0.003028492737238308,400,-0.0121330348104304,-0.000757021569018558,0.011376013241411843,False,True
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.650,RoadFines,duration,multinomial,-0.0140668889754478,-0.0122048154235425,0.0018620735519052998,0.0047114209173625176,400,-0.027835862016549556,-0.009559752610227967,0.01827610940632159,False,True
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.675,RoadFines,duration,multinomial,0.000208033858363,-9.037536469870544e-05,-0.0002984092230617054,0.0012143737537298792,400,-0.00020658444213675478,0.004379325867987077,0.0045859103101238315,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.700,RoadFines,duration,multinomial,-0.0003103455919842,-0.0002364537843689,7.38918076153e-05,0.0007655144925989117,400,-0.0011098549503816037,0.0012012960623055773,0.002311151012687181,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.725,RoadFines,duration,multinomial,-0.0006206911839684,-0.0003063151297506,0.0003143760542178,0.0008828297622947137,400,-0.0016396927981684845,0.0008148083212923523,0.0024545011194608366,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.750,RoadFines,duration,multinomial,-0.0003103455919842,-0.000266010507415,4.4335084569200006e-05,0.000737967983394477,400,-0.0007536964376759,0.0016215557181174871,0.0023752521557933873,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.775,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0007363129923578267,400,-7.63548678691316e-05,0.0024482818923199,0.0025246367601890313,False,False
logit,holdout70,mask_rare,0.5,B_intake_g,nb_0.800,RoadFines,duration,multinomial,-8.867016913834125e-05,0.0,8.867016913834125e-05,0.0008953879623471884,400,-0.000509853472545385,0.0028834430626675624,0.0033932965352129474,False,False
logit,holdout70,stale,1.0,B_half,ap,RoadFines,duration,multinomial,0.0568694634638918,0.055871645829872904,-0.000997817634018898,0.0037873210667013946,400,0.050638916471232004,0.06420566964741706,0.013566753176185053,False,True
logit,holdout70,stale,1.0,B_half,auc,RoadFines,duration,multinomial,0.0551016447669159,0.0547874861313571,-0.000314158635558795,0.003915580012238362,400,0.04849779379752411,0.06235475077288939,0.013856956975365285,False,True
logit,holdout70,stale,1.0,B_half,brier_skill,RoadFines,duration,multinomial,0.0142913825105214,0.0141099020099251,-0.0001814805005963,0.0021701647917995183,400,0.010111016753337001,0.018939190255045795,0.008828173501708794,False,True
logit,holdout70,stale,1.0,B_half,logloss_skill,RoadFines,duration,multinomial,0.0105346878397618,0.0104201958913926,-0.0001144919483691987,0.0016839863137407347,400,0.007369619807238725,0.014094250878240545,0.006724631071001821,False,True
logit,holdout70,stale,1.0,B_half,nagelkerke,RoadFines,duration,multinomial,0.0193382387057442,0.01912143877156435,-0.00021679993417984822,0.0030715757900491173,400,0.01354820705492436,0.025839946911094695,0.012291739856170335,False,True
logit,holdout70,stale,1.0,B_half,nb_0.050,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,False,False
logit,holdout70,stale,1.0,B_half,nb_0.075,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,False,False
logit,holdout70,stale,1.0,B_half,nb_0.100,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,False,False
logit,holdout70,stale,1.0,B_half,nb_0.125,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,False,False
logit,holdout70,stale,1.0,B_half,nb_0.150,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,False,False
logit,holdout70,stale,1.0,B_half,nb_0.175,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,False,False
logit,holdout70,stale,1.0,B_half,nb_0.200,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,False,False
logit,holdout70,stale,1.0,B_half,nb_0.225,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,False,False
logit,holdout70,stale,1.0,B_half,nb_0.250,RoadFines,duration,multinomial,0.0,0.0,0.0,2.475920707330845e-06,400,0.0,0.0,0.0,False,False
logit,holdout70,stale,1.0,B_half,nb_0.275,RoadFines,duration,multinomial,0.0,0.0,0.0,3.7539702357669702e-06,400,0.0,0.0,0.0,False,False
logit,holdout70,stale,1.0,B_half,nb_0.300,RoadFines,duration,multinomial,0.0,0.0,0.0,3.0984480373976254e-05,400,0.0,2.2167542284567965e-05,2.2167542284567965e-05,False,False
logit,holdout70,stale,1.0,B_half,nb_0.325,RoadFines,duration,multinomial,0.0,0.0,0.0,5.601334273707696e-05,400,0.0,2.2229118790968724e-05,2.2229118790968724e-05,False,False
logit,holdout70,stale,1.0,B_half,nb_0.350,RoadFines,duration,multinomial,0.0,0.0,0.0,6.183520107664132e-05,400,0.0,4.433508456919144e-05,4.433508456919144e-05,False,False
logit,holdout70,stale,1.0,B_half,nb_0.375,RoadFines,duration,multinomial,0.0,0.0,0.0,8.231208229668209e-05,400,0.0,6.65026268537594e-05,6.65026268537594e-05,False,False
logit,holdout70,stale,1.0,B_half,nb_0.400,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0001717727717550542,400,-0.0005471688353911771,0.00011157662949905246,0.0006587454648902296,False,False
logit,holdout70,stale,1.0,B_half,nb_0.425,RoadFines,duration,multinomial,0.0,0.0002057726207721,0.0002057726207721,0.00043601204866020407,400,-0.0009677096013407174,0.0005538512249493874,0.0015215608262901048,False,False
logit,holdout70,stale,1.0,B_half,nb_0.450,RoadFines,duration,multinomial,0.0007678030554933,0.0007839249044276,1.6121848934299936e-05,0.0006807747380152151,400,-0.0009606606733695438,0.001924898381970735,0.0028855590553402786,False,False
logit,holdout70,stale,1.0,B_half,nb_0.475,RoadFines,duration,multinomial,0.0394962267676238,0.039403334209479,-9.289255814479841e-05,0.00303361425461051,400,0.03374256199786532,0.04558541312381807,0.01184285112595275,False,True
logit,holdout70,stale,1.0,B_half,nb_0.500,RoadFines,duration,multinomial,-0.0850346922036754,0.0028374454124271,0.0878721376161025,0.0535635908620797,400,-0.22861940546651593,-0.07131686284941603,0.15730254261709992,False,True
logit,holdout70,stale,1.0,B_half,nb_0.525,RoadFines,duration,multinomial,0.022945739690051,0.02224746210808655,-0.0006982775819644495,0.00850428010580538,400,0.019687869337505323,0.05545400293311564,0.03576613359561032,False,True
logit,holdout70,stale,1.0,B_half,nb_0.550,RoadFines,duration,multinomial,0.0218769011746334,0.02134980628031095,-0.0005270948943224482,0.002152109368085447,400,0.018304109123421446,0.026542676213488194,0.008238567090066748,False,True
logit,holdout70,stale,1.0,B_half,nb_0.575,RoadFines,duration,multinomial,0.0201972389674098,0.0203432839518729,0.00014604498446309927,0.002350119167217887,400,0.015627334926788465,0.024734967472391723,0.009107632545603258,False,True
logit,holdout70,stale,1.0,B_half,nb_0.600,RoadFines,duration,multinomial,0.0176564474296734,0.02023342422025665,0.00257697679058325,0.002731216239936293,400,0.010650949879186786,0.02083970650174006,0.010188756622553273,False,True
logit,holdout70,stale,1.0,B_half,nb_0.625,RoadFines,duration,multinomial,0.020423695624866,0.01847664649420315,-0.0019470491306628514,0.003996326225369639,400,0.016490434705504146,0.030434188261547375,0.013943753556043229,False,True
logit,holdout70,stale,1.0,B_half,nb_0.650,RoadFines,duration,multinomial,0.0124834930979773,0.011778881932502951,-0.0007046111654743486,0.0033150940235219337,400,0.005044857605208619,0.01860537657904148,0.013560518973832862,False,True
logit,holdout70,stale,1.0,B_half,nb_0.675,RoadFines,duration,multinomial,0.008307712770039,0.007912107400037099,-0.0003956053700019009,0.0030025480297496275,400,0.00279784224553792,0.014699297288909613,0.011901455043371693,False,True
logit,holdout70,stale,1.0,B_half,nb_0.700,RoadFines,duration,multinomial,0.0021206948785588,0.0009458151374757,-0.0011748797410831,0.0032010092571340487,400,-0.0033707595338904658,0.009171635890728742,0.012542395424619207,False,False
logit,holdout70,stale,1.0,B_half,nb_0.725,RoadFines,duration,multinomial,-0.000660995806304,-0.00129881645476505,-0.00063782064846105,0.002694876953632992,400,-0.005390793618165998,0.005571610230119285,0.010962403848285283,False,False
logit,holdout70,stale,1.0,B_half,nb_0.750,RoadFines,duration,multinomial,-0.0036133093923876,-0.0022721730841701,0.0013411363082175003,0.003150111715112369,400,-0.010244175478264572,0.0013982177296004428,0.011642393207865014,False,False
logit,holdout70,stale,1.0,B_half,nb_0.775,RoadFines,duration,multinomial,0.001504929815098,-0.00044827696619934997,-0.00195320678129735,0.0034583395142833854,400,0.0005174889593323418,0.012701324387498322,0.012183835428165979,False,True
logit,holdout70,stale,1.0,B_half,nb_0.800,RoadFines,duration,multinomial,-4.4335084569174094e-05,-6.505213034913027e-19,4.433508456917344e-05,0.001895327542499035,400,-0.0022616435015849626,0.004589235441466567,0.00685087894305153,False,False
logit,holdout70,stale,1.0,B_intake,ap,RoadFines,duration,multinomial,0.038040444386668,0.03691900372750445,-0.0011214406591635515,0.0037056565048778907,400,0.0341097943022837,0.05117090995360433,0.01706111565132063,False,True
logit,holdout70,stale,1.0,B_intake,auc,RoadFines,duration,multinomial,0.0264102853670789,0.0257229543914506,-0.0006873309756283003,0.004412267892397246,400,0.020973695299701563,0.04044694287212567,0.019473247572424107,False,True
logit,holdout70,stale,1.0,B_intake,brier_skill,RoadFines,duration,multinomial,0.005755554037266,0.0054429390993713505,-0.0003126149378946492,0.0020046670493311307,400,0.002209676874850153,0.010043209314698646,0.007833532439848493,False,True
logit,holdout70,stale,1.0,B_intake,logloss_skill,RoadFines,duration,multinomial,0.0045921190856559,0.0043865195313991,-0.00020559955425680006,0.0016514017401717256,400,0.0016694085262175858,0.008246860086549153,0.006577451560331567,False,True
logit,holdout70,stale,1.0,B_intake,nagelkerke,RoadFines,duration,multinomial,0.0083810165869164,0.00801007733096985,-0.0003709392559465511,0.0030091652104707036,400,0.003061983157243608,0.015052480751904936,0.011990497594661328,False,True
logit,holdout70,stale,1.0,B_intake,nb_0.050,RoadFines,duration,multinomial,1.166712751798915e-06,0.0,-1.166712751798915e-06,1.1511474563206491e-05,400,-1.5167265773718963e-05,3.619726312517196e-05,5.136452889889092e-05,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.075,RoadFines,duration,multinomial,-8.986841466718243e-06,-7.18947317335239e-06,1.797368293365853e-06,1.645949342499179e-05,400,-5.693164069169586e-05,1.5052959456826608e-05,7.198460014852247e-05,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.100,RoadFines,duration,multinomial,-2.4630602538100455e-06,-4.926120507675602e-06,-2.4630602538655566e-06,9.112029836777365e-06,400,-4.926120507620091e-06,2.216754228467899e-05,2.709366279229908e-05,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.125,RoadFines,duration,multinomial,-3.1667917549382807e-06,-3.1667917549382807e-06,0.0,7.790632926465499e-06,400,-6.333583509876561e-06,1.907992032355726e-05,2.541350383343382e-05,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.150,RoadFines,duration,multinomial,-3.911919226717853e-06,0.0,3.911919226717853e-06,6.658591132829899e-06,400,-7.823838453435705e-06,1.1833555660709089e-05,1.9657394114144794e-05,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.175,RoadFines,duration,multinomial,0.0,0.0,0.0,7.550734391833157e-06,400,-1.8808823756599757e-05,1.880882375665527e-05,3.7617647513255026e-05,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.200,RoadFines,duration,multinomial,0.0,0.0,0.0,9.105782297082357e-06,400,-2.2167542284623476e-05,1.662565671345373e-05,3.8793198998077205e-05,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.225,RoadFines,duration,multinomial,0.0,0.0,0.0,1.251537125889159e-05,400,-3.217869041310939e-05,1.9307214247921145e-05,5.1485904661030535e-05,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.250,RoadFines,duration,multinomial,2.2167542284567965e-05,0.0,-2.2167542284567965e-05,1.7279582114078926e-05,400,7.3891807614856475e-06,6.668735637279654e-05,5.9298175611310894e-05,False,True
logit,holdout70,stale,1.0,B_intake,nb_0.275,RoadFines,duration,multinomial,2.5225134323819676e-05,0.0,-2.5225134323819676e-05,2.203556939680842e-05,400,-2.7755575615628914e-17,9.180420097856036e-05,9.180420097858812e-05,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.300,RoadFines,duration,multinomial,2.850112579444453e-05,0.0,-2.850112579444453e-05,5.060919630532912e-05,400,-2.774879935205088e-17,0.00012350487844264846,0.00012350487844267621,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.325,RoadFines,duration,multinomial,0.0,0.0,0.0,5.0132414125073976e-05,400,-6.403956659989385e-05,6.65026268537594e-05,0.00013054219345365325,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.350,RoadFines,duration,multinomial,0.0,0.0,0.0,5.3697007882203405e-05,400,-7.161821353479647e-05,6.671577629880214e-05,0.0001383339898335986,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.375,RoadFines,duration,multinomial,0.0,0.0,0.0,8.754619859921504e-05,400,-6.683513998802762e-05,0.0001109485491343225,0.0001777836891223501,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.400,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0001250687588218265,400,-0.0001330052537075,0.0001331899832265375,0.0002661952369340375,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.425,RoadFines,duration,multinomial,-4.433508456919144e-05,0.0,4.433508456919144e-05,0.0003011390496093801,400,-0.0009003877392287403,0.00011770483050010461,0.0010180925697288448,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.450,RoadFines,duration,multinomial,0.0007234679709242,0.00070230804419795,-2.115992672624997e-05,0.000537731450685059,400,-0.0006493074658267548,0.0015957103790446448,0.0022450178448713996,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.475,RoadFines,duration,multinomial,0.0381334507157477,0.03875730869147105,0.0006238579757233478,0.003071315189539127,400,0.03140077227494939,0.04331181498335848,0.011911042708409092,False,True
logit,holdout70,stale,1.0,B_intake,nb_0.500,RoadFines,duration,multinomial,-0.1098180044778435,-0.1057835117820487,0.004034492695794797,0.04510507191732022,400,-0.27102425129125923,-0.09607412826139959,0.17495012302985963,False,True
logit,holdout70,stale,1.0,B_intake,nb_0.525,RoadFines,duration,multinomial,0.0117779652296265,0.0114553691537482,-0.0003225960758782998,0.006170729955460325,400,0.008703064604385122,0.016470075567984847,0.007767010963599726,False,True
logit,holdout70,stale,1.0,B_intake,nb_0.550,RoadFines,duration,multinomial,0.0113448555292008,0.01100618474429735,-0.0003386707849034505,0.001907563291434331,400,0.007649279924334864,0.015042586311788949,0.007393306387454085,False,True
logit,holdout70,stale,1.0,B_intake,nb_0.575,RoadFines,duration,multinomial,0.0104422163891159,0.0108751354502032,0.0004329190610873005,0.002124931206199358,400,0.006068038707136592,0.014291186315584785,0.008223147608448193,False,True
logit,holdout70,stale,1.0,B_intake,nb_0.600,RoadFines,duration,multinomial,0.0120258916893883,0.011344239764137301,-0.0006816519252509992,0.0025198501845947793,400,0.008456640287291244,0.018458081177539745,0.0100014408902485,False,True
logit,holdout70,stale,1.0,B_intake,nb_0.625,RoadFines,duration,multinomial,0.0131527417555215,0.0095542107246569,-0.003598531030864601,0.004006482841867691,400,0.010402858135118473,0.025451294215010314,0.015048436079891842,False,True
logit,holdout70,stale,1.0,B_intake,nb_0.650,RoadFines,duration,multinomial,0.001713234339423,0.0018430728013755998,0.00012983846195259983,0.003186464570844285,400,-0.006983805026965353,0.005688112180430915,0.012671917207396268,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.675,RoadFines,duration,multinomial,0.0008355458245728,0.00027112609409604997,-0.0005644197304767501,0.0020742905604792883,400,-0.002387359044272117,0.005279882273298323,0.00766724131757044,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.700,RoadFines,duration,multinomial,0.0002364537843689,-0.00064655331663375,-0.00088300710100265,0.002134362366137192,400,-0.002663614935012145,0.005506417503491305,0.00817003243850345,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.725,RoadFines,duration,multinomial,-0.000955219549354,-0.00152956041763645,-0.0005743408682824501,0.0023173640394262844,400,-0.004648080190076472,0.004423885728334755,0.009071965918411227,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.750,RoadFines,duration,multinomial,-0.0032364611735496,-0.0020615814324665,0.0011748797410831,0.002800474772851238,400,-0.008579393052692015,0.0014408902484982994,0.010020283301190314,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.775,RoadFines,duration,multinomial,0.0005049273520378,0.00019704482030735,-0.00030788253173045,0.002956377389929322,400,-0.0011490176084177216,0.010028349823521705,0.011177367431939426,False,False
logit,holdout70,stale,1.0,B_intake,nb_0.800,RoadFines,duration,multinomial,0.000266010507415,0.0003546806765533,8.86701691383e-05,0.00139792422841342,400,-0.0029327658442508692,0.0019091795792598749,0.004841945423510744,False,False
logit,holdout70,stale,1.0,B_intake_g,ap,RoadFines,duration,multinomial,0.0319205637514291,0.0308130867284477,-0.001107477022981397,0.003155706517166974,400,0.026541897487984675,0.038974237729202,0.012432340241217324,False,True
logit,holdout70,stale,1.0,B_intake_g,auc,RoadFines,duration,multinomial,0.030542277158241,0.0302721015025426,-0.0002701756556983993,0.0034357348086010604,400,0.02408788281617817,0.03748810951272703,0.013400226696548861,False,True
logit,holdout70,stale,1.0,B_intake_g,brier_skill,RoadFines,duration,multinomial,0.0116696452458459,0.01119165742292875,-0.00047798782291715025,0.002621006485662239,400,0.007347221640964682,0.01729770420147498,0.009950482560510298,False,True
logit,holdout70,stale,1.0,B_intake_g,logloss_skill,RoadFines,duration,multinomial,0.0091427104615968,0.008525752069588551,-0.0006169583920082496,0.0021139103483676903,400,0.005926855261997923,0.013789594131360782,0.007862738869362859,False,True
logit,holdout70,stale,1.0,B_intake_g,nagelkerke,RoadFines,duration,multinomial,0.0166735790917535,0.0155408623442808,-0.0011327167474727007,0.00385032971121415,400,0.010707896278968246,0.025054585469553112,0.014346689190584867,False,True
logit,holdout70,stale,1.0,B_intake_g,nb_0.050,RoadFines,duration,multinomial,-1.2833840270065622e-05,-2.3334255036533413e-06,1.050041476641228e-05,1.2138039164058508e-05,400,-4.203082688444407e-05,2.3625933223372912e-06,4.4393420206781365e-05,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.075,RoadFines,duration,multinomial,-1.437894634676029e-05,-3.594736586676195e-06,1.0784209760084096e-05,1.3865083417917856e-05,400,-6.59035040893055e-05,-5.347170672655169e-06,6.0556333416650335e-05,False,True
logit,holdout70,stale,1.0,B_intake_g,nb_0.100,RoadFines,duration,multinomial,-2.4630602538100455e-06,-2.4630602538100455e-06,0.0,7.1048944446319875e-06,400,-4.926120507620091e-06,2.2167542284624865e-05,2.7093662792244956e-05,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.125,RoadFines,duration,multinomial,-3.1667917549382807e-06,0.0,3.1667917549382807e-06,5.972981849282565e-06,400,-6.333583509876561e-06,1.5833958774691403e-05,2.2167542284567965e-05,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.150,RoadFines,duration,multinomial,0.0,0.0,0.0,5.350592209193734e-06,400,0.0,1.574547488742694e-05,1.574547488742694e-05,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.175,RoadFines,duration,multinomial,0.0,0.0,0.0,5.722156403899094e-06,400,-1.8808823756599757e-05,1.4106617817422062e-05,3.291544157402182e-05,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.200,RoadFines,duration,multinomial,0.0,0.0,0.0,0.00047150664322204313,400,-2.2306089423901206e-05,1.662565671345373e-05,3.8931746137354935e-05,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.225,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0005903031412830553,400,-3.861442849573127e-05,0.00010769135058250999,0.00014630577907824127,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.250,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0010011135144585884,400,-5.9298175611228854e-05,0.0038137409205440927,0.0038730390961553215,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.275,RoadFines,duration,multinomial,0.0,0.0,0.0,0.0013351768104823652,400,-0.001241000168931907,0.003909972259996235,0.0051509724289281415,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.300,RoadFines,duration,multinomial,-0.0029831178331543,-7.125281448620846e-05,0.0029118650186680914,0.001517635149048641,400,-0.0072677870775893,-0.0018933456204851323,0.005374441457104168,False,True
logit,holdout70,stale,1.0,B_intake_g,nb_0.325,RoadFines,duration,multinomial,0.0007865372410605,-0.00035139659621489995,-0.0011379338372753999,0.0019473912823569448,400,8.36824721243527e-05,0.006752890195952825,0.006669207723828473,False,True
logit,holdout70,stale,1.0,B_intake_g,nb_0.350,RoadFines,duration,multinomial,-0.0008184938689693,-0.00233100233100235,-0.00151250846203305,0.001956724006293639,400,-0.0027625020675494686,0.00456809101651828,0.007330593084067748,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.375,RoadFines,duration,multinomial,0.0022256212453725,0.00072487863270595,-0.00150074261266655,0.0018781934563278165,400,0.0006365409767018987,0.00802276606592613,0.007386225089224231,False,True
logit,holdout70,stale,1.0,B_intake_g,nb_0.400,RoadFines,duration,multinomial,0.004078827780364,0.0044926219030096,0.0004137941226455997,0.0022251916455409866,400,-0.0012735253042495277,0.007540289508102288,0.008813814812351816,False,False
logit,holdout70,stale,1.0,B_intake_g,nb_0.425,RoadFines,duration,multinomial,0.0128533193003152,0.013750140956654649,0.0008968216563394488,0.002772135293821428,400,0.0062151764777317285,0.0171268118351545,0.010911635357422771,False,True
logit,holdout70,stale,1.0,B_intake_g,nb_0.450,RoadFines,duration,multinomial,0.0202026919457257,0.02029035449930575,8.766255358004862e-05,0.0038854220177286084,400,0.011619066907688155,0.02690489721313675,0.015285830305448594,False,True
logit,holdout70,stale,1.0,B_intake_g,nb_0.475,RoadFines,duration,multinomial,0.0251116030194303,0.023652767617654148,-0.0014588354017761526,0.004274094521834401,400,0.017446621085977262,0.034285455664387565,0.016838834578410303,False,True
logit,holdout70,stale,1.0,B_intake_g,nb_0.500,RoadFines,duration,multinomial,0.0694065748930415,0.0282192813282791,-0.0411872935647624,0.03085699918274197,400,0.061581432466582334,0.17195584225576882,0.11037440978918649,False,True
logit,holdout70,stale,1.0,B_intake_g,nb_0.525,RoadFines,duration,multinomial,-0.0096732154253426,-0.00675643354579165,0.0029167818795509505,0.009120164245138394,400,-0.03845925664063717,-0.0015728454607290415,0.03688641117990813,False,True
