log,target,family,encoding,split,quality,level,quality_level,rung,metric,without_f,with_f,V
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g_km,auc,0.5824019520057307,0.6276554185427753,0.04525346653704454
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g_km,ap,0.5573807531206942,0.5882991581611178,0.030918405040423536
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g_km,brier_skill,0.027936078874250758,0.046535958727760285,0.018599879853509527
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g_km,nagelkerke,0.03763163023485537,0.06109292070234297,0.0234612904674876
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g_km,logloss_skill,0.020635238447293425,0.0338059508023042,0.013170712355010772
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_half,auc,0.5329252565934797,0.6383384533159857,0.10541319672250604
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_half,ap,0.47997642879474295,0.5948003344315109,0.11482390563676798
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_half,brier_skill,0.020348845195132692,0.0574590505013417,0.03711020530620901
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_half,nagelkerke,0.028004606248472414,0.07719999802033757,0.04919539177186516
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_half,logloss_skill,0.015269326078478196,0.042905632283219974,0.02763630620474178
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake,auc,0.5310467760359792,0.6385077938564593,0.10746101782048012
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake,ap,0.47861276077400183,0.5937892992745064,0.11517653850050458
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake,brier_skill,0.021385020552408762,0.05784008935456186,0.0364550688021531
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake,nagelkerke,0.029305443931781364,0.07760695688590755,0.048301512954126186
