log,domain,target,f_rule,g_rule,instrument,base,with_f,base_g,with_gf,naive,honest,reduction
BPIC15_3,permitting,duration,amended,primary,nb_0.3,0.22289766970618033,0.27119216480918606,0.22492401215805471,0.27220533603512326,0.048294495103005736,0.04728132387706854,0.020979020979021157
BPIC15_3,permitting,duration,amended,primary,nb_0.4,0.11032308904649328,0.20882584712371946,0.11032308904649328,0.20646178092986603,0.09850275807722618,0.09613869188337275,0.02400000000000002
BPIC15_3,permitting,duration,amended,primary,nb_0.5,0.0425531914893617,0.11583924349881797,0.05673758865248227,0.1182033096926714,0.07328605200945626,0.06146572104018913,0.16129032258064502
BPIC15_4,permitting,handover,registered,primary,auc,0.7093760862009038,0.8223409801876956,0.6395550921098366,0.7213677441779631,0.11296489398679188,0.08181265206812649,0.27576923076923154
BPIC15_4,permitting,handover,registered,primary,ap,0.9397835128494013,0.9668092264512879,0.9144428944781173,0.9355877283583696,0.027025713601886547,0.021144833880252234,0.2176031245008011
BPIC15_4,permitting,handover,registered,primary,brier_skill,0.0015717846120896217,0.11244100406732671,-0.01579176556206785,0.09662143943520163,0.11086921945523709,0.11241320499726948,-0.013926187535358014
BPIC15_4,permitting,handover,registered,primary,nagelkerke,-0.07767402862175132,0.13739435131663533,-0.357009705734965,-0.1696238395993108,0.21506837993838665,0.1873858661356542,0.12871494085119817
BPIC15_4,permitting,handover,registered,primary,nb_0.2,0.8338607594936709,0.8338607594936709,0.8338607594936709,0.8354430379746836,0.0,0.0015822784810126667,
BPIC15_4,permitting,handover,registered,primary,nb_0.3,0.810126582278481,0.810126582278481,0.8096745027124774,0.8096745027124774,0.0,0.0,
BPIC15_4,permitting,handover,registered,primary,nb_0.4,0.7784810126582279,0.7784810126582279,0.7732067510548523,0.7816455696202531,0.0,0.008438818565400852,
BPIC15_4,permitting,handover,registered,primary,nb_0.5,0.7310126582278481,0.7310126582278481,0.7310126582278481,0.7373417721518988,0.0,0.006329113924050667,
BPIC15_4,permitting,handover,amended,primary,auc,0.7093760862009038,0.6908672228015293,0.6395550921098366,0.6410323253388948,-0.01850886339937441,0.001477233229058128,
BPIC15_4,permitting,handover,amended,primary,ap,0.9397835128494013,0.9380385188198266,0.9144428944781173,0.9143365586134491,-0.0017449940295747313,-0.00010633586466823886,
BPIC15_4,permitting,handover,amended,primary,brier_skill,0.0015717846120896217,-0.00517402477600748,-0.01579176556206785,-0.01864226762493093,-0.0067458093880971015,-0.0028505020628630806,
BPIC15_4,permitting,handover,amended,primary,nagelkerke,-0.07767402862175132,-0.13450754621847644,-0.357009705734965,-0.40400048913684433,-0.056833517596725114,-0.046990783401879344,
BPIC15_4,permitting,handover,amended,primary,nb_0.2,0.8338607594936709,0.8338607594936709,0.8338607594936709,0.8354430379746836,0.0,0.0015822784810126667,
BPIC15_4,permitting,handover,amended,primary,nb_0.3,0.810126582278481,0.810126582278481,0.8096745027124774,0.8096745027124774,0.0,0.0,
BPIC15_4,permitting,handover,amended,primary,nb_0.4,0.7784810126582279,0.7753164556962026,0.7732067510548523,0.7700421940928269,-0.0031645569620253333,-0.0031645569620253333,
BPIC15_4,permitting,handover,amended,primary,nb_0.5,0.7310126582278481,0.7310126582278481,0.7310126582278481,0.7310126582278481,0.0,0.0,
BPIC15_4,permitting,duration,registered,primary,auc,0.4531762000574878,0.4823799942512216,0.4617418798505318,0.4898534061511929,0.029203794193733756,0.028111526300661105,0.03740157480314732
BPIC15_4,permitting,duration,registered,primary,ap,0.254744824910425,0.22424634442723257,0.261239799124264,0.23158432625343084,-0.030498480483192425,-0.029655472870833144,
BPIC15_4,permitting,duration,registered,primary,brier_skill,-0.4496933129422518,-0.451167665055469,-0.46446201001247855,-0.4679392976759664,-0.0014743521132172255,-0.0034772876634878713,
BPIC15_4,permitting,duration,registered,primary,nagelkerke,-0.9593771322415062,-1.0440381663074352,-1.0231475370146244,-1.1012175115541605,-0.08466103406592895,-0.07806997453953612,
BPIC15_4,permitting,duration,registered,primary,nb_0.2,0.030854430379746837,0.03243670886075949,0.030854430379746837,0.037183544303797465,0.0015822784810126563,0.0063291139240506285,-3.0000000000000018
BPIC15_4,permitting,duration,registered,primary,nb_0.3,-0.10669077757685355,-0.08363471971066909,-0.10669077757685355,-0.08092224231464741,0.023056057866184462,0.02576853526220614,-0.11764705882352833
BPIC15_4,permitting,duration,registered,primary,nb_0.4,-0.27004219409282704,-0.24261603375527432,-0.2721518987341773,-0.24156118143459918,0.027426160337552713,0.030590717299578102,-0.11538461538461808
BPIC15_4,permitting,duration,registered,primary,nb_0.5,-0.43670886075949367,-0.40822784810126583,-0.40822784810126583,-0.4050632911392405,0.028481012658227833,0.0031645569620253333,0.8888888888888883
BPIC15_4,permitting,duration,amended,primary,auc,0.4531762000574878,0.4887323943661972,0.4617418798505318,0.4964932451853981,0.03555619430870938,0.034751365334866335,0.022635408245755384
BPIC15_4,permitting,duration,amended,primary,ap,0.254744824910425,0.2666557580326042,0.261239799124264,0.2673642611608465,0.011910933122179224,0.006124462036582512,0.48581173500351404
BPIC15_4,permitting,duration,amended,primary,brier_skill,-0.4496933129422518,-0.3906739702096691,-0.46446201001247855,-0.4057894234826409,0.05901934273258269,0.058672586529837645,0.005875297600588358
BPIC15_4,permitting,duration,amended,primary,nagelkerke,-0.9593771322415062,-0.7971146145403903,-1.0231475370146244,-0.8557264328289472,0.16226251770111588,0.16742110418567713,-0.03179160879324727
BPIC15_4,permitting,duration,amended,primary,nb_0.2,0.030854430379746837,0.030854430379746837,0.030854430379746837,0.030854430379746837,0.0,0.0,
BPIC15_4,permitting,duration,amended,primary,nb_0.3,-0.10669077757685355,-0.10669077757685355,-0.10669077757685355,-0.10669077757685355,0.0,0.0,
BPIC15_4,permitting,duration,amended,primary,nb_0.4,-0.27004219409282704,-0.268987341772152,-0.2721518987341773,-0.268987341772152,0.001054852320675037,0.003164556962025278,-2.000000000000158
BPIC15_4,permitting,duration,amended,primary,nb_0.5,-0.43670886075949367,-0.41455696202531644,-0.40822784810126583,-0.41139240506329117,0.022151898734177222,-0.0031645569620253333,1.1428571428571437
BPIC15_5,permitting,duration,registered,primary,auc,0.6004398826979472,0.6400904203323559,0.547613229064842,0.5861029651352232,0.03965053763440862,0.0384897360703812,0.02927580893682724
BPIC15_5,permitting,duration,registered,primary,ap,0.45763465353130683,0.505423828773899,0.40983498622702047,0.45974417051588407,0.047789175242592186,0.049909184288863595,-0.04436169980983373
BPIC15_5,permitting,duration,registered,primary,brier_skill,0.15822692887337264,0.18693791420567285,0.05884708388486026,0.09680795785793617,0.02871098533230021,0.037960873973075904,-0.3221724553761467
BPIC15_5,permitting,duration,registered,primary,nagelkerke,0.18200642955451798,0.22297388429885762,0.035816674691504215,0.10279624226291217,0.04096745474433963,0.06697956757140797,-0.6349457878064138
BPIC15_5,permitting,duration,registered,primary,nb_0.2,0.07348703170028818,0.10230547550432277,0.08357348703170028,0.09726224783861671,0.028818443804034588,0.01368876080691643,0.5249999999999999
BPIC15_5,permitting,duration,registered,primary,nb_0.3,-0.013585837793330613,-0.0049403046521202375,-0.024289831206257724,-0.01770275833676413,0.008645533141210375,0.0065870728694935946,0.2380952380952409
BPIC15_5,permitting,duration,registered,primary,nb_0.4,-0.002881844380403479,-0.02977905859750243,-0.050912584053794445,-0.08453410182516813,-0.026897214217098953,-0.033621517771373684,
BPIC15_5,permitting,duration,registered,primary,nb_0.5,0.01440922190201729,0.03170028818443804,-0.01729106628242075,-0.03170028818443804,0.01729106628242075,-0.01440922190201729,1.8333333333333333
BPIC15_5,permitting,duration,amended,primary,auc,0.6004398826979472,0.6159376018246986,0.547613229064842,0.5795658194851743,0.015497719126751353,0.03195259042033227,-1.061760840998685
BPIC15_5,permitting,duration,amended,primary,ap,0.45763465353130683,0.45572591918780064,0.40983498622702047,0.42610417410056345,-0.001908734343506191,0.01626918787354298,
BPIC15_5,permitting,duration,amended,primary,brier_skill,0.15822692887337264,0.12563567760919847,0.05884708388486026,0.021845341777529614,-0.03259125126417417,-0.03700174210733065,
BPIC15_5,permitting,duration,amended,primary,nagelkerke,0.18200642955451798,0.14176961371884658,0.035816674691504215,-0.02420324858713084,-0.0402368158356714,-0.060019923278635055,
BPIC15_5,permitting,duration,amended,primary,nb_0.2,0.07348703170028818,0.08789625360230548,0.08357348703170028,0.08357348703170028,0.014409221902017294,0.0,1.0
BPIC15_5,permitting,duration,amended,primary,nb_0.3,-0.013585837793330613,0.007822149032523654,-0.024289831206257724,-0.008645533141210375,0.021407986825854267,0.01564429806504735,0.26923076923076916
BPIC15_5,permitting,duration,amended,primary,nb_0.4,-0.002881844380403479,-0.025936599423631166,-0.050912584053794445,-0.06436119116234393,-0.02305475504322769,-0.013448607108549483,
BPIC15_5,permitting,duration,amended,primary,nb_0.5,0.01440922190201729,-0.008645533141210375,-0.01729106628242075,-0.08357348703170028,-0.023054755043227668,-0.06628242074927954,
Sepsis,healthcare,duration,registered,primary,auc,0.6236734693877553,0.7818979591836734,0.6301020408163265,0.7828367346938776,0.1582244897959182,0.15273469387755112,0.03469624661421211
Sepsis,healthcare,duration,registered,primary,ap,0.5611142557692751,0.7192148355280256,0.5657410761992531,0.7089175568482325,0.15810057975875047,0.14317648064897948,0.09439623265483299
Sepsis,healthcare,duration,registered,primary,brier_skill,0.01726351900597356,0.23388532435375398,0.018867450096021754,0.2330806046758409,0.21662180534778042,0.21421315457981915,0.011119151943610794
Sepsis,healthcare,duration,registered,primary,nagelkerke,0.01102966694048861,0.34700095326434116,0.011016687736519013,0.3426655870109661,0.33597128632385254,0.3316488992744471,0.012865346609528427
Sepsis,healthcare,duration,registered,primary,nb_0.2,0.3047619047619048,0.35873015873015873,0.3007936507936508,0.35555555555555557,0.05396825396825394,0.05476190476190479,-0.014705882352942234
Sepsis,healthcare,duration,registered,primary,nb_0.3,0.2149659863945578,0.2879818594104308,0.2149659863945578,0.2879818594104308,0.073015873015873,0.073015873015873,0.0
Sepsis,healthcare,duration,registered,primary,nb_0.4,0.11957671957671955,0.19999999999999998,0.12486772486772485,0.20634920634920634,0.08042328042328044,0.08148148148148149,-0.013157894736842035
Sepsis,healthcare,duration,registered,primary,nb_0.5,0.05396825396825397,0.13015873015873017,0.047619047619047616,0.11428571428571428,0.0761904761904762,0.06666666666666667,0.1250000000000001
Sepsis,healthcare,duration,amended,primary,auc,0.6236734693877553,0.7818979591836734,0.6301020408163265,0.7828367346938776,0.1582244897959182,0.15273469387755112,0.03469624661421211
Sepsis,healthcare,duration,amended,primary,ap,0.5611142557692751,0.7192148355280256,0.5657410761992531,0.7089175568482325,0.15810057975875047,0.14317648064897948,0.09439623265483299
Sepsis,healthcare,duration,amended,primary,brier_skill,0.01726351900597356,0.23388532435375398,0.018867450096021754,0.2330806046758409,0.21662180534778042,0.21421315457981915,0.011119151943610794
Sepsis,healthcare,duration,amended,primary,nagelkerke,0.01102966694048861,0.34700095326434116,0.011016687736519013,0.3426655870109661,0.33597128632385254,0.3316488992744471,0.012865346609528427
Sepsis,healthcare,duration,amended,primary,nb_0.2,0.3047619047619048,0.35873015873015873,0.3007936507936508,0.35555555555555557,0.05396825396825394,0.05476190476190479,-0.014705882352942234
Sepsis,healthcare,duration,amended,primary,nb_0.3,0.2149659863945578,0.2879818594104308,0.2149659863945578,0.2879818594104308,0.073015873015873,0.073015873015873,0.0
Sepsis,healthcare,duration,amended,primary,nb_0.4,0.11957671957671955,0.19999999999999998,0.12486772486772485,0.20634920634920634,0.08042328042328044,0.08148148148148149,-0.013157894736842035
Sepsis,healthcare,duration,amended,primary,nb_0.5,0.05396825396825397,0.13015873015873017,0.047619047619047616,0.11428571428571428,0.0761904761904762,0.06666666666666667,0.1250000000000001
RoadFines,enforcement,duration,registered,primary,auc,0.5359238273996558,0.5295635549457817,0.5357289516618411,0.532976512051211,-0.006360272453874161,-0.0027524396106300975,
RoadFines,enforcement,duration,registered,primary,ap,0.46748346158754556,0.4641837091817863,0.49274292500373074,0.49280013687727475,-0.0032997524057592487,5.7211873544016356e-05,
RoadFines,enforcement,duration,registered,primary,brier_skill,0.012116125619380913,-0.13354803946130556,0.010597957891967491,-0.14035046920508032,-0.14566416508068647,-0.1509484270970478,
RoadFines,enforcement,duration,registered,primary,nagelkerke,0.012615071153374563,-0.20498822239997233,0.009454673524458643,-0.21837054085936963,-0.2176032935533469,-0.22782521438382827,
RoadFines,enforcement,duration,registered,primary,nb_0.2,0.2861164682671632,0.2861164682671632,0.2861164682671632,0.28612201015273436,0.0,5.541885571169747e-06,
RoadFines,enforcement,duration,registered,primary,nb_0.3,0.18419327563438756,0.18424077751071166,0.184221776760182,0.18423444392720179,4.7501876324101966e-05,1.2667167019780878e-05,0.7333333333329048
RoadFines,enforcement,duration,registered,primary,nb_0.4,0.04834002054192246,0.04841391234953773,0.045347402333503234,0.04637449845935577,7.389180761526587e-05,0.001027096125852535,-12.900000000004592
RoadFines,enforcement,duration,registered,primary,nb_0.5,0.02402961583649221,-0.11864068630710912,-0.06388685686417947,-0.11826383808827115,-0.14267030214360132,-0.05437698122409168,
RoadFines,enforcement,duration,amended,primary,auc,0.5359238273996558,0.5623341127667347,0.5357289516618411,0.5663524958417033,0.0264102853670789,0.03062354417986224,-0.15953098401713128
RoadFines,enforcement,duration,amended,primary,ap,0.46748346158754556,0.5055239059742136,0.49274292500373074,0.5243347102550636,0.03804044438666804,0.03159178525133288,0.16952113045228268
RoadFines,enforcement,duration,amended,primary,brier_skill,0.012116125619380913,0.017868276932625715,0.010597957891967491,0.02217040488119637,0.005752151313244802,0.01157244698922888,-1.0118467611556685
RoadFines,enforcement,duration,amended,primary,nagelkerke,0.012615071153374563,0.020991117637784353,0.009454673524458643,0.02599558211825392,0.00837604648440979,0.016540908593795277,-0.9747871056569017
RoadFines,enforcement,duration,amended,primary,nb_0.2,0.2861164682671632,0.2861164682671632,0.2861164682671632,0.2861164682671632,0.0,0.0,
RoadFines,enforcement,duration,amended,primary,nb_0.3,0.18419327563438756,0.184221776760182,0.184221776760182,0.1812386589270276,2.8501125794444526e-05,-0.002983117833154414,105.66666666675626
RoadFines,enforcement,duration,amended,primary,nb_0.4,0.04834002054192246,0.04834002054192246,0.045347402333503234,0.04942623011386722,0.0,0.004078827780363989,
RoadFines,enforcement,duration,amended,primary,nb_0.5,0.02402961583649221,-0.08578838864135134,-0.06388685686417947,0.005541885571146727,-0.10981800447784355,0.0694287424353262,
