log,target,metric,measure,sum_first_order,interaction_total,largest_involvement,largest_involvement_axis,largest_first_order,largest_first_order_axis,var,mean,n_cells,check_sum,scale
UCI498,handover,auc,concentrated,0.936339696042149,0.06366030395785105,0.05939185323906737,rung,0.910029345900202,rung,0.00016955089960537823,0.0012077155165494341,216,0.9999999999999997,raw-within-metric
UCI498,handover,brier_skill,concentrated,0.7760301598412738,0.22396984015872623,0.2007578745731649,rung,0.391707758729187,rung,5.017306022505563e-05,-0.005655542659989899,216,1.0000000000000002,raw-within-metric
UCI498,handover,logloss_skill,concentrated,0.7684971014132427,0.23150289858675732,0.196363146292505,rung,0.3774415684419972,rung,4.233607202518915e-05,-0.0052572574201910725,216,1.0,raw-within-metric
UCI498,handover,nagelkerke,concentrated,0.6191238260513019,0.3808761739486981,0.3608548270822027,rung,0.37664814437347277,rung,8.412666189899511e-05,-0.004821282521327749,216,0.9999999999999997,raw-within-metric
BPIC13_closed,handover,ALL_SCALAR,equal-level,0.31667102344220954,0.6833289765577905,0.48200426114601724,metric,0.11068228317281287,split,0.030212636562158765,-0.06581021162083078,1080,1.0,headroom-metric-as-axis
BPIC13_incidents,duration,ALL_SCALAR,equal-level,0.2707713587015597,0.7292286412984403,0.6340821800244193,split,0.1581073991838284,split,0.05604533331257674,-0.014502517338558476,1080,1.0,headroom-metric-as-axis
BPIC13_incidents,handover,ALL_SCALAR,equal-level,0.20503004153957016,0.7949699584604298,0.6698869190945198,split,0.09441308568764029,split,0.14125987573722687,0.08446421559558491,1080,1.0,headroom-metric-as-axis
BPIC14,duration,ALL_SCALAR,equal-level,0.7531498649465965,0.24685013505340347,0.18008481639713675,rung,0.3007520210041651,rung,0.010308109948118099,0.10217251956854262,4800,1.0000000000000004,headroom-metric-as-axis
BPIC14,handover,ALL_SCALAR,equal-level,0.684312020083689,0.31568797991631103,0.26250191522664584,learner,0.31858122851047693,learner,0.057128845662550644,0.1918736655932427,4800,0.9999999999999999,headroom-metric-as-axis
BPIC15_1,duration,ALL_SCALAR,equal-level,0.3061124585936435,0.6938875414063566,0.5558351252490498,split,0.1407178195791328,split,0.019983281562895618,0.010963176273696081,1080,1.0000000000000002,headroom-metric-as-axis
BPIC15_1,handover,ALL_SCALAR,equal-level,0.13130077133882997,0.86869922866117,0.6802369277747186,split,0.06036981005401338,split,0.1263386739022741,0.0842977305852319,1080,1.0000000000000002,headroom-metric-as-axis
BPIC15_3,duration,ALL_SCALAR,equal-level,0.3591989225223369,0.6408010774776631,0.4831065387532138,split,0.18416552089861543,split,0.03333110527653096,0.10423536653471775,1080,1.0,headroom-metric-as-axis
BPIC15_3,handover,ALL_SCALAR,equal-level,0.2143509130600933,0.7856490869399066,0.5720926687793857,split,0.12469467442983466,split,0.13239915640960115,0.03611887568708998,1080,0.9999999999999998,headroom-metric-as-axis
BPIC15_4,duration,ALL_SCALAR,equal-level,0.22447914049500817,0.7755208595049918,0.6803772999574688,split,0.15602937753910565,split,0.020857168906675834,-0.021970501006428146,1080,0.9999999999999998,headroom-metric-as-axis
BPIC15_4,handover,ALL_SCALAR,equal-level,0.14380593832603797,0.8561940616739621,0.6758958846417605,split,0.06438134518383443,learner,0.034716901435086954,-0.07729987958620355,1080,0.9999999999999997,headroom-metric-as-axis
BPIC15_5,duration,ALL_SCALAR,equal-level,0.2946039966277071,0.7053960033722929,0.5915329566380079,split,0.09770260686118243,learner,0.020438939399122343,0.015112353730199292,1080,0.9999999999999999,headroom-metric-as-axis
BPIC17,duration,ALL_SCALAR,equal-level,0.5406426609244824,0.45935733907551757,0.3316774322151944,metric,0.3405824076821795,metric,0.00035941471127462385,0.008505294835720201,1080,1.0,headroom-metric-as-axis
BPIC19,duration,ALL_SCALAR,equal-level,0.5492263239868802,0.4507736760131198,0.37019292044789015,split,0.3738035241778747,split,0.05834187027084535,0.038343002762090565,1620,0.9999999999999997,headroom-metric-as-axis
Helpdesk,duration,ALL_SCALAR,equal-level,0.5715135478677595,0.42848645213224046,0.32462199106146516,split,0.21739001665033947,metric,0.004062758908012287,-0.0325136360930982,1080,1.0000000000000002,headroom-metric-as-axis
RoadFines,duration,ALL_SCALAR,equal-level,0.6398017630685209,0.3601982369314791,0.262756896458596,split,0.4969787757786338,metric,0.0009803058508386878,0.023642934260575794,1620,0.9999999999999998,headroom-metric-as-axis
Sepsis,duration,ALL_SCALAR,equal-level,0.5022215481059014,0.49777845189409864,0.41567893593633,split,0.2850489156161522,metric,0.022888529763758006,0.2565906042351259,1080,0.9999999999999998,headroom-metric-as-axis
UCI498,duration,ALL_SCALAR,equal-level,0.467156584039932,0.532843415960068,0.45772000579384076,rung,0.16259758737511384,rung,0.0014688357850355079,0.007002544851556761,1080,0.9999999999999999,headroom-metric-as-axis
UCI498,handover,ALL_SCALAR,equal-level,0.5088198011367165,0.49118019886328346,0.3808947458202264,rung,0.3079637416225677,rung,0.0012179659585757972,0.004563943715838277,1080,0.9999999999999993,headroom-metric-as-axis
