log,target,metric,draw,interaction_total
BPIC15_4,handover,brier_skill,143,0.5315143100581476
BPIC15_4,handover,brier_skill,144,0.7808507953786304
BPIC15_4,handover,brier_skill,145,0.7691263868455345
BPIC15_4,handover,brier_skill,146,0.7890708975471247
BPIC15_4,handover,brier_skill,147,0.5786911882861605
BPIC15_4,handover,brier_skill,148,0.5120775412316496
BPIC15_4,handover,brier_skill,149,0.5972119411671637
BPIC15_4,handover,logloss_skill,0,0.7626798246217603
BPIC15_4,handover,logloss_skill,1,0.7512963133823604
BPIC15_4,handover,logloss_skill,2,0.6385363634628982
BPIC15_4,handover,logloss_skill,3,0.4052352772863008
BPIC15_4,handover,logloss_skill,4,0.6983134014622632
BPIC15_4,handover,logloss_skill,5,0.8968198660813034
BPIC15_4,handover,logloss_skill,6,0.7494259179531124
BPIC15_4,handover,logloss_skill,7,0.8714097506542701
BPIC15_4,handover,logloss_skill,8,0.6266481551359675
BPIC15_4,handover,logloss_skill,9,0.6590397810012653
BPIC15_4,handover,logloss_skill,10,0.6724879982905441
BPIC15_4,handover,logloss_skill,11,0.45807931577246064
BPIC15_4,handover,logloss_skill,12,0.7742635618935911
BPIC15_4,handover,logloss_skill,13,0.40566235408646256
BPIC15_4,handover,logloss_skill,14,0.7847417821785115
BPIC15_4,handover,logloss_skill,15,0.5022997114416385
BPIC15_4,handover,logloss_skill,16,0.3698475937438609
BPIC15_4,handover,logloss_skill,17,0.7619909916296661
BPIC15_4,handover,logloss_skill,18,0.6269083430499649
BPIC15_4,handover,logloss_skill,19,0.5864565186363679
BPIC15_4,handover,logloss_skill,20,0.701190733645717
BPIC15_4,handover,logloss_skill,21,0.7829877792115972
BPIC15_4,handover,logloss_skill,22,0.5329632908613295
BPIC15_4,handover,logloss_skill,23,0.8993684094063203
BPIC15_4,handover,logloss_skill,24,0.4145817630315517
BPIC15_4,handover,logloss_skill,25,0.4448543545098945
BPIC15_4,handover,logloss_skill,26,0.31586760979614137
BPIC15_4,handover,logloss_skill,27,0.623120356643273
BPIC15_4,handover,logloss_skill,28,0.5328789780193506
BPIC15_4,handover,logloss_skill,29,0.5648338094924152
BPIC15_4,handover,logloss_skill,30,0.8946072264744471
BPIC15_4,handover,logloss_skill,31,0.7011915808153275
BPIC15_4,handover,logloss_skill,32,0.6993024886276888
BPIC15_4,handover,logloss_skill,33,0.5542827002317714
BPIC15_4,handover,logloss_skill,34,0.9502920336908889
BPIC15_4,handover,logloss_skill,35,0.7964941408446806
BPIC15_4,handover,logloss_skill,36,0.807658641015401
BPIC15_4,handover,logloss_skill,37,0.5908350918760903
BPIC15_4,handover,logloss_skill,38,0.665420000484443
BPIC15_4,handover,logloss_skill,39,0.7740719218991385
BPIC15_4,handover,logloss_skill,40,0.9418014809458408
BPIC15_4,handover,logloss_skill,41,0.584819125219697
BPIC15_4,handover,logloss_skill,42,0.7461855118703908
BPIC15_4,handover,logloss_skill,43,0.6151849249326341
BPIC15_4,handover,logloss_skill,44,0.6770180252681732
BPIC15_4,handover,logloss_skill,45,0.6745024977974635
BPIC15_4,handover,logloss_skill,46,0.5325074082054926
BPIC15_4,handover,logloss_skill,47,0.47170687656995913
BPIC15_4,handover,logloss_skill,48,0.6049923081084229
BPIC15_4,handover,logloss_skill,49,0.6714848805947482
BPIC15_4,handover,logloss_skill,50,0.3593357444999816
BPIC15_4,handover,logloss_skill,51,0.7121017883803032
BPIC15_4,handover,logloss_skill,52,0.6863089611314153
BPIC15_4,handover,logloss_skill,53,0.646279388352289
BPIC15_4,handover,logloss_skill,54,0.6968097406068285
BPIC15_4,handover,logloss_skill,55,0.6363533530783061
BPIC15_4,handover,logloss_skill,56,0.30981659802083983
BPIC15_4,handover,logloss_skill,57,0.7237929644204799
BPIC15_4,handover,logloss_skill,58,0.5463485314226438
BPIC15_4,handover,logloss_skill,59,0.8565542224925763
BPIC15_4,handover,logloss_skill,60,0.4537879404613705
BPIC15_4,handover,logloss_skill,61,0.5962516908753903
BPIC15_4,handover,logloss_skill,62,0.5822866051827977
BPIC15_4,handover,logloss_skill,63,0.7280760332294773
BPIC15_4,handover,logloss_skill,64,0.4418478696771069
BPIC15_4,handover,logloss_skill,65,0.4593996656326015
BPIC15_4,handover,logloss_skill,66,0.7754294401610107
BPIC15_4,handover,logloss_skill,67,0.5431545563122478
BPIC15_4,handover,logloss_skill,68,0.6865398555386484
BPIC15_4,handover,logloss_skill,69,0.6125207586447822
BPIC15_4,handover,logloss_skill,70,0.6786388828907415
BPIC15_4,handover,logloss_skill,71,0.5295187529153571
BPIC15_4,handover,logloss_skill,72,0.4750596683212268
BPIC15_4,handover,logloss_skill,73,0.6205766866642763
BPIC15_4,handover,logloss_skill,74,0.5367208109780263
BPIC15_4,handover,logloss_skill,75,0.5921125455850547
BPIC15_4,handover,logloss_skill,76,0.7413352187650261
BPIC15_4,handover,logloss_skill,77,0.7617546228213403
BPIC15_4,handover,logloss_skill,78,0.6695488452093429
BPIC15_4,handover,logloss_skill,79,0.5428987522020915
BPIC15_4,handover,logloss_skill,80,0.8709877457321717
BPIC15_4,handover,logloss_skill,81,0.6579821786520015
BPIC15_4,handover,logloss_skill,82,0.9434482800461266
BPIC15_4,handover,logloss_skill,83,0.7385915289955968
BPIC15_4,handover,logloss_skill,84,0.39401266480659325
BPIC15_4,handover,logloss_skill,85,0.5601680813347498
BPIC15_4,handover,logloss_skill,86,0.7729588602997608
BPIC15_4,handover,logloss_skill,87,0.5952429599244105
BPIC15_4,handover,logloss_skill,88,0.5911467494923023
BPIC15_4,handover,logloss_skill,89,0.5582226925899205
BPIC15_4,handover,logloss_skill,90,0.8734336025149247
BPIC15_4,handover,logloss_skill,91,0.513979482973222
BPIC15_4,handover,logloss_skill,92,0.7366340043764332
BPIC15_4,handover,logloss_skill,93,0.6090061025040576
BPIC15_4,handover,logloss_skill,94,0.7399398112895582
BPIC15_4,handover,logloss_skill,95,0.6261757390639098
BPIC15_4,handover,logloss_skill,96,0.6298211625325731
BPIC15_4,handover,logloss_skill,97,0.661905711627547
BPIC15_4,handover,logloss_skill,98,0.8129712074725757
BPIC15_4,handover,logloss_skill,99,0.41768792685571277
BPIC15_4,handover,logloss_skill,100,0.6475452519871678
BPIC15_4,handover,logloss_skill,101,0.8108827967146497
BPIC15_4,handover,logloss_skill,102,0.5733668101868237
BPIC15_4,handover,logloss_skill,103,0.513161823177946
BPIC15_4,handover,logloss_skill,104,0.5996228300692417
BPIC15_4,handover,logloss_skill,105,0.5890891878447041
BPIC15_4,handover,logloss_skill,106,0.6644858798729276
BPIC15_4,handover,logloss_skill,107,0.8384555882070648
BPIC15_4,handover,logloss_skill,108,0.66168599463919
BPIC15_4,handover,logloss_skill,109,0.5593440741657495
BPIC15_4,handover,logloss_skill,110,0.5164356943149951
BPIC15_4,handover,logloss_skill,111,0.6156527180309426
BPIC15_4,handover,logloss_skill,112,0.7855850824607453
BPIC15_4,handover,logloss_skill,113,0.7353764897109866
BPIC15_4,handover,logloss_skill,114,0.6498480315212369
BPIC15_4,handover,logloss_skill,115,0.841436338759275
BPIC15_4,handover,logloss_skill,116,0.6202277160357852
BPIC15_4,handover,logloss_skill,117,0.8217942731086073
BPIC15_4,handover,logloss_skill,118,0.5234257946015854
BPIC15_4,handover,logloss_skill,119,0.4892184272809682
BPIC15_4,handover,logloss_skill,120,0.70882732982055
BPIC15_4,handover,logloss_skill,121,0.46571396778569285
BPIC15_4,handover,logloss_skill,122,0.8238252407935316
BPIC15_4,handover,logloss_skill,123,0.7269379993106696
BPIC15_4,handover,logloss_skill,124,0.6759708051680058
BPIC15_4,handover,logloss_skill,125,0.5734680857428142
BPIC15_4,handover,logloss_skill,126,0.3872448842165289
BPIC15_4,handover,logloss_skill,127,0.6091803896287566
BPIC15_4,handover,logloss_skill,128,0.6019467325650545
BPIC15_4,handover,logloss_skill,129,0.6076613313260735
BPIC15_4,handover,logloss_skill,130,0.7953306454754867
BPIC15_4,handover,logloss_skill,131,0.55255543308612
BPIC15_4,handover,logloss_skill,132,0.5521961973583369
BPIC15_4,handover,logloss_skill,133,0.7503412285959858
BPIC15_4,handover,logloss_skill,134,0.6801741244881627
BPIC15_4,handover,logloss_skill,135,0.6067097807819144
BPIC15_4,handover,logloss_skill,136,0.5860930422115647
BPIC15_4,handover,logloss_skill,137,0.6447074672592136
BPIC15_4,handover,logloss_skill,138,0.4769260651831688
BPIC15_4,handover,logloss_skill,139,0.3452485093087011
BPIC15_4,handover,logloss_skill,140,0.5573263381341143
BPIC15_4,handover,logloss_skill,141,0.764995617690527
BPIC15_4,handover,logloss_skill,142,0.7178733502563339
BPIC15_4,handover,logloss_skill,143,0.7774800919388781
BPIC15_4,handover,logloss_skill,144,0.6867247135254646
BPIC15_4,handover,logloss_skill,145,0.49850471054593926
BPIC15_4,handover,logloss_skill,146,0.7773671691550802
BPIC15_4,handover,logloss_skill,147,0.6667213383614163
BPIC15_4,handover,logloss_skill,148,0.7452936898137882
BPIC15_4,handover,logloss_skill,149,0.6540020271202557
BPIC15_4,handover,nagelkerke,0,0.7046370332255953
BPIC15_4,handover,nagelkerke,1,0.643640126045429
BPIC15_4,handover,nagelkerke,2,0.698350697854193
BPIC15_4,handover,nagelkerke,3,0.3456498635657581
BPIC15_4,handover,nagelkerke,4,0.8268282395154674
BPIC15_4,handover,nagelkerke,5,0.8793958058477572
BPIC15_4,handover,nagelkerke,6,0.7087877344411881
BPIC15_4,handover,nagelkerke,7,0.7710444395011299
BPIC15_4,handover,nagelkerke,8,0.6403886748728811
BPIC15_4,handover,nagelkerke,9,0.5709808982431762
BPIC15_4,handover,nagelkerke,10,0.776297762219325
BPIC15_4,handover,nagelkerke,11,0.5305685461744594
BPIC15_4,handover,nagelkerke,12,0.7351078779393371
BPIC15_4,handover,nagelkerke,13,0.47236216171822376
BPIC15_4,handover,nagelkerke,14,0.7102979624496268
BPIC15_4,handover,nagelkerke,15,0.6219486409579034
BPIC15_4,handover,nagelkerke,16,0.5364710038408355
BPIC15_4,handover,nagelkerke,17,0.7201439993247394
BPIC15_4,handover,nagelkerke,18,0.7504391923821222
BPIC15_4,handover,nagelkerke,19,0.7192475455540717
BPIC15_4,handover,nagelkerke,20,0.702437388944367
BPIC15_4,handover,nagelkerke,21,0.7710586028979338
BPIC15_4,handover,nagelkerke,22,0.40448093600914914
BPIC15_4,handover,nagelkerke,23,0.7594397438423848
BPIC15_4,handover,nagelkerke,24,0.7863548468674266
BPIC15_4,handover,nagelkerke,25,0.5708505839754898
BPIC15_4,handover,nagelkerke,26,0.3675202059082082
BPIC15_4,handover,nagelkerke,27,0.7889116437742916
BPIC15_4,handover,nagelkerke,28,0.5465918221547639
BPIC15_4,handover,nagelkerke,29,0.6924506167076478
BPIC15_4,handover,nagelkerke,30,0.8758716632848396
BPIC15_4,handover,nagelkerke,31,0.5543222145588856
BPIC15_4,handover,nagelkerke,32,0.5478969060652557
BPIC15_4,handover,nagelkerke,33,0.5497402758803267
BPIC15_4,handover,nagelkerke,34,0.8787767928605543
BPIC15_4,handover,nagelkerke,35,0.6839588801305627
BPIC15_4,handover,nagelkerke,36,0.7774336034555466
BPIC15_4,handover,nagelkerke,37,0.6405619181776334
BPIC15_4,handover,nagelkerke,38,0.6488384035801598
BPIC15_4,handover,nagelkerke,39,0.8023033709869781
BPIC15_4,handover,nagelkerke,40,0.8263370525372311
BPIC15_4,handover,nagelkerke,41,0.7375913267150905
BPIC15_4,handover,nagelkerke,42,0.6387252032579831
BPIC15_4,handover,nagelkerke,43,0.550874366438085
BPIC15_4,handover,nagelkerke,44,0.7522276942380384
BPIC15_4,handover,nagelkerke,45,0.7255280190793738
BPIC15_4,handover,nagelkerke,46,0.7097855279331562
BPIC15_4,handover,nagelkerke,47,0.5696065193934088
BPIC15_4,handover,nagelkerke,48,0.6876772050403481
BPIC15_4,handover,nagelkerke,49,0.7451415547461411
BPIC15_4,handover,nagelkerke,50,0.49278439920952655
BPIC15_4,handover,nagelkerke,51,0.6508602425047556
BPIC15_4,handover,nagelkerke,52,0.7555307316526815
BPIC15_4,handover,nagelkerke,53,0.7422942187387644
BPIC15_4,handover,nagelkerke,54,0.753948062227618
BPIC15_4,handover,nagelkerke,55,0.6149648605600506
BPIC15_4,handover,nagelkerke,56,0.40147813189421233
BPIC15_4,handover,nagelkerke,57,0.7639449602166286
BPIC15_4,handover,nagelkerke,58,0.5399717710567025
BPIC15_4,handover,nagelkerke,59,0.7903938296960825
BPIC15_4,handover,nagelkerke,60,0.5443865781609145
BPIC15_4,handover,nagelkerke,61,0.489246583776595
BPIC15_4,handover,nagelkerke,62,0.597508037959248
BPIC15_4,handover,nagelkerke,63,0.6657252644872161
BPIC15_4,handover,nagelkerke,64,0.5676788029483515
BPIC15_4,handover,nagelkerke,65,0.5216183348694742
BPIC15_4,handover,nagelkerke,66,0.7751834801242147
BPIC15_4,handover,nagelkerke,67,0.6188479096582381
BPIC15_4,handover,nagelkerke,68,0.6792217095164697
BPIC15_4,handover,nagelkerke,69,0.780746152531754
BPIC15_4,handover,nagelkerke,70,0.8084577074925132
BPIC15_4,handover,nagelkerke,71,0.6879526921391057
BPIC15_4,handover,nagelkerke,72,0.7827741007944997
BPIC15_4,handover,nagelkerke,73,0.674939404224473
BPIC15_4,handover,nagelkerke,74,0.6111913080685307
BPIC15_4,handover,nagelkerke,75,0.72192198604582
BPIC15_4,handover,nagelkerke,76,0.673717327782817
BPIC15_4,handover,nagelkerke,77,0.8653113414188722
BPIC15_4,handover,nagelkerke,78,0.540664854507448
BPIC15_4,handover,nagelkerke,79,0.7535434443201585
BPIC15_4,handover,nagelkerke,80,0.8548075862270788
BPIC15_4,handover,nagelkerke,81,0.7749454394156309
BPIC15_4,handover,nagelkerke,82,0.6849181522683494
BPIC15_4,handover,nagelkerke,83,0.7890046731720226
BPIC15_4,handover,nagelkerke,84,0.5969348125577807
BPIC15_4,handover,nagelkerke,85,0.533632838381163
BPIC15_4,handover,nagelkerke,86,0.708941820098977
BPIC15_4,handover,nagelkerke,87,0.541953369293632
BPIC15_4,handover,nagelkerke,88,0.4939304937210215
BPIC15_4,handover,nagelkerke,89,0.6559114779303442
BPIC15_4,handover,nagelkerke,90,0.8049331782675658
BPIC15_4,handover,nagelkerke,91,0.5446205017312726
BPIC15_4,handover,nagelkerke,92,0.787195936246494
BPIC15_4,handover,nagelkerke,93,0.6868178152084186
BPIC15_4,handover,nagelkerke,94,0.6650272294675412
BPIC15_4,handover,nagelkerke,95,0.6144657805812836
BPIC15_4,handover,nagelkerke,96,0.7164388516811306
BPIC15_4,handover,nagelkerke,97,0.5918420211865072
BPIC15_4,handover,nagelkerke,98,0.7929599753825961
BPIC15_4,handover,nagelkerke,99,0.4481838517779304
BPIC15_4,handover,nagelkerke,100,0.4566862982347796
BPIC15_4,handover,nagelkerke,101,0.8146917043335518
BPIC15_4,handover,nagelkerke,102,0.6584588632820222
BPIC15_4,handover,nagelkerke,103,0.6379816007519458
BPIC15_4,handover,nagelkerke,104,0.7108706481271343
BPIC15_4,handover,nagelkerke,105,0.4953581149837203
BPIC15_4,handover,nagelkerke,106,0.6798237374003276
BPIC15_4,handover,nagelkerke,107,0.8721894298838606
BPIC15_4,handover,nagelkerke,108,0.758070421867097
BPIC15_4,handover,nagelkerke,109,0.6541053873491961
BPIC15_4,handover,nagelkerke,110,0.6537094954946083
BPIC15_4,handover,nagelkerke,111,0.7869647371599731
BPIC15_4,handover,nagelkerke,112,0.7183703002050816
BPIC15_4,handover,nagelkerke,113,0.7677885135874905
BPIC15_4,handover,nagelkerke,114,0.6416998219177139
BPIC15_4,handover,nagelkerke,115,0.8043882951390086
BPIC15_4,handover,nagelkerke,116,0.6103531984007151
BPIC15_4,handover,nagelkerke,117,0.7423810524079105
BPIC15_4,handover,nagelkerke,118,0.6127528695757078
BPIC15_4,handover,nagelkerke,119,0.48785513850688245
BPIC15_4,handover,nagelkerke,120,0.7833365444650051
BPIC15_4,handover,nagelkerke,121,0.4936013638607628
BPIC15_4,handover,nagelkerke,122,0.8717295584065595
BPIC15_4,handover,nagelkerke,123,0.7276101864040834
BPIC15_4,handover,nagelkerke,124,0.7379230319420037
BPIC15_4,handover,nagelkerke,125,0.6667210088920549
BPIC15_4,handover,nagelkerke,126,0.5156620601361283
BPIC15_4,handover,nagelkerke,127,0.6299211119743556
BPIC15_4,handover,nagelkerke,128,0.6169212971080963
BPIC15_4,handover,nagelkerke,129,0.7400095193955923
BPIC15_4,handover,nagelkerke,130,0.7492513167044408
BPIC15_4,handover,nagelkerke,131,0.5498998469137288
BPIC15_4,handover,nagelkerke,132,0.5566906686537854
BPIC15_4,handover,nagelkerke,133,0.7488640306412744
BPIC15_4,handover,nagelkerke,134,0.7102272550901073
BPIC15_4,handover,nagelkerke,135,0.5599197700749374
BPIC15_4,handover,nagelkerke,136,0.6111074687245741
BPIC15_4,handover,nagelkerke,137,0.8672375332174256
BPIC15_4,handover,nagelkerke,138,0.5843084824853201
BPIC15_4,handover,nagelkerke,139,0.726950633280446
BPIC15_4,handover,nagelkerke,140,0.6563422800401193
BPIC15_4,handover,nagelkerke,141,0.7985326452438564
BPIC15_4,handover,nagelkerke,142,0.611077563904704
BPIC15_4,handover,nagelkerke,143,0.7491728081115729
BPIC15_4,handover,nagelkerke,144,0.7171273641355929
BPIC15_4,handover,nagelkerke,145,0.5191372359633148
BPIC15_4,handover,nagelkerke,146,0.6753602927867107
BPIC15_4,handover,nagelkerke,147,0.7465678404594192
BPIC15_4,handover,nagelkerke,148,0.742580318088585
BPIC15_4,handover,nagelkerke,149,0.6095354196638902
BPIC15_5,duration,ap,0,0.49165783908407124
BPIC15_5,duration,ap,1,0.4421886835989206
BPIC15_5,duration,ap,2,0.6049663035745765
BPIC15_5,duration,ap,3,0.49038821737040095
BPIC15_5,duration,ap,4,0.2555220718451282
BPIC15_5,duration,ap,5,0.30160236648158445
BPIC15_5,duration,ap,6,0.5135305041689148
BPIC15_5,duration,ap,7,0.6362654414194772
BPIC15_5,duration,ap,8,0.6452852585143272
BPIC15_5,duration,ap,9,0.5121097584613328
BPIC15_5,duration,ap,10,0.6781436598130322
BPIC15_5,duration,ap,11,0.71146059912488
BPIC15_5,duration,ap,12,0.9385995684038146
BPIC15_5,duration,ap,13,0.30088000446296737
BPIC15_5,duration,ap,14,0.7006893839807745
BPIC15_5,duration,ap,15,0.46036205960070276
BPIC15_5,duration,ap,16,0.5782397080796129
BPIC15_5,duration,ap,17,0.38559669741951486
BPIC15_5,duration,ap,18,0.4348558754281231
BPIC15_5,duration,ap,19,0.3599550906250959
BPIC15_5,duration,ap,20,0.2834138693756211
BPIC15_5,duration,ap,21,0.7154374238140432
BPIC15_5,duration,ap,22,0.26020127633416
BPIC15_5,duration,ap,23,0.16712302114145228
BPIC15_5,duration,ap,24,0.36313774927880704
BPIC15_5,duration,ap,25,0.7329448773103056
BPIC15_5,duration,ap,26,0.5334126360547673
BPIC15_5,duration,ap,27,0.5414574269089467
BPIC15_5,duration,ap,28,0.2461470202292909
BPIC15_5,duration,ap,29,0.3952213592648588
BPIC15_5,duration,ap,30,0.5724575915941978
BPIC15_5,duration,ap,31,0.6419746236590865
BPIC15_5,duration,ap,32,0.3410573710121343
BPIC15_5,duration,ap,33,0.606485034123117
BPIC15_5,duration,ap,34,0.45268664967328376
BPIC15_5,duration,ap,35,0.8260742658785918
BPIC15_5,duration,ap,36,0.4072488477948295
BPIC15_5,duration,ap,37,0.5168799628781305
BPIC15_5,duration,ap,38,0.4633577543823244
BPIC15_5,duration,ap,39,0.3929760574542085
BPIC15_5,duration,ap,40,0.366306820616237
BPIC15_5,duration,ap,41,0.48934988318916206
BPIC15_5,duration,ap,42,0.6681062911189983
BPIC15_5,duration,ap,43,0.4166074845215033
BPIC15_5,duration,ap,44,0.5031214280157357
BPIC15_5,duration,ap,45,0.7953008889071709
BPIC15_5,duration,ap,46,0.31205387946529006
BPIC15_5,duration,ap,47,0.49029561993517523
BPIC15_5,duration,ap,48,0.5145259359766252
BPIC15_5,duration,ap,49,0.3503325324539116
BPIC15_5,duration,ap,50,0.7002220433195439
BPIC15_5,duration,ap,51,0.46298348197205874
BPIC15_5,duration,ap,52,0.3965597583373641
BPIC15_5,duration,ap,53,0.5548204625529903
BPIC15_5,duration,ap,54,0.42673800857078936
BPIC15_5,duration,ap,55,0.6030032231095829
BPIC15_5,duration,ap,56,0.6422727825833072
BPIC15_5,duration,ap,57,0.40190651427864177
BPIC15_5,duration,ap,58,0.6812832251764954
BPIC15_5,duration,ap,59,0.8222589758393688
BPIC15_5,duration,ap,60,0.4688551207180389
BPIC15_5,duration,ap,61,0.5123255061975883
BPIC15_5,duration,ap,62,0.8172340302230209
BPIC15_5,duration,ap,63,0.5636216879044575
BPIC15_5,duration,ap,64,0.23412675427656637
BPIC15_5,duration,ap,65,0.24016262375678088
BPIC15_5,duration,ap,66,0.23731094967672273
BPIC15_5,duration,ap,67,0.7515904369331563
BPIC15_5,duration,ap,68,0.3283844467018543
BPIC15_5,duration,ap,69,0.5889844646772162
BPIC15_5,duration,ap,70,0.5768719488046739
BPIC15_5,duration,ap,71,0.39702364329428097
BPIC15_5,duration,ap,72,0.6086613103686526
BPIC15_5,duration,ap,73,0.43138929249416935
BPIC15_5,duration,ap,74,0.4704006467049461
BPIC15_5,duration,ap,75,0.6516084399124841
BPIC15_5,duration,ap,76,0.52094201374616
BPIC15_5,duration,ap,77,0.5032040681093535
BPIC15_5,duration,ap,78,0.7725189968326414
BPIC15_5,duration,ap,79,0.4747631701229411
BPIC15_5,duration,ap,80,0.589833803579954
BPIC15_5,duration,ap,81,0.3734470356229207
BPIC15_5,duration,ap,82,0.7618608912266405
BPIC15_5,duration,ap,83,0.4723087987682806
BPIC15_5,duration,ap,84,0.6446740885517734
BPIC15_5,duration,ap,85,0.3887938884213089
BPIC15_5,duration,ap,86,0.6811639510942706
BPIC15_5,duration,ap,87,0.5095988598164196
BPIC15_5,duration,ap,88,0.5881588369912041
BPIC15_5,duration,ap,89,0.8065043203036223
BPIC15_5,duration,ap,90,0.8608125853450628
BPIC15_5,duration,ap,91,0.647894350904676
BPIC15_5,duration,ap,92,0.2086645659395553
BPIC15_5,duration,ap,93,0.43762733996554404
BPIC15_5,duration,ap,94,0.6082895918340906
BPIC15_5,duration,ap,95,0.5071656010086729
BPIC15_5,duration,ap,96,0.7179924592852109
BPIC15_5,duration,ap,97,0.7421113114813261
BPIC15_5,duration,ap,98,0.6219551476119507
BPIC15_5,duration,ap,99,0.7217474841123712
BPIC15_5,duration,ap,100,0.6012114473369303
BPIC15_5,duration,ap,101,0.4417592882622239
BPIC15_5,duration,ap,102,0.5506240999658869
BPIC15_5,duration,ap,103,0.8777702187075177
BPIC15_5,duration,ap,104,0.5572281297437603
BPIC15_5,duration,ap,105,0.7585744128481016
BPIC15_5,duration,ap,106,0.7599321054043131
BPIC15_5,duration,ap,107,0.2997077312926104
BPIC15_5,duration,ap,108,0.4526903464882922
BPIC15_5,duration,ap,109,0.3125755204653733
BPIC15_5,duration,ap,110,0.4909334439524389
BPIC15_5,duration,ap,111,0.5644389066686308
BPIC15_5,duration,ap,112,0.4813533453173372
BPIC15_5,duration,ap,113,0.5751016474067157
BPIC15_5,duration,ap,114,0.6234406621334998
BPIC15_5,duration,ap,115,0.6861270406872471
BPIC15_5,duration,ap,116,0.4989146100664339
BPIC15_5,duration,ap,117,0.2566015761973681
BPIC15_5,duration,ap,118,0.47847852266473967
BPIC15_5,duration,ap,119,0.6127694155253772
BPIC15_5,duration,ap,120,0.5488298850595873
BPIC15_5,duration,ap,121,0.37338687869583953
BPIC15_5,duration,ap,122,0.47368526843811753
BPIC15_5,duration,ap,123,0.6585183653834201
BPIC15_5,duration,ap,124,0.428220982286702
BPIC15_5,duration,ap,125,0.3082288023031228
BPIC15_5,duration,ap,126,0.6626057170376088
BPIC15_5,duration,ap,127,0.29082092197255816
BPIC15_5,duration,ap,128,0.7052399432500014
BPIC15_5,duration,ap,129,0.44002504475352056
BPIC15_5,duration,ap,130,0.3969208340480147
BPIC15_5,duration,ap,131,0.5990345662597385
BPIC15_5,duration,ap,132,0.5252912839711519
BPIC15_5,duration,ap,133,0.4327519168437657
BPIC15_5,duration,ap,134,0.8539807255242267
BPIC15_5,duration,ap,135,0.4483193649632534
BPIC15_5,duration,ap,136,0.5421454187236339
BPIC15_5,duration,ap,137,0.7457472274044246
BPIC15_5,duration,ap,138,0.44673490372271096
BPIC15_5,duration,ap,139,0.7380048775297989
BPIC15_5,duration,ap,140,0.2711862263711067
BPIC15_5,duration,ap,141,0.5915041215948216
BPIC15_5,duration,ap,142,0.6293979547767583
BPIC15_5,duration,ap,143,0.2596432837302324
BPIC15_5,duration,ap,144,0.2629349511695295
BPIC15_5,duration,ap,145,0.6708139986113119
BPIC15_5,duration,ap,146,0.434653233100882
BPIC15_5,duration,ap,147,0.4778008848688189
BPIC15_5,duration,ap,148,0.6176594154703349
BPIC15_5,duration,ap,149,0.47312400601443305
BPIC15_5,duration,auc,0,0.9514305997936724
BPIC15_5,duration,auc,1,0.59343721961483
BPIC15_5,duration,auc,2,0.8921158210352885
BPIC15_5,duration,auc,3,0.5367937682501531
BPIC15_5,duration,auc,4,0.18887122155645542
BPIC15_5,duration,auc,5,0.3485373283386157
BPIC15_5,duration,auc,6,0.5560527632847445
BPIC15_5,duration,auc,7,0.48670848373743136
BPIC15_5,duration,auc,8,0.2659063454767091
BPIC15_5,duration,auc,9,0.6978349901096611
BPIC15_5,duration,auc,10,0.7941233332188111
BPIC15_5,duration,auc,11,0.5537249187877331
BPIC15_5,duration,auc,12,0.699645154631854
BPIC15_5,duration,auc,13,0.3932413970701899
BPIC15_5,duration,auc,14,0.9337402867862927
BPIC15_5,duration,auc,15,0.7150963353438776
BPIC15_5,duration,auc,16,0.5023404743545193
BPIC15_5,duration,auc,17,0.5310506133457288
BPIC15_5,duration,auc,18,0.7252102791618749
BPIC15_5,duration,auc,19,0.33686008442897963
BPIC15_5,duration,auc,20,0.5061328999885047
BPIC15_5,duration,auc,21,0.8743615116563208
BPIC15_5,duration,auc,22,0.36314239434651086
BPIC15_5,duration,auc,23,0.19772493714714034
BPIC15_5,duration,auc,24,0.7497030423707445
BPIC15_5,duration,auc,25,0.37190720128125654
BPIC15_5,duration,auc,26,0.6382456497957425
BPIC15_5,duration,auc,27,0.41642635837834807
BPIC15_5,duration,auc,28,0.6362406436205419
BPIC15_5,duration,auc,29,0.510181896294736
BPIC15_5,duration,auc,30,0.8956009063133813
BPIC15_5,duration,auc,31,0.6126433343346784
BPIC15_5,duration,auc,32,0.42843695247243374
BPIC15_5,duration,auc,33,0.6451167855343595
BPIC15_5,duration,auc,34,0.3329791501154101
BPIC15_5,duration,auc,35,0.4530770106696089
BPIC15_5,duration,auc,36,0.4010758561783718
BPIC15_5,duration,auc,37,0.6838249558187637
BPIC15_5,duration,auc,38,0.5121127423594545
BPIC15_5,duration,auc,39,0.599817513036665
BPIC15_5,duration,auc,40,0.23929818904705547
BPIC15_5,duration,auc,41,0.33300314168851475
BPIC15_5,duration,auc,42,0.4809942201466184
BPIC15_5,duration,auc,43,0.4369094456438285
BPIC15_5,duration,auc,44,0.5644670198424215
BPIC15_5,duration,auc,45,0.8710776878217379
BPIC15_5,duration,auc,46,0.18296148406862223
BPIC15_5,duration,auc,47,0.6278259307242186
BPIC15_5,duration,auc,48,0.6250792437309678
BPIC15_5,duration,auc,49,0.6151552777282008
BPIC15_5,duration,auc,50,0.8457485292620477
BPIC15_5,duration,auc,51,0.5464468243189023
BPIC15_5,duration,auc,52,0.2760150488530163
BPIC15_5,duration,auc,53,0.3758338901094682
BPIC15_5,duration,auc,54,0.45966739419453684
