family,regime,K_nom,B,candidate,n,coverage,K,coverage_se,coverage_pointwise,coverage_percell_basic,mean_width,q_median,q_oracle,shortfall_factor,mean_false_cells,mean_resolved_cells,truth_scale,kurt_med,kurt_p90,share_q_emp_at_ceiling
whole-surface,degenerate,180,80,q_emp_hi,2000,0.9575,180.0,0.004510751046111944,0.9989361111111111,0.9277944444444445,13.324322855525253,6.772106849879091,4.345072509799997,0.7868257756665327,0.1915,0.1915,0.0,0.42429026114061774,8.93655810029318,0.0
whole-surface,degenerate,180,80,q_rad,2000,0.8635,180.0,0.007676840170278393,0.9930194444444443,0.9277944444444445,6.733556603001159,3.407525379884528,4.345072509799997,1.2690690065850037,1.2565,1.2565,0.0,0.42429026114061774,8.93655810029318,0.0
whole-surface,degenerate,480,150,q_mult,2000,0.9095,480.0,0.006415206543830059,0.9949302083333333,0.9386114583333333,7.567262401874423,3.801804373090886,4.521747787516785,1.1891498580933315,2.4335,2.4335,0.0,0.6848838656401851,10.897357660401216,0.0
whole-surface,degenerate,480,150,q_mult_hi,2000,0.9125,480.0,0.006318375978050056,0.99496875,0.9386114583333333,7.60186850320681,3.8192297027136304,4.521747787516785,1.1841283476695228,2.415,2.415,0.0,0.6848838656401851,10.897357660401216,0.0
whole-surface,degenerate,480,150,q_emp,2000,0.9365,480.0,0.005452877680637995,0.9967864583333333,0.9386114583333333,10.108924366582466,4.497110875076112,4.521747787516785,1.1034589281180323,1.5425,1.5425,0.0,0.6848838656401851,10.897357660401216,0.0
whole-surface,degenerate,480,150,q_emp_hi,2000,0.961,480.0,0.004328914413568374,0.9994125,0.9386114583333333,15.18887670395333,7.67931394256361,4.521747787516785,0.8002495956613388,0.282,0.282,0.0,0.6848838656401851,10.897357660401216,0.0
whole-surface,degenerate,480,150,q_rad,2000,0.885,480.0,0.007133547504573023,0.9945447916666666,0.9386114583333333,7.348615401492442,3.6910401218620486,4.521747787516785,1.21862805305735,2.6185,2.6185,0.0,0.6848838656401851,10.897357660401216,0.0
whole-surface,gaussian,120,33,q_mult,2000,0.7905,120.0,0.009099718402236412,0.9976875,0.8987,6.752490322697678,3.4004691270764953,3.985878860870082,1.169437076075789,0.2775,0.2775,0.0,-0.31358297255995293,0.6420266531025753,0.0
whole-surface,gaussian,120,33,q_mult_hi,2000,0.8,120.0,0.008944271909999158,0.9978166666666667,0.8987,6.789442045220073,3.419001521452815,3.985878860870082,1.163331874033596,0.262,0.262,0.0,-0.31358297255995293,0.6420266531025753,0.0
whole-surface,gaussian,120,33,q_emp,2000,0.649,120.0,0.010672370870617268,0.9953958333333335,0.8987,6.257634093177685,3.143742586663378,3.985878860870082,1.2732737995802774,0.5525,0.5525,0.0,-0.31358297255995293,0.6420266531025753,0.0
whole-surface,gaussian,120,33,q_emp_hi,2000,0.7855,120.0,0.009178500694557909,0.9975041666666667,0.8987,6.767193210781204,3.3853222737569584,3.985878860870082,1.2001063679303847,0.2995,0.2995,0.0,-0.31358297255995293,0.6420266531025753,0.0
whole-surface,gaussian,120,33,q_rad,2000,0.689,120.0,0.010350821223458553,0.9962041666666667,0.8987,6.374765481192526,3.210657216982046,3.985878860870082,1.2432728379017361,0.4555,0.4555,0.0,-0.31358297255995293,0.6420266531025753,0.0
whole-surface,gaussian,180,80,q_mult,2000,0.9055,180.0,0.006541014829519959,0.9993527777777778,0.9274499999999999,7.087519434730362,3.5554024858784086,3.7460026659078944,1.0547502274135716,0.1165,0.1165,0.0,-0.15838731031661657,0.5400411593118746,0.0
whole-surface,gaussian,180,80,q_mult_hi,2000,0.91,180.0,0.0063992187023104614,0.9993944444444444,0.9274499999999999,7.12353808440944,3.573529864700985,3.7460026659078944,1.0488423470805306,0.109,0.109,0.0,-0.15838731031661657,0.5400411593118746,0.0
whole-surface,gaussian,180,80,q_emp,2000,0.86,180.0,0.00775886589650833,0.9989444444444444,0.9274499999999999,6.849848061898813,3.4311561504421744,3.7460026659078944,1.1048448171501761,0.19,0.19,0.0,-0.15838731031661657,0.5400411593118746,0.0
whole-surface,gaussian,180,80,q_emp_hi,2000,0.957,180.0,0.004536022486716751,0.9997416666666665,0.9274499999999999,7.756578436652837,3.8589585346061086,3.7460026659078944,0.9850613567180441,0.0465,0.0465,0.0,-0.15838731031661657,0.5400411593118746,0.0
whole-surface,gaussian,180,80,q_rad,2000,0.874,180.0,0.007420377348895405,0.9990999999999999,0.9274499999999999,6.909873435608706,3.466088552032014,3.7460026659078944,1.0799296553262239,0.162,0.162,0.0,-0.15838731031661657,0.5400411593118746,0.0
whole-surface,gaussian,480,150,q_mult,2000,0.908,480.0,0.006462816723379983,0.9997604166666666,0.9368666666666666,7.598926773964599,3.8069569288693943,4.004965785522873,1.0514862533389115,0.115,0.115,0.0,-0.0934965358846307,0.43933388350784774,0.0
whole-surface,gaussian,480,150,q_mult_hi,2000,0.9135,480.0,0.006285608562422576,0.9997760416666667,0.9368666666666666,7.633536602096296,3.824222252490081,4.004965785522873,1.0462645198550113,0.1075,0.1075,0.0,-0.0934965358846307,0.43933388350784774,0.0
whole-surface,gaussian,480,150,q_emp,2000,0.884,480.0,0.0071604469134265636,0.9996552083333333,0.9368666666666666,7.448090008242185,3.7274777565048773,4.004965785522873,1.0788869803393948,0.1655,0.1655,0.0,-0.0934965358846307,0.43933388350784774,0.0
whole-surface,gaussian,480,150,q_emp_hi,2000,0.942,480.0,0.005226662414964259,0.9998583333333333,0.9368666666666666,7.997191250657557,3.9971213706991593,4.004965785522873,1.012554973198033,0.068,0.068,0.0,-0.0934965358846307,0.43933388350784774,0.0
whole-surface,gaussian,480,150,q_rad,2000,0.893,480.0,0.0069119823495145,0.999703125,0.9368666666666666,7.482901680638321,3.74846827582299,4.004965785522873,1.0690069344962723,0.1425,0.1425,0.0,-0.0934965358846307,0.43933388350784774,0.0
whole-surface,heavy,120,33,q_mult,2000,0.8025,120.0,0.00890207138816579,0.990425,0.9021416666666666,6.6328518625296145,3.3886184402448576,5.651579793890351,1.6635554539762027,1.149,1.149,0.0,0.031749185093634,5.4108195660100105,0.0
whole-surface,heavy,120,33,q_mult_hi,2000,0.8085,120.0,0.00879851549978745,0.9905458333333333,0.9021416666666666,6.669950276373471,3.407978647356375,5.651579793890351,1.6549359612114893,1.1345,1.1345,0.0,0.031749185093634,5.4108195660100105,0.0
whole-surface,heavy,120,33,q_emp,2000,0.804,120.0,0.00887648579112252,0.9905041666666667,0.9021416666666666,7.223057574727012,3.535978034330145,5.651579793890351,1.4971310080563096,1.1395,1.1395,0.0,0.031749185093634,5.4108195660100105,0.0
whole-surface,heavy,120,33,q_emp_hi,2000,0.9075,120.0,0.006478570444164362,0.9946666666666667,0.9021416666666666,9.068200879135125,4.81922579465724,5.651579793890351,1.3094070909971254,0.64,0.64,0.0,0.031749185093634,5.4108195660100105,0.0
whole-surface,heavy,120,33,q_rad,2000,0.7205,120.0,0.010034434463386564,0.9884041666666668,0.9021416666666666,6.1915398378704865,3.161858848867931,5.651579793890351,1.807080540753554,1.3915,1.3915,0.0,0.031749185093634,5.4108195660100105,0.0
whole-surface,heavy,180,33,q_mult,2000,0.812,180.0,0.008736589723685094,0.9921194444444446,0.9030444444444443,6.8026554656249605,3.480747280465418,4.970515068748999,1.4251289182250721,1.4185,1.4185,0.0,0.02254290791632929,5.289763002660715,0.0
whole-surface,heavy,180,33,q_mult_hi,2000,0.816,180.0,0.008664409962599878,0.9921916666666666,0.9030444444444443,6.839137321705061,3.4995267878986946,4.970515068748999,1.4160762329214809,1.4055,1.4055,0.0,0.02254290791632929,5.289763002660715,0.0
whole-surface,heavy,180,33,q_emp,2000,0.7895,180.0,0.009115639034099584,0.9922055555555556,0.9030444444444443,7.360835133853836,3.6209561770206102,4.970515068748999,1.4115512735470186,1.403,1.403,0.0,0.02254290791632929,5.289763002660715,0.0
