rung,learner,threshold,dnb,se,n_family,n_draws,pt_lo,pt_hi,sim_lo,sim_hi,centre,q_nominal,factor,q_widened,wid_lo,wid_hi,factor_all_cells,all_lo,all_hi,q_emp_adm,emp_lo,emp_hi,q_emp_all,empall_lo,empall_hi,emp_beneficial,emp_harmful,is_reference,wid_beneficial,wid_harmful,construction
B_half,hgb,0.625,0.0028369808801792,0.0044601940313537,248,200,-0.0065614122919945,0.0105623897391881,-0.0139271796658166,0.0179561693191804,0.0020144948266818995,3.574210982848223,1.9615376478376223,7.0109494041715,-0.029255699859926602,0.0332846895132904,1.6475794032060211,-0.024250679719773408,0.028279669373137205,6.643915380040814,-0.027618656896195186,0.03164764654955898,6.995884198633907,-0.029188506120106716,0.033217495773470516,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.65,0.0080613850460795,0.004094053521084,248,200,0.0006181416923796,0.0163465271675823,-0.0062753266897275,0.0229906954291266,0.00835768436969955,3.574210982848223,1.9615376478376223,7.0109494041715,-0.02034551772459055,0.037060886463989653,1.6475794032060211,-0.015751363258698085,0.03246673199809719,6.643915380040814,-0.018842860785740687,0.03555822952513979,6.995884198633907,-0.020283839966813516,0.036999208706212615,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.675,0.0150413168579381,0.004230447551877,248,200,0.0101951134975735,0.0259843700141938,0.003348288443474,0.0335893126480388,0.0184688005457564,3.574210982848223,1.9615376478376223,7.0109494041715,-0.011190653197454433,0.048128254288967234,1.6475794032060211,-0.0064434437598910495,0.043381044851403844,6.643915380040814,-0.00963793500861521,0.046575536100128004,6.995884198633907,-0.011126920635569398,0.0480645217270822,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.7,0.0224097649358699,0.0046681491675504,248,200,0.0178038430362846,0.0363121632575215,0.0106478111448894,0.0440177111933549,0.02733276116912215,3.574210982848223,1.9615376478376223,7.0109494041715,-0.00539539645569901,0.06006091879394331,1.6475794032060211,-0.00015701883432500327,0.05482254117256931,6.643915380040814,-0.00368202688149067,0.05834754921973497,6.995884198633907,-0.005325069829009717,0.05999059216725402,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.725,0.0321647312778766,0.005355237127896,248,200,0.0293053731420915,0.0504674841679559,0.0202313024200035,0.0585127971365687,0.0393720497782861,3.574210982848223,1.9615376478376223,7.0109494041715,0.0018267532272665463,0.07691734632930566,1.6475794032060211,0.007836148668809863,0.07090795088776233,6.643915380040814,0.003792307460492271,0.07495179209607994,6.995884198633907,0.0019074309753008487,0.07683666858127136,True,False,False,True,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.75,0.0359033042483193,0.0059483048124962,248,200,0.0267772850808181,0.0500017880131599,0.0169314647026808,0.0594524574829867,0.03819196109283375,3.574210982848223,1.9615376478376223,7.0109494041715,-0.003511302988166952,0.07989522517383446,1.6475794032060211,0.003163605138481934,0.07322031704718557,6.643915380040814,-0.0013280727360805433,0.07771199492174805,6.995884198633907,-0.0034216905535664408,0.07980561273923395,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.775,0.0490471876539678,0.0067190839706876,248,200,0.0389699454854655,0.068294751982708,0.0294223295791531,0.0774531770245756,0.05343775330186435,3.574210982848223,1.9615376478376223,7.0109494041715,0.006330595540993848,0.10054491106273486,1.6475794032060211,0.01387043581706033,0.09300507078666836,6.643915380040814,0.008796727969227307,0.0980787786345014,6.995884198633907,0.006431819922036605,0.1004436866816921,True,False,False,True,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.8,0.063653268488056,0.0076127708214996,248,200,0.0545218852810755,0.081857030467744,0.0407706112546054,0.0951899094148264,0.0679802603347159,3.574210982848223,1.9615376478376223,7.0109494041715,0.014607509279629095,0.1213530113898027,1.6475794032060211,0.023150202941862402,0.11281031772756939,6.643915380040814,0.017401655189028767,0.11855886548040302,6.995884198633907,0.014722197236765579,0.12123832343266622,True,False,False,True,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.05,0.0,5.300165745683439e-05,248,200,0.0,0.0002145615791732,-0.0001894391061913,0.0001894391061913,0.0,3.574210982848223,1.9615376478376223,7.0109494041715,-0.00037159193876709504,0.00037159193876709504,1.6475794032060211,-0.0003121159695226708,0.0003121159695226708,6.643915380040814,-0.0003521385271451169,0.0003521385271451169,6.995884198633907,-0.00037079345790367473,0.00037079345790367473,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.075,0.0,7.048157676064856e-05,248,200,0.0,0.0002145615791732,-0.0002519160257463,0.0002519160257463,0.0,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0004941427685951369,0.0004941427685951369,1.6475794032060211,-0.0004150516553572373,0.0004150516553572373,6.643915380040814,-0.0004682736318496002,0.0004682736318496002,6.995884198633907,-0.000493080949154624,0.000493080949154624,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
