rep,psi,metric,R,R_psi,abs_shift
51,affine,auc,-0.5214067278287455,-0.5214067278287455,0.0
51,affine,ap,-0.730354055619681,-0.730354055619681,0.0
52,square,auc,-0.3012075386525215,-0.3012075386525215,0.0
52,square,ap,-0.3225896193532396,-0.3225896193532396,0.0
52,sqrt,auc,-0.3012075386525215,-0.3012075386525215,0.0
52,sqrt,ap,-0.3225896193532396,-0.3225896193532396,0.0
52,logit-shift,auc,-0.3012075386525215,-0.3012075386525215,0.0
52,logit-shift,ap,-0.3225896193532396,-0.3225896193532396,0.0
52,logit-scale,auc,-0.3012075386525215,-0.3012075386525215,0.0
52,logit-scale,ap,-0.3225896193532396,-0.3225896193532396,0.0
52,beta-cdf,auc,-0.3012075386525215,-0.3012075386525215,0.0
52,beta-cdf,ap,-0.3225896193532396,-0.3225896193532396,0.0
52,affine,auc,-0.3012075386525215,-0.3012075386525215,0.0
52,affine,ap,-0.3225896193532396,-0.3225896193532396,0.0
53,square,auc,-0.6988920657612594,-0.6988920657612594,0.0
53,square,ap,-0.7397957611057147,-0.7397957611057147,0.0
53,sqrt,auc,-0.6988920657612594,-0.6988920657612594,0.0
53,sqrt,ap,-0.7397957611057147,-0.7397957611057147,0.0
53,logit-shift,auc,-0.6988920657612594,-0.6988920657612594,0.0
53,logit-shift,ap,-0.7397957611057147,-0.7397957611057147,0.0
53,logit-scale,auc,-0.6988920657612594,-0.6988920657612594,0.0
53,logit-scale,ap,-0.7397957611057147,-0.7397957611057147,0.0
53,beta-cdf,auc,-0.6988920657612594,-0.6988920657612594,0.0
53,beta-cdf,ap,-0.7397957611057147,-0.7397957611057147,0.0
53,affine,auc,-0.6988920657612594,-0.6988920657612594,0.0
53,affine,ap,-0.7397957611057147,-0.7397957611057147,0.0
54,square,auc,-0.6293967968866949,-0.6293967968866949,0.0
54,square,ap,-0.4939750859336183,-0.4939750859336183,0.0
54,sqrt,auc,-0.6293967968866949,-0.6293967968866949,0.0
54,sqrt,ap,-0.4939750859336183,-0.4939750859336183,0.0
54,logit-shift,auc,-0.6293967968866949,-0.6293967968866949,0.0
54,logit-shift,ap,-0.4939750859336183,-0.4939750859336183,0.0
54,logit-scale,auc,-0.6293967968866949,-0.6293967968866949,0.0
54,logit-scale,ap,-0.4939750859336183,-0.4939750859336183,0.0
54,beta-cdf,auc,-0.6293967968866949,-0.6293967968866949,0.0
54,beta-cdf,ap,-0.4939750859336183,-0.4939750859336183,0.0
54,affine,auc,-0.6293967968866949,-0.6293967968866949,0.0
54,affine,ap,-0.4939750859336183,-0.4939750859336183,0.0
55,square,auc,-0.7032430031097294,-0.7032430031097294,0.0
55,square,ap,-0.7276761307567676,-0.7276761307567676,0.0
55,sqrt,auc,-0.7032430031097294,-0.7032430031097294,0.0
55,sqrt,ap,-0.7276761307567676,-0.7276761307567676,0.0
55,logit-shift,auc,-0.7032430031097294,-0.7032430031097294,0.0
55,logit-shift,ap,-0.7276761307567676,-0.7276761307567676,0.0
55,logit-scale,auc,-0.7032430031097294,-0.7032430031097294,0.0
55,logit-scale,ap,-0.7276761307567676,-0.7276761307567676,0.0
55,beta-cdf,auc,-0.7032430031097294,-0.7032430031097294,0.0
55,beta-cdf,ap,-0.7276761307567676,-0.7276761307567676,0.0
55,affine,auc,-0.7032430031097294,-0.7032430031097294,0.0
55,affine,ap,-0.7276761307567676,-0.7276761307567676,0.0
56,square,auc,-0.5878237570705565,-0.5878237570705565,0.0
56,square,ap,-0.6379033833233729,-0.6379033833233729,0.0
56,sqrt,auc,-0.5878237570705565,-0.5878237570705565,0.0
56,sqrt,ap,-0.6379033833233729,-0.6379033833233729,0.0
56,logit-shift,auc,-0.5878237570705565,-0.5878237570705565,0.0
56,logit-shift,ap,-0.6379033833233729,-0.6379033833233729,0.0
56,logit-scale,auc,-0.5878237570705565,-0.5878237570705565,0.0
56,logit-scale,ap,-0.6379033833233729,-0.6379033833233729,0.0
56,beta-cdf,auc,-0.5878237570705565,-0.5878237570705565,0.0
56,beta-cdf,ap,-0.6379033833233729,-0.6379033833233729,0.0
56,affine,auc,-0.5878237570705565,-0.5878237570705565,0.0
56,affine,ap,-0.6379033833233729,-0.6379033833233729,0.0
57,square,auc,-0.7715273412947832,-0.7715273412947832,0.0
57,square,ap,-0.8971635578848483,-0.8971635578848483,0.0
57,sqrt,auc,-0.7715273412947832,-0.7715273412947832,0.0
57,sqrt,ap,-0.8971635578848483,-0.8971635578848483,0.0
57,logit-shift,auc,-0.7715273412947832,-0.7715273412947832,0.0
57,logit-shift,ap,-0.8971635578848483,-0.8971635578848483,0.0
57,logit-scale,auc,-0.7715273412947832,-0.7715273412947832,0.0
57,logit-scale,ap,-0.8971635578848483,-0.8971635578848483,0.0
57,beta-cdf,auc,-0.7715273412947832,-0.7715273412947832,0.0
57,beta-cdf,ap,-0.8971635578848483,-0.8971635578848483,0.0
57,affine,auc,-0.7715273412947832,-0.7715273412947832,0.0
57,affine,ap,-0.8971635578848483,-0.8971635578848483,0.0
58,square,auc,-0.610615618881879,-0.610615618881879,0.0
58,square,ap,-0.968979164363436,-0.968979164363436,0.0
58,sqrt,auc,-0.610615618881879,-0.610615618881879,0.0
58,sqrt,ap,-0.968979164363436,-0.968979164363436,0.0
58,logit-shift,auc,-0.610615618881879,-0.610615618881879,0.0
58,logit-shift,ap,-0.968979164363436,-0.968979164363436,0.0
58,logit-scale,auc,-0.610615618881879,-0.610615618881879,0.0
58,logit-scale,ap,-0.968979164363436,-0.968979164363436,0.0
58,beta-cdf,auc,-0.610615618881879,-0.610615618881879,0.0
58,beta-cdf,ap,-0.968979164363436,-0.968979164363436,0.0
58,affine,auc,-0.610615618881879,-0.610615618881879,0.0
58,affine,ap,-0.968979164363436,-0.968979164363436,0.0
59,square,auc,-0.7418285886428679,-0.7418285886428679,0.0
59,square,ap,-0.7854104792983647,-0.7854104792983647,0.0
59,sqrt,auc,-0.7418285886428679,-0.7418285886428679,0.0
59,sqrt,ap,-0.7854104792983647,-0.7854104792983647,0.0
59,logit-shift,auc,-0.7418285886428679,-0.7418285886428679,0.0
59,logit-shift,ap,-0.7854104792983647,-0.7854104792983647,0.0
59,logit-scale,auc,-0.7418285886428679,-0.7418285886428679,0.0
59,logit-scale,ap,-0.7854104792983647,-0.7854104792983647,0.0
59,beta-cdf,auc,-0.7418285886428679,-0.7418285886428679,0.0
59,beta-cdf,ap,-0.7854104792983647,-0.7854104792983647,0.0
59,affine,auc,-0.7418285886428679,-0.7418285886428679,0.0
59,affine,ap,-0.7854104792983647,-0.7854104792983647,0.0
60,square,auc,-0.9517255136644727,-0.9517255136644727,0.0
60,square,ap,-0.9589758415877334,-0.9589758415877334,0.0
60,sqrt,auc,-0.9517255136644727,-0.9517255136644727,0.0
60,sqrt,ap,-0.9589758415877334,-0.9589758415877334,0.0
60,logit-shift,auc,-0.9517255136644727,-0.9517255136644727,0.0
60,logit-shift,ap,-0.9589758415877334,-0.9589758415877334,0.0
60,logit-scale,auc,-0.9517255136644727,-0.9517255136644727,0.0
60,logit-scale,ap,-0.9589758415877334,-0.9589758415877334,0.0
60,beta-cdf,auc,-0.9517255136644727,-0.9517255136644727,0.0
60,beta-cdf,ap,-0.9589758415877334,-0.9589758415877334,0.0
60,affine,auc,-0.9517255136644727,-0.9517255136644727,0.0
60,affine,ap,-0.9589758415877334,-0.9589758415877334,0.0
61,square,auc,-0.15946181636975165,-0.15946181636975165,0.0
61,square,ap,-0.15936568603457046,-0.15936568603457046,0.0
61,sqrt,auc,-0.15946181636975165,-0.15946181636975165,0.0
61,sqrt,ap,-0.15936568603457046,-0.15936568603457046,0.0
61,logit-shift,auc,-0.15946181636975165,-0.15946181636975165,0.0
61,logit-shift,ap,-0.15936568603457046,-0.15936568603457046,0.0
61,logit-scale,auc,-0.15946181636975165,-0.15946181636975165,0.0
61,logit-scale,ap,-0.15936568603457046,-0.15936568603457046,0.0
61,beta-cdf,auc,-0.15946181636975165,-0.15946181636975165,0.0
61,beta-cdf,ap,-0.15936568603457046,-0.15936568603457046,0.0
61,affine,auc,-0.15946181636975165,-0.15946181636975165,0.0
61,affine,ap,-0.15936568603457046,-0.15936568603457046,0.0
62,square,auc,-0.3600461597640725,-0.3600461597640725,0.0
62,square,ap,-0.4651976756000493,-0.4651976756000493,0.0
62,sqrt,auc,-0.3600461597640725,-0.3600461597640725,0.0
62,sqrt,ap,-0.4651976756000493,-0.4651976756000493,0.0
62,logit-shift,auc,-0.3600461597640725,-0.3600461597640725,0.0
62,logit-shift,ap,-0.4651976756000493,-0.4651976756000493,0.0
62,logit-scale,auc,-0.3600461597640725,-0.3600461597640725,0.0
62,logit-scale,ap,-0.4651976756000493,-0.4651976756000493,0.0
62,beta-cdf,auc,-0.3600461597640725,-0.3600461597640725,0.0
62,beta-cdf,ap,-0.4651976756000493,-0.4651976756000493,0.0
62,affine,auc,-0.3600461597640725,-0.3600461597640725,0.0
62,affine,ap,-0.4651976756000493,-0.4651976756000493,0.0
63,square,auc,-0.5923681624631507,-0.5923681624631507,0.0
63,square,ap,-0.8267854979548894,-0.8267854979548894,0.0
63,sqrt,auc,-0.5923681624631507,-0.5923681624631507,0.0
63,sqrt,ap,-0.8267854979548894,-0.8267854979548894,0.0
63,logit-shift,auc,-0.5923681624631507,-0.5923681624631507,0.0
63,logit-shift,ap,-0.8267854979548894,-0.8267854979548894,0.0
63,logit-scale,auc,-0.5923681624631507,-0.5923681624631507,0.0
63,logit-scale,ap,-0.8267854979548894,-0.8267854979548894,0.0
63,beta-cdf,auc,-0.5923681624631507,-0.5923681624631507,0.0
63,beta-cdf,ap,-0.8267854979548894,-0.8267854979548894,0.0
63,affine,auc,-0.5923681624631507,-0.5923681624631507,0.0
63,affine,ap,-0.8267854979548894,-0.8267854979548894,0.0
64,square,auc,-0.715529753265602,-0.715529753265602,0.0
64,square,ap,-0.7182789481772651,-0.7182789481772651,0.0
64,sqrt,auc,-0.715529753265602,-0.715529753265602,0.0
64,sqrt,ap,-0.7182789481772651,-0.7182789481772651,0.0
64,logit-shift,auc,-0.715529753265602,-0.715529753265602,0.0
64,logit-shift,ap,-0.7182789481772651,-0.7182789481772651,0.0
64,logit-scale,auc,-0.715529753265602,-0.715529753265602,0.0
64,logit-scale,ap,-0.7182789481772651,-0.7182789481772651,0.0
64,beta-cdf,auc,-0.715529753265602,-0.715529753265602,0.0
64,beta-cdf,ap,-0.7182789481772651,-0.7182789481772651,0.0
64,affine,auc,-0.715529753265602,-0.715529753265602,0.0
64,affine,ap,-0.7182789481772651,-0.7182789481772651,0.0
65,square,auc,-0.5561988138943799,-0.5561988138943799,0.0
65,square,ap,-0.4996392960171756,-0.4996392960171756,0.0
65,sqrt,auc,-0.5561988138943799,-0.5561988138943799,0.0
65,sqrt,ap,-0.4996392960171756,-0.4996392960171756,0.0
65,logit-shift,auc,-0.5561988138943799,-0.5561988138943799,0.0
65,logit-shift,ap,-0.4996392960171756,-0.4996392960171756,0.0
65,logit-scale,auc,-0.5561988138943799,-0.5561988138943799,0.0
65,logit-scale,ap,-0.4996392960171756,-0.4996392960171756,0.0
65,beta-cdf,auc,-0.5561988138943799,-0.5561988138943799,0.0
65,beta-cdf,ap,-0.4996392960171756,-0.4996392960171756,0.0
65,affine,auc,-0.5561988138943799,-0.5561988138943799,0.0
65,affine,ap,-0.4996392960171756,-0.4996392960171756,0.0
66,square,auc,-0.6687957625798417,-0.6687957625798417,0.0
66,square,ap,-0.9964933443177983,-0.9964933443177983,0.0
66,sqrt,auc,-0.6687957625798417,-0.6687957625798417,0.0
66,sqrt,ap,-0.9964933443177983,-0.9964933443177983,0.0
66,logit-shift,auc,-0.6687957625798417,-0.6687957625798417,0.0
66,logit-shift,ap,-0.9964933443177983,-0.9964933443177983,0.0
66,logit-scale,auc,-0.6687957625798417,-0.6687957625798417,0.0
66,logit-scale,ap,-0.9964933443177983,-0.9964933443177983,0.0
66,beta-cdf,auc,-0.6687957625798417,-0.6687957625798417,0.0
66,beta-cdf,ap,-0.9964933443177983,-0.9964933443177983,0.0
66,affine,auc,-0.6687957625798417,-0.6687957625798417,0.0
66,affine,ap,-0.9964933443177983,-0.9964933443177983,0.0
67,square,auc,-0.38517796196977105,-0.38517796196977105,0.0
67,square,ap,-0.546408765070103,-0.546408765070103,0.0
67,sqrt,auc,-0.38517796196977105,-0.38517796196977105,0.0
67,sqrt,ap,-0.546408765070103,-0.546408765070103,0.0
67,logit-shift,auc,-0.38517796196977105,-0.38517796196977105,0.0
67,logit-shift,ap,-0.546408765070103,-0.546408765070103,0.0
67,logit-scale,auc,-0.38517796196977105,-0.38517796196977105,0.0
67,logit-scale,ap,-0.546408765070103,-0.546408765070103,0.0
67,beta-cdf,auc,-0.38517796196977105,-0.38517796196977105,0.0
67,beta-cdf,ap,-0.546408765070103,-0.546408765070103,0.0
67,affine,auc,-0.38517796196977105,-0.38517796196977105,0.0
67,affine,ap,-0.546408765070103,-0.546408765070103,0.0
68,square,auc,-1.1049655850540816,-1.1049655850540816,0.0
68,square,ap,-0.7524915631881879,-0.7524915631881879,0.0
68,sqrt,auc,-1.1049655850540816,-1.1049655850540816,0.0
68,sqrt,ap,-0.7524915631881879,-0.7524915631881879,0.0
68,logit-shift,auc,-1.1049655850540816,-1.1049655850540816,0.0
68,logit-shift,ap,-0.7524915631881879,-0.7524915631881879,0.0
68,logit-scale,auc,-1.1049655850540816,-1.1049655850540816,0.0
68,logit-scale,ap,-0.7524915631881879,-0.7524915631881879,0.0
68,beta-cdf,auc,-1.1049655850540816,-1.1049655850540816,0.0
68,beta-cdf,ap,-0.7524915631881879,-0.7524915631881879,0.0
68,affine,auc,-1.1049655850540816,-1.1049655850540816,0.0
68,affine,ap,-0.7524915631881879,-0.7524915631881879,0.0
69,square,auc,-1.2608510638297865,-1.2608510638297865,0.0
69,square,ap,-1.4756613474594258,-1.4756613474594258,0.0
69,sqrt,auc,-1.2608510638297865,-1.2608510638297865,0.0
69,sqrt,ap,-1.4756613474594258,-1.4756613474594258,0.0
69,logit-shift,auc,-1.2608510638297865,-1.2608510638297865,0.0
69,logit-shift,ap,-1.4756613474594258,-1.4756613474594258,0.0
69,logit-scale,auc,-1.2608510638297865,-1.2608510638297865,0.0
69,logit-scale,ap,-1.4756613474594258,-1.4756613474594258,0.0
69,beta-cdf,auc,-1.2608510638297865,-1.2608510638297865,0.0
69,beta-cdf,ap,-1.4756613474594258,-1.4756613474594258,0.0
69,affine,auc,-1.2608510638297865,-1.2608510638297865,0.0
69,affine,ap,-1.4756613474594258,-1.4756613474594258,0.0
70,square,auc,-0.6061221302514448,-0.6061221302514448,0.0
70,square,ap,-0.8198657440314758,-0.8198657440314758,0.0
70,sqrt,auc,-0.6061221302514448,-0.6061221302514448,0.0
70,sqrt,ap,-0.8198657440314758,-0.8198657440314758,0.0
70,logit-shift,auc,-0.6061221302514448,-0.6061221302514448,0.0
70,logit-shift,ap,-0.8198657440314758,-0.8198657440314758,0.0
70,logit-scale,auc,-0.6061221302514448,-0.6061221302514448,0.0
70,logit-scale,ap,-0.8198657440314758,-0.8198657440314758,0.0
70,beta-cdf,auc,-0.6061221302514448,-0.6061221302514448,0.0
70,beta-cdf,ap,-0.8198657440314758,-0.8198657440314758,0.0
70,affine,auc,-0.6061221302514448,-0.6061221302514448,0.0
70,affine,ap,-0.8198657440314758,-0.8198657440314758,0.0
71,square,auc,-0.7658481784625257,-0.7658481784625257,0.0
71,square,ap,-0.8726006553767591,-0.8726006553767591,0.0
71,sqrt,auc,-0.7658481784625257,-0.7658481784625257,0.0
71,sqrt,ap,-0.8726006553767591,-0.8726006553767591,0.0
71,logit-shift,auc,-0.7658481784625257,-0.7658481784625257,0.0
71,logit-shift,ap,-0.8726006553767591,-0.8726006553767591,0.0
71,logit-scale,auc,-0.7658481784625257,-0.7658481784625257,0.0
71,logit-scale,ap,-0.8726006553767591,-0.8726006553767591,0.0
71,beta-cdf,auc,-0.7658481784625257,-0.7658481784625257,0.0
71,beta-cdf,ap,-0.8726006553767591,-0.8726006553767591,0.0
71,affine,auc,-0.7658481784625257,-0.7658481784625257,0.0
71,affine,ap,-0.8726006553767591,-0.8726006553767591,0.0
72,square,auc,-0.5856222448287558,-0.5856222448287558,0.0
72,square,ap,-0.5951976429616816,-0.5951976429616816,0.0
72,sqrt,auc,-0.5856222448287558,-0.5856222448287558,0.0
72,sqrt,ap,-0.5951976429616816,-0.5951976429616816,0.0
72,logit-shift,auc,-0.5856222448287558,-0.5856222448287558,0.0
72,logit-shift,ap,-0.5951976429616816,-0.5951976429616816,0.0
72,logit-scale,auc,-0.5856222448287558,-0.5856222448287558,0.0
72,logit-scale,ap,-0.5951976429616816,-0.5951976429616816,0.0
72,beta-cdf,auc,-0.5856222448287558,-0.5856222448287558,0.0
72,beta-cdf,ap,-0.5951976429616816,-0.5951976429616816,0.0
72,affine,auc,-0.5856222448287558,-0.5856222448287558,0.0
72,affine,ap,-0.5951976429616816,-0.5951976429616816,0.0
73,square,auc,-0.8139779295848648,-0.8139779295848648,0.0
73,square,ap,-0.7602527117876579,-0.7602527117876579,0.0
73,sqrt,auc,-0.8139779295848648,-0.8139779295848648,0.0
73,sqrt,ap,-0.7602527117876579,-0.7602527117876579,0.0
73,logit-shift,auc,-0.8139779295848648,-0.8139779295848648,0.0
73,logit-shift,ap,-0.7602527117876579,-0.7602527117876579,0.0
73,logit-scale,auc,-0.8139779295848648,-0.8139779295848648,0.0
73,logit-scale,ap,-0.7602527117876579,-0.7602527117876579,0.0
73,beta-cdf,auc,-0.8139779295848648,-0.8139779295848648,0.0
73,beta-cdf,ap,-0.7602527117876579,-0.7602527117876579,0.0
73,affine,auc,-0.8139779295848648,-0.8139779295848648,0.0
73,affine,ap,-0.7602527117876579,-0.7602527117876579,0.0
74,square,auc,-0.5427202851732211,-0.5427202851732211,0.0
74,square,ap,-0.5404089715107363,-0.5404089715107363,0.0
74,sqrt,auc,-0.5427202851732211,-0.5427202851732211,0.0
74,sqrt,ap,-0.5404089715107363,-0.5404089715107363,0.0
74,logit-shift,auc,-0.5427202851732211,-0.5427202851732211,0.0
74,logit-shift,ap,-0.5404089715107363,-0.5404089715107363,0.0
74,logit-scale,auc,-0.5427202851732211,-0.5427202851732211,0.0
74,logit-scale,ap,-0.5404089715107363,-0.5404089715107363,0.0
74,beta-cdf,auc,-0.5427202851732211,-0.5427202851732211,0.0
74,beta-cdf,ap,-0.5404089715107363,-0.5404089715107363,0.0
74,affine,auc,-0.5427202851732211,-0.5427202851732211,0.0
74,affine,ap,-0.5404089715107363,-0.5404089715107363,0.0
75,square,auc,-0.5557085800853871,-0.5557085800853871,0.0
75,square,ap,-0.6673824317373893,-0.6673824317373893,0.0
75,sqrt,auc,-0.5557085800853871,-0.5557085800853871,0.0
75,sqrt,ap,-0.6673824317373893,-0.6673824317373893,0.0
75,logit-shift,auc,-0.5557085800853871,-0.5557085800853871,0.0
75,logit-shift,ap,-0.6673824317373893,-0.6673824317373893,0.0
75,logit-scale,auc,-0.5557085800853871,-0.5557085800853871,0.0
75,logit-scale,ap,-0.6673824317373893,-0.6673824317373893,0.0
75,beta-cdf,auc,-0.5557085800853871,-0.5557085800853871,0.0
75,beta-cdf,ap,-0.6673824317373893,-0.6673824317373893,0.0
75,affine,auc,-0.5557085800853871,-0.5557085800853871,0.0
75,affine,ap,-0.6673824317373893,-0.6673824317373893,0.0
76,square,auc,-0.42947749924494105,-0.42947749924494105,0.0
76,square,ap,-0.49684302206447994,-0.49684302206447994,0.0
76,sqrt,auc,-0.42947749924494105,-0.42947749924494105,0.0
76,sqrt,ap,-0.49684302206447994,-0.49684302206447994,0.0
76,logit-shift,auc,-0.42947749924494105,-0.42947749924494105,0.0
76,logit-shift,ap,-0.49684302206447994,-0.49684302206447994,0.0
76,logit-scale,auc,-0.42947749924494105,-0.42947749924494105,0.0
76,logit-scale,ap,-0.49684302206447994,-0.49684302206447994,0.0
76,beta-cdf,auc,-0.42947749924494105,-0.42947749924494105,0.0
76,beta-cdf,ap,-0.49684302206447994,-0.49684302206447994,0.0
76,affine,auc,-0.42947749924494105,-0.42947749924494105,0.0
76,affine,ap,-0.49684302206447994,-0.49684302206447994,0.0
77,square,auc,-0.7934462444771715,-0.7934462444771715,0.0
77,square,ap,-0.9548626635620259,-0.9548626635620259,0.0
77,sqrt,auc,-0.7934462444771715,-0.7934462444771715,0.0
77,sqrt,ap,-0.9548626635620259,-0.9548626635620259,0.0
77,logit-shift,auc,-0.7934462444771715,-0.7934462444771715,0.0
77,logit-shift,ap,-0.9548626635620259,-0.9548626635620259,0.0
77,logit-scale,auc,-0.7934462444771715,-0.7934462444771715,0.0
77,logit-scale,ap,-0.9548626635620259,-0.9548626635620259,0.0
77,beta-cdf,auc,-0.7934462444771715,-0.7934462444771715,0.0
77,beta-cdf,ap,-0.9548626635620259,-0.9548626635620259,0.0
77,affine,auc,-0.7934462444771715,-0.7934462444771715,0.0
77,affine,ap,-0.9548626635620259,-0.9548626635620259,0.0
78,square,auc,-0.4105580261081627,-0.4105580261081627,0.0
78,square,ap,-0.36414396844038155,-0.36414396844038155,0.0
78,sqrt,auc,-0.4105580261081627,-0.4105580261081627,0.0
78,sqrt,ap,-0.36414396844038155,-0.36414396844038155,0.0
78,logit-shift,auc,-0.4105580261081627,-0.4105580261081627,0.0
78,logit-shift,ap,-0.36414396844038155,-0.36414396844038155,0.0
78,logit-scale,auc,-0.4105580261081627,-0.4105580261081627,0.0
78,logit-scale,ap,-0.36414396844038155,-0.36414396844038155,0.0
78,beta-cdf,auc,-0.4105580261081627,-0.4105580261081627,0.0
78,beta-cdf,ap,-0.36414396844038155,-0.36414396844038155,0.0
78,affine,auc,-0.4105580261081627,-0.4105580261081627,0.0
78,affine,ap,-0.36414396844038155,-0.36414396844038155,0.0
79,square,auc,-0.5724295916992319,-0.5724295916992319,0.0
79,square,ap,-0.6679332099363375,-0.6679332099363375,0.0
79,sqrt,auc,-0.5724295916992319,-0.5724295916992319,0.0
79,sqrt,ap,-0.6679332099363375,-0.6679332099363375,0.0
79,logit-shift,auc,-0.5724295916992319,-0.5724295916992319,0.0
79,logit-shift,ap,-0.6679332099363375,-0.6679332099363375,0.0
79,logit-scale,auc,-0.5724295916992319,-0.5724295916992319,0.0
79,logit-scale,ap,-0.6679332099363375,-0.6679332099363375,0.0
79,beta-cdf,auc,-0.5724295916992319,-0.5724295916992319,0.0
79,beta-cdf,ap,-0.6679332099363375,-0.6679332099363375,0.0
79,affine,auc,-0.5724295916992319,-0.5724295916992319,0.0
79,affine,ap,-0.6679332099363375,-0.6679332099363375,0.0
80,square,auc,-0.6339499828708455,-0.6339499828708455,0.0
80,square,ap,-0.763000600810325,-0.763000600810325,0.0
80,sqrt,auc,-0.6339499828708455,-0.6339499828708455,0.0
80,sqrt,ap,-0.763000600810325,-0.763000600810325,0.0
80,logit-shift,auc,-0.6339499828708455,-0.6339499828708455,0.0
80,logit-shift,ap,-0.763000600810325,-0.763000600810325,0.0
80,logit-scale,auc,-0.6339499828708455,-0.6339499828708455,0.0
80,logit-scale,ap,-0.763000600810325,-0.763000600810325,0.0
80,beta-cdf,auc,-0.6339499828708455,-0.6339499828708455,0.0
80,beta-cdf,ap,-0.763000600810325,-0.763000600810325,0.0
80,affine,auc,-0.6339499828708455,-0.6339499828708455,0.0
80,affine,ap,-0.763000600810325,-0.763000600810325,0.0
81,square,auc,-0.3553985372505273,-0.3553985372505273,0.0
81,square,ap,-0.4667446591565143,-0.4667446591565143,0.0
81,sqrt,auc,-0.3553985372505273,-0.3553985372505273,0.0
81,sqrt,ap,-0.4667446591565143,-0.4667446591565143,0.0
81,logit-shift,auc,-0.3553985372505273,-0.3553985372505273,0.0
81,logit-shift,ap,-0.4667446591565143,-0.4667446591565143,0.0
81,logit-scale,auc,-0.3553985372505273,-0.3553985372505273,0.0
81,logit-scale,ap,-0.4667446591565143,-0.4667446591565143,0.0
81,beta-cdf,auc,-0.3553985372505273,-0.3553985372505273,0.0
81,beta-cdf,ap,-0.4667446591565143,-0.4667446591565143,0.0
81,affine,auc,-0.3553985372505273,-0.3553985372505273,0.0
81,affine,ap,-0.4667446591565143,-0.4667446591565143,0.0
82,square,auc,-0.7832091586407428,-0.7832091586407428,0.0
82,square,ap,-0.6104899336779679,-0.6104899336779679,0.0
82,sqrt,auc,-0.7832091586407428,-0.7832091586407428,0.0
82,sqrt,ap,-0.6104899336779679,-0.6104899336779679,0.0
82,logit-shift,auc,-0.7832091586407428,-0.7832091586407428,0.0
82,logit-shift,ap,-0.6104899336779679,-0.6104899336779679,0.0
82,logit-scale,auc,-0.7832091586407428,-0.7832091586407428,0.0
82,logit-scale,ap,-0.6104899336779679,-0.6104899336779679,0.0
82,beta-cdf,auc,-0.7832091586407428,-0.7832091586407428,0.0
82,beta-cdf,ap,-0.6104899336779679,-0.6104899336779679,0.0
82,affine,auc,-0.7832091586407428,-0.7832091586407428,0.0
82,affine,ap,-0.6104899336779679,-0.6104899336779679,0.0
83,square,auc,-0.8133789433675411,-0.8133789433675411,0.0
83,square,ap,-0.704416199175586,-0.704416199175586,0.0
83,sqrt,auc,-0.8133789433675411,-0.8133789433675411,0.0
83,sqrt,ap,-0.704416199175586,-0.704416199175586,0.0
83,logit-shift,auc,-0.8133789433675411,-0.8133789433675411,0.0
83,logit-shift,ap,-0.704416199175586,-0.704416199175586,0.0
83,logit-scale,auc,-0.8133789433675411,-0.8133789433675411,0.0
83,logit-scale,ap,-0.704416199175586,-0.704416199175586,0.0
83,beta-cdf,auc,-0.8133789433675411,-0.8133789433675411,0.0
83,beta-cdf,ap,-0.704416199175586,-0.704416199175586,0.0
83,affine,auc,-0.8133789433675411,-0.8133789433675411,0.0
83,affine,ap,-0.704416199175586,-0.704416199175586,0.0
84,square,auc,-0.3082697663155338,-0.3082697663155338,0.0
84,square,ap,-0.3803997892015569,-0.3803997892015569,0.0
84,sqrt,auc,-0.3082697663155338,-0.3082697663155338,0.0
84,sqrt,ap,-0.3803997892015569,-0.3803997892015569,0.0
84,logit-shift,auc,-0.3082697663155338,-0.3082697663155338,0.0
84,logit-shift,ap,-0.3803997892015569,-0.3803997892015569,0.0
84,logit-scale,auc,-0.3082697663155338,-0.3082697663155338,0.0
84,logit-scale,ap,-0.3803997892015569,-0.3803997892015569,0.0
84,beta-cdf,auc,-0.3082697663155338,-0.3082697663155338,0.0
84,beta-cdf,ap,-0.3803997892015569,-0.3803997892015569,0.0
84,affine,auc,-0.3082697663155338,-0.3082697663155338,0.0
84,affine,ap,-0.3803997892015569,-0.3803997892015569,0.0
85,square,auc,-0.9239976062238195,-0.9239976062238195,0.0
85,square,ap,-0.8711121892283158,-0.8711121892283158,0.0
85,sqrt,auc,-0.9239976062238195,-0.9239976062238195,0.0
85,sqrt,ap,-0.8711121892283158,-0.8711121892283158,0.0
85,logit-shift,auc,-0.9239976062238195,-0.9239976062238195,0.0
85,logit-shift,ap,-0.8711121892283158,-0.8711121892283158,0.0
85,logit-scale,auc,-0.9239976062238195,-0.9239976062238195,0.0
85,logit-scale,ap,-0.8711121892283158,-0.8711121892283158,0.0
85,beta-cdf,auc,-0.9239976062238195,-0.9239976062238195,0.0
85,beta-cdf,ap,-0.8711121892283158,-0.8711121892283158,0.0
85,affine,auc,-0.9239976062238195,-0.9239976062238195,0.0
85,affine,ap,-0.8711121892283158,-0.8711121892283158,0.0
86,square,auc,-0.49897409592203146,-0.49897409592203146,0.0
86,square,ap,-0.629032479224944,-0.629032479224944,0.0
86,sqrt,auc,-0.49897409592203146,-0.49897409592203146,0.0
86,sqrt,ap,-0.629032479224944,-0.629032479224944,0.0
86,logit-shift,auc,-0.49897409592203146,-0.49897409592203146,0.0
