log,target,metric,measure,axis,S,S_total,involvement,levels,n_cells,scale
BPIC19,duration,ap,equal-level,learner,0.09276091589692673,0.22623807502993346,0.13347715913300673,3,324,raw-within-metric
BPIC19,duration,ap,equal-level,split,0.313867688581665,0.6014547861472793,0.2875870975656143,6,324,raw-within-metric
BPIC19,duration,ap,equal-level,quality_level,0.04104808753489382,0.1199742874323412,0.07892619989744738,6,324,raw-within-metric
BPIC19,duration,ap,equal-level,rung,0.20218646613335545,0.46101091346769213,0.2588244473343367,3,324,raw-within-metric
BPIC19,duration,auc,equal-level,learner,0.06612527392818018,0.2740232416379552,0.20789796770977503,3,324,raw-within-metric
BPIC19,duration,auc,equal-level,split,0.17671770954843866,0.7399190187420179,0.5632013091935792,6,324,raw-within-metric
BPIC19,duration,auc,equal-level,quality_level,0.010523793027285986,0.30097910015037593,0.2904553071230899,6,324,raw-within-metric
BPIC19,duration,auc,equal-level,rung,0.13743110931210742,0.5503990937611847,0.41296798444907723,3,324,raw-within-metric
BPIC19,duration,brier_skill,equal-level,learner,0.0021646372336214864,0.31061904914721056,0.3084544119135891,3,324,raw-within-metric
BPIC19,duration,brier_skill,equal-level,split,0.4984610415652705,0.977225137983425,0.47876409641815454,6,324,raw-within-metric
BPIC19,duration,brier_skill,equal-level,quality_level,0.007264629432219775,0.12248313650887623,0.11521850707665646,6,324,raw-within-metric
BPIC19,duration,brier_skill,equal-level,rung,0.002142578124405423,0.22812527699743734,0.2259826988730319,3,324,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,learner,0.005448020149215874,0.31409283335010824,0.3086448132008924,3,324,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,split,0.552003209626214,0.9647518440823759,0.41274863445616194,6,324,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,quality_level,0.009932707186344203,0.12337441799041705,0.11344171080407285,6,324,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,rung,0.001082500499036345,0.1663770515302197,0.16529455103118335,3,324,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,learner,0.014490528927113725,0.3578221155206943,0.3433315865935806,3,324,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,split,0.49106309516070135,0.9093589172825809,0.41829582212187955,6,324,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,quality_level,0.017857264457350593,0.22372698482073308,0.2058697203633825,6,324,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,rung,0.0026765083347229757,0.26031930076806886,0.25764279243334587,3,324,raw-within-metric
Helpdesk,duration,ap,equal-level,learner,0.08878084165869259,0.37401243062998446,0.28523158897129186,2,216,raw-within-metric
Helpdesk,duration,ap,equal-level,split,0.23628740068815035,0.6768820828209924,0.44059468213284203,6,216,raw-within-metric
Helpdesk,duration,ap,equal-level,quality_level,0.07992673579664324,0.31858529478294134,0.23865855898629812,6,216,raw-within-metric
Helpdesk,duration,ap,equal-level,rung,0.11118292724108479,0.2826100948024534,0.1714271675613686,3,216,raw-within-metric
Helpdesk,duration,auc,equal-level,learner,0.038715042569845086,0.34105710549693996,0.30234206292709487,2,216,raw-within-metric
Helpdesk,duration,auc,equal-level,split,0.4694228388748398,0.875880451657314,0.40645761278247416,6,216,raw-within-metric
Helpdesk,duration,auc,equal-level,quality_level,0.05709518318530523,0.22769530935029694,0.1706001261649917,6,216,raw-within-metric
Helpdesk,duration,auc,equal-level,rung,0.0009412687321042121,0.17034016104107122,0.16939889230896701,3,216,raw-within-metric
Helpdesk,duration,brier_skill,equal-level,learner,0.2624889165169453,0.5027545279490935,0.2402656114321482,2,216,raw-within-metric
Helpdesk,duration,brier_skill,equal-level,split,0.19162818887425936,0.46684845834427624,0.2752202694700169,6,216,raw-within-metric
Helpdesk,duration,brier_skill,equal-level,quality_level,0.18269572144293117,0.3498670298221097,0.16717130837917854,6,216,raw-within-metric
Helpdesk,duration,brier_skill,equal-level,rung,0.024098239281319805,0.16578020523768106,0.14168196595636126,3,216,raw-within-metric
Helpdesk,duration,logloss_skill,equal-level,learner,0.35239029375120606,0.5897807924999292,0.23739049874872314,2,216,raw-within-metric
Helpdesk,duration,logloss_skill,equal-level,split,0.2030798960507716,0.5134099944343851,0.3103300983836135,6,216,raw-within-metric
Helpdesk,duration,logloss_skill,equal-level,quality_level,0.09899357146432546,0.23127449605059952,0.13228092458627405,6,216,raw-within-metric
Helpdesk,duration,logloss_skill,equal-level,rung,0.007932232304936776,0.13882696796792643,0.13089473566298965,3,216,raw-within-metric
Helpdesk,duration,nagelkerke,equal-level,learner,0.35217819528326083,0.5849341496109403,0.23275595432767943,2,216,raw-within-metric
Helpdesk,duration,nagelkerke,equal-level,split,0.22223684178066405,0.536322146360167,0.3140853045795029,6,216,raw-within-metric
Helpdesk,duration,nagelkerke,equal-level,quality_level,0.08583672997485453,0.2317030464088208,0.14586631643396628,6,216,raw-within-metric
Helpdesk,duration,nagelkerke,equal-level,rung,0.003728071959561388,0.12994269761045257,0.1262146256508912,3,216,raw-within-metric
RoadFines,duration,ap,equal-level,learner,0.006282147998754858,0.1711616963657654,0.16487954836701052,3,324,raw-within-metric
RoadFines,duration,ap,equal-level,split,0.07195805231527194,0.44035839099855545,0.3684003386832835,6,324,raw-within-metric
RoadFines,duration,ap,equal-level,quality_level,0.3400506654168021,0.6449670980463843,0.3049164326295822,6,324,raw-within-metric
RoadFines,duration,ap,equal-level,rung,0.13949293877146576,0.3474781236297775,0.20798518485831172,3,324,raw-within-metric
RoadFines,duration,auc,equal-level,learner,0.00513846115465211,0.23130658904291793,0.22616812788826582,3,324,raw-within-metric
RoadFines,duration,auc,equal-level,split,0.11136401252321805,0.5531614935200528,0.4417974809968348,6,324,raw-within-metric
RoadFines,duration,auc,equal-level,quality_level,0.1042601313258851,0.41661473570451013,0.31235460437862506,6,324,raw-within-metric
RoadFines,duration,auc,equal-level,rung,0.2855723745488005,0.4833197746117685,0.19774740006296798,3,324,raw-within-metric
RoadFines,duration,brier_skill,equal-level,learner,0.0087010849862535,0.14572655039766816,0.13702546541141467,3,324,raw-within-metric
RoadFines,duration,brier_skill,equal-level,split,0.24194370563239423,0.6578782726390218,0.41593456700662756,6,324,raw-within-metric
RoadFines,duration,brier_skill,equal-level,quality_level,0.2708290712263812,0.4334957998160109,0.16266672858962966,6,324,raw-within-metric
RoadFines,duration,brier_skill,equal-level,rung,0.03197697729628951,0.32758363534242163,0.2956066580461321,3,324,raw-within-metric
RoadFines,duration,logloss_skill,equal-level,learner,0.047485082247360706,0.18680014172975778,0.13931505948239709,3,324,raw-within-metric
RoadFines,duration,logloss_skill,equal-level,split,0.19219125798946207,0.6165414630555914,0.42435020506612936,6,324,raw-within-metric
RoadFines,duration,logloss_skill,equal-level,quality_level,0.29381863942779424,0.46156065462912915,0.16774201520133492,6,324,raw-within-metric
RoadFines,duration,logloss_skill,equal-level,rung,0.01745465264377105,0.30464928895268134,0.2871946363089103,3,324,raw-within-metric
RoadFines,duration,nagelkerke,equal-level,learner,0.046886192557994096,0.188014780692146,0.1411285881341519,3,324,raw-within-metric
RoadFines,duration,nagelkerke,equal-level,split,0.1940393760324166,0.6214672693086827,0.42742789327626607,6,324,raw-within-metric
RoadFines,duration,nagelkerke,equal-level,quality_level,0.28905045444736516,0.45924675676893534,0.17019630232157018,6,324,raw-within-metric
RoadFines,duration,nagelkerke,equal-level,rung,0.017190284780777897,0.30667086537594124,0.28948058059516335,3,324,raw-within-metric
Sepsis,duration,ap,equal-level,learner,0.035593626496223656,0.33001390302585504,0.2944202765296314,2,216,raw-within-metric
Sepsis,duration,ap,equal-level,split,0.09913632632408552,0.6733657501460906,0.574229423822005,6,216,raw-within-metric
Sepsis,duration,ap,equal-level,quality_level,0.12661366163084592,0.3590989450721726,0.23248528344132668,6,216,raw-within-metric
Sepsis,duration,ap,equal-level,rung,0.13092095384846875,0.4701657050284978,0.33924475118002906,3,216,raw-within-metric
Sepsis,duration,auc,equal-level,learner,1.6409778397324506e-06,0.228076662353167,0.22807502137532729,2,216,raw-within-metric
Sepsis,duration,auc,equal-level,split,0.24532017027653527,0.7524234011408668,0.5071032308643315,6,216,raw-within-metric
Sepsis,duration,auc,equal-level,quality_level,0.09892653966117385,0.21693784002871247,0.11801130036753862,6,216,raw-within-metric
Sepsis,duration,auc,equal-level,rung,0.13661641023324322,0.567054858679026,0.43043844844578283,3,216,raw-within-metric
Sepsis,duration,brier_skill,equal-level,learner,0.020513624354852857,0.38337327110773073,0.36285964675287785,2,216,raw-within-metric
Sepsis,duration,brier_skill,equal-level,split,0.14027180683438886,0.7414219272333614,0.6011501203989725,6,216,raw-within-metric
Sepsis,duration,brier_skill,equal-level,quality_level,0.17250650783080687,0.44865509437950873,0.2761485865487019,6,216,raw-within-metric
Sepsis,duration,brier_skill,equal-level,rung,0.0012320602085956697,0.3996286877026505,0.3983966274940548,3,216,raw-within-metric
Sepsis,duration,logloss_skill,equal-level,learner,0.12475953104185764,0.4904669163883766,0.3657073853465189,2,216,raw-within-metric
Sepsis,duration,logloss_skill,equal-level,split,0.12742498905146418,0.6699350464099878,0.5425100573585236,6,216,raw-within-metric
Sepsis,duration,logloss_skill,equal-level,quality_level,0.14514381936123225,0.42569627543353333,0.28055245607230106,6,216,raw-within-metric
Sepsis,duration,logloss_skill,equal-level,rung,0.0018631375987511955,0.264906838099757,0.26304370050100584,3,216,raw-within-metric
Sepsis,duration,nagelkerke,equal-level,learner,0.019019161806944875,0.43024333782521457,0.4112241760182697,2,216,raw-within-metric
Sepsis,duration,nagelkerke,equal-level,split,0.1343797966938033,0.7194893212840668,0.5851095245902636,6,216,raw-within-metric
Sepsis,duration,nagelkerke,equal-level,quality_level,0.15391588492383035,0.5040115237947375,0.3500956388709071,6,216,raw-within-metric
Sepsis,duration,nagelkerke,equal-level,rung,0.0076512824539280684,0.3126325538136166,0.30498127135968855,3,216,raw-within-metric
UCI498,duration,ap,equal-level,learner,0.0017865847224683713,0.12523866897083713,0.12345208424836876,2,216,raw-within-metric
UCI498,duration,ap,equal-level,split,0.06734758613352745,0.17573666565107507,0.10838907951754762,6,216,raw-within-metric
UCI498,duration,ap,equal-level,quality_level,0.021296154644041217,0.10062773312491037,0.07933157848086915,6,216,raw-within-metric
UCI498,duration,ap,equal-level,rung,0.6900620317634361,0.8748163535922936,0.18475432182885754,3,216,raw-within-metric
UCI498,duration,auc,equal-level,learner,0.0029834717907524745,0.023161878123908575,0.0201784063331561,2,216,raw-within-metric
UCI498,duration,auc,equal-level,split,0.031163278192318816,0.08424330391871691,0.0530800257263981,6,216,raw-within-metric
UCI498,duration,auc,equal-level,quality_level,0.029566122157103466,0.16263145214728755,0.13306532999018408,6,216,raw-within-metric
UCI498,duration,auc,equal-level,rung,0.7703771966342026,0.920016137824636,0.14963894119043342,3,216,raw-within-metric
UCI498,duration,brier_skill,equal-level,learner,0.05081515585164665,0.22780568783109537,0.17699053197944872,2,216,raw-within-metric
UCI498,duration,brier_skill,equal-level,split,0.3987637606809402,0.8111012750833188,0.41233751440237854,6,216,raw-within-metric
UCI498,duration,brier_skill,equal-level,quality_level,0.0363307792929653,0.21352990077924286,0.17719912148627756,6,216,raw-within-metric
UCI498,duration,brier_skill,equal-level,rung,0.05612785181180614,0.3814955557711356,0.32536770395932946,3,216,raw-within-metric
UCI498,duration,logloss_skill,equal-level,learner,0.058977276164721884,0.2264540962422865,0.1674768200775646,2,216,raw-within-metric
UCI498,duration,logloss_skill,equal-level,split,0.4512398299543053,0.8423645362855955,0.3911247063312902,6,216,raw-within-metric
UCI498,duration,logloss_skill,equal-level,quality_level,0.03486448211805014,0.18314299427174305,0.14827851215369292,6,216,raw-within-metric
UCI498,duration,logloss_skill,equal-level,rung,0.021608548474057538,0.32883567858839485,0.30722713011433733,3,216,raw-within-metric
UCI498,duration,nagelkerke,equal-level,learner,0.04807473489411788,0.20170784776380007,0.1536331128696822,2,216,raw-within-metric
UCI498,duration,nagelkerke,equal-level,split,0.45273609602140663,0.8700436613119042,0.4173075652904976,6,216,raw-within-metric
UCI498,duration,nagelkerke,equal-level,quality_level,0.027936505840474215,0.1710489205038785,0.14311241466340427,6,216,raw-within-metric
UCI498,duration,nagelkerke,equal-level,rung,0.016536069809389372,0.3544365799939812,0.33790051018459183,3,216,raw-within-metric
UCI498,handover,ap,equal-level,learner,6.783626881970061e-05,0.1114978483965288,0.1114300121277091,2,216,raw-within-metric
UCI498,handover,ap,equal-level,split,0.057872536001719765,0.22660890359804148,0.1687363675963217,6,216,raw-within-metric
UCI498,handover,ap,equal-level,quality_level,0.010256908803303934,0.10565935257364521,0.09540244377034128,6,216,raw-within-metric
UCI498,handover,ap,equal-level,rung,0.6703253067514323,0.8962120785286984,0.22588677177726613,3,216,raw-within-metric
UCI498,handover,auc,equal-level,learner,0.0007916115146449121,0.053847327413199524,0.05305571589855461,2,216,raw-within-metric
UCI498,handover,auc,equal-level,split,0.0649212554448935,0.24573747356642364,0.18081621812153015,6,216,raw-within-metric
UCI498,handover,auc,equal-level,quality_level,0.007444251483269912,0.0645200417206914,0.057075790237421486,6,216,raw-within-metric
UCI498,handover,auc,equal-level,rung,0.7177367321884496,0.8997530531394015,0.18201632095095188,3,216,raw-within-metric
UCI498,handover,brier_skill,equal-level,learner,0.1091012539259901,0.30712524848426903,0.19802399455827893,2,216,raw-within-metric
UCI498,handover,brier_skill,equal-level,split,0.14121610430057285,0.42368678836584606,0.2824706840652732,6,216,raw-within-metric
UCI498,handover,brier_skill,equal-level,quality_level,0.0729296481262192,0.22751202060799272,0.15458237248177353,6,216,raw-within-metric
UCI498,handover,brier_skill,equal-level,rung,0.2867836040347122,0.5715274166583317,0.28474381262361953,3,216,raw-within-metric
UCI498,handover,logloss_skill,equal-level,learner,0.09968743747485723,0.30200278044305634,0.2023153429681991,2,216,raw-within-metric
UCI498,handover,logloss_skill,equal-level,split,0.13558914337347736,0.4444782004356015,0.3088890570621241,6,216,raw-within-metric
UCI498,handover,logloss_skill,equal-level,quality_level,0.08320713382501813,0.24272702976218355,0.15951989593716542,6,216,raw-within-metric
UCI498,handover,logloss_skill,equal-level,rung,0.2626213195507857,0.5690745986920984,0.3064532791413127,3,216,raw-within-metric
UCI498,handover,nagelkerke,equal-level,learner,0.07855444547800787,0.28489839531630057,0.20634394983829268,2,216,raw-within-metric
UCI498,handover,nagelkerke,equal-level,split,0.1386014528648658,0.4816612346332479,0.3430597817683821,6,216,raw-within-metric
UCI498,handover,nagelkerke,equal-level,quality_level,0.07088263163171746,0.24594055913799567,0.17505792750627822,6,216,raw-within-metric
UCI498,handover,nagelkerke,equal-level,rung,0.23881567131203826,0.611588233953874,0.37277256264183567,3,216,raw-within-metric
BPIC13_closed,handover,ap,reference,learner,0.014335384729367443,0.3000730961036915,0.285737711374324,2,216,raw-within-metric
BPIC13_closed,handover,ap,reference,split,0.3123676525310986,0.7836789434839697,0.4713112909528711,6,216,raw-within-metric
BPIC13_closed,handover,ap,reference,quality_level,0.02903543322589772,0.2894892724924502,0.26045383926655247,6,216,raw-within-metric
BPIC13_closed,handover,ap,reference,rung,0.1161867137011259,0.3539872975020859,0.23780058380096,3,216,raw-within-metric
BPIC13_closed,handover,auc,reference,learner,0.06284416045964758,0.25669589418050226,0.19385173372085468,2,216,raw-within-metric
BPIC13_closed,handover,auc,reference,split,0.2533679794871292,0.7635053433375947,0.5101373638504655,6,216,raw-within-metric
BPIC13_closed,handover,auc,reference,quality_level,0.012932723437035,0.18605265715641872,0.17311993371938372,6,216,raw-within-metric
BPIC13_closed,handover,auc,reference,rung,0.11072556283970873,0.508486340394807,0.39776077755509825,3,216,raw-within-metric
BPIC13_closed,handover,brier_skill,reference,learner,0.08860222208435851,0.4397422101260241,0.3511399880416656,2,216,raw-within-metric
BPIC13_closed,handover,brier_skill,reference,split,0.19392491335868603,0.4441099368548467,0.2501850234961607,6,216,raw-within-metric
BPIC13_closed,handover,brier_skill,reference,quality_level,0.023196119742840266,0.2051600302239606,0.18196391048112032,6,216,raw-within-metric
BPIC13_closed,handover,brier_skill,reference,rung,0.19970826127755825,0.5607856250472887,0.36107736376973043,3,216,raw-within-metric
BPIC13_closed,handover,logloss_skill,reference,learner,0.1962537222283835,0.5315175468884394,0.33526382466005594,2,216,raw-within-metric
BPIC13_closed,handover,logloss_skill,reference,split,0.2242750237750989,0.5896600691036322,0.36538504532853333,6,216,raw-within-metric
BPIC13_closed,handover,logloss_skill,reference,quality_level,0.014139702143900491,0.18003298105763488,0.1658932789137344,6,216,raw-within-metric
BPIC13_closed,handover,logloss_skill,reference,rung,0.09780089403178538,0.3521410272710853,0.25434013323929994,3,216,raw-within-metric
BPIC13_closed,handover,nagelkerke,reference,learner,0.15072497174657815,0.5499393957944182,0.39921442404784,2,216,raw-within-metric
BPIC13_closed,handover,nagelkerke,reference,split,0.19151647057619,0.6366312384877626,0.44511476791157256,6,216,raw-within-metric
BPIC13_closed,handover,nagelkerke,reference,quality_level,0.01122023598043541,0.15953704288355675,0.14831680690312132,6,216,raw-within-metric
BPIC13_closed,handover,nagelkerke,reference,rung,0.09624262316643259,0.4060716664588469,0.30982904329241434,3,216,raw-within-metric
BPIC13_incidents,duration,ap,reference,learner,0.0027319034598174198,0.1130812292329997,0.11034932577318228,2,216,raw-within-metric
BPIC13_incidents,duration,ap,reference,split,0.28772858092590936,0.5674794574934666,0.27975087656755726,6,216,raw-within-metric
BPIC13_incidents,duration,ap,reference,quality_level,0.10333497817769866,0.2424419647291916,0.13910698655149295,6,216,raw-within-metric
BPIC13_incidents,duration,ap,reference,rung,0.2670906081204684,0.5063900091176315,0.23929940099716313,3,216,raw-within-metric
BPIC13_incidents,duration,auc,reference,learner,0.02633129023743965,0.05602996326684655,0.029698673029406895,2,216,raw-within-metric
BPIC13_incidents,duration,auc,reference,split,0.2902929116906769,0.5202556191357004,0.2299627074450235,6,216,raw-within-metric
BPIC13_incidents,duration,auc,reference,quality_level,0.12111447003670774,0.2124848724925207,0.09137040245581297,6,216,raw-within-metric
BPIC13_incidents,duration,auc,reference,rung,0.284426078060017,0.5219261165081376,0.23750003844812057,3,216,raw-within-metric
BPIC13_incidents,duration,brier_skill,reference,learner,0.08118234423305772,0.34854861396468884,0.26736626973163113,2,216,raw-within-metric
BPIC13_incidents,duration,brier_skill,reference,split,0.26983955362885553,0.8087202764044521,0.5388807227755965,6,216,raw-within-metric
BPIC13_incidents,duration,brier_skill,reference,quality_level,0.015585952011702384,0.18444695919992046,0.1688610071882181,6,216,raw-within-metric
BPIC13_incidents,duration,brier_skill,reference,rung,0.0016589309492635333,0.5248281136401046,0.5231691826908411,3,216,raw-within-metric
BPIC13_incidents,duration,logloss_skill,reference,learner,0.044502966680400775,0.2958932971374255,0.25139033045702475,2,216,raw-within-metric
BPIC13_incidents,duration,logloss_skill,reference,split,0.4220478624207551,0.8631729811895852,0.4411251187688301,6,216,raw-within-metric
BPIC13_incidents,duration,logloss_skill,reference,quality_level,0.009011595171942416,0.12719816345444768,0.11818656828250526,6,216,raw-within-metric
BPIC13_incidents,duration,logloss_skill,reference,rung,0.028015050869886194,0.3509589488980171,0.3229438980281309,3,216,raw-within-metric
BPIC13_incidents,duration,nagelkerke,reference,learner,0.020588294735019462,0.46311579118848983,0.4425274964534704,2,216,raw-within-metric
BPIC13_incidents,duration,nagelkerke,reference,split,0.23774118603635486,0.9218575701990412,0.6841163841626864,6,216,raw-within-metric
BPIC13_incidents,duration,nagelkerke,reference,quality_level,0.020719200314267307,0.562663846276062,0.5419446459617947,6,216,raw-within-metric
BPIC13_incidents,duration,nagelkerke,reference,rung,0.0005463840816058016,0.19670943349040054,0.19616304940879475,3,216,raw-within-metric
