log,instrument,population,regime,b_lo,b_hi,V_lo,V_hi,R
BPIC19,nb_0.100,0.75,rare-first,empty,B0,0.016226538902350943,0.011711238522324183,0.27826638861184205
BPIC19,nb_0.100,0.75,rare-first,empty,B0+g,0.016226538902350943,0.004375530573541717,0.7303472662979424
BPIC19,nb_0.100,0.75,rare-first,B0_half,B0,0.016475182031782193,0.011711238522324183,0.28915877835327763
BPIC19,nb_0.100,0.75,rare-first,B0_half,B0+g,0.016475182031782193,0.004375530573541717,0.7344168601535994
BPIC19,nb_0.100,0.75,rare-first,B0,B0+g,0.011711238522324183,0.004375530573541717,0.6263819095477393
BPIC19,nb_0.100,1.0,full,empty,B0_half,0.021227355452273028,0.021634894782760955,-0.01919878014970955
BPIC19,nb_0.100,1.0,full,empty,B0,0.021227355452273028,0.01632805591969269,0.23080121985029078
BPIC19,nb_0.100,1.0,full,empty,B0+g,0.021227355452273028,0.006944352490624389,0.6728583310230108
BPIC19,nb_0.100,1.0,full,B0_half,B0,0.021634894782760955,0.01632805591969269,0.24529071744304676
BPIC19,nb_0.100,1.0,full,B0_half,B0+g,0.021634894782760955,0.006944352490624389,0.6790207412444749
BPIC19,nb_0.100,1.0,full,B0,B0+g,0.01632805591969269,0.006944352490624389,0.5746981438096956
BPIC19,nb_0.125,0.25,rare-first,B0_half,B0,3.783242882297866e-06,3.7832428823117437e-06,-3.668176873361517e-12
BPIC19,nb_0.125,0.25,rare-first,B0_half,B0+g,3.783242882297866e-06,-0.0003291421307602266,88.00000000008254
BPIC19,nb_0.125,0.25,rare-first,B0,B0+g,3.7832428823117437e-06,-0.0003291421307602266,87.9999999997634
BPIC19,nb_0.125,0.5,random,empty,B0_half,0.014697898597741024,0.015140538014970284,-0.030115830115829745
BPIC19,nb_0.125,0.5,random,empty,B0,0.014697898597741024,0.011022478137585195,0.2500643500643499
BPIC19,nb_0.125,0.5,random,empty,B0+g,0.014697898597741024,0.004125626363149698,0.7193050193050194
BPIC19,nb_0.125,0.5,random,B0_half,B0,0.015140538014970284,0.011022478137585195,0.2719890054972509
BPIC19,nb_0.125,0.5,random,B0_half,B0+g,0.015140538014970284,0.004125626363149698,0.7275112443778111
BPIC19,nb_0.125,0.5,random,B0,B0+g,0.011022478137585195,0.004125626363149698,0.6257079114467139
BPIC19,nb_0.125,0.5,rare-first,empty,B0_half,0.014383889438510003,0.014459554296156037,-0.0052603892688063425
BPIC19,nb_0.125,0.5,rare-first,empty,B0,0.014383889438510003,0.009475131798723925,0.34126775381378116
BPIC19,nb_0.125,0.5,rare-first,empty,B0+g,0.014383889438510003,0.002071325478060028,0.8559968437664387
BPIC19,nb_0.125,0.5,rare-first,B0_half,B0,0.014459554296156037,0.009475131798723925,0.3447148090005224
BPIC19,nb_0.125,0.5,rare-first,B0_half,B0+g,0.014459554296156037,0.002071325478060028,0.8567503924646782
BPIC19,nb_0.125,0.5,rare-first,B0,B0+g,0.009475131798723925,0.002071325478060028,0.7813934917149136
BPIC19,nb_0.125,0.75,rare-first,empty,B0_half,0.022854570251982897,0.023021032938804156,-0.007283562324118309
BPIC19,nb_0.125,0.75,rare-first,empty,B0,0.022854570251982897,0.015834763083872605,0.30715113391822557
BPIC19,nb_0.125,0.75,rare-first,empty,B0+g,0.022854570251982897,0.006285858048943806,0.724962754510843
BPIC19,nb_0.125,0.75,rare-first,B0_half,B0,0.023021032938804156,0.015834763083872605,0.3121610517666392
BPIC19,nb_0.125,0.75,rare-first,B0_half,B0+g,0.023021032938804156,0.006285858048943806,0.7269515201314711
BPIC19,nb_0.125,0.75,rare-first,B0,B0+g,0.015834763083872605,0.006285858048943806,0.6030342850316575
BPIC19,nb_0.125,1.0,full,empty,B0_half,0.030402139802174225,0.031147438649987605,-0.024514683922349345
BPIC19,nb_0.125,1.0,full,empty,B0,0.030402139802174225,0.022775122151454566,0.25087108013937254
BPIC19,nb_0.125,1.0,full,empty,B0+g,0.030402139802174225,0.011391344318609567,0.6253111000497764
BPIC19,nb_0.125,1.0,full,B0_half,B0,0.031147438649987605,0.022775122151454566,0.26879630754281525
BPIC19,nb_0.125,1.0,full,B0_half,B0+g,0.031147438649987605,0.011391344318609567,0.6342766913640232
BPIC19,nb_0.125,1.0,full,B0,B0+g,0.022775122151454566,0.011391344318609567,0.4998338870431901
BPIC19,nb_0.150,0.25,rare-first,B0_half,B0,4.6734176781318415e-06,9.346835356287969e-06,-1.0000000000051967
BPIC19,nb_0.150,0.25,rare-first,B0_half,B0+g,4.6734176781318415e-06,-0.00028040506068823315,61.00000000006904
BPIC19,nb_0.150,0.25,rare-first,B0,B0+g,9.346835356287969e-06,-0.00028040506068823315,30.99999999995657
BPIC19,nb_0.150,0.5,random,empty,B0_half,0.02130922680641225,0.021669858870575154,-0.016923751736237724
BPIC19,nb_0.150,0.5,random,empty,B0,0.02130922680641225,0.01677289604683389,0.21288105855691175
BPIC19,nb_0.150,0.5,random,empty,B0+g,0.02130922680641225,0.007936242120423063,0.627567804664084
BPIC19,nb_0.150,0.5,random,B0_half,B0,0.021669858870575154,0.01677289604683389,0.22598037453721964
BPIC19,nb_0.150,0.5,random,B0_half,B0+g,0.021669858870575154,0.007936242120423063,0.6337658603213403
BPIC19,nb_0.150,0.5,random,B0,B0+g,0.01677289604683389,0.007936242120423063,0.5268412742639554
BPIC19,nb_0.150,0.5,rare-first,empty,B0_half,0.02178903102136765,0.021702572794322104,0.003967970258097364
BPIC19,nb_0.150,0.5,rare-first,empty,B0,0.02178903102136765,0.015172250492071947,0.30367484092371455
BPIC19,nb_0.150,0.5,rare-first,empty,B0+g,0.02178903102136765,0.007457995711360375,0.6577178808893975
BPIC19,nb_0.150,0.5,rare-first,B0_half,B0,0.021702572794322104,0.015172250492071947,0.3009008362344321
BPIC19,nb_0.150,0.5,rare-first,B0_half,B0+g,0.021702572794322104,0.007457995711360375,0.6563543049922838
BPIC19,nb_0.150,0.5,rare-first,B0,B0+g,0.015172250492071947,0.007457995711360375,0.5084449920427132
BPIC19,nb_0.150,0.75,rare-first,empty,B0_half,0.03284477944194721,0.032956162563276124,-0.0033911971162960963
BPIC19,nb_0.150,0.75,rare-first,empty,B0,0.03284477944194721,0.023539225941829982,0.283319104534244
BPIC19,nb_0.150,0.75,rare-first,empty,B0+g,0.03284477944194721,0.011044843779330564,0.6637260481881997
BPIC19,nb_0.150,0.75,rare-first,B0_half,B0,0.032956162563276124,0.023539225941829982,0.28574129658953895
BPIC19,nb_0.150,0.75,rare-first,B0_half,B0+g,0.032956162563276124,0.011044843779330564,0.6648625652903499
BPIC19,nb_0.150,0.75,rare-first,B0,B0+g,0.023539225941829982,0.011044843779330564,0.530789848118858
BPIC19,nb_0.150,1.0,full,empty,B0_half,0.04400334305144577,0.044221435876425505,-0.004956278542854298
BPIC19,nb_0.150,1.0,full,empty,B0,0.04400334305144577,0.03332380475395626,0.24269833964668797
BPIC19,nb_0.150,1.0,full,empty,B0+g,0.04400334305144577,0.018439748352036087,0.5809466492016853
BPIC19,nb_0.150,1.0,full,B0_half,B0,0.044221435876425505,0.03332380475395626,0.24643322647690835
BPIC19,nb_0.150,1.0,full,B0_half,B0+g,0.044221435876425505,0.018439748352036087,0.5830133511818794
BPIC19,nb_0.150,1.0,full,B0,B0+g,0.03332380475395626,0.018439748352036087,0.4466493700769001
BPIC19,nb_0.175,0.5,random,empty,B0_half,0.0268927807758067,0.02736224682438318,-0.017456954432872207
BPIC19,nb_0.175,0.5,random,empty,B0,0.0268927807758067,0.021068593002227354,0.21657067828474275
BPIC19,nb_0.175,0.5,random,empty,B0+g,0.0268927807758067,0.010013269437800372,0.627659574468085
BPIC19,nb_0.175,0.5,random,B0_half,B0,0.02736224682438318,0.021068593002227354,0.23001231816048795
BPIC19,nb_0.175,0.5,random,B0_half,B0+g,0.02736224682438318,0.010013269437800372,0.6340479821679958
BPIC19,nb_0.175,0.5,random,B0,B0+g,0.021068593002227354,0.010013269437800372,0.5247300359952001
BPIC19,nb_0.175,0.5,rare-first,empty,B0_half,0.026907627138026642,0.02673147705655219,0.006546474000507896
BPIC19,nb_0.175,0.5,rare-first,empty,B0,0.026907627138026642,0.018901024118116047,0.29755886607315996
BPIC19,nb_0.175,0.5,rare-first,empty,B0+g,0.026907627138026642,0.0109249163287113,0.5939844017954341
BPIC19,nb_0.175,0.5,rare-first,B0_half,B0,0.02673147705655219,0.018901024118116047,0.2929300510357249
BPIC19,nb_0.175,0.5,rare-first,B0_half,B0+g,0.02673147705655219,0.0109249163287113,0.5913089162413687
BPIC19,nb_0.175,0.5,rare-first,B0,B0+g,0.018901024118116047,0.0109249163287113,0.42199341895764764
BPIC19,nb_0.175,0.75,rare-first,empty,B0_half,0.04070511392977993,0.04071955903896688,-0.00035487209818096943
BPIC19,nb_0.175,0.75,rare-first,empty,B0,0.04070511392977993,0.029424687413855986,0.2771255360047319
BPIC19,nb_0.175,0.75,rare-first,empty,B0+g,0.04070511392977993,0.01791594792217137,0.5598600226723839
BPIC19,nb_0.175,0.75,rare-first,B0_half,B0,0.04071955903896688,0.029424687413855986,0.27738197298016376
BPIC19,nb_0.175,0.75,rare-first,B0_half,B0+g,0.04071955903896688,0.01791594792217137,0.560016160660616
BPIC19,nb_0.175,0.75,rare-first,B0,B0+g,0.029424687413855986,0.01791594792217137,0.3911252931871484
BPIC19,nb_0.175,1.0,full,empty,B0_half,0.05507117626925363,0.05505111361760506,0.00036430403357423646
BPIC19,nb_0.175,1.0,full,empty,B0,0.05507117626925363,0.04184387003735263,0.2401856493355098
BPIC19,nb_0.175,1.0,full,empty,B0+g,0.05507117626925363,0.022443687146220227,0.592460363721147
BPIC19,nb_0.175,1.0,full,B0_half,B0,0.05505111361760506,0.04184387003735263,0.23990874502543802
BPIC19,nb_0.175,1.0,full,B0_half,B0+g,0.05505111361760506,0.022443687146220227,0.592311841280485
BPIC19,nb_0.175,1.0,full,B0,B0+g,0.04184387003735263,0.022443687146220227,0.46363261509546094
BPIC19,nb_0.200,0.25,rare-first,B0,B0+g,0.033639649898703675,-0.000913653156075795,1.027160007872466
BPIC19,nb_0.200,0.5,random,empty,B0_half,0.03340792627216271,0.03357013281074138,-0.004855330955211956
BPIC19,nb_0.200,0.5,random,empty,B0,0.03340792627216271,0.02549621959454986,0.23682124455013864
BPIC19,nb_0.200,0.5,random,empty,B0+g,0.03340792627216271,0.010195839567802333,0.6948077685295283
BPIC19,nb_0.200,0.5,random,B0_half,B0,0.03357013281074138,0.02549621959454986,0.2405088255596094
BPIC19,nb_0.200,0.5,random,B0_half,B0+g,0.03357013281074138,0.010195839567802333,0.6962824179075042
BPIC19,nb_0.200,0.5,random,B0,B0+g,0.02549621959454986,0.010195839567802333,0.6001038691249027
BPIC19,nb_0.200,0.5,rare-first,empty,B0_half,0.03234861826511831,0.032245997801935884,0.0031723291035612444
BPIC19,nb_0.200,0.5,rare-first,empty,B0,0.03234861826511831,0.023082983541001842,0.28643061809250914
BPIC19,nb_0.200,0.5,rare-first,empty,B0+g,0.03234861826511831,0.014254313369791183,0.5593532541956612
BPIC19,nb_0.200,0.5,rare-first,B0_half,B0,0.032245997801935884,0.023082983541001842,0.28415973719330656
BPIC19,nb_0.200,0.5,rare-first,B0_half,B0+g,0.032245997801935884,0.014254313369791183,0.5579509290627246
BPIC19,nb_0.200,0.5,rare-first,B0,B0+g,0.023082983541001842,0.014254313369791183,0.38247526172379187
BPIC19,nb_0.200,0.75,rare-first,empty,B0_half,0.04950609764171555,0.04969809721799234,-0.0038783015713808044
BPIC19,nb_0.200,0.75,rare-first,empty,B0,0.04950609764171555,0.03591716211384913,0.2744901370779004
BPIC19,nb_0.200,0.75,rare-first,empty,B0+g,0.04950609764171555,0.019951404245176836,0.5969909729187564
BPIC19,nb_0.200,0.75,rare-first,B0_half,B0,0.04969809721799234,0.03591716211384913,0.27729301272230733
BPIC19,nb_0.200,0.75,rare-first,B0_half,B0+g,0.04969809721799234,0.019951404245176836,0.5985479251315526
BPIC19,nb_0.200,0.75,rare-first,B0,B0+g,0.03591716211384913,0.019951404245176836,0.4445161290322581
BPIC19,nb_0.200,1.0,full,empty,B0_half,0.06757060949934456,0.06706081752095444,0.007544581618655677
BPIC19,nb_0.200,1.0,full,empty,B0,0.06757060949934456,0.05141947272943949,0.2390260631001373
BPIC19,nb_0.200,1.0,full,empty,B0+g,0.06757060949934456,0.0294553832708783,0.5640799529688418
BPIC19,nb_0.200,1.0,full,B0_half,B0,0.06706081752095444,0.05141947272943949,0.23324118866620602
BPIC19,nb_0.200,1.0,full,B0_half,B0+g,0.06706081752095444,0.0294553832708783,0.5607661170895448
BPIC19,nb_0.200,1.0,full,B0,B0+g,0.05141947272943949,0.0294553832708783,0.42715508916500344
BPIC19,nb_0.225,0.25,rare-first,B0_half,B0,0.053246885826672426,2.1357016270918266e-06,0.9999598905815066
BPIC19,nb_0.225,0.25,rare-first,B0_half,B0+g,0.053246885826672426,0.0008346321958728753,0.9843252392526814
BPIC19,nb_0.225,0.25,rare-first,B0,B0+g,2.1357016270918266e-06,0.0008346321958728753,-389.8000000025235
BPIC19,nb_0.225,0.5,random,empty,B0_half,0.039905584902468906,0.04003244557911899,-0.003179020604763272
BPIC19,nb_0.225,0.5,random,empty,B0,0.039905584902468906,0.00866753148344553,0.7827990366604229
BPIC19,nb_0.225,0.5,random,empty,B0+g,0.039905584902468906,0.014859357640750213,0.6276371420925875
BPIC19,nb_0.225,0.5,random,B0_half,B0,0.04003244557911899,0.00866753148344553,0.7834873348840189
BPIC19,nb_0.225,0.5,random,B0_half,B0+g,0.04003244557911899,0.014859357640750213,0.6288171400524957
BPIC19,nb_0.225,0.5,random,B0,B0+g,0.00866753148344553,0.014859357640750213,-0.7143701951507999
BPIC19,nb_0.225,0.5,rare-first,empty,B0_half,0.038140641077828795,0.03787410551476603,0.0069882297604511034
BPIC19,nb_0.225,0.5,rare-first,empty,B0,0.038140641077828795,-0.01223927888461703,1.3208986146730433
BPIC19,nb_0.225,0.5,rare-first,empty,B0+g,0.038140641077828795,0.01794501935159243,0.5295039924742143
BPIC19,nb_0.225,0.5,rare-first,B0_half,B0,0.03787410551476603,-0.01223927888461703,1.3231569094046403
BPIC19,nb_0.225,0.5,rare-first,B0_half,B0+g,0.03787410551476603,0.01794501935159243,0.5261929197351953
BPIC19,nb_0.225,0.75,rare-first,empty,B0_half,0.058571617123372215,0.05782497583453608,0.012747493163172363
BPIC19,nb_0.225,0.75,rare-first,empty,B0,0.058571617123372215,0.01273561594275634,0.7825633546034643
BPIC19,nb_0.225,0.75,rare-first,empty,B0+g,0.058571617123372215,0.027407458980646688,0.5320692798541478
BPIC19,nb_0.225,0.75,rare-first,B0_half,B0,0.05782497583453608,0.01273561594275634,0.779755793081543
BPIC19,nb_0.225,0.75,rare-first,B0_half,B0+g,0.05782497583453608,0.027407458980646688,0.5260273163092698
BPIC19,nb_0.225,0.75,rare-first,B0,B0+g,0.01273561594275634,0.027407458980646688,-1.1520324657901826
BPIC19,nb_0.225,1.0,full,empty,B0_half,0.08052705699034364,0.07968986195251822,0.010396443991810278
BPIC19,nb_0.225,1.0,full,empty,B0,0.08052705699034364,0.018244444719712646,0.7734370856009252
BPIC19,nb_0.225,1.0,full,empty,B0+g,0.08052705699034364,0.03395680159032885,0.5783181099689169
BPIC19,nb_0.225,1.0,full,B0_half,B0,0.07968986195251822,0.018244444719712646,0.7710568913950024
BPIC19,nb_0.225,1.0,full,B0_half,B0+g,0.07968986195251822,0.03395680159032885,0.5738880610615011
BPIC19,nb_0.225,1.0,full,B0,B0+g,0.018244444719712646,0.03395680159032885,-0.8612132137756658
BPIC19,nb_0.250,0.5,random,empty,B0_half,0.04801754920265003,0.01765954723410265,0.6322272267671661
BPIC19,nb_0.250,0.5,random,empty,B0,0.04801754920265003,0.008209637054594085,0.8290284033458958
BPIC19,nb_0.250,0.5,random,empty,B0+g,0.04801754920265003,0.01824216663797705,0.6200937586175205
BPIC19,nb_0.250,0.5,random,B0_half,B0,0.01765954723410265,0.008209637054594085,0.5351162209447637
BPIC19,nb_0.250,0.5,random,B0_half,B0+g,0.01765954723410265,0.01824216663797705,-0.03299175206198335
BPIC19,nb_0.250,0.5,random,B0,B0+g,0.008209637054594085,0.01824216663797705,-1.2220430107526856
BPIC19,nb_0.250,0.5,rare-first,empty,B0_half,0.044817556264703434,-0.01850257985637547,1.4128422296631862
BPIC19,nb_0.250,0.5,rare-first,empty,B0,0.044817556264703434,0.008717222141302869,0.8054953712822532
BPIC19,nb_0.250,0.5,rare-first,empty,B0+g,0.044817556264703434,0.028031938136412367,0.374532204057515
BPIC19,nb_0.250,0.5,rare-first,B0,B0+g,0.008717222141302869,0.028031938136412367,-2.21569620253164
BPIC19,nb_0.250,0.75,rare-first,empty,B0_half,0.06879764127417098,0.006024814290065017,0.9124270225187656
BPIC19,nb_0.250,0.75,rare-first,empty,B0,0.06879764127417098,0.014256520261472519,0.7927760313081416
BPIC19,nb_0.250,0.75,rare-first,empty,B0+g,0.06879764127417098,0.03236627339856904,0.5295438506447683
BPIC19,nb_0.250,0.75,rare-first,B0_half,B0,0.006024814290065017,0.014256520261472519,-1.366300366300364
BPIC19,nb_0.250,0.75,rare-first,B0_half,B0+g,0.006024814290065017,0.03236627339856904,-4.372161172161168
BPIC19,nb_0.250,0.75,rare-first,B0,B0+g,0.014256520261472519,0.03236627339856904,-1.2702786377708981
BPIC19,nb_0.250,1.0,full,empty,B0_half,0.09456972232888866,0.03207937747999452,0.6607859609819846
BPIC19,nb_0.250,1.0,full,empty,B0,0.09456972232888866,0.017310858348450548,0.8169513674974329
BPIC19,nb_0.250,1.0,full,empty,B0+g,0.09456972232888866,0.043285973437851705,0.5422850742089054
BPIC19,nb_0.250,1.0,full,B0_half,B0,0.03207937747999452,0.017310858348450548,0.4603742432581175
BPIC19,nb_0.250,1.0,full,B0_half,B0+g,0.03207937747999452,0.043285973437851705,-0.34933957072096833
BPIC19,nb_0.250,1.0,full,B0,B0+g,0.017310858348450548,0.043285973437851705,-1.5005099439061684
BPIC19,nb_0.275,0.5,random,empty,B0_half,0.05817564331273012,0.019853806363062304,0.6587264835846198
BPIC19,nb_0.275,0.5,random,empty,B0,0.05817564331273012,0.010733712340344703,0.8154947375030415
BPIC19,nb_0.275,0.5,random,empty,B0+g,0.05817564331273012,0.02042318441684869,0.6489392595615759
BPIC19,nb_0.275,0.5,random,B0_half,B0,0.019853806363062304,0.010733712340344703,0.45936249482544533
BPIC19,nb_0.275,0.5,random,B0_half,B0+g,0.019853806363062304,0.02042318441684869,-0.028678533646107507
BPIC19,nb_0.275,0.5,random,B0,B0+g,0.010733712340344703,0.02042318441684869,-0.9027139697124416
BPIC19,nb_0.275,0.5,rare-first,empty,B0_half,0.0578514585347122,0.020327298778279976,0.648629450438434
BPIC19,nb_0.275,0.5,rare-first,empty,B0,0.0578514585347122,0.010446055424638681,0.8194331536451962
BPIC19,nb_0.275,0.5,rare-first,empty,B0+g,0.0578514585347122,0.03182170385126952,0.44994120014838057
BPIC19,nb_0.275,0.5,rare-first,B0_half,B0,0.020327298778279976,0.010446055424638681,0.4861070554145419
BPIC19,nb_0.275,0.5,rare-first,B0_half,B0+g,0.020327298778279976,0.03182170385126952,-0.5654664300635699
BPIC19,nb_0.275,0.5,rare-first,B0,B0+g,0.010446055424638681,0.03182170385126952,-2.0462890112772114
BPIC19,nb_0.275,0.75,rare-first,empty,B0_half,0.08344835804975917,0.006468171218875399,0.9224889336346377
BPIC19,nb_0.275,0.75,rare-first,empty,B0,0.08344835804975917,0.016374527477856123,0.8037765168717615
BPIC19,nb_0.275,0.75,rare-first,empty,B0+g,0.08344835804975917,0.04413661603143958,0.4710906593857547
BPIC19,nb_0.275,0.75,rare-first,B0_half,B0,0.006468171218875399,0.016374527477856123,-1.5315544260906426
BPIC19,nb_0.275,0.75,rare-first,B0_half,B0+g,0.006468171218875399,0.04413661603143958,-5.823662289990134
BPIC19,nb_0.275,0.75,rare-first,B0,B0+g,0.016374527477856123,0.04413661603143958,-1.695443645083936
BPIC19,nb_0.275,1.0,full,empty,B0_half,0.11691883828613098,0.03745110403180846,0.6796828930154454
BPIC19,nb_0.275,1.0,full,empty,B0,0.11691883828613098,0.019844674397484316,0.8302696580946245
BPIC19,nb_0.275,1.0,full,empty,B0+g,0.11691883828613098,0.05161980522430622,0.5584988186593246
BPIC19,nb_0.275,1.0,full,B0_half,B0,0.03745110403180846,0.019844674397484316,0.47011777328033966
BPIC19,nb_0.275,1.0,full,B0_half,B0+g,0.03745110403180846,0.05161980522430622,-0.3783253273511995
BPIC19,nb_0.275,1.0,full,B0,B0+g,0.019844674397484316,0.05161980522430622,-1.6011918457503134
BPIC19,nb_0.300,0.5,random,empty,B0_half,0.06803027350954419,0.022069547353905344,0.6755922589255923
BPIC19,nb_0.300,0.5,random,empty,B0,0.06803027350954419,0.012412819896830948,0.8175397619842067
BPIC19,nb_0.300,0.5,random,empty,B0+g,0.06803027350954419,0.023098589417891363,0.6604660215771323
BPIC19,nb_0.300,0.5,random,B0_half,B0,0.022069547353905344,0.012412819896830948,0.43755892688780396
BPIC19,nb_0.300,0.5,random,B0_half,B0+g,0.022069547353905344,0.023098589417891363,-0.04662723922173795
BPIC19,nb_0.300,0.5,random,B0,B0+g,0.012412819896830948,0.023098589417891363,-0.8608655897592248
BPIC19,nb_0.300,0.5,rare-first,empty,B0_half,0.0663070063766559,0.022584068385898368,0.6594014777622454
BPIC19,nb_0.300,0.5,rare-first,empty,B0,0.0663070063766559,0.013383221696141256,0.7981627820728615
BPIC19,nb_0.300,0.5,rare-first,empty,B0+g,0.0663070063766559,0.038666633878561715,0.4168544775054914
BPIC19,nb_0.300,0.5,rare-first,B0_half,B0,0.022584068385898368,0.013383221696141256,0.40740430521819426
BPIC19,nb_0.300,0.5,rare-first,B0_half,B0+g,0.022584068385898368,0.038666633878561715,-0.7121199430438052
BPIC19,nb_0.300,0.5,rare-first,B0,B0+g,0.013383221696141256,0.038666633878561715,-1.889187279151951
BPIC19,nb_0.300,0.75,rare-first,empty,B0_half,0.10070235904109927,0.032456440687263916,0.677699301224735
BPIC19,nb_0.300,0.75,rare-first,empty,B0,0.10070235904109927,0.019546124351410295,0.8059020211886694
BPIC19,nb_0.300,0.75,rare-first,empty,B0+g,0.10070235904109927,0.05145588644218166,0.4890299797129761
BPIC19,nb_0.300,0.75,rare-first,B0_half,B0,0.032456440687263916,0.019546124351410295,0.3977736332905937
BPIC19,nb_0.300,0.75,rare-first,B0_half,B0+g,0.032456440687263916,0.05145588644218166,-0.5853829117612772
BPIC19,nb_0.300,0.75,rare-first,B0,B0+g,0.019546124351410295,0.05145588644218166,-1.6325365334365638
BPIC19,nb_0.300,1.0,full,empty,B0_half,0.1367812547881668,0.044566601153510785,0.6741761053257547
BPIC19,nb_0.300,1.0,full,empty,B0,0.1367812547881668,0.023662292607354245,0.8270063200984663
BPIC19,nb_0.300,1.0,full,empty,B0+g,0.1367812547881668,0.05924747515828145,0.5668450676955841
BPIC19,nb_0.300,1.0,full,B0_half,B0,0.044566601153510785,0.023662292607354245,0.4690577249575556
BPIC19,nb_0.300,1.0,full,B0_half,B0+g,0.044566601153510785,0.05924747515828145,-0.32941426146010166
BPIC19,nb_0.300,1.0,full,B0,B0+g,0.023662292607354245,0.05924747515828145,-1.5038772084099463
BPIC19,nb_0.325,0.5,random,empty,B0_half,0.07839762008801085,0.019706561873641226,0.7486331619312141
BPIC19,nb_0.325,0.5,random,empty,B0,0.07839762008801085,0.01213250962327378,0.8452439039647688
BPIC19,nb_0.325,0.5,random,empty,B0+g,0.07839762008801085,0.02969887698638643,0.6211762939608902
BPIC19,nb_0.325,0.5,random,B0_half,B0,0.019706561873641226,0.01213250962327378,0.38434163701067614
BPIC19,nb_0.325,0.5,random,B0_half,B0+g,0.019706561873641226,0.02969887698638643,-0.507055222357714
BPIC19,nb_0.325,0.5,random,B0,B0+g,0.01213250962327378,0.02969887698638643,-1.447875823598368
BPIC19,nb_0.325,0.5,rare-first,empty,B0_half,0.07538889109578059,0.014725852559038008,0.8046681368435435
BPIC19,nb_0.325,0.5,rare-first,empty,B0,0.07538889109578059,0.017666903539707138,0.7656564079545676
BPIC19,nb_0.325,0.5,rare-first,empty,B0+g,0.07538889109578059,0.04337915330884176,0.4245948882080104
BPIC19,nb_0.325,0.5,rare-first,B0_half,B0,0.014725852559038008,0.017666903539707138,-0.19972025177340624
BPIC19,nb_0.325,0.5,rare-first,B0_half,B0+g,0.014725852559038008,0.04337915330884176,-1.9457821294168642
BPIC19,nb_0.325,0.5,rare-first,B0,B0+g,0.017666903539707138,0.04337915330884176,-1.4553908505440818
BPIC19,nb_0.325,0.75,rare-first,empty,B0_half,0.11473041346851279,0.0329385939745972,0.7129044254369654
BPIC19,nb_0.325,0.75,rare-first,empty,B0,0.11473041346851279,0.02103658192693031,0.8166433703936429
BPIC19,nb_0.325,0.75,rare-first,empty,B0+g,0.11473041346851279,0.05447099089926913,0.5252262303210611
BPIC19,nb_0.325,0.75,rare-first,B0_half,B0,0.0329385939745972,0.02103658192693031,0.3613394080161989
BPIC19,nb_0.325,0.75,rare-first,B0_half,B0+g,0.0329385939745972,0.05447099089926913,-0.6537132987910195
BPIC19,nb_0.325,0.75,rare-first,B0,B0+g,0.02103658192693031,0.05447099089926913,-1.5893460776314252
BPIC19,nb_0.325,1.0,full,empty,B0_half,0.15655542461331579,0.040325305642237325,0.742421537025377
BPIC19,nb_0.325,1.0,full,empty,B0,0.15655542461331579,0.025471453365681476,0.8373007295748792
BPIC19,nb_0.325,1.0,full,empty,B0+g,0.15655542461331579,0.06828024777998959,0.5638589467682871
BPIC19,nb_0.325,1.0,full,B0_half,B0,0.040325305642237325,0.025471453365681476,0.3683506433488183
BPIC19,nb_0.325,1.0,full,B0_half,B0+g,0.040325305642237325,0.06828024777998959,-0.6932357161968252
BPIC19,nb_0.325,1.0,full,B0,B0+g,0.025471453365681476,0.06828024777998959,-1.6806577072663549
BPIC19,nb_0.350,0.5,random,empty,B0_half,0.0892894793399289,0.022739472362755975,0.7453286486733133
BPIC19,nb_0.350,0.5,random,empty,B0,0.0892894793399289,0.015176624331693811,0.8300289749264216
BPIC19,nb_0.350,0.5,random,empty,B0+g,0.0892894793399289,0.030415381152262305,0.6593620953206633
BPIC19,nb_0.350,0.5,random,B0_half,B0,0.022739472362755975,0.015176624331693811,0.3325867861142211
BPIC19,nb_0.350,0.5,random,B0_half,B0+g,0.022739472362755975,0.030415381152262305,-0.3375587905935047
BPIC19,nb_0.350,0.5,random,B0,B0+g,0.015176624331693811,0.030415381152262305,-1.004093959731541
BPIC19,nb_0.350,0.5,rare-first,empty,B0_half,0.08516938233176105,0.01780350447608564,0.790963560041618
BPIC19,nb_0.350,0.5,rare-first,empty,B0,0.08516938233176105,0.02184517194911656,0.7435090950404821
BPIC19,nb_0.350,0.5,rare-first,empty,B0+g,0.08516938233176105,0.041141893288978215,0.516940335099322
BPIC19,nb_0.350,0.5,rare-first,B0_half,B0,0.01780350447608564,0.02184517194911656,-0.22701527547342404
BPIC19,nb_0.350,0.5,rare-first,B0_half,B0+g,0.01780350447608564,0.041141893288978215,-1.3108873505349243
BPIC19,nb_0.350,0.5,rare-first,B0,B0+g,0.02184517194911656,0.041141893288978215,-0.8833403273185054
BPIC19,nb_0.350,0.75,rare-first,empty,B0_half,0.13206413295130345,0.03759932285772784,0.7152949705762125
BPIC19,nb_0.350,0.75,rare-first,empty,B0,0.13206413295130345,0.026230095959045546,0.8013836507091787
BPIC19,nb_0.350,0.75,rare-first,empty,B0+g,0.13206413295130345,0.05287678516316907,0.5996128246064618
